County,Precinct,Race,Candidate,Party,Votes,VTD
MARION,Lost Springs Township,Attorney General,"Schmidt, Derek  ",Republican,68,000200
MARION,Marion North Ward,Attorney General,"Swain, Sarah G. ",Democratic,115,000210
MARION,Marion North Ward,Attorney General,"Schmidt, Derek  ",Republican,262,000210
MARION,Marion South Ward,Attorney General,"Swain, Sarah G. ",Democratic,107,00022A
MARION,Marion South Ward,Attorney General,"Schmidt, Derek  ",Republican,276,00022A
MARION,Marion South Ward Exclave,Attorney General,"Swain, Sarah G. ",Democratic,0,00022B
MARION,Marion South Ward Exclave,Attorney General,"Schmidt, Derek  ",Republican,0,00022B
MARION,Menno Township,Attorney General,"Swain, Sarah G. ",Democratic,35,000230
MARION,Menno Township,Attorney General,"Schmidt, Derek  ",Republican,137,000230
MARION,Milton Township,Attorney General,"Swain, Sarah G. ",Democratic,14,000240
MARION,Milton Township,Attorney General,"Schmidt, Derek  ",Republican,72,000240
MARION,Moore Township,Attorney General,"Swain, Sarah G. ",Democratic,6,000250
MARION,Moore Township,Attorney General,"Schmidt, Derek  ",Republican,23,000250
MARION,Peabody East,Attorney General,"Swain, Sarah G. ",Democratic,63,000260
MARION,Peabody East,Attorney General,"Schmidt, Derek  ",Republican,105,000260
MARION,Peabody West,Attorney General,"Swain, Sarah G. ",Democratic,56,000270
MARION,Peabody West,Attorney General,"Schmidt, Derek  ",Republican,163,000270
MARION,Risley Township,Attorney General,"Swain, Sarah G. ",Democratic,18,000280
MARION,Risley Township,Attorney General,"Schmidt, Derek  ",Republican,102,000280
MARION,Summit Township,Attorney General,"Swain, Sarah G. ",Democratic,6,000290
MARION,Summit Township,Attorney General,"Schmidt, Derek  ",Republican,25,000290
MARION,West Branch Township,Attorney General,"Swain, Sarah G. ",Democratic,124,000300
MARION,West Branch Township,Attorney General,"Schmidt, Derek  ",Republican,294,000300
MARION,Wilson Township,Attorney General,"Swain, Sarah G. ",Democratic,7,000310
MARION,Wilson Township,Attorney General,"Schmidt, Derek  ",Republican,78,000310
MARION,Hillsboro Ward 2,Attorney General,"Swain, Sarah G. ",Democratic,119,900010
MARION,Hillsboro Ward 2,Attorney General,"Schmidt, Derek  ",Republican,411,900010
MARION,Hillsboro Ward 2 Exclave A,Attorney General,"Swain, Sarah G. ",Democratic,0,900020
MARION,Hillsboro Ward 2 Exclave A,Attorney General,"Schmidt, Derek  ",Republican,0,900020
MARSHALL,Balderson Township,Attorney General,"Swain, Sarah G. ",Democratic,2,000010
MARSHALL,Balderson Township,Attorney General,"Schmidt, Derek  ",Republican,21,000010
MARSHALL,Bigelow Township,Attorney General,"Swain, Sarah G. ",Democratic,3,000020
MARSHALL,Bigelow Township,Attorney General,"Schmidt, Derek  ",Republican,10,000020
MARSHALL,Blue Rapids City,Attorney General,"Swain, Sarah G. ",Democratic,76,000030
MARSHALL,Blue Rapids City,Attorney General,"Schmidt, Derek  ",Republican,250,000030
MARSHALL,Blue Rapids Township,Attorney General,"Swain, Sarah G. ",Democratic,5,000040
MARSHALL,Blue Rapids Township,Attorney General,"Schmidt, Derek  ",Republican,18,000040
MARSHALL,Center Township,Attorney General,"Swain, Sarah G. ",Democratic,7,000050
MARSHALL,Center Township,Attorney General,"Schmidt, Derek  ",Republican,52,000050
MARSHALL,Clear Fork Township,Attorney General,"Swain, Sarah G. ",Democratic,2,000060
MARSHALL,Clear Fork Township,Attorney General,"Schmidt, Derek  ",Republican,12,000060
MARSHALL,Cleveland Township,Attorney General,"Swain, Sarah G. ",Democratic,2,000070
MARSHALL,Cleveland Township,Attorney General,"Schmidt, Derek  ",Republican,22,000070
MARSHALL,Cottage Hill Township,Attorney General,"Swain, Sarah G. ",Democratic,6,000080
MARSHALL,Cottage Hill Township,Attorney General,"Schmidt, Derek  ",Republican,50,000080
MARSHALL,East Vermillion Township,Attorney General,"Swain, Sarah G. ",Democratic,69,000090
MARSHALL,East Vermillion Township,Attorney General,"Schmidt, Derek  ",Republican,136,000090
MARSHALL,Elm Creek Township,Attorney General,"Swain, Sarah G. ",Democratic,20,000100
MARSHALL,Elm Creek Township,Attorney General,"Schmidt, Derek  ",Republican,26,000100
MARSHALL,Herkimer Township,Attorney General,"Swain, Sarah G. ",Democratic,16,000130
MARSHALL,Herkimer Township,Attorney General,"Schmidt, Derek  ",Republican,48,000130
MARSHALL,Lincoln Township,Attorney General,"Swain, Sarah G. ",Democratic,9,000140
MARSHALL,Lincoln Township,Attorney General,"Schmidt, Derek  ",Republican,57,000140
MARSHALL,Logan Township,Attorney General,"Swain, Sarah G. ",Democratic,12,000150
MARSHALL,Logan Township,Attorney General,"Schmidt, Derek  ",Republican,87,000150
MARSHALL,Marysville City Ward 1,Attorney General,"Swain, Sarah G. ",Democratic,120,000160
MARSHALL,Marysville City Ward 1,Attorney General,"Schmidt, Derek  ",Republican,252,000160
MARSHALL,Marysville City Ward 2,Attorney General,"Swain, Sarah G. ",Democratic,81,00017A
MARSHALL,Marysville City Ward 2,Attorney General,"Schmidt, Derek  ",Republican,194,00017A
MARSHALL,Marysville City Ward 2 Exclave,Attorney General,"Swain, Sarah G. ",Democratic,0,00017B
MARSHALL,Marysville City Ward 2 Exclave,Attorney General,"Schmidt, Derek  ",Republican,0,00017B
MARSHALL,Marysville City Ward 3,Attorney General,"Swain, Sarah G. ",Democratic,28,00018A
MARSHALL,Marysville City Ward 3,Attorney General,"Schmidt, Derek  ",Republican,119,00018A
MARSHALL,Marysville City Ward 3 Exclave,Attorney General,"Swain, Sarah G. ",Democratic,0,00018B
MARSHALL,Marysville City Ward 3 Exclave,Attorney General,"Schmidt, Derek  ",Republican,0,00018B
MARSHALL,Marysville City Ward 4 Part A,Attorney General,"Swain, Sarah G. ",Democratic,103,00019A
MARSHALL,Marysville City Ward 4 Part A,Attorney General,"Schmidt, Derek  ",Republican,219,00019A
MARSHALL,Marysville City Ward 4 Part B,Attorney General,"Swain, Sarah G. ",Democratic,0,00019B
MARSHALL,Marysville City Ward 4 Part B,Attorney General,"Schmidt, Derek  ",Republican,0,00019B
MARSHALL,Marysville City Ward 4 Part B Exclave,Attorney General,"Swain, Sarah G. ",Democratic,0,00019C
MARSHALL,Marysville City Ward 4 Part B Exclave,Attorney General,"Schmidt, Derek  ",Republican,0,00019C
MARSHALL,Marysville Township,Attorney General,"Swain, Sarah G. ",Democratic,35,000200
MARSHALL,Marysville Township,Attorney General,"Schmidt, Derek  ",Republican,93,000200
MARSHALL,Murray Township,Attorney General,"Swain, Sarah G. ",Democratic,50,000210
MARSHALL,Murray Township,Attorney General,"Schmidt, Derek  ",Republican,176,000210
MARSHALL,Noble Township,Attorney General,"Swain, Sarah G. ",Democratic,15,000220
MARSHALL,Noble Township,Attorney General,"Schmidt, Derek  ",Republican,66,000220
MARSHALL,Oketo Township,Attorney General,"Swain, Sarah G. ",Democratic,9,000230
MARSHALL,Oketo Township,Attorney General,"Schmidt, Derek  ",Republican,41,000230
MARSHALL,Richland Township,Attorney General,"Swain, Sarah G. ",Democratic,7,000240
MARSHALL,Richland Township,Attorney General,"Schmidt, Derek  ",Republican,54,000240
MARSHALL,Rock Township,Attorney General,"Swain, Sarah G. ",Democratic,9,000250
MARSHALL,Rock Township,Attorney General,"Schmidt, Derek  ",Republican,33,000250
MARSHALL,St. Bridget Township,Attorney General,"Swain, Sarah G. ",Democratic,13,000260
MARSHALL,St. Bridget Township,Attorney General,"Schmidt, Derek  ",Republican,47,000260
MARSHALL,Walnut Township,Attorney General,"Swain, Sarah G. ",Democratic,5,000270
MARSHALL,Walnut Township,Attorney General,"Schmidt, Derek  ",Republican,27,000270
MARSHALL,Waterville Township,Attorney General,"Swain, Sarah G. ",Democratic,73,000280
MARSHALL,Waterville Township,Attorney General,"Schmidt, Derek  ",Republican,204,000280
MARSHALL,Wells Township,Attorney General,"Swain, Sarah G. ",Democratic,21,000290
MARSHALL,Wells Township,Attorney General,"Schmidt, Derek  ",Republican,45,000290
MARSHALL,West Vermillion Township,Attorney General,"Swain, Sarah G. ",Democratic,49,000300
MARSHALL,West Vermillion Township,Attorney General,"Schmidt, Derek  ",Republican,127,000300
MARSHALL,Franklin Township C1,Attorney General,"Swain, Sarah G. ",Democratic,10,120020
MARSHALL,Franklin Township C1,Attorney General,"Schmidt, Derek  ",Republican,58,120020
MARSHALL,Franklin Township C2,Attorney General,"Swain, Sarah G. ",Democratic,3,120030
MARSHALL,Franklin Township C2,Attorney General,"Schmidt, Derek  ",Republican,29,120030
MARSHALL,Guittard Township C1,Attorney General,"Swain, Sarah G. ",Democratic,0,120040
MARSHALL,Guittard Township C1,Attorney General,"Schmidt, Derek  ",Republican,2,120040
MARSHALL,Guittard Township C2,Attorney General,"Swain, Sarah G. ",Democratic,32,120050
MARSHALL,Guittard Township C2,Attorney General,"Schmidt, Derek  ",Republican,85,120050
MCPHERSON,Battle Hill Township,Attorney General,"Swain, Sarah G. ",Democratic,13,000010
MCPHERSON,Battle Hill Township,Attorney General,"Schmidt, Derek  ",Republican,27,000010
MCPHERSON,Bonaville Township,Attorney General,"Swain, Sarah G. ",Democratic,3,000020
MCPHERSON,Bonaville Township,Attorney General,"Schmidt, Derek  ",Republican,35,000020
MCPHERSON,Canton Township,Attorney General,"Swain, Sarah G. ",Democratic,67,000030
MCPHERSON,Canton Township,Attorney General,"Schmidt, Derek  ",Republican,241,000030
MCPHERSON,Castle Township,Attorney General,"Swain, Sarah G. ",Democratic,18,000040
MCPHERSON,Castle Township,Attorney General,"Schmidt, Derek  ",Republican,51,000040
MCPHERSON,Delmore Township,Attorney General,"Swain, Sarah G. ",Democratic,14,000050
MCPHERSON,Delmore Township,Attorney General,"Schmidt, Derek  ",Republican,65,000050
MCPHERSON,Empire Township,Attorney General,"Swain, Sarah G. ",Democratic,76,000060
MCPHERSON,Empire Township,Attorney General,"Schmidt, Derek  ",Republican,326,000060
MCPHERSON,Groveland Township,Attorney General,"Swain, Sarah G. ",Democratic,15,000070
MCPHERSON,Groveland Township,Attorney General,"Schmidt, Derek  ",Republican,81,000070
MCPHERSON,Gypsum Creek Township,Attorney General,"Swain, Sarah G. ",Democratic,21,000080
MCPHERSON,Gypsum Creek Township,Attorney General,"Schmidt, Derek  ",Republican,62,000080
MCPHERSON,Harper Township,Attorney General,"Swain, Sarah G. ",Democratic,10,000090
MCPHERSON,Harper Township,Attorney General,"Schmidt, Derek  ",Republican,58,000090
MCPHERSON,Hayes Township,Attorney General,"Swain, Sarah G. ",Democratic,19,000100
MCPHERSON,Hayes Township,Attorney General,"Schmidt, Derek  ",Republican,92,000100
MCPHERSON,Jackson Township,Attorney General,"Swain, Sarah G. ",Democratic,14,000110
MCPHERSON,Jackson Township,Attorney General,"Schmidt, Derek  ",Republican,69,000110
MCPHERSON,King City Township,Attorney General,"Swain, Sarah G. ",Democratic,52,000120
MCPHERSON,King City Township,Attorney General,"Schmidt, Derek  ",Republican,199,000120
MCPHERSON,Lindsborg Ward 1,Attorney General,"Swain, Sarah G. ",Democratic,152,000130
MCPHERSON,Lindsborg Ward 1,Attorney General,"Schmidt, Derek  ",Republican,183,000130
MCPHERSON,Lindsborg Ward 2,Attorney General,"Swain, Sarah G. ",Democratic,206,000140
MCPHERSON,Lindsborg Ward 2,Attorney General,"Schmidt, Derek  ",Republican,249,000140
MCPHERSON,Lindsborg Ward 3,Attorney General,"Swain, Sarah G. ",Democratic,172,000150
MCPHERSON,Lindsborg Ward 3,Attorney General,"Schmidt, Derek  ",Republican,189,000150
MCPHERSON,Lindsborg Ward 4,Attorney General,"Swain, Sarah G. ",Democratic,151,000160
MCPHERSON,Lindsborg Ward 4,Attorney General,"Schmidt, Derek  ",Republican,233,000160
MCPHERSON,Little Valley Township,Attorney General,"Swain, Sarah G. ",Democratic,38,000170
MCPHERSON,Little Valley Township,Attorney General,"Schmidt, Derek  ",Republican,167,000170
MCPHERSON,Lone Tree Township,Attorney General,"Swain, Sarah G. ",Democratic,30,000180
MCPHERSON,Lone Tree Township,Attorney General,"Schmidt, Derek  ",Republican,61,000180
MCPHERSON,Marquette Township,Attorney General,"Swain, Sarah G. ",Democratic,94,000190
MCPHERSON,Marquette Township,Attorney General,"Schmidt, Derek  ",Republican,202,000190
MCPHERSON,McPherson Township,Attorney General,"Swain, Sarah G. ",Democratic,65,000200
MCPHERSON,McPherson Township,Attorney General,"Schmidt, Derek  ",Republican,192,000200
MCPHERSON,Meridian Township,Attorney General,"Swain, Sarah G. ",Democratic,21,000290
MCPHERSON,Meridian Township,Attorney General,"Schmidt, Derek  ",Republican,93,000290
MCPHERSON,Mound Township,Attorney General,"Swain, Sarah G. ",Democratic,242,000300
MCPHERSON,Mound Township,Attorney General,"Schmidt, Derek  ",Republican,537,000300
MCPHERSON,New Gottland Township,Attorney General,"Swain, Sarah G. ",Democratic,41,000310
MCPHERSON,New Gottland Township,Attorney General,"Schmidt, Derek  ",Republican,194,000310
MCPHERSON,Smoky Hill Township,Attorney General,"Swain, Sarah G. ",Democratic,51,000320
MCPHERSON,Smoky Hill Township,Attorney General,"Schmidt, Derek  ",Republican,89,000320
MCPHERSON,South Sharps Creek Township,Attorney General,"Swain, Sarah G. ",Democratic,7,000330
MCPHERSON,South Sharps Creek Township,Attorney General,"Schmidt, Derek  ",Republican,35,000330
MCPHERSON,Spring Valley Township,Attorney General,"Swain, Sarah G. ",Democratic,16,000340
MCPHERSON,Spring Valley Township,Attorney General,"Schmidt, Derek  ",Republican,113,000340
MCPHERSON,Superior Township,Attorney General,"Swain, Sarah G. ",Democratic,124,000350
MCPHERSON,Superior Township,Attorney General,"Schmidt, Derek  ",Republican,595,000350
MCPHERSON,Turkey Creek Township,Attorney General,"Swain, Sarah G. ",Democratic,22,000360
MCPHERSON,Turkey Creek Township,Attorney General,"Schmidt, Derek  ",Republican,98,000360
MCPHERSON,Union Township,Attorney General,"Swain, Sarah G. ",Democratic,15,000370
MCPHERSON,Union Township,Attorney General,"Schmidt, Derek  ",Republican,72,000370
MCPHERSON,McPherson Ward 1 Precinct 1,Attorney General,"Swain, Sarah G. ",Democratic,752,900010
MCPHERSON,McPherson Ward 1 Precinct 1,Attorney General,"Schmidt, Derek  ",Republican,1728,900010
MCPHERSON,McPherson Ward 2,Attorney General,"Swain, Sarah G. ",Democratic,229,900020
MCPHERSON,McPherson Ward 2,Attorney General,"Schmidt, Derek  ",Republican,544,900020
MCPHERSON,McPherson Ward 3 Part A,Attorney General,"Swain, Sarah G. ",Democratic,121,900030
MCPHERSON,McPherson Ward 3 Part A,Attorney General,"Schmidt, Derek  ",Republican,337,900030
MCPHERSON,McPherson Ward 4 Precinct 1 Part A,Attorney General,"Swain, Sarah G. ",Democratic,273,900040
MCPHERSON,McPherson Ward 4 Precinct 1 Part A,Attorney General,"Schmidt, Derek  ",Republican,743,900040
MCPHERSON,McPherson Ward 1 Exclave,Attorney General,"Swain, Sarah G. ",Democratic,0,900050
MCPHERSON,McPherson Ward 1 Exclave,Attorney General,"Schmidt, Derek  ",Republican,0,900050
MEADE,Cimarron Township,Attorney General,"Swain, Sarah G. ",Democratic,5,000010
MEADE,Cimarron Township,Attorney General,"Schmidt, Derek  ",Republican,22,000010
MEADE,Crooked Creek Township,Attorney General,"Swain, Sarah G. ",Democratic,2,000020
MEADE,Crooked Creek Township,Attorney General,"Schmidt, Derek  ",Republican,36,000020
MEADE,Fowler Township,Attorney General,"Swain, Sarah G. ",Democratic,40,000030
MEADE,Fowler Township,Attorney General,"Schmidt, Derek  ",Republican,175,000030
MEADE,Logan Township,Attorney General,"Swain, Sarah G. ",Democratic,6,000040
MEADE,Logan Township,Attorney General,"Schmidt, Derek  ",Republican,43,000040
MEADE,Meade Center Township,Attorney General,"Swain, Sarah G. ",Democratic,97,000050
MEADE,Meade Center Township,Attorney General,"Schmidt, Derek  ",Republican,604,000050
MEADE,Mertilla Township,Attorney General,"Swain, Sarah G. ",Democratic,7,000060
MEADE,Mertilla Township,Attorney General,"Schmidt, Derek  ",Republican,40,000060
MEADE,Odee Township,Attorney General,"Swain, Sarah G. ",Democratic,1,000070
MEADE,Odee Township,Attorney General,"Schmidt, Derek  ",Republican,14,000070
MEADE,Sand Creek Township,Attorney General,"Swain, Sarah G. ",Democratic,1,000080
MEADE,Sand Creek Township,Attorney General,"Schmidt, Derek  ",Republican,12,000080
MEADE,West Plains Township,Attorney General,"Swain, Sarah G. ",Democratic,59,000090
MEADE,West Plains Township,Attorney General,"Schmidt, Derek  ",Republican,205,000090
MIAMI,East Valley Township,Attorney General,"Swain, Sarah G. ",Democratic,54,000020
MIAMI,East Valley Township,Attorney General,"Schmidt, Derek  ",Republican,130,000020
MIAMI,Louisburg Ward 1 Exclave Park,Attorney General,"Swain, Sarah G. ",Democratic,0,00003B
MIAMI,Louisburg Ward 1 Exclave Park,Attorney General,"Schmidt, Derek  ",Republican,0,00003B
MIAMI,Louisburg Ward 2 Exclave A,Attorney General,"Swain, Sarah G. ",Democratic,0,00004B
MIAMI,Louisburg Ward 2 Exclave A,Attorney General,"Schmidt, Derek  ",Republican,0,00004B
MIAMI,Louisburg Ward 2 Exclave B,Attorney General,"Swain, Sarah G. ",Democratic,0,00004C
MIAMI,Louisburg Ward 2 Exclave B,Attorney General,"Schmidt, Derek  ",Republican,0,00004C
MIAMI,Miami Township,Attorney General,"Swain, Sarah G. ",Democratic,67,000050
MIAMI,Miami Township,Attorney General,"Schmidt, Derek  ",Republican,175,000050
MIAMI,Mound Township,Attorney General,"Swain, Sarah G. ",Democratic,110,000060
MIAMI,Mound Township,Attorney General,"Schmidt, Derek  ",Republican,174,000060
MIAMI,North Marysville Township Enclave,Attorney General,"Swain, Sarah G. ",Democratic,0,00007B
MIAMI,North Marysville Township Enclave,Attorney General,"Schmidt, Derek  ",Republican,0,00007B
MIAMI,North Wea Township,Attorney General,"Swain, Sarah G. ",Democratic,94,000080
MIAMI,North Wea Township,Attorney General,"Schmidt, Derek  ",Republican,245,000080
MIAMI,Osage Township,Attorney General,"Swain, Sarah G. ",Democratic,102,000090
MIAMI,Osage Township,Attorney General,"Schmidt, Derek  ",Republican,158,000090
MIAMI,Osawatomie Township,Attorney General,"Swain, Sarah G. ",Democratic,100,000100
MIAMI,Osawatomie Township,Attorney General,"Schmidt, Derek  ",Republican,203,000100
MIAMI,Osawatomie Ward 1 Exclave A Cemetery,Attorney General,"Swain, Sarah G. ",Democratic,0,00011B
MIAMI,Osawatomie Ward 1 Exclave A Cemetery,Attorney General,"Schmidt, Derek  ",Republican,0,00011B
MIAMI,Osawatomie Ward 2,Attorney General,"Swain, Sarah G. ",Democratic,132,00012A
MIAMI,Osawatomie Ward 2,Attorney General,"Schmidt, Derek  ",Republican,177,00012A
MIAMI,Osawatomie Ward 2 Exclave Lake,Attorney General,"Swain, Sarah G. ",Democratic,0,00012B
MIAMI,Osawatomie Ward 2 Exclave Lake,Attorney General,"Schmidt, Derek  ",Republican,0,00012B
MIAMI,Osawatomie Ward 3,Attorney General,"Swain, Sarah G. ",Democratic,136,00013A
MIAMI,Osawatomie Ward 3,Attorney General,"Schmidt, Derek  ",Republican,156,00013A
MIAMI,Osawatomie Ward 3 Exclave A,Attorney General,"Swain, Sarah G. ",Democratic,0,00013B
MIAMI,Osawatomie Ward 3 Exclave A,Attorney General,"Schmidt, Derek  ",Republican,0,00013B
MIAMI,Osawatomie Ward 3 Exclave B,Attorney General,"Swain, Sarah G. ",Democratic,0,00013C
MIAMI,Osawatomie Ward 3 Exclave B,Attorney General,"Schmidt, Derek  ",Republican,0,00013C
MIAMI,Osawatomie Ward 4,Attorney General,"Swain, Sarah G. ",Democratic,87,000140
MIAMI,Osawatomie Ward 4,Attorney General,"Schmidt, Derek  ",Republican,98,000140
MIAMI,Paola Ward 1,Attorney General,"Swain, Sarah G. ",Democratic,185,00016A
MIAMI,Paola Ward 1,Attorney General,"Schmidt, Derek  ",Republican,288,00016A
MIAMI,Paola Ward 1 Exclave,Attorney General,"Swain, Sarah G. ",Democratic,0,00016B
MIAMI,Paola Ward 1 Exclave,Attorney General,"Schmidt, Derek  ",Republican,0,00016B
MIAMI,Paola Ward 2,Attorney General,"Swain, Sarah G. ",Democratic,155,000170
MIAMI,Paola Ward 2,Attorney General,"Schmidt, Derek  ",Republican,237,000170
MIAMI,Paola Ward 3,Attorney General,"Swain, Sarah G. ",Democratic,172,00018A
MIAMI,Paola Ward 3,Attorney General,"Schmidt, Derek  ",Republican,262,00018A
MIAMI,Paola Ward 3 Exclave A,Attorney General,"Swain, Sarah G. ",Democratic,0,00018B
MIAMI,Paola Ward 3 Exclave A,Attorney General,"Schmidt, Derek  ",Republican,0,00018B
MIAMI,Paola Ward 4,Attorney General,"Swain, Sarah G. ",Democratic,231,00019A
MIAMI,Paola Ward 4,Attorney General,"Schmidt, Derek  ",Republican,361,00019A
MIAMI,Paola Ward 4 Exclave,Attorney General,"Swain, Sarah G. ",Democratic,0,00019B
MIAMI,Paola Ward 4 Exclave,Attorney General,"Schmidt, Derek  ",Republican,0,00019B
MIAMI,Richland Township,Attorney General,"Swain, Sarah G. ",Democratic,248,000200
MIAMI,Richland Township,Attorney General,"Schmidt, Derek  ",Republican,708,000200
MIAMI,South Wea Township,Attorney General,"Swain, Sarah G. ",Democratic,162,000220
MIAMI,South Wea Township,Attorney General,"Schmidt, Derek  ",Republican,518,000220
MIAMI,Spring Hill City Precinct 01,Attorney General,"Swain, Sarah G. ",Democratic,226,00023A
MIAMI,Spring Hill City Precinct 01,Attorney General,"Schmidt, Derek  ",Republican,399,00023A
MIAMI,Spring Hill City Exclave A,Attorney General,"Swain, Sarah G. ",Democratic,0,00023B
MIAMI,Spring Hill City Exclave A,Attorney General,"Schmidt, Derek  ",Republican,0,00023B
MIAMI,Spring Hill City Exclave B,Attorney General,"Swain, Sarah G. ",Democratic,90,00023C
MIAMI,Spring Hill City Exclave B,Attorney General,"Schmidt, Derek  ",Republican,138,00023C
MIAMI,Spring Hill City Exclave C,Attorney General,"Swain, Sarah G. ",Democratic,0,00023D
MIAMI,Spring Hill City Exclave C,Attorney General,"Schmidt, Derek  ",Republican,0,00023D
MIAMI,Stanton Township,Attorney General,"Swain, Sarah G. ",Democratic,129,000240
MIAMI,Stanton Township,Attorney General,"Schmidt, Derek  ",Republican,252,000240
MIAMI,Sugar Creek Township,Attorney General,"Swain, Sarah G. ",Democratic,52,000250
MIAMI,Sugar Creek Township,Attorney General,"Schmidt, Derek  ",Republican,162,000250
MIAMI,Ten Mile Township,Attorney General,"Swain, Sarah G. ",Democratic,204,000260
MIAMI,Ten Mile Township,Attorney General,"Schmidt, Derek  ",Republican,514,000260
MIAMI,West Middle Creek Township,Attorney General,"Swain, Sarah G. ",Democratic,114,000270
MIAMI,West Middle Creek Township,Attorney General,"Schmidt, Derek  ",Republican,239,000270
MIAMI,East Middle Creek Township C2,Attorney General,"Swain, Sarah G. ",Democratic,30,120020
MIAMI,East Middle Creek Township C2,Attorney General,"Schmidt, Derek  ",Republican,86,120020
MIAMI,East Middle Creek Township C3,Attorney General,"Swain, Sarah G. ",Democratic,117,120030
MIAMI,East Middle Creek Township C3,Attorney General,"Schmidt, Derek  ",Republican,297,120030
MIAMI,North Marysville Township C2,Attorney General,"Swain, Sarah G. ",Democratic,35,120040
MIAMI,North Marysville Township C2,Attorney General,"Schmidt, Derek  ",Republican,104,120040
MIAMI,North Marysville Township C3,Attorney General,"Swain, Sarah G. ",Democratic,143,120050
MIAMI,North Marysville Township C3,Attorney General,"Schmidt, Derek  ",Republican,302,120050
MIAMI,Osawatomie Ward 1 H5,Attorney General,"Swain, Sarah G. ",Democratic,79,120060
MIAMI,Osawatomie Ward 1 H5,Attorney General,"Schmidt, Derek  ",Republican,100,120060
MIAMI,Osawatomie Ward 1 H6,Attorney General,"Swain, Sarah G. ",Democratic,0,120070
MIAMI,Osawatomie Ward 1 H6,Attorney General,"Schmidt, Derek  ",Republican,0,120070
MIAMI,South Marysville Township C2,Attorney General,"Swain, Sarah G. ",Democratic,188,120080
MIAMI,South Marysville Township C2,Attorney General,"Schmidt, Derek  ",Republican,451,120080
MIAMI,South Marysville Township C3,Attorney General,"Swain, Sarah G. ",Democratic,6,120090
MIAMI,South Marysville Township C3,Attorney General,"Schmidt, Derek  ",Republican,6,120090
MIAMI,West Valley Township H5,Attorney General,"Swain, Sarah G. ",Democratic,39,120100
MIAMI,West Valley Township H5,Attorney General,"Schmidt, Derek  ",Republican,75,120100
MIAMI,West Valley Township H6,Attorney General,"Swain, Sarah G. ",Democratic,41,120110
MIAMI,West Valley Township H6,Attorney General,"Schmidt, Derek  ",Republican,66,120110
MIAMI,Louisburg Ward 1,Attorney General,"Swain, Sarah G. ",Democratic,137,140010
MIAMI,Louisburg Ward 1,Attorney General,"Schmidt, Derek  ",Republican,192,140010
MIAMI,Louisburg Ward 2,Attorney General,"Swain, Sarah G. ",Democratic,145,140020
MIAMI,Louisburg Ward 2,Attorney General,"Schmidt, Derek  ",Republican,264,140020
MIAMI,Louisburg Ward 3,Attorney General,"Swain, Sarah G. ",Democratic,162,140030
MIAMI,Louisburg Ward 3,Attorney General,"Schmidt, Derek  ",Republican,337,140030
MIAMI,Louisburg Ward 4,Attorney General,"Swain, Sarah G. ",Democratic,119,140040
MIAMI,Louisburg Ward 4,Attorney General,"Schmidt, Derek  ",Republican,312,140040
MIAMI,North Paola Township,Attorney General,"Swain, Sarah G. ",Democratic,63,200010
MIAMI,North Paola Township,Attorney General,"Schmidt, Derek  ",Republican,145,200010
MIAMI,South Paola Township,Attorney General,"Swain, Sarah G. ",Democratic,37,200020
MIAMI,South Paola Township,Attorney General,"Schmidt, Derek  ",Republican,73,200020
MIAMI,Osawatomie Township Enclave A,Attorney General,"Swain, Sarah G. ",Democratic,0,900010
MIAMI,Osawatomie Township Enclave A,Attorney General,"Schmidt, Derek  ",Republican,0,900010
MIAMI,Osawatomie Township Enclave B,Attorney General,"Swain, Sarah G. ",Democratic,0,900020
MIAMI,Osawatomie Township Enclave B,Attorney General,"Schmidt, Derek  ",Republican,0,900020
MIAMI,Osawatomie Ward 1 Exclave B,Attorney General,"Swain, Sarah G. ",Democratic,0,900030
MIAMI,Osawatomie Ward 1 Exclave B,Attorney General,"Schmidt, Derek  ",Republican,0,900030
MIAMI,Osawatomie Ward 1 Exclave C,Attorney General,"Swain, Sarah G. ",Democratic,0,900040
MIAMI,Osawatomie Ward 1 Exclave C,Attorney General,"Schmidt, Derek  ",Republican,0,900040
MIAMI,Osawatomie Ward 1 Exclave D,Attorney General,"Swain, Sarah G. ",Democratic,0,900050
MIAMI,Osawatomie Ward 1 Exclave D,Attorney General,"Schmidt, Derek  ",Republican,0,900050
MIAMI,Osawatomie Ward 3 Exclave D,Attorney General,"Swain, Sarah G. ",Democratic,0,900070
MIAMI,Osawatomie Ward 3 Exclave D,Attorney General,"Schmidt, Derek  ",Republican,0,900070
MIAMI,Paola Ward 1 Exclave B,Attorney General,"Swain, Sarah G. ",Democratic,0,900080
MIAMI,Paola Ward 1 Exclave B,Attorney General,"Schmidt, Derek  ",Republican,0,900080
MIAMI,South Wea Township Enclave A,Attorney General,"Swain, Sarah G. ",Democratic,0,900090
MIAMI,South Wea Township Enclave A,Attorney General,"Schmidt, Derek  ",Republican,0,900090
MIAMI,South Wea Township Enclave B,Attorney General,"Swain, Sarah G. ",Democratic,0,900100
MIAMI,South Wea Township Enclave B,Attorney General,"Schmidt, Derek  ",Republican,0,900100
MIAMI,South Wea Township Enclave C,Attorney General,"Swain, Sarah G. ",Democratic,0,900110
MIAMI,South Wea Township Enclave C,Attorney General,"Schmidt, Derek  ",Republican,0,900110
MIAMI,West Valley Township Exclave,Attorney General,"Swain, Sarah G. ",Democratic,67,900120
