County,Precinct,Race,District,Candidate,Party,Votes,VTD
RILEY,Manhattan City Ward 03 Precinct 03,Kansas House of Representatives,66,"Carlin, Sydney  ",Democratic,528,400040
RILEY,Manhattan City Ward 05 Precinct 02,Kansas House of Representatives,66,"Carlin, Sydney  ",Democratic,444,400060
RILEY,Manhattan City Ward 05 Precinct 03,Kansas House of Representatives,66,"Carlin, Sydney  ",Democratic,458,400070
RILEY,Manhattan City Ward 08 Precinct 03,Kansas House of Representatives,66,"Carlin, Sydney  ",Democratic,292,500030
CLAY,Athelstane Township,Kansas House of Representatives,64,"Carlson, Susan ""Suzi"" L. ",Republican,47,10
CLAY,Blaine Township,Kansas House of Representatives,64,"Carlson, Susan ""Suzi"" L. ",Republican,101,20
CLAY,Bloom Township,Kansas House of Representatives,64,"Carlson, Susan ""Suzi"" L. ",Republican,49,30
CLAY,Clay Center Township,Kansas House of Representatives,64,"Carlson, Susan ""Suzi"" L. ",Republican,126,00005A
CLAY,Clay Center Township Enclave,Kansas House of Representatives,64,"Carlson, Susan ""Suzi"" L. ",Republican,0,00005B
CLAY,Clay Center Ward 1,Kansas House of Representatives,64,"Carlson, Susan ""Suzi"" L. ",Republican,404,00006A
CLAY,Clay Center Ward 1 Exclave,Kansas House of Representatives,64,"Carlson, Susan ""Suzi"" L. ",Republican,0,00006B
CLAY,Clay Center Ward 2,Kansas House of Representatives,64,"Carlson, Susan ""Suzi"" L. ",Republican,431,70
CLAY,Clay Center Ward 3,Kansas House of Representatives,64,"Carlson, Susan ""Suzi"" L. ",Republican,283,80
CLAY,Clay Center Ward 4,Kansas House of Representatives,64,"Carlson, Susan ""Suzi"" L. ",Republican,234,90
CLAY,Exeter Township,Kansas House of Representatives,64,"Carlson, Susan ""Suzi"" L. ",Republican,35,100
CLAY,Five Creeks Township,Kansas House of Representatives,64,"Carlson, Susan ""Suzi"" L. ",Republican,44,110
CLAY,Garfield Township,Kansas House of Representatives,64,"Carlson, Susan ""Suzi"" L. ",Republican,41,120
CLAY,Gill Township,Kansas House of Representatives,64,"Carlson, Susan ""Suzi"" L. ",Republican,55,130
CLAY,Goshen Township,Kansas House of Representatives,64,"Carlson, Susan ""Suzi"" L. ",Republican,22,140
CLAY,Grant Township,Kansas House of Representatives,64,"Carlson, Susan ""Suzi"" L. ",Republican,75,150
CLAY,Hayes Township,Kansas House of Representatives,64,"Carlson, Susan ""Suzi"" L. ",Republican,85,160
CLAY,Highland Township,Kansas House of Representatives,64,"Carlson, Susan ""Suzi"" L. ",Republican,92,170
CLAY,Mulberry Township,Kansas House of Representatives,64,"Carlson, Susan ""Suzi"" L. ",Republican,93,180
CLAY,Oakland Township,Kansas House of Representatives,64,"Carlson, Susan ""Suzi"" L. ",Republican,33,190
CLAY,Republican Township,Kansas House of Representatives,64,"Carlson, Susan ""Suzi"" L. ",Republican,299,200
CLAY,Sherman Township,Kansas House of Representatives,64,"Carlson, Susan ""Suzi"" L. ",Republican,79,210
CLAY,Union Township,Kansas House of Representatives,64,"Carlson, Susan ""Suzi"" L. ",Republican,72,220
CLAY,Clay Center Ward 4 Exclave,Kansas House of Representatives,64,"Carlson, Susan ""Suzi"" L. ",Republican,0,900230
RILEY,Bala Township,Kansas House of Representatives,64,"Carlson, Susan ""Suzi"" L. ",Republican,252,20
RILEY,Center Township,Kansas House of Representatives,64,"Carlson, Susan ""Suzi"" L. ",Republican,29,30
RILEY,Fancy Creek Township,Kansas House of Representatives,64,"Carlson, Susan ""Suzi"" L. ",Republican,48,40
RILEY,Fort Riley B Madison Township,Kansas House of Representatives,64,"Carlson, Susan ""Suzi"" L. ",Republican,7,00005B
RILEY,Jackson Township,Kansas House of Representatives,64,"Carlson, Susan ""Suzi"" L. ",Republican,139,70
RILEY,Manhattan City Ward 06 Precinct 01 Job Corp,Kansas House of Representatives,64,"Carlson, Susan ""Suzi"" L. ",Republican,0,380
RILEY,May Day Township,Kansas House of Representatives,64,"Carlson, Susan ""Suzi"" L. ",Republican,31,430
RILEY,Ogden Township,Kansas House of Representatives,64,"Carlson, Susan ""Suzi"" L. ",Republican,166,00044A
RILEY,Sherman Township,Kansas House of Representatives,64,"Carlson, Susan ""Suzi"" L. ",Republican,247,450
RILEY,Swede Creek Township,Kansas House of Representatives,64,"Carlson, Susan ""Suzi"" L. ",Republican,68,460
RILEY,Fort Riley A Madison Township H64,Kansas House of Representatives,64,"Carlson, Susan ""Suzi"" L. ",Republican,24,120020
RILEY,Madison Township H64,Kansas House of Representatives,64,"Carlson, Susan ""Suzi"" L. ",Republican,414,120040
RILEY,Manhattan City Ward 06 Precinct 02 Tech Park,Kansas House of Representatives,64,"Carlson, Susan ""Suzi"" L. ",Republican,0,300010
RILEY,Ogden Township Fort Riley A,Kansas House of Representatives,64,"Carlson, Susan ""Suzi"" L. ",Republican,239,300060
RILEY,Ogden Township Ward 2 Annex order 506,Kansas House of Representatives,64,"Carlson, Susan ""Suzi"" L. ",Republican,0,300070
RILEY,Ogden Township Ward 4 Order 10-06-93,Kansas House of Representatives,64,"Carlson, Susan ""Suzi"" L. ",Republican,0,300090
RILEY,Ogden Township Ward 5,Kansas House of Representatives,64,"Carlson, Susan ""Suzi"" L. ",Republican,0,300100
RILEY,Ogden Township Enclave 1,Kansas House of Representatives,64,"Carlson, Susan ""Suzi"" L. ",Republican,0,900010
RILEY,Ogden Township Enclave 2,Kansas House of Representatives,64,"Carlson, Susan ""Suzi"" L. ",Republican,0,900020
SEDGWICK,606,Kansas House of Representatives,92,"Carmichael, John",Democratic,218,
SEDGWICK,607,Kansas House of Representatives,92,"Carmichael, John",Democratic,1064,
SEDGWICK,608,Kansas House of Representatives,92,"Carmichael, John",Democratic,648,
SEDGWICK,609,Kansas House of Representatives,92,"Carmichael, John",Democratic,1101,
SEDGWICK,610,Kansas House of Representatives,92,"Carmichael, John",Democratic,648,
SEDGWICK,611,Kansas House of Representatives,92,"Carmichael, John",Democratic,363,
SEDGWICK,613,Kansas House of Representatives,92,"Carmichael, John",Democratic,689,
SEDGWICK,619,Kansas House of Representatives,92,"Carmichael, John",Democratic,601,
SEDGWICK,233,Kansas House of Representatives,81,"Carpenter, Blake",Republican,178,
SEDGWICK,310,Kansas House of Representatives,81,"Carpenter, Blake",Republican,122,
SEDGWICK,DB11,Kansas House of Representatives,81,"Carpenter, Blake",Republican,783,
SEDGWICK,DB12,Kansas House of Representatives,81,"Carpenter, Blake",Republican,441,
SEDGWICK,DB14,Kansas House of Representatives,81,"Carpenter, Blake",Republican,342,
SEDGWICK,DB15,Kansas House of Representatives,81,"Carpenter, Blake",Republican,26,
SEDGWICK,DB23,Kansas House of Representatives,81,"Carpenter, Blake",Republican,643,
SEDGWICK,DB24,Kansas House of Representatives,81,"Carpenter, Blake",Republican,130,
SEDGWICK,GY01,Kansas House of Representatives,81,"Carpenter, Blake",Republican,1064,
SEDGWICK,GY02,Kansas House of Representatives,81,"Carpenter, Blake",Republican,21,
SEDGWICK,GY03,Kansas House of Representatives,81,"Carpenter, Blake",Republican,34,
SEDGWICK,GY04,Kansas House of Representatives,81,"Carpenter, Blake",Republican,4,
SEDGWICK,RI03,Kansas House of Representatives,81,"Carpenter, Blake",Republican,125,
SEDGWICK,RI06,Kansas House of Representatives,81,"Carpenter, Blake",Republican,77,
BUTLER,Sycamore/Cassoday,Kansas House of Representatives,75,"Carpenter, Will  ",Republican,114,100
BUTLER,Clifford Township,Kansas House of Representatives,75,"Carpenter, Will  ",Republican,80,120
BUTLER,El Dorado Ward 1 Precinct 1,Kansas House of Representatives,75,"Carpenter, Will  ",Republican,1002,00014A
BUTLER,El Dorado Ward 1 Precinct 2,Kansas House of Representatives,75,"Carpenter, Will  ",Republican,0,00015A
BUTLER,El Dorado Ward 2 Precinct 1,Kansas House of Representatives,75,"Carpenter, Will  ",Republican,813,00016A
BUTLER,El Dorado Ward 2 Precinct 1 Exclave A,Kansas House of Representatives,75,"Carpenter, Will  ",Republican,0,00016B
BUTLER,El Dorado Ward 2 Precinct 1 Exclave B,Kansas House of Representatives,75,"Carpenter, Will  ",Republican,0,00016C
BUTLER,El Dorado Ward 2 Precinct 2,Kansas House of Representatives,75,"Carpenter, Will  ",Republican,0,170
BUTLER,El Dorado Ward 2 Precinct 3,Kansas House of Representatives,75,"Carpenter, Will  ",Republican,0,180
BUTLER,El Dorado Ward 3 Precinct 1,Kansas House of Representatives,75,"Carpenter, Will  ",Republican,638,190
BUTLER,El Dorado Ward 3 Precinct 2,Kansas House of Representatives,75,"Carpenter, Will  ",Republican,0,200
BUTLER,El Dorado Ward 3 Precinct 3,Kansas House of Representatives,75,"Carpenter, Will  ",Republican,0,210
BUTLER,El Dorado Ward 4 Precinct 1,Kansas House of Representatives,75,"Carpenter, Will  ",Republican,472,220
BUTLER,El Dorado Ward 4 Precinct 2,Kansas House of Representatives,75,"Carpenter, Will  ",Republican,0,00023A
BUTLER,El Dorado Ward 4 Precinct 3,Kansas House of Representatives,75,"Carpenter, Will  ",Republican,0,00023B
BUTLER,Fairmount Township/Elbing,Kansas House of Representatives,75,"Carpenter, Will  ",Republican,226,240
BUTLER,Fairview Township,Kansas House of Representatives,75,"Carpenter, Will  ",Republican,187,250
BUTLER,Lincoln Township,Kansas House of Representatives,75,"Carpenter, Will  ",Republican,97,280
BUTLER,El Dorado Ward 4 Precinct 3 Exclave A,Kansas House of Representatives,75,"Carpenter, Will  ",Republican,0,00030A
BUTLER,Murdock Township,Kansas House of Representatives,75,"Carpenter, Will  ",Republican,185,320
BUTLER,El Dorado Township West,Kansas House of Representatives,75,"Carpenter, Will  ",Republican,155,330
BUTLER,Plum Grove Township/Potwin,Kansas House of Representatives,75,"Carpenter, Will  ",Republican,143,350
BUTLER,Prospect Township,Kansas House of Representatives,75,"Carpenter, Will  ",Republican,395,360
BUTLER,Towanda Township/City,Kansas House of Representatives,75,"Carpenter, Will  ",Republican,838,430
BUTLER,Whitewater / Milton Township H75,Kansas House of Representatives,75,"Carpenter, Will  ",Republican,191,120090
BUTLER,El Dorado Township East,Kansas House of Representatives,75,"Carpenter, Will  ",Republican,54,140080
BUTLER,Chelsea Township,Kansas House of Representatives,75,"Carpenter, Will  ",Republican,77,800050
BUTLER,El Dorado Ward 1 Precinct 2 Exclave A,Kansas House of Representatives,75,"Carpenter, Will  ",Republican,0,80020A
BUTLER,El Dorado City Ward 1 Precinct 2 Exclave B,Kansas House of Representatives,75,"Carpenter, Will  ",Republican,0,80020B
BUTLER,El Dorado City Ward 4 Precinct 3 375,Kansas House of Representatives,75,"Carpenter, Will  ",Republican,0,80030B
BUTLER,El Dorado Ward 4 Precinct 3 Exclave C,Kansas House of Representatives,75,"Carpenter, Will  ",Republican,0,80030C
BUTLER,El Dorado Ward 4 Precinct 3 Exclave D,Kansas House of Representatives,75,"Carpenter, Will  ",Republican,0,80030D
BUTLER,El Dorado Ward 4 Precinct 1 Exclave A,Kansas House of Representatives,75,"Carpenter, Will  ",Republican,0,90000A
POTTAWATOMIE,Manhattan Ward 2 Precinct 5,Kansas House of Representatives,66,"Chambers, Edgar  ",Libertarian,1,120
RILEY,Manhattan City Ward 02 Precinct 02,Kansas House of Representatives,66,"Chambers, Edgar  ",Libertarian,31,120
RILEY,Manhattan City Ward 02 Precinct 04,Kansas House of Representatives,66,"Chambers, Edgar  ",Libertarian,124,140
RILEY,Manhattan City Ward 03 Precinct 02,Kansas House of Representatives,66,"Chambers, Edgar  ",Libertarian,62,170
RILEY,Manhattan City Ward 04 Precinct 02,Kansas House of Representatives,66,"Chambers, Edgar  ",Libertarian,51,00022A
RILEY,Manhattan Township Precinct 1,Kansas House of Representatives,66,"Chambers, Edgar  ",Libertarian,91,00039A
RILEY,Manhattan Township Precinct 4,Kansas House of Representatives,66,"Chambers, Edgar  ",Libertarian,63,420
RILEY,Manhattan City Ward 08 Precinct 01,Kansas House of Representatives,66,"Chambers, Edgar  ",Libertarian,50,300020
RILEY,Manhattan City Ward 08 Precinct 02,Kansas House of Representatives,66,"Chambers, Edgar  ",Libertarian,0,300030
RILEY,Manhattan City Ward 09 Precinct 01,Kansas House of Representatives,66,"Chambers, Edgar  ",Libertarian,10,300040
RILEY,Manhattan City Ward 09 Precinct 02,Kansas House of Representatives,66,"Chambers, Edgar  ",Libertarian,28,300050
RILEY,Manhattan City Ward 01 Precinct 01,Kansas House of Representatives,66,"Chambers, Edgar  ",Libertarian,101,400010
RILEY,Manhattan City Ward 02 Precinct 01,Kansas House of Representatives,66,"Chambers, Edgar  ",Libertarian,119,400020
RILEY,Manhattan City Ward 02 Precinct 03,Kansas House of Representatives,66,"Chambers, Edgar  ",Libertarian,249,400030
RILEY,Manhattan City Ward 03 Precinct 03,Kansas House of Representatives,66,"Chambers, Edgar  ",Libertarian,157,400040
RILEY,Manhattan City Ward 05 Precinct 02,Kansas House of Representatives,66,"Chambers, Edgar  ",Libertarian,111,400060
RILEY,Manhattan City Ward 05 Precinct 03,Kansas House of Representatives,66,"Chambers, Edgar  ",Libertarian,148,400070
RILEY,Manhattan City Ward 08 Precinct 03,Kansas House of Representatives,66,"Chambers, Edgar  ",Libertarian,111,500030
SALINE,Glendale Township,Kansas House of Representatives,69,"Claeys, J.R.  ",Republican,32,60
SALINE,Pleasant Valley Township,Kansas House of Representatives,69,"Claeys, J.R.  ",Republican,105,110
SALINE,Salina Precinct 01 Part A,Kansas House of Representatives,69,"Claeys, J.R.  ",Republican,124,00012A
SALINE,Salina Precinct 02,Kansas House of Representatives,69,"Claeys, J.R.  ",Republican,123,00013A
SALINE,Salina Precinct 03,Kansas House of Representatives,69,"Claeys, J.R.  ",Republican,97,140
SALINE,Salina Precinct 04,Kansas House of Representatives,69,"Claeys, J.R.  ",Republican,111,150
SALINE,Salina Precinct 06,Kansas House of Representatives,69,"Claeys, J.R.  ",Republican,115,170
SALINE,Salina Precinct 07,Kansas House of Representatives,69,"Claeys, J.R.  ",Republican,162,180
SALINE,Salina Precinct 09,Kansas House of Representatives,69,"Claeys, J.R.  ",Republican,157,200
SALINE,Salina Precinct 11,Kansas House of Representatives,69,"Claeys, J.R.  ",Republican,131,220
SALINE,Salina Precinct 12,Kansas House of Representatives,69,"Claeys, J.R.  ",Republican,193,230
SALINE,Salina Precinct 13,Kansas House of Representatives,69,"Claeys, J.R.  ",Republican,153,240
SALINE,Salina Precinct 14 Part A,Kansas House of Representatives,69,"Claeys, J.R.  ",Republican,214,00025A
SALINE,Salina Precinct 27,Kansas House of Representatives,69,"Claeys, J.R.  ",Republican,227,380
SALINE,Salina Precinct 30,Kansas House of Representatives,69,"Claeys, J.R.  ",Republican,195,410
SALINE,Salina Precinct 31 Part A,Kansas House of Representatives,69,"Claeys, J.R.  ",Republican,623,00042A
SALINE,Salina Precinct 32,Kansas House of Representatives,69,"Claeys, J.R.  ",Republican,170,430
SALINE,Smokey Hill Township Part B,Kansas House of Representatives,69,"Claeys, J.R.  ",Republican,67,00047B
SALINE,Elm Creek Township H69,Kansas House of Representatives,69,"Claeys, J.R.  ",Republican,299,120020
SALINE,Salina Precinct 01 Part A Exclave 1,Kansas House of Representatives,69,"Claeys, J.R.  ",Republican,0,900010
SALINE,Salina Precinct 01 Part A Exclave 2,Kansas House of Representatives,69,"Claeys, J.R.  ",Republican,0,900020
SALINE,Smokey Hill Township Part B Enclave 1,Kansas House of Representatives,69,"Claeys, J.R.  ",Republican,0,900110
GEARY,Blakely Township,Kansas House of Representatives,65,"Clark, Lonnie  ",Republican,56,10
GEARY,Fort Riley Milford Township Block 401,Kansas House of Representatives,65,"Clark, Lonnie  ",Republican,0,00002O
GEARY,Fort Riley Milford Township Block 501,Kansas House of Representatives,65,"Clark, Lonnie  ",Republican,0,00002P
GEARY,Fort Riley Milford Township Block 601,Kansas House of Representatives,65,"Clark, Lonnie  ",Republican,0,00002Q
GEARY,Fort Riley Milford Township Block 701,Kansas House of Representatives,65,"Clark, Lonnie  ",Republican,0,00002R
GEARY,Wingfield Township,Kansas House of Representatives,65,"Clark, Lonnie  ",Republican,64,40
GEARY,Jackson Township,Kansas House of Representatives,65,"Clark, Lonnie  ",Republican,38,50
GEARY,Jefferson Township,Kansas House of Representatives,65,"Clark, Lonnie  ",Republican,161,60
GEARY,Junction City Ward 1 Precinct 1,Kansas House of Representatives,65,"Clark, Lonnie  ",Republican,110,00007A
GEARY,Junction City Ward 1 Precinct 2,Kansas House of Representatives,65,"Clark, Lonnie  ",Republican,135,80
GEARY,Junction City Ward 1 Precinct 3,Kansas House of Representatives,65,"Clark, Lonnie  ",Republican,209,90
GEARY,Junction City Ward 2 Precinct 1,Kansas House of Representatives,65,"Clark, Lonnie  ",Republican,52,140
GEARY,Junction City Ward 2 Precinct 2,Kansas House of Representatives,65,"Clark, Lonnie  ",Republican,189,150
GEARY,Junction City Ward 3 Precinct 1,Kansas House of Representatives,65,"Clark, Lonnie  ",Republican,77,180
GEARY,Junction City Ward 3 Precinct 2,Kansas House of Representatives,65,"Clark, Lonnie  ",Republican,204,190
GEARY,Junction City Ward 4 Precinct 3 Exclave Golf,Kansas House of Representatives,65,"Clark, Lonnie  ",Republican,0,00022B
GEARY,Junction City Ward 4 Precinct 4,Kansas House of Representatives,65,"Clark, Lonnie  ",Republican,234,230
GEARY,Liberty Township,Kansas House of Representatives,65,"Clark, Lonnie  ",Republican,80,240
GEARY,Milford Township,Kansas House of Representatives,65,"Clark, Lonnie  ",Republican,446,270
GEARY,Fort Riley Precinct A,Kansas House of Representatives,65,"Clark, Lonnie  ",Republican,7,140010
GEARY,Fort Riley Precinct B,Kansas House of Representatives,65,"Clark, Lonnie  ",Republican,70,140020
GEARY,Milford City Precinct,Kansas House of Representatives,65,"Clark, Lonnie  ",Republican,98,140130
GEARY,Smoky Hill Township Precinct 01,Kansas House of Representatives,65,"Clark, Lonnie  ",Republican,0,140140
GEARY,Smoky Hill Township Precinct 3,Kansas House of Representatives,65,"Clark, Lonnie  ",Republican,65,140160
GEARY,Smoky Hill Township Enclave A,Kansas House of Representatives,65,"Clark, Lonnie  ",Republican,0,900020
GEARY,Grandview Township Enclave A,Kansas House of Representatives,65,"Clark, Lonnie  ",Republican,0,900100
GEARY,Junction City Ward 4 Precinct 1,Kansas House of Representatives,65,"Clark, Lonnie  ",Republican,64,900190
GEARY,Junction City Ward 4 Precinct 2,Kansas House of Representatives,65,"Clark, Lonnie  ",Republican,47,900210
GEARY,Junction City Ward 4 Precinct 3,Kansas House of Representatives,65,"Clark, Lonnie  ",Republican,123,990120
GEARY,Grandview Township,Kansas House of Representatives,65,"Clark, Lonnie  ",Republican,188,999090
JOHNSON,Overland Park Ward 5 Precinct 08,Kansas House of Representatives,28,"Clausen, Brian",Democratic,660,
JOHNSON,Leawood Ward 3 Precinct 05,Kansas House of Representatives,28,"Clausen, Brian",Democratic,543,
JOHNSON,Leawood Ward 3 Precinct 06,Kansas House of Representatives,28,"Clausen, Brian",Democratic,521,
JOHNSON,Overland Park Ward 5 Precinct 09,Kansas House of Representatives,28,"Clausen, Brian",Democratic,505,
JOHNSON,Leawood Ward 4 Precinct 07,Kansas House of Representatives,28,"Clausen, Brian",Democratic,473,
JOHNSON,Overland Park Ward 5 Precinct 06,Kansas House of Representatives,28,"Clausen, Brian",Democratic,417,
JOHNSON,Leawood Ward 4 Precinct 05,Kansas House of Representatives,28,"Clausen, Brian",Democratic,399,
JOHNSON,Leawood Ward 4 Precinct 04,Kansas House of Representatives,28,"Clausen, Brian",Democratic,395,
JOHNSON,Overland Park Ward 5 Precinct 07,Kansas House of Representatives,28,"Clausen, Brian",Democratic,362,
JOHNSON,Overland Park Ward 5 Precinct 16,Kansas House of Representatives,28,"Clausen, Brian",Democratic,249,
JOHNSON,Leawood Ward 4 Precinct 06,Kansas House of Representatives,28,"Clausen, Brian",Democratic,206,
JOHNSON,Overland Park Ward 5 Precinct 17,Kansas House of Representatives,28,"Clausen, Brian",Democratic,184,
JOHNSON,Leawood Ward 3 Precinct 04,Kansas House of Representatives,28,"Clausen, Brian",Democratic,150,
JOHNSON,Leawood Ward 1 Precinct 02,Kansas House of Representatives,19,"Clayton, Stephanie",Republican,626,
JOHNSON,Leawood Ward 2 Precinct 02,Kansas House of Representatives,19,"Clayton, Stephanie",Republican,586,
JOHNSON,Prairie Village Ward 5 Precinct 02,Kansas House of Representatives,19,"Clayton, Stephanie",Republican,580,
JOHNSON,Leawood Ward 1 Precinct 03,Kansas House of Representatives,19,"Clayton, Stephanie",Republican,536,
JOHNSON,Prairie Village Ward 5 Precinct 01,Kansas House of Representatives,19,"Clayton, Stephanie",Republican,509,
JOHNSON,Leawood Ward 1 Precinct 07,Kansas House of Representatives,19,"Clayton, Stephanie",Republican,480,
JOHNSON,Prairie Village Ward 5 Precinct 03,Kansas House of Representatives,19,"Clayton, Stephanie",Republican,438,
JOHNSON,Leawood Ward 1 Precinct 04,Kansas House of Representatives,19,"Clayton, Stephanie",Republican,406,
JOHNSON,Overland Park Ward 2 Precinct 23,Kansas House of Representatives,19,"Clayton, Stephanie",Republican,392,
JOHNSON,Overland Park Ward 1 Precinct 16,Kansas House of Representatives,19,"Clayton, Stephanie",Republican,379,
JOHNSON,Leawood Ward 1 Precinct 05,Kansas House of Representatives,19,"Clayton, Stephanie",Republican,365,
JOHNSON,Overland Park Ward 2 Precinct 02,Kansas House of Representatives,19,"Clayton, Stephanie",Republican,339,
JOHNSON,Overland Park Ward 1 Precinct 18,Kansas House of Representatives,19,"Clayton, Stephanie",Republican,332,
JOHNSON,Overland Park Ward 2 Precinct 19,Kansas House of Representatives,19,"Clayton, Stephanie",Republican,305,
JOHNSON,Overland Park Ward 2 Precinct 22,Kansas House of Representatives,19,"Clayton, Stephanie",Republican,303,
JOHNSON,Overland Park Ward 2 Precinct 03,Kansas House of Representatives,19,"Clayton, Stephanie",Republican,289,
JOHNSON,Overland Park Ward 2 Precinct 21,Kansas House of Representatives,19,"Clayton, Stephanie",Republican,258,
JOHNSON,Overland Park Ward 2 Precinct 16,Kansas House of Representatives,19,"Clayton, Stephanie",Republican,240,
JOHNSON,Overland Park Ward 2 Precinct 14,Kansas House of Representatives,19,"Clayton, Stephanie",Republican,219,
JOHNSON,Overland Park Ward 2 Precinct 08,Kansas House of Representatives,19,"Clayton, Stephanie",Republican,152,
JOHNSON,Leawood Ward 1 Precinct 06,Kansas House of Representatives,19,"Clayton, Stephanie",Republican,96,
SHAWNEE,47 Kiowa,Kansas House of Representatives,54,"Coats, Sarah",Democratic,338,
SHAWNEE,58 South Monmouth,Kansas House of Representatives,54,"Coats, Sarah",Democratic,254,
SHAWNEE,56 NW Monmouth,Kansas House of Representatives,54,"Coats, Sarah",Democratic,232,
SHAWNEE,73 Meadowlark,Kansas House of Representatives,54,"Coats, Sarah",Democratic,232,
SHAWNEE,57 NE Monmouth,Kansas House of Representatives,54,"Coats, Sarah",Democratic,229,
SHAWNEE,43 Pawnee,Kansas House of Representatives,54,"Coats, Sarah",Democratic,215,
SHAWNEE,72 City Of Auburn,Kansas House of Representatives,54,"Coats, Sarah",Democratic,203,
SHAWNEE,42 South Tecumseh,Kansas House of Representatives,54,"Coats, Sarah",Democratic,185,
SHAWNEE,64 Cullen,Kansas House of Representatives,54,"Coats, Sarah",Democratic,184,
SHAWNEE,65 Wakarusa,Kansas House of Representatives,54,"Coats, Sarah",Democratic,181,
SHAWNEE,63 Montara,Kansas House of Representatives,54,"Coats, Sarah",Democratic,153,
SHAWNEE,49 Ponca,Kansas House of Representatives,54,"Coats, Sarah",Democratic,151,
SHAWNEE,74 Buffalo,Kansas House of Representatives,54,"Coats, Sarah",Democratic,150,
SHAWNEE,Ward 5 Precinct 91,Kansas House of Representatives,54,"Coats, Sarah",Democratic,78,
SHAWNEE,66 Kingston,Kansas House of Representatives,54,"Coats, Sarah",Democratic,46,
SHAWNEE,Ward 5 Precinct 15,Kansas House of Representatives,54,"Coats, Sarah",Democratic,31,
SHAWNEE,62 Forbes,Kansas House of Representatives,54,"Coats, Sarah",Democratic,24,
DOUGLAS,Marion Township Precinct 59 H54,Kansas House of Representatives,54,"Coats, Sarah  ",Democratic,73,120340
DOUGLAS,Willow Springs Township S19 H54,Kansas House of Representatives,54,"Coats, Sarah  ",Democratic,110,120440
DOUGLAS,Willow Springs Township S3 H54,Kansas House of Representatives,54,"Coats, Sarah  ",Democratic,43,120460
OSAGE,Elk Township,Kansas House of Representatives,54,"Coats, Sarah  ",Democratic,281,50
OSAGE,North Burlingame,Kansas House of Representatives,54,"Coats, Sarah  ",Democratic,125,110
OSAGE,North Ridgeway,Kansas House of Representatives,54,"Coats, Sarah  ",Democratic,194,120
OSAGE,Scranton Township,Kansas House of Representatives,54,"Coats, Sarah  ",Democratic,138,190
OSAGE,South Burlingame,Kansas House of Representatives,54,"Coats, Sarah  ",Democratic,100,200
OSAGE,South Ridgeway,Kansas House of Representatives,54,"Coats, Sarah  ",Democratic,182,210
ALLEN,Marmaton Township,Kansas House of Representatives,2,"Collins, Kenneth  ",Republican,181,140
ALLEN,North Elsmore,Kansas House of Representatives,2,"Collins, Kenneth  ",Republican,54,150
ALLEN,Osage Township,Kansas House of Representatives,2,"Collins, Kenneth  ",Republican,59,170
ALLEN,South Elsmore,Kansas House of Representatives,2,"Collins, Kenneth  ",Republican,38,190
BOURBON,Marion Township,Kansas House of Representatives,2,"Collins, Kenneth  ",Republican,287,110
BOURBON,Walnut Township,Kansas House of Representatives,2,"Collins, Kenneth  ",Republican,31,190
CRAWFORD,Lincoln - Arcadia,Kansas House of Representatives,2,"Collins, Kenneth  ",Republican,20,000A41
CRAWFORD,Osage - McCune,Kansas House of Representatives,2,"Collins, Kenneth  ",Republican,111,000A51
CRAWFORD,Cherokee - Sheridan,Kansas House of Representatives,2,"Collins, Kenneth  ",Republican,75,000A62
CRAWFORD,Walnut - Helper,Kansas House of Representatives,2,"Collins, Kenneth  ",Republican,11,000A82
CRAWFORD,Walnut Township,Kansas House of Representatives,2,"Collins, Kenneth  ",Republican,14,000A83
CRAWFORD,Arcadia,Kansas House of Representatives,2,"Collins, Kenneth  ",Republican,55,10
CRAWFORD,Beulah,Kansas House of Representatives,2,"Collins, Kenneth  ",Republican,53,30
CRAWFORD,Sheridan - Cherokee City,Kansas House of Representatives,2,"Collins, Kenneth  ",Republican,18,33
CRAWFORD,Brazilton,Kansas House of Representatives,2,"Collins, Kenneth  ",Republican,20,40
CRAWFORD,Capaldo,Kansas House of Representatives,2,"Collins, Kenneth  ",Republican,80,50
CRAWFORD,Cherokee,Kansas House of Representatives,2,"Collins, Kenneth  ",Republican,104,60
CRAWFORD,Crawford,Kansas House of Representatives,2,"Collins, Kenneth  ",Republican,123,80
CRAWFORD,Crowe,Kansas House of Representatives,2,"Collins, Kenneth  ",Republican,45,90
CRAWFORD,Frontenac Ward 1,Kansas House of Representatives,2,"Collins, Kenneth  ",Republican,91,110
CRAWFORD,Frontenac Ward 2,Kansas House of Representatives,2,"Collins, Kenneth  ",Republican,126,00012A
CRAWFORD,Frontenac Ward 3,Kansas House of Representatives,2,"Collins, Kenneth  ",Republican,58,00013A
CRAWFORD,Frontenac Ward 3 Industrial Park,Kansas House of Representatives,2,"Collins, Kenneth  ",Republican,0,00013B
CRAWFORD,Frontenac Ward 4,Kansas House of Representatives,2,"Collins, Kenneth  ",Republican,38,00014A
CRAWFORD,Girard Ward 1,Kansas House of Representatives,2,"Collins, Kenneth  ",Republican,59,150
CRAWFORD,Girard Ward 2,Kansas House of Representatives,2,"Collins, Kenneth  ",Republican,164,00016A
CRAWFORD,Girard Ward 3,Kansas House of Representatives,2,"Collins, Kenneth  ",Republican,74,00017A
CRAWFORD,Girard Ward 3 Exclave Golf Course,Kansas House of Representatives,2,"Collins, Kenneth  ",Republican,0,00017B
