County,Precinct,Race,Candidate,Party,Votes,VTD
DECATUR,Harlan Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,0,000120
DECATUR,Harlan Township,Secretary of State,"Schwab, Scott  ",Republican,7,000120
DECATUR,Jennings Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,20,000130
DECATUR,Jennings Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,0,000130
DECATUR,Jennings Township,Secretary of State,"Schwab, Scott  ",Republican,31,000130
DECATUR,Liberty Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,5,000140
DECATUR,Liberty Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,1,000140
DECATUR,Liberty Township,Secretary of State,"Schwab, Scott  ",Republican,21,000140
DECATUR,Lincoln Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,11,000150
DECATUR,Lincoln Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,5,000150
DECATUR,Lincoln Township,Secretary of State,"Schwab, Scott  ",Republican,39,000150
DECATUR,Logan Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,0,000160
DECATUR,Logan Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,0,000160
DECATUR,Logan Township,Secretary of State,"Schwab, Scott  ",Republican,13,000160
DECATUR,Lyon Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,3,000170
DECATUR,Lyon Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,0,000170
DECATUR,Lyon Township,Secretary of State,"Schwab, Scott  ",Republican,4,000170
DECATUR,Oberlin City Precinct 1,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,68,000180
DECATUR,Oberlin City Precinct 1,Secretary of State,"Hodgkinson, Rob  ",Libertarian,7,000180
DECATUR,Oberlin City Precinct 1,Secretary of State,"Schwab, Scott  ",Republican,206,000180
DECATUR,Oberlin City Precinct 2,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,67,00019A
DECATUR,Oberlin City Precinct 2,Secretary of State,"Hodgkinson, Rob  ",Libertarian,11,00019A
DECATUR,Oberlin City Precinct 2,Secretary of State,"Schwab, Scott  ",Republican,254,00019A
DECATUR,Oberlin City Precinct 2 Exclave,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,0,00019B
DECATUR,Oberlin City Precinct 2 Exclave,Secretary of State,"Hodgkinson, Rob  ",Libertarian,0,00019B
DECATUR,Oberlin City Precinct 2 Exclave,Secretary of State,"Schwab, Scott  ",Republican,0,00019B
DECATUR,Oberlin Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,13,000200
DECATUR,Oberlin Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,0,000200
DECATUR,Oberlin Township,Secretary of State,"Schwab, Scott  ",Republican,35,000200
DECATUR,Olive Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,4,000210
DECATUR,Olive Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,0,000210
DECATUR,Olive Township,Secretary of State,"Schwab, Scott  ",Republican,19,000210
DECATUR,Pleasant Valley Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,6,000220
DECATUR,Pleasant Valley Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,0,000220
DECATUR,Pleasant Valley Township,Secretary of State,"Schwab, Scott  ",Republican,8,000220
DECATUR,Prairie Dog Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,1,000230
DECATUR,Prairie Dog Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,0,000230
DECATUR,Prairie Dog Township,Secretary of State,"Schwab, Scott  ",Republican,16,000230
DECATUR,Roosevelt Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,1,000240
DECATUR,Roosevelt Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,0,000240
DECATUR,Roosevelt Township,Secretary of State,"Schwab, Scott  ",Republican,4,000240
DECATUR,Sappa Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,0,000250
DECATUR,Sappa Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,0,000250
DECATUR,Sappa Township,Secretary of State,"Schwab, Scott  ",Republican,12,000250
DECATUR,Sherman Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,0,000260
DECATUR,Sherman Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,1,000260
DECATUR,Sherman Township,Secretary of State,"Schwab, Scott  ",Republican,10,000260
DECATUR,Summit Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,3,000270
DECATUR,Summit Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,0,000270
DECATUR,Summit Township,Secretary of State,"Schwab, Scott  ",Republican,11,000270
DICKINSON,Abilene Ward 1,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,103,000010
DICKINSON,Abilene Ward 1,Secretary of State,"Hodgkinson, Rob  ",Libertarian,16,000010
DICKINSON,Abilene Ward 1,Secretary of State,"Schwab, Scott  ",Republican,186,000010
DICKINSON,Abilene Ward 2,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,86,00002A
DICKINSON,Abilene Ward 2,Secretary of State,"Hodgkinson, Rob  ",Libertarian,7,00002A
DICKINSON,Abilene Ward 2,Secretary of State,"Schwab, Scott  ",Republican,156,00002A
DICKINSON,Abilene Ward 2 Exclave A,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,0,00002B
DICKINSON,Abilene Ward 2 Exclave A,Secretary of State,"Hodgkinson, Rob  ",Libertarian,0,00002B
DICKINSON,Abilene Ward 2 Exclave A,Secretary of State,"Schwab, Scott  ",Republican,0,00002B
DICKINSON,Abilene Ward 3,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,95,000030
DICKINSON,Abilene Ward 3,Secretary of State,"Hodgkinson, Rob  ",Libertarian,13,000030
DICKINSON,Abilene Ward 3,Secretary of State,"Schwab, Scott  ",Republican,188,000030
DICKINSON,Abilene Ward 4 Precinct 1,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,192,000040
DICKINSON,Abilene Ward 4 Precinct 1,Secretary of State,"Hodgkinson, Rob  ",Libertarian,26,000040
DICKINSON,Abilene Ward 4 Precinct 1,Secretary of State,"Schwab, Scott  ",Republican,301,000040
DICKINSON,Abilene Ward 4 Precinct 2,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,193,000050
DICKINSON,Abilene Ward 4 Precinct 2,Secretary of State,"Hodgkinson, Rob  ",Libertarian,31,000050
DICKINSON,Abilene Ward 4 Precinct 2,Secretary of State,"Schwab, Scott  ",Republican,377,000050
DICKINSON,Banner Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,12,000060
DICKINSON,Banner Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,3,000060
DICKINSON,Banner Township,Secretary of State,"Schwab, Scott  ",Republican,37,000060
DICKINSON,Buckeye Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,34,000070
DICKINSON,Buckeye Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,5,000070
DICKINSON,Buckeye Township,Secretary of State,"Schwab, Scott  ",Republican,149,000070
DICKINSON,Center Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,86,000080
DICKINSON,Center Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,12,000080
DICKINSON,Center Township,Secretary of State,"Schwab, Scott  ",Republican,283,000080
DICKINSON,Cheever Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,13,000090
DICKINSON,Cheever Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,1,000090
DICKINSON,Cheever Township,Secretary of State,"Schwab, Scott  ",Republican,48,000090
DICKINSON,Flora Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,22,000100
DICKINSON,Flora Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,1,000100
DICKINSON,Flora Township,Secretary of State,"Schwab, Scott  ",Republican,59,000100
DICKINSON,Fragrant Hill Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,22,000110
DICKINSON,Fragrant Hill Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,2,000110
DICKINSON,Fragrant Hill Township,Secretary of State,"Schwab, Scott  ",Republican,84,000110
DICKINSON,Garfield Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,18,000120
DICKINSON,Garfield Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,8,000120
DICKINSON,Garfield Township,Secretary of State,"Schwab, Scott  ",Republican,62,000120
DICKINSON,Grant Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,95,000130
DICKINSON,Grant Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,7,000130
DICKINSON,Grant Township,Secretary of State,"Schwab, Scott  ",Republican,321,000130
DICKINSON,Hayes Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,17,000140
DICKINSON,Hayes Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,4,000140
DICKINSON,Hayes Township,Secretary of State,"Schwab, Scott  ",Republican,96,000140
DICKINSON,Herington Ward 1,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,110,000150
DICKINSON,Herington Ward 1,Secretary of State,"Hodgkinson, Rob  ",Libertarian,13,000150
DICKINSON,Herington Ward 1,Secretary of State,"Schwab, Scott  ",Republican,126,000150
DICKINSON,Herington Ward 2,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,96,000160
DICKINSON,Herington Ward 2,Secretary of State,"Hodgkinson, Rob  ",Libertarian,12,000160
DICKINSON,Herington Ward 2,Secretary of State,"Schwab, Scott  ",Republican,162,000160
DICKINSON,Herington Ward 4,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,61,000170
DICKINSON,Herington Ward 4,Secretary of State,"Hodgkinson, Rob  ",Libertarian,10,000170
DICKINSON,Herington Ward 4,Secretary of State,"Schwab, Scott  ",Republican,80,000170
DICKINSON,Holland Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,8,000180
DICKINSON,Holland Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,0,000180
DICKINSON,Holland Township,Secretary of State,"Schwab, Scott  ",Republican,42,000180
DICKINSON,Hope Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,48,000190
DICKINSON,Hope Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,8,000190
DICKINSON,Hope Township,Secretary of State,"Schwab, Scott  ",Republican,103,000190
DICKINSON,Jefferson Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,15,000200
DICKINSON,Jefferson Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,3,000200
DICKINSON,Jefferson Township,Secretary of State,"Schwab, Scott  ",Republican,85,000200
DICKINSON,Liberty Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,43,000210
DICKINSON,Liberty Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,5,000210
DICKINSON,Liberty Township,Secretary of State,"Schwab, Scott  ",Republican,97,000210
DICKINSON,Lincoln Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,141,000220
DICKINSON,Lincoln Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,22,000220
DICKINSON,Lincoln Township,Secretary of State,"Schwab, Scott  ",Republican,397,000220
DICKINSON,Logan Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,15,000230
DICKINSON,Logan Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,5,000230
DICKINSON,Logan Township,Secretary of State,"Schwab, Scott  ",Republican,61,000230
DICKINSON,Newbern Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,46,000250
DICKINSON,Newbern Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,4,000250
DICKINSON,Newbern Township,Secretary of State,"Schwab, Scott  ",Republican,144,000250
DICKINSON,Noble Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,196,000260
DICKINSON,Noble Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,29,000260
DICKINSON,Noble Township,Secretary of State,"Schwab, Scott  ",Republican,420,000260
DICKINSON,Ridge Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,11,000270
DICKINSON,Ridge Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,2,000270
DICKINSON,Ridge Township,Secretary of State,"Schwab, Scott  ",Republican,52,000270
DICKINSON,Rinehart Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,26,000280
DICKINSON,Rinehart Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,5,000280
DICKINSON,Rinehart Township,Secretary of State,"Schwab, Scott  ",Republican,81,000280
DICKINSON,Sherman Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,15,000290
DICKINSON,Sherman Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,3,000290
DICKINSON,Sherman Township,Secretary of State,"Schwab, Scott  ",Republican,61,000290
DICKINSON,Union Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,14,000300
DICKINSON,Union Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,4,000300
DICKINSON,Union Township,Secretary of State,"Schwab, Scott  ",Republican,55,000300
DICKINSON,Wheatland Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,8,000310
DICKINSON,Wheatland Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,3,000310
DICKINSON,Wheatland Township,Secretary of State,"Schwab, Scott  ",Republican,47,000310
DICKINSON,Willowdale Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,23,000320
DICKINSON,Willowdale Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,5,000320
DICKINSON,Willowdale Township,Secretary of State,"Schwab, Scott  ",Republican,101,000320
DICKINSON,Lyon Township H68 A,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,1,12002A
DICKINSON,Lyon Township H68 A,Secretary of State,"Hodgkinson, Rob  ",Libertarian,0,12002A
DICKINSON,Lyon Township H68 A,Secretary of State,"Schwab, Scott  ",Republican,2,12002A
DICKINSON,Lyon Township H68,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,17,120020
DICKINSON,Lyon Township H68,Secretary of State,"Hodgkinson, Rob  ",Libertarian,0,120020
DICKINSON,Lyon Township H68,Secretary of State,"Schwab, Scott  ",Republican,16,120020
DICKINSON,Lyon Township H70,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,21,120030
DICKINSON,Lyon Township H70,Secretary of State,"Hodgkinson, Rob  ",Libertarian,1,120030
DICKINSON,Lyon Township H70,Secretary of State,"Schwab, Scott  ",Republican,49,120030
DICKINSON,Abilene Ward 1 Exclave A,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,0,900010
DICKINSON,Abilene Ward 1 Exclave A,Secretary of State,"Hodgkinson, Rob  ",Libertarian,0,900010
DICKINSON,Abilene Ward 1 Exclave A,Secretary of State,"Schwab, Scott  ",Republican,0,900010
DICKINSON,Abilene Ward 2 Exclave B,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,0,900020
DICKINSON,Abilene Ward 2 Exclave B,Secretary of State,"Hodgkinson, Rob  ",Libertarian,0,900020
DICKINSON,Abilene Ward 2 Exclave B,Secretary of State,"Schwab, Scott  ",Republican,0,900020
DICKINSON,Grant Township Enclave,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,0,900030
DICKINSON,Grant Township Enclave,Secretary of State,"Hodgkinson, Rob  ",Libertarian,0,900030
DICKINSON,Grant Township Enclave,Secretary of State,"Schwab, Scott  ",Republican,0,900030
DONIPHAN,Bendena Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,31,000010
DONIPHAN,Bendena Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,3,000010
DONIPHAN,Bendena Township,Secretary of State,"Schwab, Scott  ",Republican,102,000010
DONIPHAN,Blair Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,24,000020
DONIPHAN,Blair Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,2,000020
DONIPHAN,Blair Township,Secretary of State,"Schwab, Scott  ",Republican,49,000020
DONIPHAN,Burr Oak Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,4,000030
DONIPHAN,Burr Oak Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,2,000030
DONIPHAN,Burr Oak Township,Secretary of State,"Schwab, Scott  ",Republican,55,000030
DONIPHAN,Denton Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,34,000040
DONIPHAN,Denton Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,3,000040
DONIPHAN,Denton Township,Secretary of State,"Schwab, Scott  ",Republican,104,000040
DONIPHAN,Elwood Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,92,000050
DONIPHAN,Elwood Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,10,000050
DONIPHAN,Elwood Township,Secretary of State,"Schwab, Scott  ",Republican,151,000050
DONIPHAN,Highland Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,76,000060
DONIPHAN,Highland Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,17,000060
DONIPHAN,Highland Township,Secretary of State,"Schwab, Scott  ",Republican,271,000060
DONIPHAN,Leona Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,2,000070
DONIPHAN,Leona Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,2,000070
DONIPHAN,Leona Township,Secretary of State,"Schwab, Scott  ",Republican,27,000070
DONIPHAN,Marion Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,24,000080
DONIPHAN,Marion Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,4,000080
DONIPHAN,Marion Township,Secretary of State,"Schwab, Scott  ",Republican,81,000080
DONIPHAN,Severance Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,11,000090
DONIPHAN,Severance Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,0,000090
DONIPHAN,Severance Township,Secretary of State,"Schwab, Scott  ",Republican,77,000090
DONIPHAN,Troy Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,116,000100
DONIPHAN,Troy Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,15,000100
DONIPHAN,Troy Township,Secretary of State,"Schwab, Scott  ",Republican,475,000100
DONIPHAN,Wathena Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,109,000110
DONIPHAN,Wathena Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,8,000110
DONIPHAN,Wathena Township,Secretary of State,"Schwab, Scott  ",Republican,420,000110
DONIPHAN,Wayne Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,17,000120
DONIPHAN,Wayne Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,6,000120
DONIPHAN,Wayne Township,Secretary of State,"Schwab, Scott  ",Republican,56,000120
DONIPHAN,White Cloud Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,19,000130
DONIPHAN,White Cloud Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,5,000130
DONIPHAN,White Cloud Township,Secretary of State,"Schwab, Scott  ",Republican,60,000130
DOUGLAS,Big Springs Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,99,000010
DOUGLAS,Big Springs Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,9,000010
DOUGLAS,Big Springs Township,Secretary of State,"Schwab, Scott  ",Republican,86,000010
DOUGLAS,Central Eudora,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,339,000020
DOUGLAS,Central Eudora,Secretary of State,"Hodgkinson, Rob  ",Libertarian,23,000020
DOUGLAS,Central Eudora,Secretary of State,"Schwab, Scott  ",Republican,276,000020
DOUGLAS,Clinton Township,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,211,000030
DOUGLAS,Clinton Township,Secretary of State,"Hodgkinson, Rob  ",Libertarian,6,000030
DOUGLAS,Clinton Township,Secretary of State,"Schwab, Scott  ",Republican,189,000030
DOUGLAS,Lawrence Precinct 01,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,460,00007A
DOUGLAS,Lawrence Precinct 01,Secretary of State,"Hodgkinson, Rob  ",Libertarian,13,00007A
DOUGLAS,Lawrence Precinct 01,Secretary of State,"Schwab, Scott  ",Republican,51,00007A
DOUGLAS,Lawrence Precinct 02,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,559,000080
DOUGLAS,Lawrence Precinct 02,Secretary of State,"Hodgkinson, Rob  ",Libertarian,9,000080
DOUGLAS,Lawrence Precinct 02,Secretary of State,"Schwab, Scott  ",Republican,53,000080
DOUGLAS,Lawrence Precinct 03,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,559,000090
DOUGLAS,Lawrence Precinct 03,Secretary of State,"Hodgkinson, Rob  ",Libertarian,14,000090
DOUGLAS,Lawrence Precinct 03,Secretary of State,"Schwab, Scott  ",Republican,46,000090
DOUGLAS,Lawrence Precinct 04,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,483,00010A
DOUGLAS,Lawrence Precinct 04,Secretary of State,"Hodgkinson, Rob  ",Libertarian,16,00010A
DOUGLAS,Lawrence Precinct 04,Secretary of State,"Schwab, Scott  ",Republican,67,00010A
DOUGLAS,Lawrence Precinct 05,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,380,000110
DOUGLAS,Lawrence Precinct 05,Secretary of State,"Hodgkinson, Rob  ",Libertarian,13,000110
DOUGLAS,Lawrence Precinct 05,Secretary of State,"Schwab, Scott  ",Republican,132,000110
DOUGLAS,Lawrence Precinct 06,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,491,00012A
DOUGLAS,Lawrence Precinct 06,Secretary of State,"Hodgkinson, Rob  ",Libertarian,21,00012A
DOUGLAS,Lawrence Precinct 06,Secretary of State,"Schwab, Scott  ",Republican,184,00012A
DOUGLAS,Lawrence Precinct 07,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,256,000130
DOUGLAS,Lawrence Precinct 07,Secretary of State,"Hodgkinson, Rob  ",Libertarian,8,000130
DOUGLAS,Lawrence Precinct 07,Secretary of State,"Schwab, Scott  ",Republican,28,000130
DOUGLAS,Lawrence Precinct 08,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,379,000140
DOUGLAS,Lawrence Precinct 08,Secretary of State,"Hodgkinson, Rob  ",Libertarian,14,000140
DOUGLAS,Lawrence Precinct 08,Secretary of State,"Schwab, Scott  ",Republican,27,000140
DOUGLAS,Lawrence Precinct 09,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,330,000150
DOUGLAS,Lawrence Precinct 09,Secretary of State,"Hodgkinson, Rob  ",Libertarian,17,000150
DOUGLAS,Lawrence Precinct 09,Secretary of State,"Schwab, Scott  ",Republican,21,000150
DOUGLAS,Lawrence Precinct 10,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,260,000160
DOUGLAS,Lawrence Precinct 10,Secretary of State,"Hodgkinson, Rob  ",Libertarian,11,000160
DOUGLAS,Lawrence Precinct 10,Secretary of State,"Schwab, Scott  ",Republican,46,000160
DOUGLAS,Lawrence Precinct 11,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,437,000170
DOUGLAS,Lawrence Precinct 11,Secretary of State,"Hodgkinson, Rob  ",Libertarian,10,000170
DOUGLAS,Lawrence Precinct 11,Secretary of State,"Schwab, Scott  ",Republican,82,000170
DOUGLAS,Lawrence Precinct 12,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,727,000180
DOUGLAS,Lawrence Precinct 12,Secretary of State,"Hodgkinson, Rob  ",Libertarian,39,000180
DOUGLAS,Lawrence Precinct 12,Secretary of State,"Schwab, Scott  ",Republican,168,000180
DOUGLAS,Lawrence Precinct 13,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,589,000190
DOUGLAS,Lawrence Precinct 13,Secretary of State,"Hodgkinson, Rob  ",Libertarian,16,000190
DOUGLAS,Lawrence Precinct 13,Secretary of State,"Schwab, Scott  ",Republican,149,000190
DOUGLAS,Lawrence Precinct 14,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,894,000200
DOUGLAS,Lawrence Precinct 14,Secretary of State,"Hodgkinson, Rob  ",Libertarian,37,000200
DOUGLAS,Lawrence Precinct 14,Secretary of State,"Schwab, Scott  ",Republican,280,000200
DOUGLAS,Lawrence Precinct 15,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,798,000210
DOUGLAS,Lawrence Precinct 15,Secretary of State,"Hodgkinson, Rob  ",Libertarian,27,000210
DOUGLAS,Lawrence Precinct 15,Secretary of State,"Schwab, Scott  ",Republican,141,000210
DOUGLAS,Lawrence Precinct 16,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,555,000220
DOUGLAS,Lawrence Precinct 16,Secretary of State,"Hodgkinson, Rob  ",Libertarian,15,000220
DOUGLAS,Lawrence Precinct 16,Secretary of State,"Schwab, Scott  ",Republican,117,000220
DOUGLAS,Lawrence Precinct 17,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,792,000230
DOUGLAS,Lawrence Precinct 17,Secretary of State,"Hodgkinson, Rob  ",Libertarian,22,000230
DOUGLAS,Lawrence Precinct 17,Secretary of State,"Schwab, Scott  ",Republican,267,000230
DOUGLAS,Lawrence Precinct 18,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,868,000240
DOUGLAS,Lawrence Precinct 18,Secretary of State,"Hodgkinson, Rob  ",Libertarian,26,000240
DOUGLAS,Lawrence Precinct 18,Secretary of State,"Schwab, Scott  ",Republican,284,000240
DOUGLAS,Lawrence Precinct 19,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,670,000250
DOUGLAS,Lawrence Precinct 19,Secretary of State,"Hodgkinson, Rob  ",Libertarian,10,000250
DOUGLAS,Lawrence Precinct 19,Secretary of State,"Schwab, Scott  ",Republican,303,000250
DOUGLAS,Lawrence Precinct 20,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,904,000260
DOUGLAS,Lawrence Precinct 20,Secretary of State,"Hodgkinson, Rob  ",Libertarian,37,000260
DOUGLAS,Lawrence Precinct 20,Secretary of State,"Schwab, Scott  ",Republican,288,000260
DOUGLAS,Lawrence Precinct 21,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,352,000270
DOUGLAS,Lawrence Precinct 21,Secretary of State,"Hodgkinson, Rob  ",Libertarian,7,000270
DOUGLAS,Lawrence Precinct 21,Secretary of State,"Schwab, Scott  ",Republican,59,000270
DOUGLAS,Lawrence Precinct 22,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,555,000280
DOUGLAS,Lawrence Precinct 22,Secretary of State,"Hodgkinson, Rob  ",Libertarian,17,000280
DOUGLAS,Lawrence Precinct 22,Secretary of State,"Schwab, Scott  ",Republican,168,000280
DOUGLAS,Lawrence Precinct 23,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,390,000290
DOUGLAS,Lawrence Precinct 23,Secretary of State,"Hodgkinson, Rob  ",Libertarian,13,000290
DOUGLAS,Lawrence Precinct 23,Secretary of State,"Schwab, Scott  ",Republican,101,000290
DOUGLAS,Lawrence Precinct 24,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,366,000300
DOUGLAS,Lawrence Precinct 24,Secretary of State,"Hodgkinson, Rob  ",Libertarian,15,000300
DOUGLAS,Lawrence Precinct 24,Secretary of State,"Schwab, Scott  ",Republican,129,000300
DOUGLAS,Lawrence Precinct 25,Secretary of State,"McClendon, Brian ""BAM"" ",Democratic,327,000310
DOUGLAS,Lawrence Precinct 25,Secretary of State,"Hodgkinson, Rob  ",Libertarian,15,000310
DOUGLAS,Lawrence Precinct 25,Secretary of State,"Schwab, Scott  ",Republican,34,000310
