County,Precinct,Race,Candidate,Party,Votes,VTD
NEOSHO,Chanute Ward 2 Precinct 1,State Treasurer,"Francisco, Marci  ",Democratic,79,000050
NEOSHO,Chanute Ward 2 Precinct 1,State Treasurer,"LaTurner, Jake  ",Republican,136,000050
NEOSHO,Chanute Ward 2 Precinct 2,State Treasurer,"Francisco, Marci  ",Democratic,75,000060
NEOSHO,Chanute Ward 2 Precinct 2,State Treasurer,"LaTurner, Jake  ",Republican,163,000060
NEOSHO,Chanute Ward 3 Precinct 1,State Treasurer,"Francisco, Marci  ",Democratic,141,000070
NEOSHO,Chanute Ward 3 Precinct 1,State Treasurer,"LaTurner, Jake  ",Republican,260,000070
NEOSHO,Chanute Ward 3 Precinct 2,State Treasurer,"Francisco, Marci  ",Democratic,102,000080
NEOSHO,Chanute Ward 3 Precinct 2,State Treasurer,"LaTurner, Jake  ",Republican,160,000080
NEOSHO,Chanute Ward 3 Precinct 3,State Treasurer,"Francisco, Marci  ",Democratic,172,000090
NEOSHO,Chanute Ward 3 Precinct 3,State Treasurer,"LaTurner, Jake  ",Republican,396,000090
NEOSHO,Chanute Ward 4 Precinct 1,State Treasurer,"Francisco, Marci  ",Democratic,118,000100
NEOSHO,Chanute Ward 4 Precinct 1,State Treasurer,"LaTurner, Jake  ",Republican,182,000100
NEOSHO,Chanute Ward 4 Precinct 2,State Treasurer,"Francisco, Marci  ",Democratic,83,000110
NEOSHO,Chanute Ward 4 Precinct 2,State Treasurer,"LaTurner, Jake  ",Republican,146,000110
NEOSHO,Chanute Ward 4 Precinct 3,State Treasurer,"Francisco, Marci  ",Democratic,50,00012A
NEOSHO,Chanute Ward 4 Precinct 3,State Treasurer,"LaTurner, Jake  ",Republican,124,00012A
NEOSHO,Chanute Ward 4 Precinct 3 Exclave A,State Treasurer,"Francisco, Marci  ",Democratic,0,00012B
NEOSHO,Chanute Ward 4 Precinct 3 Exclave A,State Treasurer,"LaTurner, Jake  ",Republican,0,00012B
NEOSHO,Chanute Ward 4 Precinct 3 Exclave B,State Treasurer,"Francisco, Marci  ",Democratic,0,00012C
NEOSHO,Chanute Ward 4 Precinct 3 Exclave B,State Treasurer,"LaTurner, Jake  ",Republican,0,00012C
NEOSHO,East Erie,State Treasurer,"Francisco, Marci  ",Democratic,64,000140
NEOSHO,East Erie,State Treasurer,"LaTurner, Jake  ",Republican,174,000140
NEOSHO,Grant Township,State Treasurer,"Francisco, Marci  ",Democratic,46,000150
NEOSHO,Grant Township,State Treasurer,"LaTurner, Jake  ",Republican,118,000150
NEOSHO,Ladore Township,State Treasurer,"Francisco, Marci  ",Democratic,74,000160
NEOSHO,Ladore Township,State Treasurer,"LaTurner, Jake  ",Republican,76,000160
NEOSHO,Lincoln Township,State Treasurer,"Francisco, Marci  ",Democratic,25,000170
NEOSHO,Lincoln Township,State Treasurer,"LaTurner, Jake  ",Republican,62,000170
NEOSHO,Mission Township,State Treasurer,"Francisco, Marci  ",Democratic,107,000180
NEOSHO,Mission Township,State Treasurer,"LaTurner, Jake  ",Republican,252,000180
NEOSHO,North Tioga Township,State Treasurer,"Francisco, Marci  ",Democratic,39,000190
NEOSHO,North Tioga Township,State Treasurer,"LaTurner, Jake  ",Republican,145,000190
NEOSHO,Shiloh Township,State Treasurer,"Francisco, Marci  ",Democratic,13,000200
NEOSHO,Shiloh Township,State Treasurer,"LaTurner, Jake  ",Republican,117,000200
NEOSHO,South Tioga East Township,State Treasurer,"Francisco, Marci  ",Democratic,28,000210
NEOSHO,South Tioga East Township,State Treasurer,"LaTurner, Jake  ",Republican,74,000210
NEOSHO,South Tioga West Township,State Treasurer,"Francisco, Marci  ",Democratic,11,00022A
NEOSHO,South Tioga West Township,State Treasurer,"LaTurner, Jake  ",Republican,47,00022A
NEOSHO,South Tioga West Township Enclave,State Treasurer,"Francisco, Marci  ",Democratic,0,00022B
NEOSHO,South Tioga West Township Enclave,State Treasurer,"LaTurner, Jake  ",Republican,0,00022B
NEOSHO,South Tioga West Township Enclave B,State Treasurer,"Francisco, Marci  ",Democratic,0,00022C
NEOSHO,South Tioga West Township Enclave B,State Treasurer,"LaTurner, Jake  ",Republican,0,00022C
NEOSHO,South Tioga West Township Enclave C,State Treasurer,"Francisco, Marci  ",Democratic,0,00022D
NEOSHO,South Tioga West Township Enclave C,State Treasurer,"LaTurner, Jake  ",Republican,0,00022D
NEOSHO,Walnut Grove Township,State Treasurer,"Francisco, Marci  ",Democratic,29,000230
NEOSHO,Walnut Grove Township,State Treasurer,"LaTurner, Jake  ",Republican,99,000230
NEOSHO,West Erie,State Treasurer,"Francisco, Marci  ",Democratic,68,000240
NEOSHO,West Erie,State Treasurer,"LaTurner, Jake  ",Republican,203,000240
NEOSHO,Chetopa Township H13,State Treasurer,"Francisco, Marci  ",Democratic,53,120020
NEOSHO,Chetopa Township H13,State Treasurer,"LaTurner, Jake  ",Republican,192,120020
NEOSHO,Chetopa Township H2,State Treasurer,"Francisco, Marci  ",Democratic,0,120030
NEOSHO,Chetopa Township H2,State Treasurer,"LaTurner, Jake  ",Republican,0,120030
NEOSHO,Chetopa Township H9,State Treasurer,"Francisco, Marci  ",Democratic,12,120040
NEOSHO,Chetopa Township H9,State Treasurer,"LaTurner, Jake  ",Republican,78,120040
NEOSHO,Chanute Ward 3 Precinct 3 Exclave,State Treasurer,"Francisco, Marci  ",Democratic,0,900010
NEOSHO,Chanute Ward 3 Precinct 3 Exclave,State Treasurer,"LaTurner, Jake  ",Republican,0,900010
NEOSHO,Chanute Ward 3 Precinct 1 Exclave,State Treasurer,"Francisco, Marci  ",Democratic,0,900020
NEOSHO,Chanute Ward 3 Precinct 1 Exclave,State Treasurer,"LaTurner, Jake  ",Republican,0,900020
NESS,Bazine Township,State Treasurer,"Francisco, Marci  ",Democratic,9,000010
NESS,Bazine Township,State Treasurer,"LaTurner, Jake  ",Republican,127,000010
NESS,Eden Township,State Treasurer,"Francisco, Marci  ",Democratic,4,000020
NESS,Eden Township,State Treasurer,"LaTurner, Jake  ",Republican,29,000020
NESS,Forrester Township,State Treasurer,"Francisco, Marci  ",Democratic,6,000030
NESS,Forrester Township,State Treasurer,"LaTurner, Jake  ",Republican,30,000030
NESS,Franklin Township,State Treasurer,"Francisco, Marci  ",Democratic,6,000040
NESS,Franklin Township,State Treasurer,"LaTurner, Jake  ",Republican,54,000040
NESS,Highpoint Township,State Treasurer,"Francisco, Marci  ",Democratic,0,000050
NESS,Highpoint Township,State Treasurer,"LaTurner, Jake  ",Republican,22,000050
NESS,Johnson Township,State Treasurer,"Francisco, Marci  ",Democratic,0,000060
NESS,Johnson Township,State Treasurer,"LaTurner, Jake  ",Republican,30,000060
NESS,Nevada Township,State Treasurer,"Francisco, Marci  ",Democratic,28,000070
NESS,Nevada Township,State Treasurer,"LaTurner, Jake  ",Republican,147,000070
NESS,North Center,State Treasurer,"Francisco, Marci  ",Democratic,35,000080
NESS,North Center,State Treasurer,"LaTurner, Jake  ",Republican,289,000080
NESS,Ohio Township,State Treasurer,"Francisco, Marci  ",Democratic,12,000090
NESS,Ohio Township,State Treasurer,"LaTurner, Jake  ",Republican,87,000090
NESS,South Center,State Treasurer,"Francisco, Marci  ",Democratic,28,000100
NESS,South Center,State Treasurer,"LaTurner, Jake  ",Republican,161,000100
NESS,Waring Township,State Treasurer,"Francisco, Marci  ",Democratic,6,000110
NESS,Waring Township,State Treasurer,"LaTurner, Jake  ",Republican,32,000110
NORTON,Almena Township,State Treasurer,"Francisco, Marci  ",Democratic,27,000010
NORTON,Almena Township,State Treasurer,"LaTurner, Jake  ",Republican,178,000010
NORTON,Center Precinct 1,State Treasurer,"Francisco, Marci  ",Democratic,39,000020
NORTON,Center Precinct 1,State Treasurer,"LaTurner, Jake  ",Republican,234,000020
NORTON,Center Precinct 2,State Treasurer,"Francisco, Marci  ",Democratic,8,000030
NORTON,Center Precinct 2,State Treasurer,"LaTurner, Jake  ",Republican,46,000030
NORTON,Harrison Township,State Treasurer,"Francisco, Marci  ",Democratic,0,000040
NORTON,Harrison Township,State Treasurer,"LaTurner, Jake  ",Republican,0,000040
NORTON,Highland Precinct 1,State Treasurer,"Francisco, Marci  ",Democratic,28,000050
NORTON,Highland Precinct 1,State Treasurer,"LaTurner, Jake  ",Republican,136,000050
NORTON,Highland Precinct 2,State Treasurer,"Francisco, Marci  ",Democratic,3,000060
NORTON,Highland Precinct 2,State Treasurer,"LaTurner, Jake  ",Republican,33,000060
NORTON,Highland Precinct 3,State Treasurer,"Francisco, Marci  ",Democratic,0,000070
NORTON,Highland Precinct 3,State Treasurer,"LaTurner, Jake  ",Republican,42,000070
NORTON,Norton Ward 1,State Treasurer,"Francisco, Marci  ",Democratic,65,000080
NORTON,Norton Ward 1,State Treasurer,"LaTurner, Jake  ",Republican,266,000080
NORTON,Norton Ward 2,State Treasurer,"Francisco, Marci  ",Democratic,75,000090
NORTON,Norton Ward 2,State Treasurer,"LaTurner, Jake  ",Republican,314,000090
NORTON,Norton Ward 3,State Treasurer,"Francisco, Marci  ",Democratic,60,000100
NORTON,Norton Ward 3,State Treasurer,"LaTurner, Jake  ",Republican,248,000100
NORTON,Solomon Precinct 1,State Treasurer,"Francisco, Marci  ",Democratic,1,000110
NORTON,Solomon Precinct 1,State Treasurer,"LaTurner, Jake  ",Republican,46,000110
NORTON,Solomon Precinct 2,State Treasurer,"Francisco, Marci  ",Democratic,1,000120
NORTON,Solomon Precinct 2,State Treasurer,"LaTurner, Jake  ",Republican,16,000120
OSAGE,Grant Township,State Treasurer,"Francisco, Marci  ",Democratic,24,000007
OSAGE,Grant Township,State Treasurer,"LaTurner, Jake  ",Republican,93,000007
OSAGE,Agency Township,State Treasurer,"Francisco, Marci  ",Democratic,31,000010
OSAGE,Agency Township,State Treasurer,"LaTurner, Jake  ",Republican,102,000010
OSAGE,Arvonia Township,State Treasurer,"Francisco, Marci  ",Democratic,16,000020
OSAGE,Arvonia Township,State Treasurer,"LaTurner, Jake  ",Republican,32,000020
OSAGE,Barclay Township,State Treasurer,"Francisco, Marci  ",Democratic,15,000030
OSAGE,Barclay Township,State Treasurer,"LaTurner, Jake  ",Republican,66,000030
OSAGE,Dragoon Township,State Treasurer,"Francisco, Marci  ",Democratic,20,000040
OSAGE,Dragoon Township,State Treasurer,"LaTurner, Jake  ",Republican,86,000040
OSAGE,Elk Township,State Treasurer,"Francisco, Marci  ",Democratic,234,000050
OSAGE,Elk Township,State Treasurer,"LaTurner, Jake  ",Republican,587,000050
OSAGE,Fairfax Township,State Treasurer,"Francisco, Marci  ",Democratic,69,000060
OSAGE,Fairfax Township,State Treasurer,"LaTurner, Jake  ",Republican,204,000060
OSAGE,Lincoln Township,State Treasurer,"Francisco, Marci  ",Democratic,11,000080
OSAGE,Lincoln Township,State Treasurer,"LaTurner, Jake  ",Republican,39,000080
OSAGE,Melvern Township,State Treasurer,"Francisco, Marci  ",Democratic,65,000090
OSAGE,Melvern Township,State Treasurer,"LaTurner, Jake  ",Republican,192,000090
OSAGE,Michigan Valley Township,State Treasurer,"Francisco, Marci  ",Democratic,60,000100
OSAGE,Michigan Valley Township,State Treasurer,"LaTurner, Jake  ",Republican,156,000100
OSAGE,North Burlingame,State Treasurer,"Francisco, Marci  ",Democratic,99,000110
OSAGE,North Burlingame,State Treasurer,"LaTurner, Jake  ",Republican,285,000110
OSAGE,North Ridgeway,State Treasurer,"Francisco, Marci  ",Democratic,164,000120
OSAGE,North Ridgeway,State Treasurer,"LaTurner, Jake  ",Republican,319,000120
OSAGE,North Valleybrook,State Treasurer,"Francisco, Marci  ",Democratic,100,000130
OSAGE,North Valleybrook,State Treasurer,"LaTurner, Jake  ",Republican,304,000130
OSAGE,Olivet Township,State Treasurer,"Francisco, Marci  ",Democratic,16,000140
OSAGE,Olivet Township,State Treasurer,"LaTurner, Jake  ",Republican,86,000140
OSAGE,Osage City Ward 1,State Treasurer,"Francisco, Marci  ",Democratic,101,000150
OSAGE,Osage City Ward 1,State Treasurer,"LaTurner, Jake  ",Republican,207,000150
OSAGE,Osage City Ward 2,State Treasurer,"Francisco, Marci  ",Democratic,52,000160
OSAGE,Osage City Ward 2,State Treasurer,"LaTurner, Jake  ",Republican,106,000160
OSAGE,Osage City Ward 3,State Treasurer,"Francisco, Marci  ",Democratic,72,000170
OSAGE,Osage City Ward 3,State Treasurer,"LaTurner, Jake  ",Republican,149,000170
OSAGE,Osage City Ward 4,State Treasurer,"Francisco, Marci  ",Democratic,84,000180
OSAGE,Osage City Ward 4,State Treasurer,"LaTurner, Jake  ",Republican,210,000180
OSAGE,Scranton Township,State Treasurer,"Francisco, Marci  ",Democratic,107,000190
OSAGE,Scranton Township,State Treasurer,"LaTurner, Jake  ",Republican,261,000190
OSAGE,South Burlingame,State Treasurer,"Francisco, Marci  ",Democratic,74,000200
OSAGE,South Burlingame,State Treasurer,"LaTurner, Jake  ",Republican,241,000200
OSAGE,South Ridgeway,State Treasurer,"Francisco, Marci  ",Democratic,146,000210
OSAGE,South Ridgeway,State Treasurer,"LaTurner, Jake  ",Republican,296,000210
OSAGE,South Valleybrook,State Treasurer,"Francisco, Marci  ",Democratic,56,000220
OSAGE,South Valleybrook,State Treasurer,"LaTurner, Jake  ",Republican,128,000220
OSAGE,Superior Township,State Treasurer,"Francisco, Marci  ",Democratic,29,000230
OSAGE,Superior Township,State Treasurer,"LaTurner, Jake  ",Republican,86,000230
OSAGE,Vassar Township,State Treasurer,"Francisco, Marci  ",Democratic,105,000240
OSAGE,Vassar Township,State Treasurer,"LaTurner, Jake  ",Republican,201,000240
OSAGE,Superior Township Enclave 1,State Treasurer,"Francisco, Marci  ",Democratic,0,900010
OSAGE,Superior Township Enclave 1,State Treasurer,"LaTurner, Jake  ",Republican,0,900010
OSAGE,Grant Township Enclave 1,State Treasurer,"Francisco, Marci  ",Democratic,0,900020
OSAGE,Grant Township Enclave 1,State Treasurer,"LaTurner, Jake  ",Republican,0,900020
OSAGE,Grant Township Enclave 2,State Treasurer,"Francisco, Marci  ",Democratic,0,900030
OSAGE,Grant Township Enclave 2,State Treasurer,"LaTurner, Jake  ",Republican,0,900030
OSAGE,Osage City Ward 2 Exclave,State Treasurer,"Francisco, Marci  ",Democratic,0,900040
OSAGE,Osage City Ward 2 Exclave,State Treasurer,"LaTurner, Jake  ",Republican,0,900040
OSBORNE,Bethany Township,State Treasurer,"Francisco, Marci  ",Democratic,19,000010
OSBORNE,Bethany Township,State Treasurer,"LaTurner, Jake  ",Republican,53,000010
OSBORNE,Bloom Township,State Treasurer,"Francisco, Marci  ",Democratic,7,000020
OSBORNE,Bloom Township,State Treasurer,"LaTurner, Jake  ",Republican,21,000020
OSBORNE,Corinth Township,State Treasurer,"Francisco, Marci  ",Democratic,7,000030
OSBORNE,Corinth Township,State Treasurer,"LaTurner, Jake  ",Republican,17,000030
OSBORNE,Covert Township,State Treasurer,"Francisco, Marci  ",Democratic,0,000040
OSBORNE,Covert Township,State Treasurer,"LaTurner, Jake  ",Republican,4,000040
OSBORNE,Delhi Township,State Treasurer,"Francisco, Marci  ",Democratic,3,000050
OSBORNE,Delhi Township,State Treasurer,"LaTurner, Jake  ",Republican,9,000050
OSBORNE,Grant Township,State Treasurer,"Francisco, Marci  ",Democratic,1,000060
OSBORNE,Grant Township,State Treasurer,"LaTurner, Jake  ",Republican,13,000060
OSBORNE,Hancock Township,State Treasurer,"Francisco, Marci  ",Democratic,0,000070
OSBORNE,Hancock Township,State Treasurer,"LaTurner, Jake  ",Republican,6,000070
OSBORNE,Hawkeye Township,State Treasurer,"Francisco, Marci  ",Democratic,1,000080
OSBORNE,Hawkeye Township,State Treasurer,"LaTurner, Jake  ",Republican,9,000080
OSBORNE,Independence Township,State Treasurer,"Francisco, Marci  ",Democratic,2,000090
OSBORNE,Independence Township,State Treasurer,"LaTurner, Jake  ",Republican,9,000090
OSBORNE,Jackson Township,State Treasurer,"Francisco, Marci  ",Democratic,1,000100
OSBORNE,Jackson Township,State Treasurer,"LaTurner, Jake  ",Republican,16,000100
OSBORNE,Kill Creek Township,State Treasurer,"Francisco, Marci  ",Democratic,0,000110
OSBORNE,Kill Creek Township,State Treasurer,"LaTurner, Jake  ",Republican,4,000110
OSBORNE,Lawrence Township,State Treasurer,"Francisco, Marci  ",Democratic,4,000120
OSBORNE,Lawrence Township,State Treasurer,"LaTurner, Jake  ",Republican,11,000120
OSBORNE,Liberty Township,State Treasurer,"Francisco, Marci  ",Democratic,0,000130
OSBORNE,Liberty Township,State Treasurer,"LaTurner, Jake  ",Republican,12,000130
OSBORNE,Mount Ayr Township,State Treasurer,"Francisco, Marci  ",Democratic,1,000140
OSBORNE,Mount Ayr Township,State Treasurer,"LaTurner, Jake  ",Republican,17,000140
OSBORNE,Natoma Township,State Treasurer,"Francisco, Marci  ",Democratic,13,000150
OSBORNE,Natoma Township,State Treasurer,"LaTurner, Jake  ",Republican,121,000150
OSBORNE,Osborne Ward 1,State Treasurer,"Francisco, Marci  ",Democratic,38,000160
OSBORNE,Osborne Ward 1,State Treasurer,"LaTurner, Jake  ",Republican,165,000160
OSBORNE,Osborne Ward 2,State Treasurer,"Francisco, Marci  ",Democratic,46,000170
OSBORNE,Osborne Ward 2,State Treasurer,"LaTurner, Jake  ",Republican,180,000170
OSBORNE,Osborne Ward 3,State Treasurer,"Francisco, Marci  ",Democratic,28,000180
OSBORNE,Osborne Ward 3,State Treasurer,"LaTurner, Jake  ",Republican,79,000180
OSBORNE,Penn Township,State Treasurer,"Francisco, Marci  ",Democratic,3,000190
OSBORNE,Penn Township,State Treasurer,"LaTurner, Jake  ",Republican,48,000190
OSBORNE,Ross 1,State Treasurer,"Francisco, Marci  ",Democratic,65,000200
OSBORNE,Ross 1,State Treasurer,"LaTurner, Jake  ",Republican,247,000200
OSBORNE,Ross 2,State Treasurer,"Francisco, Marci  ",Democratic,4,000210
OSBORNE,Ross 2,State Treasurer,"LaTurner, Jake  ",Republican,43,000210
OSBORNE,Round Mound Township,State Treasurer,"Francisco, Marci  ",Democratic,0,000220
OSBORNE,Round Mound Township,State Treasurer,"LaTurner, Jake  ",Republican,19,000220
OSBORNE,Sumner Township,State Treasurer,"Francisco, Marci  ",Democratic,1,000230
OSBORNE,Sumner Township,State Treasurer,"LaTurner, Jake  ",Republican,59,000230
OSBORNE,Tilden Township,State Treasurer,"Francisco, Marci  ",Democratic,0,000240
OSBORNE,Tilden Township,State Treasurer,"LaTurner, Jake  ",Republican,34,000240
OSBORNE,Valley Township,State Treasurer,"Francisco, Marci  ",Democratic,2,000250
OSBORNE,Valley Township,State Treasurer,"LaTurner, Jake  ",Republican,4,000250
OSBORNE,Victor Township,State Treasurer,"Francisco, Marci  ",Democratic,1,000260
OSBORNE,Victor Township,State Treasurer,"LaTurner, Jake  ",Republican,9,000260
OSBORNE,Winfield Township,State Treasurer,"Francisco, Marci  ",Democratic,0,000270
OSBORNE,Winfield Township,State Treasurer,"LaTurner, Jake  ",Republican,9,000270
OTTAWA,Bennington Township,State Treasurer,"Francisco, Marci  ",Democratic,119,000010
OTTAWA,Bennington Township,State Treasurer,"LaTurner, Jake  ",Republican,414,000010
OTTAWA,Blaine Township,State Treasurer,"Francisco, Marci  ",Democratic,9,000020
OTTAWA,Blaine Township,State Treasurer,"LaTurner, Jake  ",Republican,52,000020
OTTAWA,Buckeye Township,State Treasurer,"Francisco, Marci  ",Democratic,7,000030
OTTAWA,Buckeye Township,State Treasurer,"LaTurner, Jake  ",Republican,37,000030
OTTAWA,Center Township,State Treasurer,"Francisco, Marci  ",Democratic,3,000040
OTTAWA,Center Township,State Treasurer,"LaTurner, Jake  ",Republican,35,000040
OTTAWA,Chapman Township,State Treasurer,"Francisco, Marci  ",Democratic,2,000050
OTTAWA,Chapman Township,State Treasurer,"LaTurner, Jake  ",Republican,23,000050
OTTAWA,Concord Township,State Treasurer,"Francisco, Marci  ",Democratic,16,000060
OTTAWA,Concord Township,State Treasurer,"LaTurner, Jake  ",Republican,93,000060
OTTAWA,Culver Township,State Treasurer,"Francisco, Marci  ",Democratic,20,000070
OTTAWA,Culver Township,State Treasurer,"LaTurner, Jake  ",Republican,82,000070
OTTAWA,Durham Township,State Treasurer,"Francisco, Marci  ",Democratic,2,000080
OTTAWA,Durham Township,State Treasurer,"LaTurner, Jake  ",Republican,7,000080
OTTAWA,Fountain Township,State Treasurer,"Francisco, Marci  ",Democratic,10,000090
OTTAWA,Fountain Township,State Treasurer,"LaTurner, Jake  ",Republican,48,000090
OTTAWA,Garfield Township,State Treasurer,"Francisco, Marci  ",Democratic,5,000100
OTTAWA,Garfield Township,State Treasurer,"LaTurner, Jake  ",Republican,38,000100
OTTAWA,Grant Township,State Treasurer,"Francisco, Marci  ",Democratic,4,000110
OTTAWA,Grant Township,State Treasurer,"LaTurner, Jake  ",Republican,43,000110
OTTAWA,Henry Township,State Treasurer,"Francisco, Marci  ",Democratic,2,000120
OTTAWA,Henry Township,State Treasurer,"LaTurner, Jake  ",Republican,11,000120
OTTAWA,Lincoln Township,State Treasurer,"Francisco, Marci  ",Democratic,18,000130
OTTAWA,Lincoln Township,State Treasurer,"LaTurner, Jake  ",Republican,40,000130
OTTAWA,Logan Township,State Treasurer,"Francisco, Marci  ",Democratic,6,000140
OTTAWA,Logan Township,State Treasurer,"LaTurner, Jake  ",Republican,33,000140
OTTAWA,Minneapolis Precinct 1,State Treasurer,"Francisco, Marci  ",Democratic,47,000150
OTTAWA,Minneapolis Precinct 1,State Treasurer,"LaTurner, Jake  ",Republican,203,000150
OTTAWA,Minneapolis Precinct 2,State Treasurer,"Francisco, Marci  ",Democratic,27,00016A
OTTAWA,Minneapolis Precinct 2,State Treasurer,"LaTurner, Jake  ",Republican,146,00016A
OTTAWA,Minneapolis Precinct 2 Exclave,State Treasurer,"Francisco, Marci  ",Democratic,0,00016B
OTTAWA,Minneapolis Precinct 2 Exclave,State Treasurer,"LaTurner, Jake  ",Republican,0,00016B
OTTAWA,Minneapolis Precinct 3,State Treasurer,"Francisco, Marci  ",Democratic,53,000170
OTTAWA,Minneapolis Precinct 3,State Treasurer,"LaTurner, Jake  ",Republican,216,000170
OTTAWA,Morton Township,State Treasurer,"Francisco, Marci  ",Democratic,27,000180
OTTAWA,Morton Township,State Treasurer,"LaTurner, Jake  ",Republican,150,000180
OTTAWA,Ottawa Township,State Treasurer,"Francisco, Marci  ",Democratic,5,000190
OTTAWA,Ottawa Township,State Treasurer,"LaTurner, Jake  ",Republican,12,000190
OTTAWA,Richland Township,State Treasurer,"Francisco, Marci  ",Democratic,11,000200
OTTAWA,Richland Township,State Treasurer,"LaTurner, Jake  ",Republican,99,000200
OTTAWA,Sheridan Township,State Treasurer,"Francisco, Marci  ",Democratic,42,000210
OTTAWA,Sheridan Township,State Treasurer,"LaTurner, Jake  ",Republican,125,000210
OTTAWA,Sherman Township,State Treasurer,"Francisco, Marci  ",Democratic,3,000220
OTTAWA,Sherman Township,State Treasurer,"LaTurner, Jake  ",Republican,24,000220
OTTAWA,Stanton Township,State Treasurer,"Francisco, Marci  ",Democratic,6,000230
OTTAWA,Stanton Township,State Treasurer,"LaTurner, Jake  ",Republican,18,000230
PAWNEE,Ash Valley Township,State Treasurer,"Francisco, Marci  ",Democratic,11,000010
PAWNEE,Ash Valley Township,State Treasurer,"LaTurner, Jake  ",Republican,17,000010
PAWNEE,Conkling Township,State Treasurer,"Francisco, Marci  ",Democratic,2,000030
PAWNEE,Conkling Township,State Treasurer,"LaTurner, Jake  ",Republican,5,000030
PAWNEE,Garfield Township,State Treasurer,"Francisco, Marci  ",Democratic,17,000040
PAWNEE,Garfield Township,State Treasurer,"LaTurner, Jake  ",Republican,60,000040
PAWNEE,Keysville Township,State Treasurer,"Francisco, Marci  ",Democratic,3,000060
PAWNEE,Keysville Township,State Treasurer,"LaTurner, Jake  ",Republican,11,000060
PAWNEE,Larned Township,State Treasurer,"Francisco, Marci  ",Democratic,18,000070
PAWNEE,Larned Township,State Treasurer,"LaTurner, Jake  ",Republican,113,000070
PAWNEE,Larned Ward 1,State Treasurer,"Francisco, Marci  ",Democratic,76,000080
PAWNEE,Larned Ward 1,State Treasurer,"LaTurner, Jake  ",Republican,214,000080
PAWNEE,Larned Ward 2,State Treasurer,"Francisco, Marci  ",Democratic,127,000090
PAWNEE,Larned Ward 2,State Treasurer,"LaTurner, Jake  ",Republican,302,000090
PAWNEE,Larned Ward 3,State Treasurer,"Francisco, Marci  ",Democratic,120,000100
PAWNEE,Larned Ward 3,State Treasurer,"LaTurner, Jake  ",Republican,287,000100
PAWNEE,Larned Ward 4,State Treasurer,"Francisco, Marci  ",Democratic,81,000110
PAWNEE,Larned Ward 4,State Treasurer,"LaTurner, Jake  ",Republican,130,000110
PAWNEE,Lincoln Township,State Treasurer,"Francisco, Marci  ",Democratic,0,000120
PAWNEE,Lincoln Township,State Treasurer,"LaTurner, Jake  ",Republican,7,000120
PAWNEE,Logan Township,State Treasurer,"Francisco, Marci  ",Democratic,1,000130
PAWNEE,Logan Township,State Treasurer,"LaTurner, Jake  ",Republican,28,000130
PAWNEE,Morton Township,State Treasurer,"Francisco, Marci  ",Democratic,6,000140
PAWNEE,Morton Township,State Treasurer,"LaTurner, Jake  ",Republican,17,000140
PAWNEE,Orange Township,State Treasurer,"Francisco, Marci  ",Democratic,5,000150
PAWNEE,Orange Township,State Treasurer,"LaTurner, Jake  ",Republican,22,000150
PAWNEE,Pawnee Township,State Treasurer,"Francisco, Marci  ",Democratic,10,000160
PAWNEE,Pawnee Township,State Treasurer,"LaTurner, Jake  ",Republican,29,000160
PAWNEE,Pleasant Grove Township,State Treasurer,"Francisco, Marci  ",Democratic,11,00017A
PAWNEE,Pleasant Grove Township,State Treasurer,"LaTurner, Jake  ",Republican,59,00017A
PAWNEE,Pleasant Grove Township Rural Enclave,State Treasurer,"Francisco, Marci  ",Democratic,0,00017B
PAWNEE,Pleasant Grove Township Rural Enclave,State Treasurer,"LaTurner, Jake  ",Republican,0,00017B
PAWNEE,Pleasant Ridge Township,State Treasurer,"Francisco, Marci  ",Democratic,9,000180
PAWNEE,Pleasant Ridge Township,State Treasurer,"LaTurner, Jake  ",Republican,13,000180
PAWNEE,Pleasant Valley Township,State Treasurer,"Francisco, Marci  ",Democratic,7,000190
PAWNEE,Pleasant Valley Township,State Treasurer,"LaTurner, Jake  ",Republican,27,000190
PAWNEE,River Township,State Treasurer,"Francisco, Marci  ",Democratic,4,000200
PAWNEE,River Township,State Treasurer,"LaTurner, Jake  ",Republican,23,000200
PAWNEE,Santa Fe Township,State Treasurer,"Francisco, Marci  ",Democratic,16,000210
PAWNEE,Santa Fe Township,State Treasurer,"LaTurner, Jake  ",Republican,36,000210
PAWNEE,Sawmill Township,State Treasurer,"Francisco, Marci  ",Democratic,2,000220
PAWNEE,Sawmill Township,State Treasurer,"LaTurner, Jake  ",Republican,8,000220
PAWNEE,Shiley Township,State Treasurer,"Francisco, Marci  ",Democratic,0,000230
PAWNEE,Shiley Township,State Treasurer,"LaTurner, Jake  ",Republican,12,000230
PAWNEE,Valley Center Township,State Treasurer,"Francisco, Marci  ",Democratic,0,000240
PAWNEE,Valley Center Township,State Treasurer,"LaTurner, Jake  ",Republican,15,000240
PAWNEE,Walnut Township,State Treasurer,"Francisco, Marci  ",Democratic,9,000250
PAWNEE,Walnut Township,State Treasurer,"LaTurner, Jake  ",Republican,32,000250
PAWNEE,Browns Grove Township C1,State Treasurer,"Francisco, Marci  ",Democratic,14,120020
PAWNEE,Browns Grove Township C1,State Treasurer,"LaTurner, Jake  ",Republican,104,120020
PAWNEE,Browns Grove Township C4,State Treasurer,"Francisco, Marci  ",Democratic,0,120030
PAWNEE,Browns Grove Township C4,State Treasurer,"LaTurner, Jake  ",Republican,2,120030
