COUNTY NUMBER,PRECINCT CODE,PRECINCT NAME,REGISTERED VOTERS TOTAL,BALLOTS CAST TOTAL,BALLOTS CAST BLANK,For Unified Government Commissioner At-Large District 1,For Unified Government Commissioner At-Large District 1,For Unified Government Commissioner At-Large District 1,For Unified Government Commissioner At-Large District 1,For Unified Government Commissioner At-Large District 1,For Unified Government Commissioner District 2,For Unified Government Commissioner District 2,For Unified Government Commissioner District 2,For Unified Government Commissioner District 2,For Unified Government Commissioner District 2,For Unified Government Commissioner District 3,For Unified Government Commissioner District 3,For Unified Government Commissioner District 3,For Unified Government Commissioner District 3,For Unified Government Commissioner District 3,For Unified Government Commissioner District 4,For Unified Government Commissioner District 4,For Unified Government Commissioner District 4,For Unified Government Commissioner District 4,For Unified Government Commissioner District 4,For Unified Government Commissioner District 6,For Unified Government Commissioner District 6,For Unified Government Commissioner District 6,For Unified Government Commissioner District 6,For Unified Government Commissioner District 6,For Register of Deeds,For Register of Deeds,For Register of Deeds,For Register of Deeds,For Register of Deeds,For Board of Public Utilities At-Large Position 3,For Board of Public Utilities At-Large Position 3,For Board of Public Utilities At-Large Position 3,For Board of Public Utilities At-Large Position 3,For Board of Public Utilities At-Large Position 3,For Board of Public Utilities District 1,For Board of Public Utilities District 1,For Board of Public Utilities District 1,For Board of Public Utilities District 1,For Board of Public Utilities District 1,For Board of Public Utilities District 3,For Board of Public Utilities District 3,For Board of Public Utilities District 3,For Board of Public Utilities District 3,For Board of Public Utilities District 3,For Kansas City Kansas Community College Board of Trustee Members,For Kansas City Kansas Community College Board of Trustee Members,For Kansas City Kansas Community College Board of Trustee Members,For Kansas City Kansas Community College Board of Trustee Members,For Kansas City Kansas Community College Board of Trustee Members,For Kansas City Kansas Community College Board of Trustee Members,For Kansas City Kansas Community College Board of Trustee Members,For Kansas City Kansas Community College Board of Trustee Members,For Kansas City Kansas Community College Board of Trustee Members,For Kansas City Kansas Community College Board of Trustee Members,For Kansas City Kansas Community College Board of Trustee Members,For Kansas City Kansas Community College Board of Trustee Members,For Kansas City Kansas Community College Board of Trustee Members,For Kansas City Kansas Community College Board of Trustee Members,For Unified School District No. 202 Board Members,For Unified School District No. 202 Board Members,For Unified School District No. 202 Board Members,For Unified School District No. 202 Board Members,For Unified School District No. 202 Board Members,For Unified School District No. 202 Board Members,For Unified School District No. 202 Board Members,For Unified School District No. 202 Board Members,For Unified School District No. 203 Board Members,For Unified School District No. 203 Board Members,For Unified School District No. 203 Board Members,For Unified School District No. 203 Board Members,For Unified School District No. 203 Board Members,For Unified School District No. 203 Board Members,For Unified School District No. 203 Board Members,For Unified School District No. 203 Board Members,For Unified School District No. 203 Board Members,For Unified School District No. 203 Board Members,For Unified School District No. 203 Board Members,For Unified School District No. 203 Board Members,For Unified School District No. 204 Board Members,For Unified School District No. 204 Board Members,For Unified School District No. 204 Board Members,For Unified School District No. 204 Board Members,For Unified School District No. 204 Board Members,For Unified School District No. 204 Board Members,For Unified School District No. 204 Board Members,For Unified School District No. 204 Board Members,For Unified School District No. 204 Board Members,For Unified School District No. 500 Board Members,For Unified School District No. 500 Board Members,For Unified School District No. 500 Board Members,For Unified School District No. 500 Board Members,For Unified School District No. 500 Board Members,For Unified School District No. 500 Board Members,For Unified School District No. 500 Board Members,For Unified School District No. 500 Board Members,For Unified School District No. 500 Board Members,For Unified School District No. 500 Board Members,For Unified School District No. 500 Board Members,For Unified School District No. 500 Board Members,For Unified School District No. 500 Board Members,For Unified School District No. 500 Board Members,For Unified School District No. 204 Board Members (Unexpired Term),For Unified School District No. 204 Board Members (Unexpired Term),For Unified School District No. 204 Board Members (Unexpired Term),For Unified School District No. 204 Board Members (Unexpired Term),For Bonner Springs Mayor,For Bonner Springs Mayor,For Bonner Springs Mayor,For Bonner Springs Mayor,For Bonner Springs Mayor,For Bonner Springs City Council Ward 1,For Bonner Springs City Council Ward 1,For Bonner Springs City Council Ward 1,For Bonner Springs City Council Ward 1,For Bonner Springs City Council Ward 2,For Bonner Springs City Council Ward 2,For Bonner Springs City Council Ward 2,For Bonner Springs City Council Ward 2,For Bonner Springs City Council Ward 2,For Bonner Springs City Council Ward 2,For Bonner Springs City Council Ward 3,For Bonner Springs City Council Ward 3,For Bonner Springs City Council Ward 3,For Bonner Springs City Council Ward 3,For Bonner Springs City Council Ward 4,For Bonner Springs City Council Ward 4,For Bonner Springs City Council Ward 4,For Bonner Springs City Council Ward 4,For Edwardsville City Council,For Edwardsville City Council,For Edwardsville City Council,For Edwardsville City Council,For Edwardsville City Council,For Edwardsville City Council,For Edwardsville City Council,For Edwardsville City Council,For Lake Quivira Mayor,For Lake Quivira Mayor,For Lake Quivira Mayor,For Lake Quivira Mayor,For Lake Quivira Council At-Large,For Lake Quivira Council At-Large,For Lake Quivira Council At-Large,For Lake Quivira Council At-Large,For Water District No. 1 Board Member Position 1,For Water District No. 1 Board Member Position 1,For Water District No. 1 Board Member Position 1,For Water District No. 1 Board Member Position 1,For Water District No. 1 Board Member Position 1,For Water District No. 1 Board Member Position 1,For Water District No. 1 Board Member Position 2,For Water District No. 1 Board Member Position 2,For Water District No. 1 Board Member Position 2,For Water District No. 1 Board Member Position 2,For Water District No. 1 Board Member Position 2,For Water District No. 1 Board Member Position 6,For Water District No. 1 Board Member Position 6,For Water District No. 1 Board Member Position 6,For Water District No. 1 Board Member Position 6,For Water District No. 1 Board Member Position 6,For Water District No. 1 Board Member Position 7,For Water District No. 1 Board Member Position 7,For Water District No. 1 Board Member Position 7,For Water District No. 1 Board Member Position 7,For Water District No. 1 Board Member Position 7,Edwardsville Sales Tax Question,Edwardsville Sales Tax Question,Edwardsville Sales Tax Question,Edwardsville Sales Tax Question
,0035,KC06-01,619,45,0,30,10,0,0,5,21,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,27,0,0,6,29,10,0,0,6,0,0,0,0,0,19,22,0,0,4,12,19,12,4,7,13,11,7,11,19,13,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,14,14,7,18,10,13,4,9,15,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0036,KC06-02,236,9,0,6,2,0,0,1,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,1,5,2,0,0,2,0,0,0,0,0,1,6,0,0,2,0,5,2,1,0,2,3,1,3,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,1,8,1,0,1,1,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0037,KC07-01,546,65,1,49,12,0,0,4,0,0,0,0,0,25,31,7,0,2,0,0,0,0,0,0,0,0,0,0,22,35,0,0,8,42,17,0,0,6,0,0,0,0,0,25,35,0,0,5,17,19,21,7,8,23,10,13,17,20,12,1,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,22,9,23,13,34,14,17,10,11,17,1,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0038,KC07-02,467,49,0,28,17,0,0,4,0,0,0,0,0,24,14,11,0,0,0,0,0,0,0,0,0,0,0,0,17,24,0,0,8,28,15,0,0,6,0,0,0,0,0,29,17,0,0,3,16,26,7,9,9,24,8,7,9,13,8,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,1,22,13,25,8,14,4,9,9,1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0039,KC07-03,600,125,0,84,24,1,0,16,0,0,0,0,0,55,46,20,0,4,0,0,0,0,0,0,0,0,0,0,35,77,1,0,12,81,34,0,0,10,0,0,0,0,0,55,62,1,0,7,31,47,34,16,11,46,30,30,29,41,33,5,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,32,10,53,21,76,26,31,21,22,32,7,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0040,KC07-04,925,196,0,130,39,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,87,0,0,3,52,113,0,0,31,127,43,1,0,25,0,0,0,0,0,83,94,0,0,19,40,85,48,25,36,64,53,39,27,52,26,0,0,289,130,36,112,151,147,1,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0041,KC07-05,217,29,0,12,13,0,0,4,0,0,0,0,0,16,8,3,0,2,0,0,0,0,0,0,0,0,0,0,14,9,0,0,6,15,10,0,0,4,0,0,0,0,0,8,16,0,0,5,7,4,2,5,1,6,0,9,11,6,5,0,8,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,7,6,6,15,6,3,3,5,6,0,4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0042,KC07-06,1105,118,0,78,24,2,0,14,0,0,0,0,0,48,52,15,0,3,0,0,0,0,0,0,0,0,0,0,34,73,0,0,11,80,25,2,0,11,0,0,0,0,0,49,58,3,0,8,31,46,20,20,12,40,27,27,27,39,24,3,0,156,3,2,2,6,6,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,24,20,32,25,68,24,27,14,20,16,2,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0043,KC07-07,488,30,0,17,9,1,0,3,0,0,0,0,0,12,13,5,0,0,0,0,0,0,0,0,0,0,0,0,10,18,0,0,2,16,11,1,0,2,0,0,0,0,0,13,16,1,0,0,7,14,14,4,6,12,3,7,8,10,6,0,0,29,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,4,5,17,10,7,3,10,7,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0044,KC07-08,862,94,0,71,19,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,54,2,0,3,26,59,0,0,9,59,26,0,0,9,0,0,0,0,0,37,50,0,0,7,23,25,11,19,8,30,19,18,25,34,17,0,4,143,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,28,13,21,20,57,17,16,13,17,28,0,4,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0045,KC07-09,1143,186,0,124,31,5,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,83,1,0,3,50,109,0,0,27,118,44,0,0,24,0,0,0,0,0,59,103,1,0,23,34,66,38,27,30,66,49,35,31,47,25,1,12,283,115,29,100,132,124,2,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0046,KC07-10,565,94,0,57,21,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,49,0,0,4,24,53,0,0,17,60,17,0,1,16,0,0,0,0,0,42,39,1,0,12,13,25,20,17,9,28,17,17,22,33,17,0,4,154,48,15,41,58,48,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,2,2,6,2,4,1,1,5,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0047,KC07-11,16,1,0,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted
,0048,KC07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0049,KC08-01,913,71,0,51,15,0,0,5,0,0,0,0,0,25,32,9,0,5,0,0,0,0,0,0,0,0,0,0,28,29,1,0,13,34,29,1,0,7,0,0,0,0,0,27,37,2,0,5,29,14,14,23,9,13,12,15,22,20,16,1,4,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,25,9,13,35,27,12,16,9,17,14,2,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0050,KC08-02,858,105,0,72,23,2,0,8,0,0,0,0,0,39,53,10,0,3,0,0,0,0,0,0,0,0,0,0,34,49,0,0,22,63,33,0,0,9,0,0,0,0,0,33,63,2,0,7,32,31,13,40,10,13,8,42,25,23,31,6,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,35,23,41,24,58,24,12,12,26,11,4,4,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0051,KC08-03,1148,211,0,152,42,0,0,17,0,0,0,0,0,91,95,21,0,4,0,0,0,0,0,0,0,0,0,0,52,114,1,0,44,133,59,0,0,19,0,0,0,0,0,73,130,0,0,8,82,50,21,64,17,43,24,60,39,44,47,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,58,30,80,52,124,40,33,51,64,31,0,4,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0052,KC08-04,1060,141,1,99,23,1,0,18,0,0,0,0,0,41,68,27,0,5,0,0,0,0,0,0,0,0,0,0,38,79,2,0,22,90,36,0,0,15,0,0,0,0,0,44,82,2,0,13,47,33,28,38,19,42,24,34,39,36,24,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,50,14,40,37,68,24,25,20,29,25,0,4,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0053,KC09-01,169,15,0,13,2,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,1,0,1,8,4,1,0,2,0,0,0,0,0,0,0,0,0,0,3,5,2,4,3,4,0,4,6,4,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,4,10,5,3,2,4,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0054,KC09-02,837,51,0,30,14,3,0,4,28,21,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,29,0,0,5,28,20,0,0,3,0,0,0,0,0,0,0,0,0,0,21,18,9,7,10,23,6,11,14,11,11,0,4,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,8,15,20,23,8,11,8,9,14,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0055,KC09-03,1679,185,1,123,48,5,0,9,0,0,0,0,0,0,0,0,0,0,120,52,5,0,8,0,0,0,0,0,45,127,1,0,12,126,51,3,0,5,0,0,0,0,0,0,0,0,0,0,47,75,46,34,28,72,38,51,41,67,36,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,41,23,62,33,98,63,43,24,58,52,13,8,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0056,KC09-04,202,23,0,13,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,0,0,1,16,6,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,10,2,6,12,4,8,5,10,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,4,4,9,5,8,10,3,6,5,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0057,KC09-05,70,9,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,8,1,0,0,0,0,0,0,0,0,2,4,1,0,2,0,5,2,5,1,3,0,6,3,3,0,0,0,8,2,3,1,3,5,8,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0058,KC09-06,990,90,0,51,36,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,39,2,0,4,37,47,1,0,5,0,0,0,0,0,0,0,0,0,0,41,26,10,23,7,19,7,35,33,31,18,0,0,110,13,17,8,13,24,10,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,9,7,11,11,18,10,6,22,10,2,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0059,KC09-07,871,85,0,52,24,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,44,1,0,5,34,37,3,0,11,48,30,1,0,6,0,0,0,0,0,37,36,3,0,9,21,33,20,17,10,29,12,24,22,30,14,9,0,99,51,33,41,42,49,7,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0060,KC09-08,462,86,0,53,29,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,39,0,0,9,42,37,2,0,5,0,0,0,0,0,0,0,0,0,0,30,20,12,17,3,29,7,25,33,30,18,1,0,119,4,2,2,4,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,13,23,18,37,24,14,16,25,23,1,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0061,KC09-09,350,35,0,19,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,0,0,3,18,13,1,0,3,0,0,0,0,0,0,0,0,0,0,8,15,6,4,10,15,7,12,6,11,5,0,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,5,11,8,14,7,9,7,6,16,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0062,KC09-10,830,127,0,79,36,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,66,1,0,10,56,61,4,0,6,0,0,0,0,0,0,0,0,0,0,43,54,26,29,17,52,16,43,39,33,21,1,4,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,31,16,29,27,53,38,46,12,40,35,2,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0063,KC09-11,38,12,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,3,6,4,0,0,2,0,0,0,0,0,0,0,0,0,0,5,1,4,5,2,2,3,6,3,1,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,4,3,4,4,4,4,1,1,1,2,2,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
