COUNTY,PRECINCT,RACE,DISTRICT,CANDIDATE,FIRST,MIDDLE,LAST,SUFFIX,PARTY,VOTES,VTD
CHEYENNE,Jaqua Township,Kansas Senate,40,"Schmidt, Allen Clark ",Allen,Clark,Schmidt,,Democratic,3,000050
CHEYENNE,Jaqua Township,Kansas Senate,40,"Ostmeyer, Ralph  ",Ralph,,Ostmeyer,,Republican,8,000050
CHEYENNE,Orlando Township,Kansas Senate,40,"Schmidt, Allen Clark ",Allen,Clark,Schmidt,,Democratic,3,000060
CHEYENNE,Orlando Township,Kansas Senate,40,"Ostmeyer, Ralph  ",Ralph,,Ostmeyer,,Republican,28,000060
CHEYENNE,Wano 1 Township,Kansas Senate,40,"Schmidt, Allen Clark ",Allen,Clark,Schmidt,,Democratic,101,000070
CHEYENNE,Wano 1 Township,Kansas Senate,40,"Ostmeyer, Ralph  ",Ralph,,Ostmeyer,,Republican,287,000070
CHEYENNE,Wano 2 Township,Kansas Senate,40,"Schmidt, Allen Clark ",Allen,Clark,Schmidt,,Democratic,133,000080
CHEYENNE,Wano 2 Township,Kansas Senate,40,"Ostmeyer, Ralph  ",Ralph,,Ostmeyer,,Republican,426,000080
CLARK,Appleton Township,Kansas Senate,38,"Dunlap, Johnny  II",Johnny,,Dunlap,II,Democratic,45,000010
CLARK,Appleton Township,Kansas Senate,38,"Love, Garrett  ",Garrett,,Love,,Republican,352,000010
CLARK,Center 1,Kansas Senate,38,"Dunlap, Johnny  II",Johnny,,Dunlap,II,Democratic,56,000020
CLARK,Center 1,Kansas Senate,38,"Love, Garrett  ",Garrett,,Love,,Republican,213,000020
CLARK,Center 2,Kansas Senate,38,"Dunlap, Johnny  II",Johnny,,Dunlap,II,Democratic,29,000030
CLARK,Center 2,Kansas Senate,38,"Love, Garrett  ",Garrett,,Love,,Republican,154,000030
CLARK,Englewood Township,Kansas Senate,38,"Dunlap, Johnny  II",Johnny,,Dunlap,II,Democratic,21,000040
CLARK,Englewood Township,Kansas Senate,38,"Love, Garrett  ",Garrett,,Love,,Republican,46,000040
CLARK,Lexington Township,Kansas Senate,38,"Dunlap, Johnny  II",Johnny,,Dunlap,II,Democratic,9,000050
CLARK,Lexington Township,Kansas Senate,38,"Love, Garrett  ",Garrett,,Love,,Republican,21,000050
CLARK,Liberty Township,Kansas Senate,38,"Dunlap, Johnny  II",Johnny,,Dunlap,II,Democratic,3,000060
CLARK,Liberty Township,Kansas Senate,38,"Love, Garrett  ",Garrett,,Love,,Republican,25,000060
CLARK,Sitka Township,Kansas Senate,38,"Dunlap, Johnny  II",Johnny,,Dunlap,II,Democratic,9,000070
CLARK,Sitka Township,Kansas Senate,38,"Love, Garrett  ",Garrett,,Love,,Republican,30,000070
CLAY,Athelstane Township,Kansas Senate,22,"Hawk, Tom  ",Tom,,Hawk,,Democratic,9,000010
CLAY,Athelstane Township,Kansas Senate,22,"Reader, Bob  ",Bob,,Reader,,Republican,47,000010
CLAY,Blaine Township,Kansas Senate,22,"Hawk, Tom  ",Tom,,Hawk,,Democratic,52,000020
CLAY,Blaine Township,Kansas Senate,22,"Reader, Bob  ",Bob,,Reader,,Republican,84,000020
CLAY,Bloom Township,Kansas Senate,22,"Hawk, Tom  ",Tom,,Hawk,,Democratic,21,000030
CLAY,Bloom Township,Kansas Senate,22,"Reader, Bob  ",Bob,,Reader,,Republican,37,000030
CLAY,Chapman Township,Kansas Senate,22,"Hawk, Tom  ",Tom,,Hawk,,Democratic,24,000040
CLAY,Chapman Township,Kansas Senate,22,"Reader, Bob  ",Bob,,Reader,,Republican,48,000040
CLAY,Clay Center Township,Kansas Senate,22,"Hawk, Tom  ",Tom,,Hawk,,Democratic,73,00005A
CLAY,Clay Center Township,Kansas Senate,22,"Reader, Bob  ",Bob,,Reader,,Republican,110,00005A
CLAY,Clay Center Township Enclave,Kansas Senate,22,"Hawk, Tom  ",Tom,,Hawk,,Democratic,0,00005B
CLAY,Clay Center Township Enclave,Kansas Senate,22,"Reader, Bob  ",Bob,,Reader,,Republican,0,00005B
CLAY,Clay Center Ward 1,Kansas Senate,22,"Hawk, Tom  ",Tom,,Hawk,,Democratic,284,00006A
CLAY,Clay Center Ward 1,Kansas Senate,22,"Reader, Bob  ",Bob,,Reader,,Republican,280,00006A
CLAY,Clay Center Ward 1 Exclave,Kansas Senate,22,"Hawk, Tom  ",Tom,,Hawk,,Democratic,0,00006B
CLAY,Clay Center Ward 1 Exclave,Kansas Senate,22,"Reader, Bob  ",Bob,,Reader,,Republican,0,00006B
CLAY,Clay Center Ward 2,Kansas Senate,22,"Hawk, Tom  ",Tom,,Hawk,,Democratic,261,000070
CLAY,Clay Center Ward 2,Kansas Senate,22,"Reader, Bob  ",Bob,,Reader,,Republican,329,000070
CLAY,Clay Center Ward 3,Kansas Senate,22,"Hawk, Tom  ",Tom,,Hawk,,Democratic,127,000080
CLAY,Clay Center Ward 3,Kansas Senate,22,"Reader, Bob  ",Bob,,Reader,,Republican,226,000080
CLAY,Clay Center Ward 4,Kansas Senate,22,"Hawk, Tom  ",Tom,,Hawk,,Democratic,130,000090
CLAY,Clay Center Ward 4,Kansas Senate,22,"Reader, Bob  ",Bob,,Reader,,Republican,169,000090
CLAY,Exeter Township,Kansas Senate,22,"Hawk, Tom  ",Tom,,Hawk,,Democratic,11,000100
CLAY,Exeter Township,Kansas Senate,22,"Reader, Bob  ",Bob,,Reader,,Republican,35,000100
CLAY,Five Creeks Township,Kansas Senate,22,"Hawk, Tom  ",Tom,,Hawk,,Democratic,22,000110
CLAY,Five Creeks Township,Kansas Senate,22,"Reader, Bob  ",Bob,,Reader,,Republican,34,000110
CLAY,Garfield Township,Kansas Senate,22,"Hawk, Tom  ",Tom,,Hawk,,Democratic,10,000120
CLAY,Garfield Township,Kansas Senate,22,"Reader, Bob  ",Bob,,Reader,,Republican,38,000120
CLAY,Gill Township,Kansas Senate,22,"Hawk, Tom  ",Tom,,Hawk,,Democratic,21,000130
CLAY,Gill Township,Kansas Senate,22,"Reader, Bob  ",Bob,,Reader,,Republican,60,000130
CLAY,Goshen Township,Kansas Senate,22,"Hawk, Tom  ",Tom,,Hawk,,Democratic,14,000140
CLAY,Goshen Township,Kansas Senate,22,"Reader, Bob  ",Bob,,Reader,,Republican,15,000140
CLAY,Grant Township,Kansas Senate,22,"Hawk, Tom  ",Tom,,Hawk,,Democratic,22,000150
CLAY,Grant Township,Kansas Senate,22,"Reader, Bob  ",Bob,,Reader,,Republican,66,000150
CLAY,Hayes Township,Kansas Senate,22,"Hawk, Tom  ",Tom,,Hawk,,Democratic,36,000160
CLAY,Hayes Township,Kansas Senate,22,"Reader, Bob  ",Bob,,Reader,,Republican,70,000160
CLAY,Highland Township,Kansas Senate,22,"Hawk, Tom  ",Tom,,Hawk,,Democratic,50,000170
CLAY,Highland Township,Kansas Senate,22,"Reader, Bob  ",Bob,,Reader,,Republican,81,000170
CLAY,Mulberry Township,Kansas Senate,22,"Hawk, Tom  ",Tom,,Hawk,,Democratic,25,000180
CLAY,Mulberry Township,Kansas Senate,22,"Reader, Bob  ",Bob,,Reader,,Republican,88,000180
CLAY,Oakland Township,Kansas Senate,22,"Hawk, Tom  ",Tom,,Hawk,,Democratic,16,000190
CLAY,Oakland Township,Kansas Senate,22,"Reader, Bob  ",Bob,,Reader,,Republican,22,000190
CLAY,Republican Township,Kansas Senate,22,"Hawk, Tom  ",Tom,,Hawk,,Democratic,97,000200
CLAY,Republican Township,Kansas Senate,22,"Reader, Bob  ",Bob,,Reader,,Republican,288,000200
CLAY,Sherman Township,Kansas Senate,22,"Hawk, Tom  ",Tom,,Hawk,,Democratic,41,000210
CLAY,Sherman Township,Kansas Senate,22,"Reader, Bob  ",Bob,,Reader,,Republican,68,000210
CLAY,Union Township,Kansas Senate,22,"Hawk, Tom  ",Tom,,Hawk,,Democratic,32,000220
CLAY,Union Township,Kansas Senate,22,"Reader, Bob  ",Bob,,Reader,,Republican,54,000220
CLAY,Clay Center Ward 4 Exclave,Kansas Senate,22,"Hawk, Tom  ",Tom,,Hawk,,Democratic,0,900230
CLAY,Clay Center Ward 4 Exclave,Kansas Senate,22,"Reader, Bob  ",Bob,,Reader,,Republican,0,900230
CLOUD,Arion Township,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,11,000010
CLOUD,Arion Township,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,40,000010
CLOUD,Aurora Township,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,10,000020
CLOUD,Aurora Township,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,55,000020
CLOUD,Buffalo Township,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,4,000030
CLOUD,Buffalo Township,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,61,000030
CLOUD,Center Township,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,9,000040
CLOUD,Center Township,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,93,000040
CLOUD,Colfax Township,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,0,000050
CLOUD,Colfax Township,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,22,000050
CLOUD,Concordia Ward 1,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,85,00006A
CLOUD,Concordia Ward 1,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,275,00006A
CLOUD,Concordia Ward 1 Exclave A,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,0,00006B
CLOUD,Concordia Ward 1 Exclave A,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,0,00006B
CLOUD,Concordia Ward 2 Precinct 1,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,64,000070
CLOUD,Concordia Ward 2 Precinct 1,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,326,000070
CLOUD,Concordia Ward 2 Precinct 2,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,83,00008A
CLOUD,Concordia Ward 2 Precinct 2,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,403,00008A
CLOUD,Concordia Ward 2 Precinct 2 Exclave,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,0,00008B
CLOUD,Concordia Ward 2 Precinct 2 Exclave,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,0,00008B
CLOUD,Concordia Ward 3,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,87,000090
CLOUD,Concordia Ward 3,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,539,000090
CLOUD,Concordia Ward 4,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,43,000100
CLOUD,Concordia Ward 4,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,244,000100
CLOUD,East Lincoln,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,25,00011A
CLOUD,East Lincoln,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,95,00011A
CLOUD,East Lincoln Enclave,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,0,00011B
CLOUD,East Lincoln Enclave,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,0,00011B
CLOUD,East Meredith,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,1,000120
CLOUD,East Meredith,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,16,000120
CLOUD,Elk Township,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,50,000130
CLOUD,Elk Township,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,310,000130
CLOUD,Grant Township,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,17,000140
CLOUD,Grant Township,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,124,000140
CLOUD,Lyon Township,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,4,000150
CLOUD,Lyon Township,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,46,000150
CLOUD,Nelson Township,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,4,000160
CLOUD,Nelson Township,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,49,000160
CLOUD,North Lawrence,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,3,000170
CLOUD,North Lawrence,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,28,000170
CLOUD,Oakland Township,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,3,000180
CLOUD,Oakland Township,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,20,000180
CLOUD,Shirley Township,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,9,000190
CLOUD,Shirley Township,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,58,000190
CLOUD,Sibley Township,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,23,000200
CLOUD,Sibley Township,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,79,000200
CLOUD,Solomon Township,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,29,000210
CLOUD,Solomon Township,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,209,000210
CLOUD,South Lawrence,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,4,000220
CLOUD,South Lawrence,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,25,000220
CLOUD,Starr Township,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,28,000230
CLOUD,Starr Township,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,218,000230
CLOUD,Summit Township,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,3,000240
CLOUD,Summit Township,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,25,000240
CLOUD,West Lincoln,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,9,000250
CLOUD,West Lincoln,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,70,000250
CLOUD,West Meredith,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,0,000260
CLOUD,West Meredith,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,16,000260
COFFEY,Avon Township,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,20,000010
COFFEY,Avon Township,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,73,000010
COFFEY,Burlington Township,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,35,000020
COFFEY,Burlington Township,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,147,000020
COFFEY,Burlington Ward 1,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,84,000030
COFFEY,Burlington Ward 1,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,305,000030
COFFEY,Burlington Ward 2,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,67,00004A
COFFEY,Burlington Ward 2,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,257,00004A
COFFEY,Burlington Ward 2 Country Club Heights,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,0,00004B
COFFEY,Burlington Ward 2 Country Club Heights,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,0,00004B
COFFEY,Burlington Ward 3,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,74,00005A
COFFEY,Burlington Ward 3,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,284,00005A
COFFEY,Burlington Ward 3 Exclave Caldwell's Add.,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,0,00005B
COFFEY,Burlington Ward 3 Exclave Caldwell's Add.,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,0,00005B
COFFEY,Burlington Ward 3 Exclave Indust. Park #2 & 3,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,0,00005C
COFFEY,Burlington Ward 3 Exclave Indust. Park #2 & 3,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,0,00005C
COFFEY,Hampden Township,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,16,000060
COFFEY,Hampden Township,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,53,000060
COFFEY,Key West Township,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,22,000070
COFFEY,Key West Township,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,95,000070
COFFEY,Leroy Township,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,46,000080
COFFEY,Leroy Township,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,228,000080
COFFEY,Liberty Township,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,49,000090
COFFEY,Liberty Township,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,209,000090
COFFEY,Lincoln Township,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,126,000100
COFFEY,Lincoln Township,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,393,000100
COFFEY,Neosho Township,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,14,000110
COFFEY,Neosho Township,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,54,000110
COFFEY,Ottumwa Township,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,83,000120
COFFEY,Ottumwa Township,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,282,000120
COFFEY,Pleasant Township,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,32,000130
COFFEY,Pleasant Township,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,82,000130
COFFEY,Pottawatomie Township,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,15,000140
COFFEY,Pottawatomie Township,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,71,000140
COFFEY,Rock Creek Township,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,85,000150
COFFEY,Rock Creek Township,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,294,000150
COFFEY,Spring Creek Township,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,10,000160
COFFEY,Spring Creek Township,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,66,000160
COFFEY,Star Township,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,10,000170
COFFEY,Star Township,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,56,000170
COFFEY,Burlington Ward 2 Exclave 2,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,0,900010
COFFEY,Burlington Ward 2 Exclave 2,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,0,900010
COFFEY,Burlington Township Enclave 1,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,0,900020
COFFEY,Burlington Township Enclave 1,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,0,900020
COFFEY,Burlington Township Enclave 2,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,0,900030
COFFEY,Burlington Township Enclave 2,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,0,900030
COMANCHE,Avilla Township,Kansas Senate,32,"Abrams, Steve E ",Steve,E,Abrams,,Republican,42,000010
COMANCHE,Coldwater Township,Kansas Senate,32,"Abrams, Steve E ",Steve,E,Abrams,,Republican,426,000020
COMANCHE,Powell Township,Kansas Senate,32,"Abrams, Steve E ",Steve,E,Abrams,,Republican,36,000030
COMANCHE,Protection Township H115,Kansas Senate,32,"Abrams, Steve E ",Steve,E,Abrams,,Republican,252,120020
COMANCHE,Protection Township H116,Kansas Senate,32,"Abrams, Steve E ",Steve,E,Abrams,,Republican,47,120030
COWLEY,Arkansas City Ward 1 A,Kansas Senate,32,"Abrams, Steve E ",Steve,E,Abrams,,Republican,150,00001A
COWLEY,Arkansas City Ward 1 A Exclave A,Kansas Senate,32,"Abrams, Steve E ",Steve,E,Abrams,,Republican,7,00001B
COWLEY,Arkansas City Ward 1 A Exclave B,Kansas Senate,32,"Abrams, Steve E ",Steve,E,Abrams,,Republican,1,00001C
COWLEY,Arkansas City Ward 1 B,Kansas Senate,32,"Abrams, Steve E ",Steve,E,Abrams,,Republican,124,000020
COWLEY,Arkansas City Ward 1 C,Kansas Senate,32,"Abrams, Steve E ",Steve,E,Abrams,,Republican,235,000030
COWLEY,Arkansas City Ward 1 D,Kansas Senate,32,"Abrams, Steve E ",Steve,E,Abrams,,Republican,201,000040
COWLEY,Arkansas City Ward 2 A,Kansas Senate,32,"Abrams, Steve E ",Steve,E,Abrams,,Republican,239,000050
COWLEY,Arkansas City Ward 2 B - 1,Kansas Senate,32,"Abrams, Steve E ",Steve,E,Abrams,,Republican,119,00006A
COWLEY,Arkansas City Ward 2 B - 2,Kansas Senate,32,"Abrams, Steve E ",Steve,E,Abrams,,Republican,75,00006B
COWLEY,Arkansas City Ward 2 C,Kansas Senate,32,"Abrams, Steve E ",Steve,E,Abrams,,Republican,30,000070
COWLEY,Arkansas City Ward 2 D,Kansas Senate,32,"Abrams, Steve E ",Steve,E,Abrams,,Republican,30,000080
COWLEY,Arkansas City Ward 3 A,Kansas Senate,32,"Abrams, Steve E ",Steve,E,Abrams,,Republican,58,000090
COWLEY,Arkansas City Ward 3 B,Kansas Senate,32,"Abrams, Steve E ",Steve,E,Abrams,,Republican,86,000100
COWLEY,Arkansas City Ward 3 C,Kansas Senate,32,"Abrams, Steve E ",Steve,E,Abrams,,Republican,75,000110
COWLEY,Arkansas City Ward 4 A,Kansas Senate,32,"Abrams, Steve E ",Steve,E,Abrams,,Republican,215,000120
COWLEY,Arkansas City Ward 4 B,Kansas Senate,32,"Abrams, Steve E ",Steve,E,Abrams,,Republican,492,00013A
COWLEY,Arkansas City Ward 4 C,Kansas Senate,32,"Abrams, Steve E ",Steve,E,Abrams,,Republican,195,000140
COWLEY,Arkansas City Ward 4 D,Kansas Senate,32,"Abrams, Steve E ",Steve,E,Abrams,,Republican,391,000150
COWLEY,Beaver Township,Kansas Senate,32,"Abrams, Steve E ",Steve,E,Abrams,,Republican,83,000170
COWLEY,Cedar Township,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,1,000180
COWLEY,Cedar Township,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,19,000180
COWLEY,Dexter Township,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,37,000190
COWLEY,Dexter Township,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,150,000190
COWLEY,East Bolton,Kansas Senate,32,"Abrams, Steve E ",Steve,E,Abrams,,Republican,272,000200
COWLEY,East Creswell,Kansas Senate,32,"Abrams, Steve E ",Steve,E,Abrams,,Republican,534,000210
COWLEY,Fairview Township,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,38,000220
COWLEY,Fairview Township,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,82,000220
COWLEY,Grant Township,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,4,000230
COWLEY,Grant Township,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,27,000230
COWLEY,Harvey Township,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,13,000240
COWLEY,Harvey Township,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,28,000240
COWLEY,Liberty Township,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,13,000250
COWLEY,Liberty Township,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,61,000250
COWLEY,Maple Township,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,88,000260
COWLEY,Maple Township,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,243,000260
COWLEY,Ninnescah Township,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,109,000270
COWLEY,Ninnescah Township,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,323,000270
COWLEY,Omnia Township,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,31,000280
COWLEY,Omnia Township,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,104,000280
COWLEY,Otter Township,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,2,000290
COWLEY,Otter Township,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,16,000290
COWLEY,Pleasant Valley Township,Kansas Senate,32,"Abrams, Steve E ",Steve,E,Abrams,,Republican,340,000300
COWLEY,Richland Township,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,27,000310
COWLEY,Richland Township,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,72,000310
COWLEY,Rock Township,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,19,000320
COWLEY,Rock Township,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,67,000320
COWLEY,Salem Township,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,42,000330
COWLEY,Salem Township,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,100,000330
COWLEY,Sheridan Township,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,21,000340
COWLEY,Sheridan Township,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,58,000340
COWLEY,Silver Creek Township,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,49,000350
COWLEY,Silver Creek Township,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,226,000350
COWLEY,Silverdale Township,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,41,000360
COWLEY,Silverdale Township,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,105,000360
COWLEY,Spring Creek Township,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,5,000370
