County,Precinct,Race,Candidate,Party,Votes,VTD
Clark,Appleton Township,Kansas House of Representatives 115,"Orr, Boyd",Republican,349,000010
Clark,Center 1,Kansas House of Representatives 115,"Orr, Boyd",Republican,247,000020
Clark,Center 2,Kansas House of Representatives 115,"Orr, Boyd",Republican,192,000030
Clark,Englewood Township,Kansas House of Representatives 115,"Orr, Boyd",Republican,58,000040
Clark,Lexington Township,Kansas House of Representatives 115,"Orr, Boyd",Republican,18,000050
Clark,Liberty Township,Kansas House of Representatives 115,"Orr, Boyd",Republican,18,000060
Clark,Sitka Township,Kansas House of Representatives 115,"Orr, Boyd",Republican,35,000070
Clay,Athelstane Township,Kansas House of Representatives 64,"Vathauer, Jim",Democratic,9,000010
Clay,Athelstane Township,Kansas House of Representatives 64,"Carlson, Suzi",Republican,58,000010
Clay,Blaine Township,Kansas House of Representatives 64,"Vathauer, Jim",Democratic,31,000020
Clay,Blaine Township,Kansas House of Representatives 64,"Carlson, Suzi",Republican,114,000020
Clay,Bloom Township,Kansas House of Representatives 64,"Vathauer, Jim",Democratic,11,000030
Clay,Bloom Township,Kansas House of Representatives 64,"Carlson, Suzi",Republican,70,000030
Clay,Chapman Township,Kansas House of Representatives 70,"Schwartz, Jo",Democratic,17,000040
Clay,Chapman Township,Kansas House of Representatives 70,"Barker, John E",Republican,69,000040
Clay,Clay Center Township,Kansas House of Representatives 64,"Vathauer, Jim",Democratic,47,00005A
Clay,Clay Center Township,Kansas House of Representatives 64,"Carlson, Suzi",Republican,175,00005A
Clay,Clay Center Township Enclave,Kansas House of Representatives 64,"Vathauer, Jim",Democratic,0,00005B
Clay,Clay Center Township Enclave,Kansas House of Representatives 64,"Carlson, Suzi",Republican,0,00005B
Clay,Clay Center Ward 1,Kansas House of Representatives 64,"Vathauer, Jim",Democratic,149,00006A
Clay,Clay Center Ward 1,Kansas House of Representatives 64,"Carlson, Suzi",Republican,456,00006A
Clay,Clay Center Ward 1 Exclave,Kansas House of Representatives 64,"Vathauer, Jim",Democratic,0,00006B
Clay,Clay Center Ward 1 Exclave,Kansas House of Representatives 64,"Carlson, Suzi",Republican,0,00006B
Clay,Clay Center Ward 2,Kansas House of Representatives 64,"Vathauer, Jim",Democratic,143,000070
Clay,Clay Center Ward 2,Kansas House of Representatives 64,"Carlson, Suzi",Republican,483,000070
Clay,Clay Center Ward 3,Kansas House of Representatives 64,"Vathauer, Jim",Democratic,83,000080
Clay,Clay Center Ward 3,Kansas House of Representatives 64,"Carlson, Suzi",Republican,343,000080
Clay,Clay Center Ward 4,Kansas House of Representatives 64,"Vathauer, Jim",Democratic,94,000090
Clay,Clay Center Ward 4,Kansas House of Representatives 64,"Carlson, Suzi",Republican,271,000090
Clay,Exeter Township,Kansas House of Representatives 64,"Vathauer, Jim",Democratic,6,000100
Clay,Exeter Township,Kansas House of Representatives 64,"Carlson, Suzi",Republican,46,000100
Clay,Five Creeks Township,Kansas House of Representatives 64,"Vathauer, Jim",Democratic,11,000110
Clay,Five Creeks Township,Kansas House of Representatives 64,"Carlson, Suzi",Republican,62,000110
Clay,Garfield Township,Kansas House of Representatives 64,"Vathauer, Jim",Democratic,6,000120
Clay,Garfield Township,Kansas House of Representatives 64,"Carlson, Suzi",Republican,48,000120
Clay,Gill Township,Kansas House of Representatives 64,"Vathauer, Jim",Democratic,15,000130
Clay,Gill Township,Kansas House of Representatives 64,"Carlson, Suzi",Republican,66,000130
Clay,Goshen Township,Kansas House of Representatives 64,"Vathauer, Jim",Democratic,11,000140
Clay,Goshen Township,Kansas House of Representatives 64,"Carlson, Suzi",Republican,20,000140
Clay,Grant Township,Kansas House of Representatives 64,"Vathauer, Jim",Democratic,16,000150
Clay,Grant Township,Kansas House of Representatives 64,"Carlson, Suzi",Republican,93,000150
Clay,Hayes Township,Kansas House of Representatives 64,"Vathauer, Jim",Democratic,25,000160
Clay,Hayes Township,Kansas House of Representatives 64,"Carlson, Suzi",Republican,98,000160
Clay,Highland Township,Kansas House of Representatives 64,"Vathauer, Jim",Democratic,44,000170
Clay,Highland Township,Kansas House of Representatives 64,"Carlson, Suzi",Republican,121,000170
Clay,Mulberry Township,Kansas House of Representatives 64,"Vathauer, Jim",Democratic,19,000180
Clay,Mulberry Township,Kansas House of Representatives 64,"Carlson, Suzi",Republican,106,000180
Clay,Oakland Township,Kansas House of Representatives 64,"Vathauer, Jim",Democratic,12,000190
Clay,Oakland Township,Kansas House of Representatives 64,"Carlson, Suzi",Republican,41,000190
Clay,Republican Township,Kansas House of Representatives 64,"Vathauer, Jim",Democratic,81,000200
Clay,Republican Township,Kansas House of Representatives 64,"Carlson, Suzi",Republican,377,000200
Clay,Sherman Township,Kansas House of Representatives 64,"Vathauer, Jim",Democratic,41,000210
Clay,Sherman Township,Kansas House of Representatives 64,"Carlson, Suzi",Republican,94,000210
Clay,Union Township,Kansas House of Representatives 64,"Vathauer, Jim",Democratic,10,000220
Clay,Union Township,Kansas House of Representatives 64,"Carlson, Suzi",Republican,81,000220
Clay,Clay Center Ward 4 Exclave,Kansas House of Representatives 64,"Vathauer, Jim",Democratic,0,900230
Clay,Clay Center Ward 4 Exclave,Kansas House of Representatives 64,"Carlson, Suzi",Republican,0,900230
Cloud,Arion Township,Kansas House of Representatives 107,"Concannon, Susan L.",Republican,56,000010
Cloud,Aurora Township,Kansas House of Representatives 107,"Concannon, Susan L.",Republican,69,000020
Cloud,Buffalo Township,Kansas House of Representatives 107,"Concannon, Susan L.",Republican,50,000030
Cloud,Center Township,Kansas House of Representatives 107,"Concannon, Susan L.",Republican,111,000040
Cloud,Colfax Township,Kansas House of Representatives 107,"Concannon, Susan L.",Republican,22,000050
Cloud,Concordia Ward 1,Kansas House of Representatives 107,"Concannon, Susan L.",Republican,294,00006A
Cloud,Concordia Ward 1 Exclave A,Kansas House of Representatives 107,"Concannon, Susan L.",Republican,0,00006B
Cloud,Concordia Ward 2 Precinct 1,Kansas House of Representatives 107,"Concannon, Susan L.",Republican,356,000070
Cloud,Concordia Ward 2 Precinct 2,Kansas House of Representatives 107,"Concannon, Susan L.",Republican,432,00008A
Cloud,Concordia Ward 2 Precinct 2 Exclave,Kansas House of Representatives 107,"Concannon, Susan L.",Republican,0,00008B
Cloud,Concordia Ward 3,Kansas House of Representatives 107,"Concannon, Susan L.",Republican,587,000090
Cloud,Concordia Ward 4,Kansas House of Representatives 107,"Concannon, Susan L.",Republican,251,000100
Cloud,East Lincoln,Kansas House of Representatives 107,"Concannon, Susan L.",Republican,125,00011A
Cloud,East Lincoln Enclave,Kansas House of Representatives 107,"Concannon, Susan L.",Republican,0,00011B
Cloud,East Meredith,Kansas House of Representatives 107,"Concannon, Susan L.",Republican,18,000120
Cloud,Elk Township,Kansas House of Representatives 107,"Concannon, Susan L.",Republican,351,000130
Cloud,Grant Township,Kansas House of Representatives 107,"Concannon, Susan L.",Republican,133,000140
Cloud,Lyon Township,Kansas House of Representatives 107,"Concannon, Susan L.",Republican,56,000150
Cloud,Nelson Township,Kansas House of Representatives 107,"Concannon, Susan L.",Republican,65,000160
Cloud,North Lawrence,Kansas House of Representatives 107,"Concannon, Susan L.",Republican,30,000170
Cloud,Oakland Township,Kansas House of Representatives 107,"Concannon, Susan L.",Republican,24,000180
Cloud,Shirley Township,Kansas House of Representatives 107,"Concannon, Susan L.",Republican,68,000190
Cloud,Sibley Township,Kansas House of Representatives 107,"Concannon, Susan L.",Republican,94,000200
Cloud,Solomon Township,Kansas House of Representatives 107,"Concannon, Susan L.",Republican,230,000210
Cloud,South Lawrence,Kansas House of Representatives 107,"Concannon, Susan L.",Republican,33,000220
Cloud,Starr Township,Kansas House of Representatives 107,"Concannon, Susan L.",Republican,223,000230
Cloud,Summit Township,Kansas House of Representatives 107,"Concannon, Susan L.",Republican,27,000240
Cloud,West Lincoln,Kansas House of Representatives 107,"Concannon, Susan L.",Republican,83,000250
Cloud,West Meredith,Kansas House of Representatives 107,"Concannon, Susan L.",Republican,18,000260
Coffey,Avon Township,Kansas House of Representatives 76,"Smith, Eric L.",Republican,90,000010
Coffey,Burlington Township,Kansas House of Representatives 76,"Smith, Eric L.",Republican,228,000020
Coffey,Burlington Ward 1,Kansas House of Representatives 76,"Smith, Eric L.",Republican,396,000030
Coffey,Burlington Ward 2,Kansas House of Representatives 76,"Smith, Eric L.",Republican,368,00004A
Coffey,Burlington Ward 2 Country Club Heights,Kansas House of Representatives 76,"Smith, Eric L.",Republican,0,00004B
Coffey,Burlington Ward 3,Kansas House of Representatives 76,"Smith, Eric L.",Republican,435,00005A
Coffey,Burlington Ward 3 Exclave Caldwell's Add.,Kansas House of Representatives 76,"Smith, Eric L.",Republican,0,00005B
Coffey,Burlington Ward 3 Exclave Indust. Park #2 & 3,Kansas House of Representatives 76,"Smith, Eric L.",Republican,0,00005C
Coffey,Hampden Township,Kansas House of Representatives 76,"Smith, Eric L.",Republican,91,000060
Coffey,Key West Township,Kansas House of Representatives 76,"Smith, Eric L.",Republican,146,000070
Coffey,Leroy Township,Kansas House of Representatives 76,"Smith, Eric L.",Republican,271,000080
Coffey,Liberty Township,Kansas House of Representatives 76,"Smith, Eric L.",Republican,281,000090
Coffey,Lincoln Township,Kansas House of Representatives 76,"Smith, Eric L.",Republican,600,000100
Coffey,Neosho Township,Kansas House of Representatives 76,"Smith, Eric L.",Republican,62,000110
Coffey,Ottumwa Township,Kansas House of Representatives 76,"Smith, Eric L.",Republican,401,000120
Coffey,Pleasant Township,Kansas House of Representatives 76,"Smith, Eric L.",Republican,121,000130
Coffey,Pottawatomie Township,Kansas House of Representatives 76,"Smith, Eric L.",Republican,116,000140
Coffey,Rock Creek Township,Kansas House of Representatives 76,"Smith, Eric L.",Republican,419,000150
Coffey,Spring Creek Township,Kansas House of Representatives 76,"Smith, Eric L.",Republican,79,000160
Coffey,Star Township,Kansas House of Representatives 76,"Smith, Eric L.",Republican,94,000170
Coffey,Burlington Ward 2 Exclave 2,Kansas House of Representatives 76,"Smith, Eric L.",Republican,0,900010
Coffey,Burlington Township Enclave 1,Kansas House of Representatives 76,"Smith, Eric L.",Republican,0,900020
Coffey,Burlington Township Enclave 2,Kansas House of Representatives 76,"Smith, Eric L.",Republican,0,900030
Comanche,Avilla Township,Kansas House of Representatives 116,"Roitman, Rick",Democratic,8,000010
Comanche,Avilla Township,Kansas House of Representatives 116,"Hoffman, Kyle D.",Republican,32,000010
Comanche,Coldwater Township,Kansas House of Representatives 116,"Roitman, Rick",Democratic,152,000020
Comanche,Coldwater Township,Kansas House of Representatives 116,"Hoffman, Kyle D.",Republican,333,000020
Comanche,Powell Township,Kansas House of Representatives 116,"Roitman, Rick",Democratic,9,000030
Comanche,Powell Township,Kansas House of Representatives 116,"Hoffman, Kyle D.",Republican,36,000030
Comanche,Protection Township H115,Kansas House of Representatives 115,"Orr, Boyd",Republican,252,120020
Comanche,Protection Township H116,Kansas House of Representatives 116,"Roitman, Rick",Democratic,6,120030
Comanche,Protection Township H116,Kansas House of Representatives 116,"Hoffman, Kyle D.",Republican,57,120030
Cowley,Arkansas City Ward 1 A,Kansas House of Representatives 80,"Rhiley, Bill",Republican,131,00001A
Cowley,Arkansas City Ward 1 A Exclave A,Kansas House of Representatives 80,"Rhiley, Bill",Republican,0,00001B
Cowley,Arkansas City Ward 1 A Exclave B,Kansas House of Representatives 80,"Rhiley, Bill",Republican,18,00001C
Cowley,Arkansas City Ward 1 B,Kansas House of Representatives 80,"Rhiley, Bill",Republican,171,000020
Cowley,Arkansas City Ward 1 C,Kansas House of Representatives 80,"Rhiley, Bill",Republican,276,000030
Cowley,Arkansas City Ward 1 D,Kansas House of Representatives 80,"Rhiley, Bill",Republican,192,000040
Cowley,Arkansas City Ward 2 A,Kansas House of Representatives 80,"Rhiley, Bill",Republican,302,000050
Cowley,Arkansas City Ward 2 B - 1,Kansas House of Representatives 80,"Rhiley, Bill",Republican,150,00006A
Cowley,Arkansas City Ward 2 B - 2,Kansas House of Representatives 80,"Rhiley, Bill",Republican,86,00006B
Cowley,Arkansas City Ward 2 C,Kansas House of Representatives 80,"Rhiley, Bill",Republican,32,000070
Cowley,Arkansas City Ward 2 D,Kansas House of Representatives 80,"Rhiley, Bill",Republican,52,000080
Cowley,Arkansas City Ward 3 A,Kansas House of Representatives 80,"Rhiley, Bill",Republican,77,000090
Cowley,Arkansas City Ward 3 B,Kansas House of Representatives 80,"Rhiley, Bill",Republican,138,000100
Cowley,Arkansas City Ward 3 C,Kansas House of Representatives 80,"Rhiley, Bill",Republican,99,000110
Cowley,Arkansas City Ward 4 A,Kansas House of Representatives 80,"Rhiley, Bill",Republican,224,000120
Cowley,Arkansas City Ward 4 B,Kansas House of Representatives 80,"Rhiley, Bill",Republican,541,00013A
Cowley,Arkansas City Ward 4 C,Kansas House of Representatives 80,"Rhiley, Bill",Republican,209,000140
Cowley,Arkansas City Ward 4 D,Kansas House of Representatives 80,"Rhiley, Bill",Republican,396,000150
Cowley,Beaver Township,Kansas House of Representatives 79,"White, Ken",Democratic,31,000170
Cowley,Beaver Township,Kansas House of Representatives 79,"Helmer, Cheryl",Republican,82,000170
Cowley,Cedar Township,Kansas House of Representatives 12,"Blex, Doug",Republican,15,000180
Cowley,Dexter Township,Kansas House of Representatives 12,"Blex, Doug",Republican,197,000190
Cowley,East Creswell,Kansas House of Representatives 80,"Rhiley, Bill",Republican,618,000210
Cowley,Fairview Township,Kansas House of Representatives 79,"White, Ken",Democratic,33,000220
Cowley,Fairview Township,Kansas House of Representatives 79,"Helmer, Cheryl",Republican,91,000220
Cowley,Grant Township,Kansas House of Representatives 12,"Blex, Doug",Republican,48,000230
Cowley,Harvey Township,Kansas House of Representatives 12,"Blex, Doug",Republican,52,000240
Cowley,Liberty Township,Kansas House of Representatives 12,"Blex, Doug",Republican,82,000250
Cowley,Maple Township,Kansas House of Representatives 79,"White, Ken",Democratic,95,000260
Cowley,Maple Township,Kansas House of Representatives 79,"Helmer, Cheryl",Republican,347,000260
Cowley,Ninnescah Township,Kansas House of Representatives 79,"White, Ken",Democratic,137,000270
Cowley,Ninnescah Township,Kansas House of Representatives 79,"Helmer, Cheryl",Republican,353,000270
Cowley,Omnia Township,Kansas House of Representatives 12,"Blex, Doug",Republican,120,000280
Cowley,Otter Township,Kansas House of Representatives 12,"Blex, Doug",Republican,19,000290
Cowley,Pleasant Valley Township,Kansas House of Representatives 79,"White, Ken",Democratic,133,000300
Cowley,Pleasant Valley Township,Kansas House of Representatives 79,"Helmer, Cheryl",Republican,321,000300
Cowley,Richland Township,Kansas House of Representatives 12,"Blex, Doug",Republican,94,000310
Cowley,Rock Township,Kansas House of Representatives 79,"White, Ken",Democratic,38,000320
Cowley,Rock Township,Kansas House of Representatives 79,"Helmer, Cheryl",Republican,93,000320
Cowley,Salem Township,Kansas House of Representatives 12,"Blex, Doug",Republican,156,000330
Cowley,Sheridan Township,Kansas House of Representatives 12,"Blex, Doug",Republican,88,000340
Cowley,Silver Creek Township,Kansas House of Representatives 12,"Blex, Doug",Republican,294,000350
Cowley,Silverdale Township,Kansas House of Representatives 12,"Blex, Doug",Republican,170,000360
Cowley,Spring Creek Township,Kansas House of Representatives 12,"Blex, Doug",Republican,33,000370
Cowley,Tisdale Township,Kansas House of Representatives 12,"Blex, Doug",Republican,160,000380
Cowley,Vernon Township,Kansas House of Representatives 79,"White, Ken",Democratic,63,000390
Cowley,Vernon Township,Kansas House of Representatives 79,"Helmer, Cheryl",Republican,196,000390
Cowley,Walnut Township,Kansas House of Representatives 79,"White, Ken",Democratic,113,000400
Cowley,Walnut Township,Kansas House of Representatives 79,"Helmer, Cheryl",Republican,276,000400
Cowley,West Bolton Enclave A,Kansas House of Representatives 80,"Rhiley, Bill",Republican,0,00041B
Cowley,West Creswell,Kansas House of Representatives 80,"Rhiley, Bill",Republican,287,00042A
Cowley,Windsor Township,Kansas House of Representatives 12,"Blex, Doug",Republican,79,000430
Cowley,Winfield Ward 1 East,Kansas House of Representatives 79,"White, Ken",Democratic,160,000440
Cowley,Winfield Ward 1 East,Kansas House of Representatives 79,"Helmer, Cheryl",Republican,185,000440
Cowley,Winfield Ward 1 West,Kansas House of Representatives 79,"White, Ken",Democratic,90,000450
Cowley,Winfield Ward 1 West,Kansas House of Representatives 79,"Helmer, Cheryl",Republican,105,000450
Cowley,Winfield Ward 2 Central,Kansas House of Representatives 79,"White, Ken",Democratic,122,000460
Cowley,Winfield Ward 2 Central,Kansas House of Representatives 79,"Helmer, Cheryl",Republican,167,000460
Cowley,Winfield Ward 2 East,Kansas House of Representatives 79,"White, Ken",Democratic,145,000470
Cowley,Winfield Ward 2 East,Kansas House of Representatives 79,"Helmer, Cheryl",Republican,178,000470
Cowley,Winfield Ward 2 South,Kansas House of Representatives 79,"White, Ken",Democratic,164,000480
Cowley,Winfield Ward 2 South,Kansas House of Representatives 79,"Helmer, Cheryl",Republican,252,000480
Cowley,Winfield Ward 2 West,Kansas House of Representatives 79,"White, Ken",Democratic,118,000490
Cowley,Winfield Ward 2 West,Kansas House of Representatives 79,"Helmer, Cheryl",Republican,134,000490
Cowley,Winfield Ward 3,Kansas House of Representatives 79,"White, Ken",Democratic,150,000500
Cowley,Winfield Ward 3,Kansas House of Representatives 79,"Helmer, Cheryl",Republican,238,000500
Cowley,Winfield Ward 3 South,Kansas House of Representatives 79,"White, Ken",Democratic,47,00051A
Cowley,Winfield Ward 3 South,Kansas House of Representatives 79,"Helmer, Cheryl",Republican,64,00051A
Cowley,Winfield Ward 8,Kansas House of Representatives 79,"White, Ken",Democratic,13,00051B
Cowley,Winfield Ward 8,Kansas House of Representatives 79,"Helmer, Cheryl",Republican,19,00051B
Cowley,Winfield Ward 4,Kansas House of Representatives 79,"White, Ken",Democratic,50,000520
Cowley,Winfield Ward 4,Kansas House of Representatives 79,"Helmer, Cheryl",Republican,84,000520
Cowley,Winfield Ward 5 East,Kansas House of Representatives 79,"White, Ken",Democratic,256,00053A
Cowley,Winfield Ward 5 East,Kansas House of Representatives 79,"Helmer, Cheryl",Republican,297,00053A
Cowley,Winfield Ward 5 East Exclave Lake,Kansas House of Representatives 12,"Blex, Doug",Republican,0,00053B
Cowley,Winfield Ward 5 West,Kansas House of Representatives 79,"White, Ken",Democratic,101,000540
Cowley,Winfield Ward 5 West,Kansas House of Representatives 79,"Helmer, Cheryl",Republican,136,000540
Cowley,Winfield Ward 6,Kansas House of Representatives 79,"White, Ken",Democratic,247,000550
Cowley,Winfield Ward 6,Kansas House of Representatives 79,"Helmer, Cheryl",Republican,311,000550
Cowley,Winfield Ward 6 A,Kansas House of Representatives 79,"White, Ken",Democratic,99,000560
Cowley,Winfield Ward 6 A,Kansas House of Representatives 79,"Helmer, Cheryl",Republican,127,000560
Cowley,Winfield Ward 7,Kansas House of Representatives 79,"White, Ken",Democratic,152,000570
Cowley,Winfield Ward 7,Kansas House of Representatives 79,"Helmer, Cheryl",Republican,203,000570
Cowley,Bolton,Kansas House of Representatives 80,"Rhiley, Bill",Republican,673,130010
Cowley,Winfield 10,Kansas House of Representatives 79,"White, Ken",Democratic,0,190010
Cowley,Winfield 10,Kansas House of Representatives 79,"Helmer, Cheryl",Republican,0,190010
Cowley,Arkansas City Ward 5,Kansas House of Representatives 79,"White, Ken",Democratic,0,900010
Cowley,Arkansas City Ward 5,Kansas House of Representatives 79,"Helmer, Cheryl",Republican,0,900010
Cowley,West Creswell Enclave A,Kansas House of Representatives 80,"Rhiley, Bill",Republican,0,900020
Cowley,West Creswell Enclave B,Kansas House of Representatives 80,"Rhiley, Bill",Republican,0,900030
Cowley,West Creswell Enclave C,Kansas House of Representatives 80,"Rhiley, Bill",Republican,0,900040
Cowley,Arkansas City Ward 2 D Exclave 1,Kansas House of Representatives 80,"Rhiley, Bill",Republican,0,900050
Cowley,Arkansas City Ward 1 D Exclave A,Kansas House of Representatives 80,"Rhiley, Bill",Republican,0,900060
Cowley,Winfield Ward 9,Kansas House of Representatives 79,"White, Ken",Democratic,2,900070
Cowley,Winfield Ward 9,Kansas House of Representatives 79,"Helmer, Cheryl",Republican,2,900070
Crawford,Arcadia,Kansas House of Representatives 2,"Grant, Lynn D.",Democratic,47,000010
Crawford,Arcadia,Kansas House of Representatives 2,"Collins, Kenneth",Republican,101,000010
Crawford,Baker,Kansas House of Representatives 3,"Murnan, Monica",Democratic,189,000020
Crawford,Baker,Kansas House of Representatives 3,"Smith, Charles (Chuck)",Republican,358,000020
Crawford,Beulah,Kansas House of Representatives 2,"Grant, Lynn D.",Democratic,70,000030
Crawford,Beulah,Kansas House of Representatives 2,"Collins, Kenneth",Republican,81,000030
Crawford,Sheridan - Cherokee City,Kansas House of Representatives 2,"Grant, Lynn D.",Democratic,33,000033
Crawford,Sheridan - Cherokee City,Kansas House of Representatives 2,"Collins, Kenneth",Republican,26,000033
Crawford,Brazilton,Kansas House of Representatives 2,"Grant, Lynn D.",Democratic,18,000040
Crawford,Brazilton,Kansas House of Representatives 2,"Collins, Kenneth",Republican,23,000040
Crawford,Capaldo,Kansas House of Representatives 2,"Grant, Lynn D.",Democratic,113,000050
Crawford,Capaldo,Kansas House of Representatives 2,"Collins, Kenneth",Republican,149,000050
Crawford,Cherokee,Kansas House of Representatives 2,"Grant, Lynn D.",Democratic,91,000060
Crawford,Cherokee,Kansas House of Representatives 2,"Collins, Kenneth",Republican,149,000060
Crawford,Chicopee,Kansas House of Representatives 3,"Murnan, Monica",Democratic,118,000070
Crawford,Chicopee,Kansas House of Representatives 3,"Smith, Charles (Chuck)",Republican,213,000070
Crawford,Crawford,Kansas House of Representatives 2,"Grant, Lynn D.",Democratic,84,000080
Crawford,Crawford,Kansas House of Representatives 2,"Collins, Kenneth",Republican,175,000080
Crawford,Crowe,Kansas House of Representatives 2,"Grant, Lynn D.",Democratic,52,000090
Crawford,Crowe,Kansas House of Representatives 2,"Collins, Kenneth",Republican,62,000090
Crawford,Frontenac Ward 1,Kansas House of Representatives 2,"Grant, Lynn D.",Democratic,292,000110
Crawford,Frontenac Ward 1,Kansas House of Representatives 2,"Collins, Kenneth",Republican,198,000110
Crawford,Frontenac Ward 2,Kansas House of Representatives 2,"Grant, Lynn D.",Democratic,409,00012A
Crawford,Frontenac Ward 2,Kansas House of Representatives 2,"Collins, Kenneth",Republican,276,00012A
Crawford,Frontenac Ward 3,Kansas House of Representatives 2,"Grant, Lynn D.",Democratic,149,00013A
Crawford,Frontenac Ward 3,Kansas House of Representatives 2,"Collins, Kenneth",Republican,119,00013A
Crawford,Frontenac Ward 3 Industrial Park,Kansas House of Representatives 2,"Grant, Lynn D.",Democratic,0,00013B
Crawford,Frontenac Ward 3 Industrial Park,Kansas House of Representatives 2,"Collins, Kenneth",Republican,0,00013B
Crawford,Frontenac Ward 4,Kansas House of Representatives 2,"Grant, Lynn D.",Democratic,146,00014A
Crawford,Frontenac Ward 4,Kansas House of Representatives 2,"Collins, Kenneth",Republican,97,00014A
Crawford,Girard Ward 1,Kansas House of Representatives 2,"Grant, Lynn D.",Democratic,59,000150
Crawford,Girard Ward 1,Kansas House of Representatives 2,"Collins, Kenneth",Republican,75,000150
Crawford,Girard Ward 2,Kansas House of Representatives 2,"Grant, Lynn D.",Democratic,147,00016A
Crawford,Girard Ward 2,Kansas House of Representatives 2,"Collins, Kenneth",Republican,236,00016A
Crawford,Girard Ward 3,Kansas House of Representatives 2,"Grant, Lynn D.",Democratic,115,00017A
Crawford,Girard Ward 3,Kansas House of Representatives 2,"Collins, Kenneth",Republican,128,00017A
Crawford,Girard Ward 3 Exclave Golf Course,Kansas House of Representatives 2,"Grant, Lynn D.",Democratic,0,00017B
Crawford,Girard Ward 3 Exclave Golf Course,Kansas House of Representatives 2,"Collins, Kenneth",Republican,0,00017B
Crawford,Girard Ward 4,Kansas House of Representatives 2,"Grant, Lynn D.",Democratic,138,000180
Crawford,Girard Ward 4,Kansas House of Representatives 2,"Collins, Kenneth",Republican,201,000180
Crawford,Grant,Kansas House of Representatives 2,"Grant, Lynn D.",Democratic,59,000190
Crawford,Grant,Kansas House of Representatives 2,"Collins, Kenneth",Republican,72,000190
Crawford,Hepler,Kansas House of Representatives 2,"Grant, Lynn D.",Democratic,15,000200
Crawford,Hepler,Kansas House of Representatives 2,"Collins, Kenneth",Republican,25,000200
Crawford,Lincoln,Kansas House of Representatives 2,"Grant, Lynn D.",Democratic,64,000210
Crawford,Lincoln,Kansas House of Representatives 2,"Collins, Kenneth",Republican,121,000210
Crawford,Lone Star,Kansas House of Representatives 3,"Murnan, Monica",Democratic,242,00022A
Crawford,Lone Star,Kansas House of Representatives 3,"Smith, Charles (Chuck)",Republican,359,00022A
Crawford,McCune,Kansas House of Representatives 2,"Grant, Lynn D.",Democratic,82,000230
Crawford,McCune,Kansas House of Representatives 2,"Collins, Kenneth",Republican,104,000230
Crawford,Mulberry Ward 1,Kansas House of Representatives 2,"Grant, Lynn D.",Democratic,28,000240
Crawford,Mulberry Ward 1,Kansas House of Representatives 2,"Collins, Kenneth",Republican,45,000240
Crawford,Mulberry Ward 2,Kansas House of Representatives 2,"Grant, Lynn D.",Democratic,32,000250
Crawford,Mulberry Ward 2,Kansas House of Representatives 2,"Collins, Kenneth",Republican,61,000250
Crawford,North Arma,Kansas House of Representatives 2,"Grant, Lynn D.",Democratic,148,000260
Crawford,North Arma,Kansas House of Representatives 2,"Collins, Kenneth",Republican,212,000260
Crawford,Opolis,Kansas House of Representatives 3,"Murnan, Monica",Democratic,82,000270
Crawford,Opolis,Kansas House of Representatives 3,"Smith, Charles (Chuck)",Republican,110,000270
Crawford,Parkview,Kansas House of Representatives 2,"Grant, Lynn D.",Democratic,134,000280
Crawford,Parkview,Kansas House of Representatives 2,"Collins, Kenneth",Republican,168,000280
Crawford,Pittsburg Ward 1 Precinct 1,Kansas House of Representatives 3,"Murnan, Monica",Democratic,193,000290
Crawford,Pittsburg Ward 1 Precinct 1,Kansas House of Representatives 3,"Smith, Charles (Chuck)",Republican,192,000290
Crawford,Pittsburg Ward 1 Precinct 2,Kansas House of Representatives 3,"Murnan, Monica",Democratic,265,000300
Crawford,Pittsburg Ward 1 Precinct 2,Kansas House of Representatives 3,"Smith, Charles (Chuck)",Republican,296,000300
Crawford,Pittsburg Ward 1 Precinct 3,Kansas House of Representatives 3,"Murnan, Monica",Democratic,721,000310
Crawford,Pittsburg Ward 1 Precinct 3,Kansas House of Representatives 3,"Smith, Charles (Chuck)",Republican,704,000310
Crawford,Pittsburg Ward 2 Precinct 1,Kansas House of Representatives 3,"Murnan, Monica",Democratic,115,000320
Crawford,Pittsburg Ward 2 Precinct 1,Kansas House of Representatives 3,"Smith, Charles (Chuck)",Republican,122,000320
Crawford,Pittsburg Ward 2 Precinct 2,Kansas House of Representatives 3,"Murnan, Monica",Democratic,162,000330
Crawford,Pittsburg Ward 2 Precinct 2,Kansas House of Representatives 3,"Smith, Charles (Chuck)",Republican,155,000330
Crawford,Pittsburg Ward 2 Precinct 3,Kansas House of Representatives 3,"Murnan, Monica",Democratic,200,000340
Crawford,Pittsburg Ward 2 Precinct 3,Kansas House of Representatives 3,"Smith, Charles (Chuck)",Republican,203,000340
Crawford,Pittsburg Ward 2 Precinct 4,Kansas House of Representatives 3,"Murnan, Monica",Democratic,165,000350
Crawford,Pittsburg Ward 2 Precinct 4,Kansas House of Representatives 3,"Smith, Charles (Chuck)",Republican,173,000350
Crawford,Pittsburg Ward 2 Precinct 5,Kansas House of Representatives 3,"Murnan, Monica",Democratic,268,000360
Crawford,Pittsburg Ward 2 Precinct 5,Kansas House of Representatives 3,"Smith, Charles (Chuck)",Republican,238,000360
Crawford,Pittsburg Ward 3 Precinct 1,Kansas House of Representatives 3,"Murnan, Monica",Democratic,176,000370
