PRECINCT NAME,State Senate 6,State Senate 6,State Senate 6,State Senate 6,State Senate 6,State Senate 7,State Senate 7,State Senate 7,State Senate 7,State Senate 7,State Senate 8,State Senate 8,State Senate 8,State Senate 8,State Senate 8,State Senate 9,State Senate 9,State Senate 9,State Senate 9,State Senate 9,State Senate 10,State Senate 10,State Senate 10,State Senate 10,State Senate 10,State Senate 11,State Senate 11,State Senate 11,State Senate 11,State Senate 11,State Senate 21,State Senate 21,State Senate 21,State Senate 21,State Senate 21,State Senate 23,State Senate 23,State Senate 23,State Senate 23,State Senate 23,State Senate 37,State Senate 37,State Senate 37,State Senate 37,State Senate 37
Lenexa Ward 2 Precinct 04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943,519,0,1,18,0,0,0,0,0,0,0,0,0,0
Lenexa Ward 2 Precinct 05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,647,1,0,22,0,0,0,0,0,0,0,0,0,0
Lenexa Ward 2 Precinct 06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,234,0,0,11,0,0,0,0,0,0,0,0,0,0
Lenexa Ward 2 Precinct 07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737,633,1,0,27,0,0,0,0,0,0,0,0,0,0
Lenexa Ward 2 Precinct 08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lenexa Ward 2 Precinct 09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lenexa Ward 2 Precinct 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,244,0,0,13,0,0,0,0,0,0,0,0,0,0
Lenexa Ward 2 Precinct 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,285,0,0,7,0,0,0,0,0,0,0,0,0,0
Lenexa Ward 3 Precinct 01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,619,3,0,24,0,0,0,0,0,0,0,0,0,0
Lenexa Ward 3 Precinct 02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,890,1,0,39,0,0,0,0,0,0,0,0,0,0
Lenexa Ward 3 Precinct 03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,653,0,0,19,0,0,0,0,0,0,0,0,0,0
Lenexa Ward 3 Precinct 04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,374,1,0,12,0,0,0,0,0,0,0,0,0,0
Lenexa Ward 3 Precinct 05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,603,0,1,26,0,0,0,0,0,0,0,0,0,0
Lenexa Ward 3 Precinct 06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,425,0,0,14,0,0,0,0,0,0,0,0,0,0
Lenexa Ward 3 Precinct 07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,513,1,0,9,0,0,0,0,0,0,0,0,0,0
Lenexa Ward 3 Precinct 08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,472,1,0,11,0,0,0,0,0,0,0,0,0,0
Lenexa Ward 3 Precinct 09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,464,1,0,9,0,0,0,0,0,0,0,0,0,0
Lenexa Ward 4 Precinct 01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,270,3,0,11,0,0,0,0,0,0,0,0,0,0
Lenexa Ward 4 Precinct 02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,471,1,1,18,0,0,0,0,0,0,0,0,0,0
Lenexa Ward 4 Precinct 03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,462,1,0,24,0,0,0,0,0,0,0,0,0,0
Lenexa Ward 4 Precinct 04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,291,0,0,9,0,0,0,0,0,0,0,0,0,0
Lenexa Ward 4 Precinct 05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,251,0,0,9,0,0,0,0,0,0,0,0,0,0
Lenexa Ward 4 Precinct 06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,528,3,0,28,0,0,0,0,0,0,0,0,0,0
Lenexa Ward 4 Precinct 07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,434,1,0,9,0,0,0,0,0,0,0,0,0,0
Lenexa Ward 4 Precinct 08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,352,2,1,11,0,0,0,0,0,0,0,0,0,0
Lenexa Ward 4 Precinct 09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,424,0,0,12,0,0,0,0,0,0,0,0,0,0
Lenexa Ward 4 Precinct 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,285,1,0,12,0,0,0,0,0,0,0,0,0,0
Lenexa Ward 4 Precinct 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,78,0,0,2,0,0,0,0,0,0,0,0,0,0
Lenexa Ward 4 Precinct 12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,357,0,0,8,0,0,0,0,0,0,0,0,0,0
Merriam Ward 1 Precinct 01,161,122,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Merriam Ward 1 Precinct 02,235,120,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Merriam Ward 1 Precinct 03,163,101,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Merriam Ward 1 Precinct 04,248,139,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Merriam Ward 2 Precinct 01,506,396,2,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Merriam Ward 2 Precinct 02,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Merriam Ward 2 Precinct 03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,205,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Merriam Ward 3 Precinct 01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,316,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Merriam Ward 3 Precinct 02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,301,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Merriam Ward 4 Precinct 01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,378,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Merriam Ward 4 Precinct 02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,161,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Merriam Ward 4 Precinct 03,304,181,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mission Ward 1 Precinct 01,0,0,0,0,0,289,203,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mission Ward 1 Precinct 02,0,0,0,0,0,390,210,1,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mission Ward 2 Precinct 01,0,0,0,0,0,549,290,4,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mission Ward 2 Precinct 02,0,0,0,0,0,472,291,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mission Ward 3 Precinct 01,0,0,0,0,0,597,302,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mission Ward 3 Precinct 02,0,0,0,0,0,261,157,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mission Ward 4 Precinct 01,0,0,0,0,0,310,195,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mission Ward 4 Precinct 02,0,0,0,0,0,373,314,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mission Ward 4 Precinct 03,0,0,0,0,0,272,189,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mission Hills Precinct 01,0,0,0,0,0,239,342,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mission Hills Precinct 02,0,0,0,0,0,371,396,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mission Hills Precinct 03,0,0,0,0,0,198,276,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mission Hills Precinct 04,0,0,0,0,0,373,415,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mission Woods Precinct 01,0,0,0,0,0,83,58,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 1 Precinct 01,474,306,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 1 Precinct 02,0,0,0,0,0,622,307,4,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 1 Precinct 03,0,0,0,0,0,453,364,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 1 Precinct 04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,145,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 1 Precinct 05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,368,1,0,14,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 1 Precinct 06,0,0,0,0,0,537,385,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 1 Precinct 07,0,0,0,0,0,565,453,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 1 Precinct 08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,542,4,0,17,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 1 Precinct 09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,298,0,0,13,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 1 Precinct 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,602,2,0,24,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 1 Precinct 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,276,0,0,10,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 1 Precinct 12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,670,3,0,33,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 1 Precinct 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,369,2,0,8,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 1 Precinct 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,549,2,0,21,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 1 Precinct 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,247,2,0,12,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 1 Precinct 16,0,0,0,0,0,729,445,1,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 1 Precinct 17,0,0,0,0,0,274,184,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 1 Precinct 18,0,0,0,0,0,435,286,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 1 Precinct 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,455,1,0,25,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 1 Precinct 20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,271,0,0,11,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 1 Precinct 21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,125,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 1 Precinct 22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,146,0,0,8,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 1 Precinct 23,0,0,0,0,0,405,282,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 2 Precinct 01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,287,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 2 Precinct 02,0,0,0,0,0,0,0,0,0,0,441,351,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 2 Precinct 03,0,0,0,0,0,386,265,6,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 2 Precinct 04,0,0,0,0,0,0,0,0,0,0,466,321,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 2 Precinct 05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,539,2,0,19,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 2 Precinct 06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,400,1,0,14,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 2 Precinct 07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,318,2,0,12,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 2 Precinct 08,0,0,0,0,0,455,232,2,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 2 Precinct 09,0,0,0,0,0,0,0,0,0,0,368,275,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 2 Precinct 10,0,0,0,0,0,0,0,0,0,0,263,275,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 2 Precinct 11,0,0,0,0,0,0,0,0,0,0,398,278,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 2 Precinct 12,0,0,0,0,0,0,0,0,0,0,331,219,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 2 Precinct 13,0,0,0,0,0,0,0,0,0,0,326,174,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 2 Precinct 14,0,0,0,0,0,333,205,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 2 Precinct 15,0,0,0,0,0,0,0,0,0,0,552,382,2,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 2 Precinct 16,0,0,0,0,0,314,199,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 2 Precinct 17,0,0,0,0,0,0,0,0,0,0,456,374,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 2 Precinct 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,604,2,0,30,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 2 Precinct 19,0,0,0,0,0,313,254,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 2 Precinct 20,0,0,0,0,0,0,0,0,0,0,280,226,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 2 Precinct 21,0,0,0,0,0,351,234,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 2 Precinct 22,0,0,0,0,0,438,277,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 2 Precinct 23,0,0,0,0,0,347,323,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 2 Precinct 24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754,533,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 2 Precinct 25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,399,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 2 Precinct 26,0,0,0,0,0,0,0,0,0,0,223,133,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 2 Precinct 27,0,0,0,0,0,0,0,0,0,0,526,384,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 3 Precinct 01,0,0,0,0,0,0,0,0,0,0,634,561,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 3 Precinct 02,0,0,0,0,0,0,0,0,0,0,490,415,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 3 Precinct 03,0,0,0,0,0,0,0,0,0,0,355,264,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 3 Precinct 04,0,0,0,0,0,0,0,0,0,0,473,363,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 3 Precinct 05,0,0,0,0,0,0,0,0,0,0,494,412,2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 3 Precinct 06,0,0,0,0,0,0,0,0,0,0,522,446,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 3 Precinct 07,0,0,0,0,0,0,0,0,0,0,441,272,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 3 Precinct 08,0,0,0,0,0,0,0,0,0,0,368,344,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 3 Precinct 09,0,0,0,0,0,0,0,0,0,0,600,486,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 3 Precinct 10,0,0,0,0,0,0,0,0,0,0,277,286,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 3 Precinct 11,0,0,0,0,0,0,0,0,0,0,464,387,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 3 Precinct 12,0,0,0,0,0,0,0,0,0,0,412,211,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 3 Precinct 13,0,0,0,0,0,0,0,0,0,0,886,645,2,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 3 Precinct 14,0,0,0,0,0,0,0,0,0,0,653,443,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 3 Precinct 15,0,0,0,0,0,0,0,0,0,0,345,307,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 3 Precinct 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,327,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 3 Precinct 17,0,0,0,0,0,0,0,0,0,0,302,279,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 3 Precinct 18,0,0,0,0,0,0,0,0,0,0,663,477,4,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 3 Precinct 19,0,0,0,0,0,0,0,0,0,0,584,397,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 3 Precinct 20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,438,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 3 Precinct 21,0,0,0,0,0,0,0,0,0,0,390,352,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 3 Precinct 22,0,0,0,0,0,0,0,0,0,0,275,209,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
