County,Precinct,Race,Candidate,Party,Votes,VTD
Douglas,Willow Springs Township S3 H45,Kansas Senate 3,"Dove, Willie",Republican,44,120450
Douglas,Willow Springs Township S3 H54,Kansas Senate 3,"Holland, Tom",Democratic,52,120460
Douglas,Willow Springs Township S3 H54,Kansas Senate 3,"Dove, Willie",Republican,41,120460
Douglas,Lawrence Precinct 75,Kansas Senate 2,"Francisco, Marci",Democratic,0,170010
Douglas,Lawrence Precinct 76,Kansas Senate 3,"Holland, Tom",Democratic,55,170020
Douglas,Lawrence Precinct 76,Kansas Senate 3,"Dove, Willie",Republican,29,170020
Douglas,Lawrence Precinct 77,Kansas Senate 3,"Holland, Tom",Democratic,420,170030
Douglas,Lawrence Precinct 77,Kansas Senate 3,"Dove, Willie",Republican,179,170030
Douglas,East Wakarusa H10 Precinct 65,Kansas Senate 3,"Holland, Tom",Democratic,284,200010
Douglas,East Wakarusa H10 Precinct 65,Kansas Senate 3,"Dove, Willie",Republican,244,200010
Douglas,Lawrence Precinct 42 Part 2,Kansas Senate 2,"Francisco, Marci",Democratic,0,400010
Douglas,Lawrence Precinct 47,Kansas Senate 2,"Francisco, Marci",Democratic,424,400030
Douglas,Lawrence Precinct 48,Kansas Senate 2,"Francisco, Marci",Democratic,898,400040
Douglas,West Eudora Precinct 50 Part 1,Kansas Senate 3,"Holland, Tom",Democratic,27,400050
Douglas,West Eudora Precinct 50 Part 1,Kansas Senate 3,"Dove, Willie",Republican,20,400050
Douglas,Lawrence Precinct 42 Part 3,Kansas Senate 2,"Francisco, Marci",Democratic,0,400080
Douglas,West Eudora Precinct 50 Part 2,Kansas Senate 3,"Holland, Tom",Democratic,535,400090
Douglas,West Eudora Precinct 50 Part 2,Kansas Senate 3,"Dove, Willie",Republican,653,400090
Douglas,West Eudora Precinct 50 Part 3,Kansas Senate 3,"Holland, Tom",Democratic,0,400100
Douglas,West Eudora Precinct 50 Part 3,Kansas Senate 3,"Dove, Willie",Republican,0,400100
Douglas,West Wakarusa Precinct 66 Part 2,Kansas Senate 19,"Hensley, Anthony",Democratic,0,400110
Douglas,West Wakarusa Precinct 66 Part 2,Kansas Senate 19,"Kloos, Rick",Republican,0,400110
Douglas,Lawrence Precinct 68,Kansas Senate 19,"Hensley, Anthony",Democratic,0,900010
Douglas,Lawrence Precinct 68,Kansas Senate 19,"Kloos, Rick",Republican,0,900010
Douglas,Lawrence Precinct 69,Kansas Senate 3,"Holland, Tom",Democratic,0,900020
Douglas,Lawrence Precinct 69,Kansas Senate 3,"Dove, Willie",Republican,0,900020
Douglas,Lawrence Precinct 70,Kansas Senate 2,"Francisco, Marci",Democratic,11,900040
Douglas,Lawrence Precinct 71,Kansas Senate 2,"Francisco, Marci",Democratic,1108,900050
Douglas,Lawrence Precinct 72,Kansas Senate 2,"Francisco, Marci",Democratic,0,900060
Douglas,Lawrence Precinct 73,Kansas Senate 2,"Francisco, Marci",Democratic,0,900070
Douglas,Lawrence Precinct 74,Kansas Senate 2,"Francisco, Marci",Democratic,1571,900080
Douglas,Lawrence Precinct 43 Part 2,Kansas Senate 2,"Francisco, Marci",Democratic,876,900090
Douglas,East Wakarusa H10 Precinct 65 Part 2,Kansas Senate 3,"Holland, Tom",Democratic,0,900100
Douglas,East Wakarusa H10 Precinct 65 Part 2,Kansas Senate 3,"Dove, Willie",Republican,0,900100
Douglas,East Wakarusa H38 Precinct 65 Part 1,Kansas Senate 3,"Holland, Tom",Democratic,0,900110
Douglas,East Wakarusa H38 Precinct 65 Part 1,Kansas Senate 3,"Dove, Willie",Republican,0,900110
Douglas,East Wakarusa H38 Precinct 65 Part 2,Kansas Senate 2,"Francisco, Marci",Democratic,2,900120
Douglas,East Wakarusa H38 Precinct 65 Part 4,Kansas Senate 3,"Holland, Tom",Democratic,0,900130
Douglas,East Wakarusa H38 Precinct 65 Part 4,Kansas Senate 3,"Dove, Willie",Republican,0,900130
Douglas,East Wakarusa H38 Precinct 65 Part 5,Kansas Senate 3,"Holland, Tom",Democratic,0,900140
Douglas,East Wakarusa H38 Precinct 65 Part 5,Kansas Senate 3,"Dove, Willie",Republican,0,900140
Douglas,Lawrence Precinct 42 Part 4,Kansas Senate 2,"Francisco, Marci",Democratic,0,900150
Douglas,Lawrence Precinct 38 Part 3,Kansas Senate 3,"Holland, Tom",Democratic,0,900160
Douglas,Lawrence Precinct 38 Part 3,Kansas Senate 3,"Dove, Willie",Republican,0,900160
Douglas,Lawrence Precinct 42 Part 5,Kansas Senate 2,"Francisco, Marci",Democratic,0,900170
Edwards,Belpre Township,Kansas Senate 33,"Straub, Alicia (Schartz)",Republican,66,000010
Edwards,Franklin Township,Kansas Senate 33,"Straub, Alicia (Schartz)",Republican,50,000020
Edwards,Jackson Township,Kansas Senate 33,"Straub, Alicia (Schartz)",Republican,33,000030
Edwards,Kinsley Township,Kansas Senate 33,"Straub, Alicia (Schartz)",Republican,66,000040
Edwards,Kinsley Ward 1,Kansas Senate 33,"Straub, Alicia (Schartz)",Republican,314,000050
Edwards,Kinsley Ward 2,Kansas Senate 33,"Straub, Alicia (Schartz)",Republican,270,00006A
Edwards,Kinsley Ward 2 Exclave,Kansas Senate 33,"Straub, Alicia (Schartz)",Republican,0,00006B
Edwards,Lincoln Township,Kansas Senate 33,"Straub, Alicia (Schartz)",Republican,64,000070
Edwards,Logan Township,Kansas Senate 33,"Straub, Alicia (Schartz)",Republican,14,000080
Edwards,North Brown Township,Kansas Senate 33,"Straub, Alicia (Schartz)",Republican,26,000090
Edwards,South Brown Township,Kansas Senate 33,"Straub, Alicia (Schartz)",Republican,41,000100
Edwards,Trenton Township,Kansas Senate 33,"Straub, Alicia (Schartz)",Republican,147,000110
Edwards,Wayne Township,Kansas Senate 33,"Straub, Alicia (Schartz)",Republican,171,000120
Elk,Elk Falls Township,Kansas Senate 14,"Fagg, Michael A.",Republican,86,000010
Elk,Greenfield Township,Kansas Senate 14,"Fagg, Michael A.",Republican,136,000020
Elk,Howard Township,Kansas Senate 14,"Fagg, Michael A.",Republican,364,000030
Elk,Liberty Township,Kansas Senate 14,"Fagg, Michael A.",Republican,42,000040
Elk,Longton Township,Kansas Senate 14,"Fagg, Michael A.",Republican,141,000050
Elk,Oak Valley Township,Kansas Senate 14,"Fagg, Michael A.",Republican,51,000060
Elk,Painterhood Township,Kansas Senate 14,"Fagg, Michael A.",Republican,18,000070
Elk,Paw Paw Township,Kansas Senate 14,"Fagg, Michael A.",Republican,54,000080
Elk,Union Center Township,Kansas Senate 14,"Fagg, Michael A.",Republican,45,000090
Elk,Wildcat Township,Kansas Senate 14,"Fagg, Michael A.",Republican,215,000100
Ellis,Buckeye Township,Kansas Senate 40,"Dreiling, Larry Joseph",Democratic,62,000010
Ellis,Buckeye Township,Kansas Senate 40,"Billinger, Richard (Rick)",Republican,170,000010
Ellis,Catherine Township,Kansas Senate 40,"Dreiling, Larry Joseph",Democratic,46,000020
Ellis,Catherine Township,Kansas Senate 40,"Billinger, Richard (Rick)",Republican,123,000020
Ellis,East Big Creek Township,Kansas Senate 40,"Dreiling, Larry Joseph",Democratic,135,000030
Ellis,East Big Creek Township,Kansas Senate 40,"Billinger, Richard (Rick)",Republican,374,000030
Ellis,Ellis Township,Kansas Senate 40,"Dreiling, Larry Joseph",Democratic,66,000040
Ellis,Ellis Township,Kansas Senate 40,"Billinger, Richard (Rick)",Republican,188,000040
Ellis,Ellis Ward 1,Kansas Senate 40,"Dreiling, Larry Joseph",Democratic,294,000050
Ellis,Ellis Ward 1,Kansas Senate 40,"Billinger, Richard (Rick)",Republican,691,000050
Ellis,Ellis Ward 2,Kansas Senate 40,"Dreiling, Larry Joseph",Democratic,0,000060
Ellis,Ellis Ward 2,Kansas Senate 40,"Billinger, Richard (Rick)",Republican,0,000060
Ellis,Ellis Ward 3,Kansas Senate 40,"Dreiling, Larry Joseph",Democratic,0,000070
Ellis,Ellis Ward 3,Kansas Senate 40,"Billinger, Richard (Rick)",Republican,0,000070
Ellis,Freedom Township,Kansas Senate 40,"Dreiling, Larry Joseph",Democratic,18,000080
Ellis,Freedom Township,Kansas Senate 40,"Billinger, Richard (Rick)",Republican,47,000080
Ellis,Hays Ward 1 Precinct 1,Kansas Senate 40,"Dreiling, Larry Joseph",Democratic,191,000090
Ellis,Hays Ward 1 Precinct 1,Kansas Senate 40,"Billinger, Richard (Rick)",Republican,122,000090
Ellis,Hays Ward 1 Precinct 2,Kansas Senate 40,"Dreiling, Larry Joseph",Democratic,170,00010A
Ellis,Hays Ward 1 Precinct 2,Kansas Senate 40,"Billinger, Richard (Rick)",Republican,159,00010A
Ellis,Hays Ward 2 Precinct 1,Kansas Senate 40,"Dreiling, Larry Joseph",Democratic,246,000110
Ellis,Hays Ward 2 Precinct 1,Kansas Senate 40,"Billinger, Richard (Rick)",Republican,275,000110
Ellis,Hays Ward 2 Precinct 2,Kansas Senate 40,"Dreiling, Larry Joseph",Democratic,196,000120
Ellis,Hays Ward 2 Precinct 2,Kansas Senate 40,"Billinger, Richard (Rick)",Republican,221,000120
Ellis,Hays Ward 2 Precinct 3,Kansas Senate 40,"Dreiling, Larry Joseph",Democratic,151,000130
Ellis,Hays Ward 2 Precinct 3,Kansas Senate 40,"Billinger, Richard (Rick)",Republican,168,000130
Ellis,Hays Ward 2 Precinct 4,Kansas Senate 40,"Dreiling, Larry Joseph",Democratic,179,000140
Ellis,Hays Ward 2 Precinct 4,Kansas Senate 40,"Billinger, Richard (Rick)",Republican,222,000140
Ellis,Hays Ward 2 Precinct 5,Kansas Senate 40,"Dreiling, Larry Joseph",Democratic,124,000150
Ellis,Hays Ward 2 Precinct 5,Kansas Senate 40,"Billinger, Richard (Rick)",Republican,175,000150
Ellis,Hays Ward 3 Precinct 1,Kansas Senate 40,"Dreiling, Larry Joseph",Democratic,143,00016A
Ellis,Hays Ward 3 Precinct 1,Kansas Senate 40,"Billinger, Richard (Rick)",Republican,249,00016A
Ellis,Hays Ward 3 Precinct 2,Kansas Senate 40,"Dreiling, Larry Joseph",Democratic,261,000170
Ellis,Hays Ward 3 Precinct 2,Kansas Senate 40,"Billinger, Richard (Rick)",Republican,422,000170
Ellis,Hays Ward 3 Precinct 3,Kansas Senate 40,"Dreiling, Larry Joseph",Democratic,216,000180
Ellis,Hays Ward 3 Precinct 3,Kansas Senate 40,"Billinger, Richard (Rick)",Republican,485,000180
Ellis,Hays Ward 3 Precinct 4,Kansas Senate 40,"Dreiling, Larry Joseph",Democratic,469,00019A
Ellis,Hays Ward 3 Precinct 4,Kansas Senate 40,"Billinger, Richard (Rick)",Republican,1049,00019A
Ellis,Hays Ward 4 Precinct 1,Kansas Senate 40,"Dreiling, Larry Joseph",Democratic,184,000200
Ellis,Hays Ward 4 Precinct 1,Kansas Senate 40,"Billinger, Richard (Rick)",Republican,339,000200
Ellis,Hays Ward 4 Precinct 2,Kansas Senate 40,"Dreiling, Larry Joseph",Democratic,242,00021A
Ellis,Hays Ward 4 Precinct 2,Kansas Senate 40,"Billinger, Richard (Rick)",Republican,372,00021A
Ellis,Hays Ward 4 Precinct 3,Kansas Senate 40,"Dreiling, Larry Joseph",Democratic,179,000220
Ellis,Hays Ward 4 Precinct 3,Kansas Senate 40,"Billinger, Richard (Rick)",Republican,338,000220
Ellis,Hays Ward 4 Precinct 4,Kansas Senate 40,"Dreiling, Larry Joseph",Democratic,352,000230
Ellis,Hays Ward 4 Precinct 4,Kansas Senate 40,"Billinger, Richard (Rick)",Republican,694,000230
Ellis,Hays Ward 4 Precinct 5,Kansas Senate 40,"Dreiling, Larry Joseph",Democratic,224,000240
Ellis,Hays Ward 4 Precinct 5,Kansas Senate 40,"Billinger, Richard (Rick)",Republican,543,000240
Ellis,South Lookout Township,Kansas Senate 40,"Dreiling, Larry Joseph",Democratic,43,000280
Ellis,South Lookout Township,Kansas Senate 40,"Billinger, Richard (Rick)",Republican,110,000280
Ellis,Victoria Township,Kansas Senate 40,"Dreiling, Larry Joseph",Democratic,97,000290
Ellis,Victoria Township,Kansas Senate 40,"Billinger, Richard (Rick)",Republican,379,000290
Ellis,Wheatland Township,Kansas Senate 40,"Dreiling, Larry Joseph",Democratic,65,000310
Ellis,Wheatland Township,Kansas Senate 40,"Billinger, Richard (Rick)",Republican,156,000310
Ellis,Herzog Township H110,Kansas Senate 40,"Dreiling, Larry Joseph",Democratic,37,120020
Ellis,Herzog Township H110,Kansas Senate 40,"Billinger, Richard (Rick)",Republican,116,120020
Ellis,Herzog Township H111,Kansas Senate 40,"Dreiling, Larry Joseph",Democratic,68,120030
Ellis,Herzog Township H111,Kansas Senate 40,"Billinger, Richard (Rick)",Republican,219,120030
Ellis,North Big Creek Township H110,Kansas Senate 40,"Dreiling, Larry Joseph",Democratic,26,120040
Ellis,North Big Creek Township H110,Kansas Senate 40,"Billinger, Richard (Rick)",Republican,72,120040
Ellis,North Big Creek Township H111,Kansas Senate 40,"Dreiling, Larry Joseph",Democratic,85,120050
Ellis,North Big Creek Township H111,Kansas Senate 40,"Billinger, Richard (Rick)",Republican,237,120050
Ellis,North Lookout Township H110,Kansas Senate 40,"Dreiling, Larry Joseph",Democratic,26,120060
Ellis,North Lookout Township H110,Kansas Senate 40,"Billinger, Richard (Rick)",Republican,65,120060
Ellis,North Lookout Township H111,Kansas Senate 40,"Dreiling, Larry Joseph",Democratic,29,120070
Ellis,North Lookout Township H111,Kansas Senate 40,"Billinger, Richard (Rick)",Republican,71,120070
Ellis,West Big Creek Township H110,Kansas Senate 40,"Dreiling, Larry Joseph",Democratic,14,120080
Ellis,West Big Creek Township H110,Kansas Senate 40,"Billinger, Richard (Rick)",Republican,40,120080
Ellis,West Big Creek Township H111,Kansas Senate 40,"Dreiling, Larry Joseph",Democratic,8,120090
Ellis,West Big Creek Township H111,Kansas Senate 40,"Billinger, Richard (Rick)",Republican,30,120090
Ellis,Hays Ward 1 Precinct 2 Exclave 1,Kansas Senate 40,"Dreiling, Larry Joseph",Democratic,0,900010
Ellis,Hays Ward 1 Precinct 2 Exclave 1,Kansas Senate 40,"Billinger, Richard (Rick)",Republican,0,900010
Ellis,Hays Ward 1 Precinct 2 Exclave 2,Kansas Senate 40,"Dreiling, Larry Joseph",Democratic,0,900020
Ellis,Hays Ward 1 Precinct 2 Exclave 2,Kansas Senate 40,"Billinger, Richard (Rick)",Republican,0,900020
Ellis,Hays Ward 3 Precinct 4 Exclave 1,Kansas Senate 40,"Dreiling, Larry Joseph",Democratic,0,900030
Ellis,Hays Ward 3 Precinct 4 Exclave 1,Kansas Senate 40,"Billinger, Richard (Rick)",Republican,0,900030
Ellis,Hays Ward 3 Precinct 4 Exclave 2,Kansas Senate 40,"Dreiling, Larry Joseph",Democratic,0,900040
Ellis,Hays Ward 3 Precinct 4 Exclave 2,Kansas Senate 40,"Billinger, Richard (Rick)",Republican,0,900040
Ellis,North Big Creek Township Enclave 1,Kansas Senate 40,"Dreiling, Larry Joseph",Democratic,0,900050
Ellis,North Big Creek Township Enclave 1,Kansas Senate 40,"Billinger, Richard (Rick)",Republican,0,900050
Ellis,North Big Creek Township Enclave 2,Kansas Senate 40,"Dreiling, Larry Joseph",Democratic,0,900060
Ellis,North Big Creek Township Enclave 2,Kansas Senate 40,"Billinger, Richard (Rick)",Republican,0,900060
Ellis,North Big Creek Township Enclave 3,Kansas Senate 40,"Dreiling, Larry Joseph",Democratic,0,900070
Ellis,North Big Creek Township Enclave 3,Kansas Senate 40,"Billinger, Richard (Rick)",Republican,0,900070
Ellis,North Big Creek Township Enclave 4,Kansas Senate 40,"Dreiling, Larry Joseph",Democratic,0,900080
Ellis,North Big Creek Township Enclave 4,Kansas Senate 40,"Billinger, Richard (Rick)",Republican,0,900080
Ellsworth,Ash Creek Township,Kansas Senate 35,"Wilborn, Richard",Republican,27,000010
Ellsworth,Black Wolf Township,Kansas Senate 35,"Wilborn, Richard",Republican,43,000020
Ellsworth,Buckeye Township,Kansas Senate 35,"Wilborn, Richard",Republican,35,000030
Ellsworth,Carneiro Township,Kansas Senate 35,"Wilborn, Richard",Republican,31,000040
Ellsworth,Clear Creek Township,Kansas Senate 35,"Wilborn, Richard",Republican,53,000050
Ellsworth,Columbia Township,Kansas Senate 35,"Wilborn, Richard",Republican,32,000060
Ellsworth,Ellsworth City East Ward 1,Kansas Senate 35,"Wilborn, Richard",Republican,283,000070
Ellsworth,Ellsworth City East Ward 2,Kansas Senate 35,"Wilborn, Richard",Republican,293,000080
Ellsworth,Ellsworth City West,Kansas Senate 35,"Wilborn, Richard",Republican,305,00009A
Ellsworth,Canren Township,Kansas Senate 35,"Wilborn, Richard",Republican,24,00009B
Ellsworth,Ellsworth Township,Kansas Senate 35,"Wilborn, Richard",Republican,89,000100
Ellsworth,Garfield Township,Kansas Senate 35,"Wilborn, Richard",Republican,26,000110
Ellsworth,Green Garden Township,Kansas Senate 35,"Wilborn, Richard",Republican,74,000120
Ellsworth,Kanopolis Township,Kansas Senate 35,"Wilborn, Richard",Republican,190,000130
Ellsworth,Langley Township,Kansas Senate 35,"Wilborn, Richard",Republican,43,000140
Ellsworth,Lincoln Township,Kansas Senate 35,"Wilborn, Richard",Republican,28,000150
Ellsworth,Mulberry Township,Kansas Senate 35,"Wilborn, Richard",Republican,21,000160
Ellsworth,Noble Township,Kansas Senate 35,"Wilborn, Richard",Republican,41,000170
Ellsworth,Palacky Township,Kansas Senate 35,"Wilborn, Richard",Republican,30,000180
Ellsworth,Sherman Township,Kansas Senate 35,"Wilborn, Richard",Republican,42,000190
Ellsworth,Thomas Township,Kansas Senate 35,"Wilborn, Richard",Republican,39,000200
Ellsworth,Trivoli Township,Kansas Senate 35,"Wilborn, Richard",Republican,21,000210
Ellsworth,Valley Township,Kansas Senate 35,"Wilborn, Richard",Republican,218,000220
Ellsworth,Venango Township,Kansas Senate 35,"Wilborn, Richard",Republican,43,000230
Ellsworth,Wilson Township,Kansas Senate 35,"Wilborn, Richard",Republican,364,000240
Finney,Friend Township,Kansas Senate 39,"Doll, John",Republican,57,000010
Finney,Ward 2,Kansas Senate 39,"Doll, John",Republican,410,000030
Finney,Ward 3,Kansas Senate 39,"Doll, John",Republican,469,000040
Finney,Ward 5,Kansas Senate 39,"Doll, John",Republican,340,000060
Finney,Ward 7,Kansas Senate 39,"Doll, John",Republican,342,000080
Finney,Ward 9,Kansas Senate 39,"Doll, John",Republican,336,000100
Finney,Ward 10,Kansas Senate 39,"Doll, John",Republican,328,000110
Finney,Ward 11,Kansas Senate 39,"Doll, John",Republican,456,000120
Finney,Ward 12,Kansas Senate 39,"Doll, John",Republican,534,000130
Finney,Ward 13,Kansas Senate 39,"Doll, John",Republican,441,000140
Finney,Ward 16,Kansas Senate 39,"Doll, John",Republican,560,000170
Finney,Holcomb,Kansas Senate 39,"Doll, John",Republican,984,000190
Finney,Huffman,Kansas Senate 39,"Doll, John",Republican,270,000200
Finney,Kalvesta,Kansas Senate 39,"Doll, John",Republican,62,000220
Finney,Pleasant Valley,Kansas Senate 39,"Doll, John",Republican,74,000250
Finney,Plymell,Kansas Senate 39,"Doll, John",Republican,142,000260
Finney,Theoni,Kansas Senate 39,"Doll, John",Republican,58,000280
Finney,Ward 14 123.1,Kansas Senate 39,"Doll, John",Republican,293,180010
Finney,Ward 14 122.1,Kansas Senate 39,"Doll, John",Republican,173,180020
Finney,Ward 15 123.1,Kansas Senate 39,"Doll, John",Republican,328,180030
Finney,Ward 15 122.1,Kansas Senate 39,"Doll, John",Republican,301,180040
Finney,Ward 1 123.1,Kansas Senate 39,"Doll, John",Republican,218,180050
Finney,Ward 1 122.1,Kansas Senate 39,"Doll, John",Republican,1,180060
Finney,Ward 1 122.2,Kansas Senate 39,"Doll, John",Republican,0,180070
Finney,Ward 6 123.1,Kansas Senate 39,"Doll, John",Republican,613,180080
Finney,Ward 6 122.1,Kansas Senate 39,"Doll, John",Republican,69,180090
Finney,Ward 6 122.2,Kansas Senate 39,"Doll, John",Republican,0,180100
Finney,Ward 8 123.1,Kansas Senate 39,"Doll, John",Republican,561,180110
Finney,Ward 8 122.1,Kansas Senate 39,"Doll, John",Republican,0,180120
Finney,Ward 8 122.2,Kansas Senate 39,"Doll, John",Republican,0,180130
Finney,Jennie Barker 122.1,Kansas Senate 39,"Doll, John",Republican,466,180140
Finney,Jennie Barker 122.2,Kansas Senate 39,"Doll, John",Republican,0,180150
Finney,Jennie Barker 122.3,Kansas Senate 39,"Doll, John",Republican,1,180160
Finney,Jennie Barker 122.4,Kansas Senate 39,"Doll, John",Republican,0,180170
Finney,Jennie Barker 122.5,Kansas Senate 39,"Doll, John",Republican,2,180180
Finney,Jennie Barker 122.6,Kansas Senate 39,"Doll, John",Republican,2,180190
Finney,Jennie Barker 122.7,Kansas Senate 39,"Doll, John",Republican,0,180200
Finney,Mack 122.1,Kansas Senate 39,"Doll, John",Republican,185,180210
Finney,Mack 122.2,Kansas Senate 39,"Doll, John",Republican,19,180220
Finney,Mack 122.3,Kansas Senate 39,"Doll, John",Republican,0,180230
Finney,Ward 8 122.3,Kansas Senate 39,"Doll, John",Republican,0,180240
Finney,Ward 1 122.3,Kansas Senate 39,"Doll, John",Republican,0,190010
Finney,Ward 8 122.4,Kansas Senate 39,"Doll, John",Republican,0,190020
Finney,Ward 8 122.5,Kansas Senate 39,"Doll, John",Republican,0,190030
Finney,Ward 4,Kansas Senate 39,"Doll, John",Republican,304,200020
Finney,Pierceville,Kansas Senate 39,"Doll, John",Republican,188,300010
Finney,Riverside,Kansas Senate 39,"Doll, John",Republican,558,300020
Ford,Bloom Township,Kansas Senate 38,"Pando, Edgar A.",Democratic,5,000010
Ford,Bloom Township,Kansas Senate 38,"Estes, Bud",Republican,39,000010
Ford,Bucklin City,Kansas Senate 38,"Pando, Edgar A.",Democratic,42,000020
Ford,Bucklin City,Kansas Senate 38,"Estes, Bud",Republican,265,000020
Ford,Bucklin Township,Kansas Senate 38,"Pando, Edgar A.",Democratic,7,000030
Ford,Bucklin Township,Kansas Senate 38,"Estes, Bud",Republican,55,000030
Ford,Concord Township,Kansas Senate 38,"Pando, Edgar A.",Democratic,8,000040
Ford,Concord Township,Kansas Senate 38,"Estes, Bud",Republican,43,000040
Ford,Dodge City Precinct 01,Kansas Senate 38,"Pando, Edgar A.",Democratic,302,00005A
Ford,Dodge City Precinct 01,Kansas Senate 38,"Estes, Bud",Republican,348,00005A
Ford,Dodge City Airport,Kansas Senate 38,"Pando, Edgar A.",Democratic,0,00005B
Ford,Dodge City Airport,Kansas Senate 38,"Estes, Bud",Republican,0,00005B
Ford,Dodge City Industrial Park,Kansas Senate 38,"Pando, Edgar A.",Democratic,0,00005C
Ford,Dodge City Industrial Park,Kansas Senate 38,"Estes, Bud",Republican,0,00005C
Ford,Dodge City Precinct 03,Kansas Senate 38,"Pando, Edgar A.",Democratic,325,000070
Ford,Dodge City Precinct 03,Kansas Senate 38,"Estes, Bud",Republican,197,000070
Ford,Dodge City Precinct 04,Kansas Senate 38,"Pando, Edgar A.",Democratic,497,00008A
Ford,Dodge City Precinct 04,Kansas Senate 38,"Estes, Bud",Republican,477,00008A
Ford,Dodge City Excel #1,Kansas Senate 38,"Pando, Edgar A.",Democratic,0,00008B
Ford,Dodge City Excel #1,Kansas Senate 38,"Estes, Bud",Republican,0,00008B
Ford,Dodge City Excel #2,Kansas Senate 38,"Pando, Edgar A.",Democratic,0,00008C
Ford,Dodge City Excel #2,Kansas Senate 38,"Estes, Bud",Republican,0,00008C
Ford,Dodge City Millard,Kansas Senate 38,"Pando, Edgar A.",Democratic,0,00008D
Ford,Dodge City Millard,Kansas Senate 38,"Estes, Bud",Republican,0,00008D
Ford,Dodge City Precinct 06,Kansas Senate 38,"Pando, Edgar A.",Democratic,637,000100
Ford,Dodge City Precinct 06,Kansas Senate 38,"Estes, Bud",Republican,1250,000100
Ford,Dodge Township Ward 3,Kansas Senate 38,"Pando, Edgar A.",Democratic,8,000200
Ford,Dodge Township Ward 3,Kansas Senate 38,"Estes, Bud",Republican,21,000200
Ford,Fairview Township,Kansas Senate 38,"Pando, Edgar A.",Democratic,21,000220
Ford,Fairview Township,Kansas Senate 38,"Estes, Bud",Republican,124,000220
Ford,Ford City,Kansas Senate 38,"Pando, Edgar A.",Democratic,14,000230
Ford,Ford City,Kansas Senate 38,"Estes, Bud",Republican,80,000230
Ford,Ford Township,Kansas Senate 38,"Pando, Edgar A.",Democratic,11,000240
Ford,Ford Township,Kansas Senate 38,"Estes, Bud",Republican,69,000240
Ford,Richland Township,Kansas Senate 38,"Pando, Edgar A.",Democratic,78,000260
Ford,Richland Township,Kansas Senate 38,"Estes, Bud",Republican,163,000260
Ford,Royal Township,Kansas Senate 38,"Pando, Edgar A.",Democratic,20,000270
Ford,Royal Township,Kansas Senate 38,"Estes, Bud",Republican,115,000270
Ford,Sodville Township,Kansas Senate 38,"Pando, Edgar A.",Democratic,3,000280
Ford,Sodville Township,Kansas Senate 38,"Estes, Bud",Republican,49,000280
Ford,Spearville City,Kansas Senate 38,"Pando, Edgar A.",Democratic,74,000300
Ford,Spearville City,Kansas Senate 38,"Estes, Bud",Republican,329,000300
Ford,Spearville Township,Kansas Senate 38,"Pando, Edgar A.",Democratic,19,000310
Ford,Spearville Township,Kansas Senate 38,"Estes, Bud",Republican,189,000310
Ford,Wheatland Township,Kansas Senate 38,"Pando, Edgar A.",Democratic,7,000320
Ford,Wheatland Township,Kansas Senate 38,"Estes, Bud",Republican,65,000320
Ford,Wilburn Township,Kansas Senate 38,"Pando, Edgar A.",Democratic,5,000330
Ford,Wilburn Township,Kansas Senate 38,"Estes, Bud",Republican,43,000330
Ford,Dodge Township H115,Kansas Senate 38,"Pando, Edgar A.",Democratic,61,120020
Ford,Dodge Township H115,Kansas Senate 38,"Estes, Bud",Republican,174,120020
Ford,Dodge Township H119,Kansas Senate 38,"Pando, Edgar A.",Democratic,6,120030
Ford,Dodge Township H119,Kansas Senate 38,"Estes, Bud",Republican,38,120030
Ford,Enterprise Township H115,Kansas Senate 38,"Pando, Edgar A.",Democratic,79,120040
Ford,Enterprise Township H115,Kansas Senate 38,"Estes, Bud",Republican,157,120040
Ford,Enterprise Township H119,Kansas Senate 38,"Pando, Edgar A.",Democratic,5,120050
Ford,Enterprise Township H119,Kansas Senate 38,"Estes, Bud",Republican,2,120050
Ford,Grandview Township H115,Kansas Senate 38,"Pando, Edgar A.",Democratic,28,120060
Ford,Grandview Township H115,Kansas Senate 38,"Estes, Bud",Republican,146,120060
Ford,Grandview Township H119,Kansas Senate 38,"Pando, Edgar A.",Democratic,0,120070
Ford,Grandview Township H119,Kansas Senate 38,"Estes, Bud",Republican,0,120070
Ford,Grandview Township East H119,Kansas Senate 38,"Pando, Edgar A.",Democratic,0,12007A
Ford,Grandview Township East H119,Kansas Senate 38,"Estes, Bud",Republican,2,12007A
Ford,Grandview Township Ward 2 H115,Kansas Senate 38,"Pando, Edgar A.",Democratic,14,120080
Ford,Grandview Township Ward 2 H115,Kansas Senate 38,"Estes, Bud",Republican,36,120080
Ford,Grandview Township Ward 2 H119,Kansas Senate 38,"Pando, Edgar A.",Democratic,0,120090
Ford,Grandview Township Ward 2 H119,Kansas Senate 38,"Estes, Bud",Republican,0,120090
Ford,Dodge City Precinct 03 H115,Kansas Senate 38,"Pando, Edgar A.",Democratic,0,120100
Ford,Dodge City Precinct 03 H115,Kansas Senate 38,"Estes, Bud",Republican,0,120100
Ford,Dodge City Township C H115,Kansas Senate 38,"Pando, Edgar A.",Democratic,0,120110
Ford,Dodge City Township C H115,Kansas Senate 38,"Estes, Bud",Republican,0,120110
Ford,Dodge City Township W H119,Kansas Senate 38,"Pando, Edgar A.",Democratic,1,120120
Ford,Dodge City Township W H119,Kansas Senate 38,"Estes, Bud",Republican,1,120120
