COUNTY NUMBER,PRECINCT CODE,PRECINCT NAME,REGISTERED VOTERS TOTAL,REGISTERED VOTERS - Democratic,REGISTERED VOTERS - Republican,REGISTERED VOTERS - Nonpartisan,BALLOTS CAST TOTAL,BALLOTS CAST - Democratic,BALLOTS CAST - Republican,BALLOTS CAST - Nonpartisan,BALLOTS CAST BLANK,DEM Democratic Presidential Preference,DEM Democratic Presidential Preference,DEM Democratic Presidential Preference,DEM Democratic Presidential Preference,DEM Democratic Presidential Preference,DEM Democratic Presidential Preference,DEM Democratic Presidential Preference,REP Republican Presidential Preference,REP Republican Presidential Preference,REP Republican Presidential Preference,REP Republican Presidential Preference,REP Republican Presidential Preference,REP Republican Presidential Preference,REP Republican Presidential Preference
91,193,Olathe Ward 3 Precinct 07,867,282,373,212,59,15,44,0,0,0,0,0,14,1,0,0,34,7,1,0,2,0,0
91,194,Olathe Ward 3 Precinct 08,590,183,280,127,43,7,36,0,0,0,0,0,5,2,0,0,25,5,1,0,5,0,0
91,195,Olathe Ward 3 Precinct 09,770,227,312,231,64,14,50,0,0,0,0,1,12,1,0,0,37,8,2,0,3,0,0
91,196,Olathe Ward 3 Precinct 10,1353,411,604,338,79,30,49,0,0,0,0,1,25,4,0,0,32,11,3,0,3,0,0
91,197,Olathe Ward 3 Precinct 11,1508,473,619,416,95,30,65,0,0,4,0,0,25,1,0,0,49,6,4,0,6,0,0
91,198,Olathe Ward 3 Precinct 12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,199,Olathe Ward 3 Precinct 13,1308,415,571,322,103,42,61,0,0,0,0,0,37,5,0,0,35,23,0,0,3,0,0
91,200,Olathe Ward 3 Precinct 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,201,Olathe Ward 3 Precinct 15,1091,328,457,306,47,12,35,0,0,0,0,0,9,3,0,0,24,9,0,0,2,0,0
91,202,Olathe Ward 3 Precinct 16,1293,359,563,371,43,15,28,0,0,0,0,0,14,1,0,0,20,7,1,0,0,0,0
91,203,Olathe Ward 3 Precinct 17,1600,451,765,384,79,25,54,0,0,0,0,0,21,4,0,0,34,9,4,2,5,0,0
91,204,Olathe Ward 3 Precinct 18,1171,269,633,269,96,28,68,0,0,0,0,0,27,1,0,0,55,7,3,0,3,0,0
91,205,Olathe Ward 3 Precinct 19,872,247,405,220,27,11,16,0,0,0,0,0,8,3,0,0,11,2,1,0,2,0,0
91,206,Olathe Ward 3 Precinct 20,983,277,485,221,65,24,41,0,0,2,0,0,22,0,0,0,27,11,1,0,2,0,0
91,207,Olathe Ward 3 Precinct 21,1431,310,764,357,90,17,73,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,57,10,3,0,3,0,0
91,208,Olathe Ward 3 Precinct 22,1115,376,442,297,85,23,62,0,0,2,0,0,21,0,0,0,52,8,1,0,1,0,0
91,209,Olathe Ward 3 Precinct 23,1157,375,437,345,79,28,51,0,0,2,0,0,25,1,0,0,36,9,2,1,3,0,0
91,210,Olathe Ward 3 Precinct 24,641,189,290,162,56,22,34,0,0,0,0,0,21,1,0,0,22,10,1,1,0,0,0
91,211,Olathe Ward 3 Precinct 25,1244,383,525,336,74,28,46,0,0,1,0,0,21,6,0,0,36,9,0,0,1,0,0
91,212,Olathe Ward 4 Precinct 01,1747,629,534,584,82,42,40,0,0,3,2,1,35,1,0,0,29,7,1,0,3,0,0
91,213,Olathe Ward 4 Precinct 02,1554,494,699,361,124,51,73,0,0,3,0,0,41,7,0,0,45,11,4,2,11,0,0
91,214,Olathe Ward 4 Precinct 03,1792,710,447,635,70,41,29,0,0,0,1,0,35,5,0,0,20,7,1,0,1,0,0
91,215,Olathe Ward 4 Precinct 04,1121,404,356,361,73,33,40,0,0,2,0,0,29,2,0,0,27,7,2,0,4,0,0
91,216,Olathe Ward 4 Precinct 05,1427,496,610,321,128,58,70,0,0,7,1,0,43,7,0,0,44,14,3,0,9,0,0
91,217,Olathe Ward 4 Precinct 06,1226,421,434,371,96,44,52,0,0,1,0,0,41,2,0,0,40,6,4,1,1,0,0
91,218,Olathe Ward 4 Precinct 07,1018,361,359,298,48,22,26,0,0,0,0,0,21,1,0,0,18,4,0,0,4,0,0
91,219,Olathe Ward 4 Precinct 08,1186,390,502,294,92,42,50,0,0,2,3,0,34,3,0,0,33,12,0,0,5,0,0
91,220,Olathe Ward 4 Precinct 09,1653,531,689,433,112,45,67,0,0,0,1,1,39,4,0,0,47,14,1,0,5,0,0
91,221,Olathe Ward 4 Precinct 10,1076,364,419,293,45,17,28,0,0,0,0,0,15,2,0,0,19,9,0,0,0,0,0
91,222,Olathe Ward 4 Precinct 11,830,303,307,220,43,14,29,0,0,0,2,0,11,1,0,0,17,12,0,0,0,0,0
91,223,Olathe Ward 4 Precinct 12,1881,609,837,435,121,49,72,0,0,0,0,1,43,5,0,0,47,18,3,0,4,0,0
91,224,Olathe Ward 4 Precinct 13,924,316,324,284,45,16,29,0,0,0,0,0,13,3,0,0,20,7,0,0,2,0,0
91,225,Olathe Ward 4 Precinct 14,1740,581,697,462,124,39,85,0,0,2,0,0,34,3,0,0,53,26,0,0,6,0,0
91,226,Olathe Ward 4 Precinct 15,167,56,38,73,4,2,2,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0
91,227,Olathe Ward 4 Precinct 16,1361,398,581,382,84,33,51,0,0,1,0,0,28,4,0,0,37,8,3,0,3,0,0
91,228,Olathe Ward 4 Precinct 17,1294,366,554,374,82,36,46,0,0,2,0,0,31,3,0,0,37,6,2,0,1,0,0
91,229,Spring Hill Precinct 01,1827,424,821,582,107,23,84,0,0,0,0,0,18,5,0,0,68,9,4,0,3,0,0
91,230,Spring Hill Precinct 02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,231,Spring Hill Precinct 03,687,126,401,160,36,6,30,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,27,1,2,0,0,0,0
91,232,Spring Hill Precinct 04,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,233,Spring Hill Precinct 05,327,76,159,92,17,4,13,0,0,0,0,0,2,2,0,0,11,2,0,0,0,0,0
91,234,Spring Hill Precinct 06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,235,Spring Hill Precinct 07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,236,Spring Hill Precinct 08,189,40,97,52,12,5,7,0,0,0,0,0,4,1,0,0,6,1,0,0,0,0,0
91,237,Spring Hill Precinct 09,982,224,496,262,28,10,18,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,15,3,0,0,0,0,0
91,238,Spring Hill Precinct 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,239,Fairway Ward 1 Precinct 01,522,221,197,104,36,15,21,0,0,1,0,0,13,1,0,0,7,9,1,0,4,0,0
91,240,Fairway Ward 1 Precinct 02,362,178,126,58,30,16,14,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,8,6,0,0,0,0,0
91,241,Fairway Ward 2 Precinct 01,361,144,138,79,26,18,8,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,3,4,0,0,1,0,0
91,242,Fairway Ward 2 Precinct 02,384,155,148,81,25,18,7,0,0,0,0,0,17,1,0,0,3,4,0,0,0,0,0
91,243,Fairway Ward 3 Precinct 01,504,175,235,94,29,18,11,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,3,7,0,0,1,0,0
91,244,Fairway Ward 3 Precinct 02,454,166,202,86,26,8,18,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,8,9,0,0,1,0,0
91,245,Fairway Ward 4 Precinct 01,230,105,63,62,13,9,4,0,0,0,0,0,8,1,0,0,2,1,0,0,1,0,0
91,246,Fairway Ward 4 Precinct 02,257,124,64,69,14,8,6,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,2,1,0,0,3,0,0
91,247,Fairway Ward 4 Precinct 03,174,67,52,55,6,4,2,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,0,1,0,0,1,0,0
91,248,Fairway Ward 4 Precinct 04,255,116,59,80,8,7,1,0,0,0,0,0,6,1,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0
91,249,Leawood Ward 1 Precinct 01,840,348,304,188,65,34,31,0,0,0,0,0,31,3,0,0,15,12,1,0,3,0,0
91,250,Leawood Ward 1 Precinct 02,1337,392,665,280,75,26,49,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,22,25,1,0,1,0,0
91,251,Leawood Ward 1 Precinct 03,1168,404,518,246,75,26,49,0,0,1,0,0,24,1,0,0,35,12,0,0,2,0,0
91,252,Leawood Ward 1 Precinct 04,1046,372,420,254,60,29,31,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,12,14,0,0,5,0,0
91,253,Leawood Ward 1 Precinct 05,836,281,383,172,47,27,20,0,0,2,0,1,23,1,0,0,8,12,0,0,0,0,0
91,254,Leawood Ward 1 Precinct 06,285,113,104,68,14,3,11,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,10,0,1,0,0,0,0
91,255,Leawood Ward 1 Precinct 07,1071,356,497,218,60,28,32,0,0,1,1,0,24,2,0,0,15,11,0,0,6,0,0
91,256,Leawood Ward 2 Precinct 01,964,311,484,169,55,21,34,0,0,0,0,0,18,3,0,0,20,7,1,1,5,0,0
91,257,Leawood Ward 2 Precinct 02,1514,525,687,302,90,37,53,0,0,0,0,0,36,1,0,0,26,19,3,0,5,0,0
91,258,Leawood Ward 2 Precinct 03,1254,395,591,268,125,65,60,0,0,1,1,1,61,1,0,0,39,16,0,2,3,0,0
91,259,Leawood Ward 2 Precinct 04,1309,302,758,249,59,18,41,0,1,0,0,0,16,1,0,1,25,13,2,0,1,0,0
91,260,Leawood Ward 2 Precinct 05,769,240,359,170,41,19,22,0,0,0,0,0,17,2,0,0,14,5,1,0,2,0,0
91,261,Leawood Ward 2 Precinct 06,750,213,384,153,19,5,14,0,0,0,0,0,3,2,0,0,8,4,0,0,2,0,0
91,262,Leawood Ward 2 Precinct 07,673,259,273,141,50,24,26,0,0,0,0,1,23,0,0,0,16,8,1,0,1,0,0
91,263,Leawood Ward 3 Precinct 01,1187,370,586,231,76,29,47,0,1,1,0,0,28,0,0,0,27,17,0,0,2,0,1
91,264,Leawood Ward 3 Precinct 02,1221,406,567,248,57,29,28,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,14,7,2,0,5,0,0
91,265,Leawood Ward 3 Precinct 03,774,216,402,156,57,18,39,0,0,1,0,0,12,5,0,0,29,6,2,0,2,0,0
91,266,Leawood Ward 3 Precinct 04,437,135,199,103,16,7,9,0,0,1,0,0,6,0,0,0,2,5,0,0,2,0,0
91,267,Leawood Ward 3 Precinct 05,2206,587,1086,533,119,44,75,0,0,1,0,0,37,6,0,0,45,22,1,0,7,0,0
91,268,Leawood Ward 3 Precinct 06,1870,499,946,425,114,42,72,0,0,1,0,0,33,8,0,0,37,24,5,0,6,0,0
91,269,Leawood Ward 3 Precinct 07,228,57,122,49,10,3,7,0,0,0,0,0,2,1,0,0,5,2,0,0,0,0,0
91,270,Leawood Ward 4 Precinct 01,373,90,208,75,17,2,15,0,0,0,0,0,1,1,0,0,10,5,0,0,0,0,0
91,271,Leawood Ward 4 Precinct 02,948,244,554,150,72,21,51,0,0,0,0,0,20,1,0,0,33,15,2,0,1,0,0
91,272,Leawood Ward 4 Precinct 03,798,170,479,149,59,19,40,0,0,0,0,0,18,1,0,0,30,6,1,0,3,0,0
91,273,Leawood Ward 4 Precinct 04,1229,343,625,261,63,21,42,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,25,10,1,0,6,0,0
91,274,Leawood Ward 4 Precinct 05,1163,323,591,249,69,22,47,0,0,0,0,0,20,2,0,0,27,16,1,0,3,0,0
91,275,Leawood Ward 4 Precinct 06,994,197,550,247,44,10,34,0,0,0,0,0,8,2,0,0,22,9,2,0,1,0,0
91,276,Leawood Ward 4 Precinct 07,2093,545,1091,457,94,35,59,0,0,0,0,0,32,3,0,0,42,12,1,1,3,0,0
91,277,Lenexa Ward 1 Precinct 01,1813,587,740,486,127,46,81,0,0,1,0,0,42,3,0,0,63,11,1,1,5,0,0
91,278,Lenexa Ward 1 Precinct 02,1378,510,583,285,102,44,58,0,0,1,0,0,42,1,0,0,35,18,2,0,3,0,0
91,279,Lenexa Ward 1 Precinct 03,1604,556,686,362,137,62,75,0,0,0,0,1,58,3,0,0,42,23,0,0,10,0,0
91,280,Lenexa Ward 1 Precinct 04,1274,476,423,375,50,19,31,0,0,1,0,0,18,0,0,0,27,4,0,0,0,0,0
91,281,Lenexa Ward 1 Precinct 05,1244,289,667,288,87,17,70,0,0,0,0,0,16,1,0,0,49,17,3,0,1,0,0
91,282,Lenexa Ward 1 Precinct 06,513,129,273,111,27,3,24,0,0,2,0,0,1,0,0,0,18,5,0,0,1,0,0
91,283,Lenexa Ward 1 Precinct 07,1329,447,561,321,72,33,39,0,0,0,0,1,32,0,0,0,22,10,4,0,3,0,0
91,284,Lenexa Ward 1 Precinct 08,1081,411,333,337,38,21,17,0,0,0,0,0,20,1,0,0,7,3,3,1,3,0,0
91,285,Lenexa Ward 1 Precinct 09,1416,351,703,362,99,32,67,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,47,16,2,0,2,0,0
91,286,Lenexa Ward 2 Precinct 01,1506,468,661,377,91,29,62,0,0,0,0,0,27,2,0,0,39,13,3,0,7,0,0
91,287,Lenexa Ward 2 Precinct 02,1014,249,496,269,73,25,48,0,0,0,0,0,23,2,0,0,40,7,0,0,1,0,0
91,288,Lenexa Ward 2 Precinct 03,1688,457,828,403,96,32,64,0,0,2,0,0,26,4,0,0,43,14,1,0,6,0,0
91,289,Lenexa Ward 2 Precinct 04,2040,448,1104,488,96,30,66,0,0,0,0,0,27,3,0,0,51,10,3,1,1,0,0
91,290,Lenexa Ward 2 Precinct 05,1800,643,621,536,93,46,47,0,1,1,0,0,40,4,0,1,37,6,3,0,1,0,0
91,291,Lenexa Ward 2 Precinct 06,703,231,301,171,50,16,34,0,0,2,0,1,11,2,0,0,19,12,1,1,1,0,0
91,292,Lenexa Ward 2 Precinct 07,1668,457,806,405,111,42,69,0,0,1,0,0,41,0,0,0,45,11,6,0,7,0,0
91,293,Lenexa Ward 2 Precinct 08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,294,Lenexa Ward 2 Precinct 09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,295,Lenexa Ward 2 Precinct 10,652,266,151,235,12,6,6,0,0,0,0,0,4,2,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0
91,296,Lenexa Ward 2 Precinct 11,1164,270,625,269,87,26,61,0,0,1,0,0,22,3,0,0,38,18,2,0,3,0,0
91,297,Lenexa Ward 3 Precinct 01,1331,535,361,435,60,28,32,0,0,1,0,0,25,2,0,0,23,6,1,1,1,0,0
91,298,Lenexa Ward 3 Precinct 02,2087,884,644,559,146,82,64,0,0,2,0,2,70,8,0,0,37,18,4,0,5,0,0
91,299,Lenexa Ward 3 Precinct 03,1450,493,648,309,116,52,64,0,0,3,0,0,44,5,0,0,38,18,1,0,7,0,0
91,300,Lenexa Ward 3 Precinct 04,912,300,437,175,65,24,41,0,0,0,1,0,22,1,0,0,31,8,0,0,2,0,0
91,301,Lenexa Ward 3 Precinct 05,1307,574,277,456,55,30,25,0,0,0,0,0,27,3,0,0,23,1,0,0,1,0,0
91,302,Lenexa Ward 3 Precinct 06,470,180,186,104,24,11,13,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,9,2,2,0,0,0,0
91,303,Lenexa Ward 3 Precinct 07,1096,377,480,239,80,33,47,0,0,2,1,0,28,2,0,0,27,15,4,0,1,0,0
91,304,Lenexa Ward 3 Precinct 08,1068,363,505,200,113,38,75,0,0,1,0,0,36,1,0,0,46,25,1,0,3,0,0
91,305,Lenexa Ward 3 Precinct 09,1067,329,459,279,76,30,46,0,0,0,1,1,25,3,0,0,23,17,2,0,4,0,0
91,306,Lenexa Ward 3 Precinct 10,415,156,143,116,36,16,20,0,0,1,0,0,12,3,0,0,9,6,1,1,3,0,0
91,307,Lenexa Ward 4 Precinct 01,910,347,318,245,73,33,40,0,0,0,0,0,28,5,0,0,30,5,3,1,1,0,0
91,308,Lenexa Ward 4 Precinct 02,1076,376,464,236,82,38,44,0,0,0,1,0,36,1,0,0,26,13,1,0,4,0,0
91,309,Lenexa Ward 4 Precinct 03,1090,402,252,436,42,25,17,0,0,1,0,0,21,3,0,0,13,4,0,0,0,0,0
91,310,Lenexa Ward 4 Precinct 04,719,233,278,208,61,16,45,0,0,0,2,0,12,2,0,0,34,3,0,1,7,0,0
91,311,Lenexa Ward 4 Precinct 05,606,210,200,196,33,12,21,0,0,3,0,0,8,1,0,0,15,4,0,0,2,0,0
91,312,Lenexa Ward 4 Precinct 06,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,313,Lenexa Ward 4 Precinct 07,919,362,358,199,70,26,44,0,0,0,1,0,25,0,0,0,22,14,2,0,6,0,0
91,314,Lenexa Ward 4 Precinct 08,729,231,390,108,190,93,97,0,1,0,0,0,90,3,0,0,42,37,1,1,15,0,1
91,315,Lenexa Ward 4 Precinct 09,1000,364,394,242,74,38,36,0,0,2,1,0,31,4,0,0,18,14,1,0,3,0,0
91,316,Lenexa Ward 4 Precinct 10,511,202,157,152,25,13,12,0,0,0,0,0,11,2,0,0,11,0,1,0,0,0,0
91,317,Lenexa Ward 4 Precinct 11,1109,454,337,318,63,32,31,0,0,1,0,0,28,3,0,0,20,4,2,0,5,0,0
91,318,Lenexa Ward 4 Precinct 12,837,289,331,217,63,30,33,0,0,1,1,1,19,8,0,0,21,7,0,0,5,0,0
91,319,Lenexa Ward 4 Precinct 13,252,62,130,60,8,0,8,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0
91,320,Merriam Ward 1 Precinct 01,562,218,187,157,38,15,23,0,0,0,0,0,14,1,0,0,18,3,1,0,1,0,0
91,321,Merriam Ward 1 Precinct 02,519,230,124,165,30,19,11,0,0,0,0,0,16,3,0,0,8,1,1,0,1,0,0
91,322,Merriam Ward 1 Precinct 03,195,70,61,64,6,4,2,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0
91,323,Merriam Ward 1 Precinct 04,530,222,152,156,33,14,19,0,0,1,1,0,11,1,0,0,13,4,1,0,1,0,0
91,324,Merriam Ward 2 Precinct 01,264,104,82,78,13,5,8,0,0,2,0,0,3,0,0,0,6,2,0,0,0,0,0
91,325,Merriam Ward 2 Precinct 02,2,1,0,1,1,1,0,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,0,0,0,0,0,0,0
91,326,Merriam Ward 2 Precinct 03,703,285,193,225,74,36,38,0,0,2,0,0,32,2,0,0,27,9,1,0,1,0,0
91,327,Merriam Ward 2 Precinct 04,996,358,317,321,58,20,38,0,0,0,0,1,16,3,0,0,29,7,0,0,2,0,0
91,328,Merriam Ward 3 Precinct 01,1234,507,320,407,73,52,21,0,0,0,0,1,41,10,0,0,15,2,1,1,2,0,0
91,329,Merriam Ward 3 Precinct 02,1022,424,317,281,88,47,41,0,0,1,0,0,42,4,0,0,22,14,0,1,4,0,0
91,330,Merriam Ward 4 Precinct 01,1256,495,431,330,86,41,45,0,0,0,2,1,33,5,0,0,30,11,0,0,4,0,0
91,331,Merriam Ward 4 Precinct 02,488,196,150,142,38,15,23,0,0,1,0,2,11,1,0,0,20,2,1,0,0,0,0
91,332,Merriam Ward 4 Precinct 03,625,273,186,166,54,33,21,0,0,3,0,1,25,4,0,0,14,3,1,0,3,0,0
91,333,Mission Ward 1 Precinct 01,670,299,183,188,32,21,11,0,0,1,0,0,18,2,0,0,6,5,0,0,0,0,0
91,334,Mission Ward 1 Precinct 02,1062,427,205,430,63,31,32,0,0,4,0,0,22,5,0,0,16,12,1,1,2,0,0
91,335,Mission Ward 2 Precinct 01,1101,455,321,325,68,37,31,0,0,2,1,3,28,3,0,0,19,5,2,0,5,0,0
91,336,Mission Ward 2 Precinct 02,1083,477,282,324,102,58,44,0,0,1,0,1,52,4,0,0,33,7,2,0,2,0,0
91,337,Mission Ward 3 Precinct 01,1354,601,334,419,72,48,24,0,0,2,0,0,41,5,0,0,19,2,2,0,1,0,0
91,338,Mission Ward 3 Precinct 02,539,251,151,137,39,16,23,0,0,1,0,0,14,1,0,0,20,3,0,0,0,0,0
91,339,Mission Ward 4 Precinct 01,666,312,201,153,65,45,20,0,0,1,0,0,43,1,0,0,15,5,0,0,0,0,0
91,340,Mission Ward 4 Precinct 02,805,329,295,181,80,42,38,0,0,0,0,0,40,2,0,0,24,10,2,0,2,0,0
91,341,Mission Ward 4 Precinct 03,266,113,86,67,13,9,4,0,0,0,0,0,8,1,0,0,3,0,0,0,1,0,0
91,342,Mission Ward 4 Precinct 04,337,145,103,89,30,16,14,0,0,0,0,0,15,1,0,0,9,4,0,0,1,0,0
91,343,Mission Hills Precinct 01,737,192,407,138,24,12,12,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,2,9,0,0,1,0,0
91,344,Mission Hills Precinct 02,910,267,460,183,41,11,30,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,16,9,1,0,4,0,0
91,345,Mission Hills Precinct 03,600,142,334,124,22,14,8,0,0,0,0,0,12,2,0,0,1,6,0,0,1,0,0
91,346,Mission Hills Precinct 04,980,296,513,171,40,15,25,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,12,12,1,0,0,0,0
91,347,Mission Woods Precinct 01,170,67,68,35,9,4,5,0,0,1,0,0,3,0,0,0,1,2,0,1,1,0,0
91,348,Overland Park Ward 1 Precinct 01,1113,447,334,332,85,50,35,0,0,2,1,1,44,2,0,0,19,9,0,2,5,0,0
91,349,Overland Park Ward 1 Precinct 02,1349,603,332,414,87,59,28,0,0,1,1,3,46,8,0,0,21,4,0,0,3,0,0
91,350,Overland Park Ward 1 Precinct 03,1088,427,350,311,48,25,23,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,15,8,0,0,0,0,0
91,351,Overland Park Ward 1 Precinct 04,390,156,129,105,32,12,20,0,0,1,0,0,9,2,0,0,18,2,0,0,0,0,0
91,352,Overland Park Ward 1 Precinct 05,442,200,132,110,31,18,13,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,5,8,0,0,0,0,0
91,353,Overland Park Ward 1 Precinct 06,1194,489,419,286,102,43,59,0,0,2,0,2,37,2,0,0,44,10,1,0,4,0,0
91,354,Overland Park Ward 1 Precinct 07,1387,520,452,415,97,38,59,0,1,2,0,0,36,0,0,0,40,10,3,0,5,0,1
91,355,Overland Park Ward 1 Precinct 08,1222,488,313,421,82,34,48,0,0,1,2,0,29,2,0,0,25,15,1,0,7,0,0
91,356,Overland Park Ward 1 Precinct 09,708,283,219,206,51,22,29,0,0,1,0,0,18,3,0,0,21,6,0,0,2,0,0
91,357,Overland Park Ward 1 Precinct 10,1472,597,464,411,129,67,62,0,0,0,0,3,61,3,0,0,49,12,0,0,1,0,0
91,358,Overland Park Ward 1 Precinct 11,562,218,106,238,20,14,6,0,0,1,0,0,11,2,0,0,4,2,0,0,0,0,0
91,359,Overland Park Ward 1 Precinct 12,1429,643,323,463,40,25,15,0,0,1,1,0,21,2,0,0,8,3,0,0,4,0,0
91,360,Overland Park Ward 1 Precinct 13,890,345,256,289,56,41,15,0,0,1,0,2,31,7,0,0,9,4,0,0,2,0,0
91,361,Overland Park Ward 1 Precinct 14,1119,474,301,344,73,38,35,0,0,2,1,0,34,1,0,0,22,5,3,0,5,0,0
91,362,Overland Park Ward 1 Precinct 15,513,215,149,149,33,19,14,0,0,0,0,1,18,0,0,0,12,2,0,0,0,0,0
91,363,Overland Park Ward 1 Precinct 16,939,416,254,269,61,40,21,0,0,0,0,0,31,9,0,0,9,8,2,0,2,0,0
91,364,Overland Park Ward 1 Precinct 17,590,235,176,179,48,16,32,0,0,1,0,0,14,1,0,0,22,6,2,0,2,0,0
91,365,Overland Park Ward 1 Precinct 18,826,349,323,154,97,53,44,0,0,1,0,0,49,3,0,0,25,13,1,1,4,0,0
91,366,Overland Park Ward 1 Precinct 19,919,421,212,286,39,20,19,0,0,0,1,1,18,0,0,0,14,2,1,0,2,0,0
91,367,Overland Park Ward 1 Precinct 20,572,244,188,140,51,31,20,0,0,0,1,0,30,0,0,0,12,6,0,1,1,0,0
91,368,Overland Park Ward 1 Precinct 21,346,125,127,94,31,15,16,0,0,2,0,1,9,3,0,0,11,4,0,0,1,0,0
91,369,Overland Park Ward 1 Precinct 22,292,137,63,92,11,9,2,0,0,1,0,0,8,0,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0
91,370,Overland Park Ward 1 Precinct 23,810,349,306,155,67,42,25,0,0,0,0,0,40,2,0,0,13,11,1,0,0,0,0
91,371,Overland Park Ward 1 Precinct 24,256,111,80,65,23,12,11,0,0,0,1,1,8,2,0,0,7,1,1,0,2,0,0
91,372,Overland Park Ward 1 Precinct 25,691,271,216,204,58,26,32,0,0,1,0,0,23,2,0,0,19,9,0,0,4,0,0
91,373,Overland Park Ward 1 Precinct 26,187,56,54,77,17,9,8,0,0,1,0,0,7,1,0,0,6,2,0,0,0,0,0
91,374,Overland Park Ward 2 Precinct 01,857,319,343,195,70,25,45,0,0,0,0,0,23,2,0,0,31,6,1,0,7,0,0
91,375,Overland Park Ward 2 Precinct 02,916,325,338,253,61,35,26,0,0,1,0,0,33,1,0,0,9,12,0,0,5,0,0
91,376,Overland Park Ward 2 Precinct 03,757,318,283,156,49,21,28,0,0,1,0,0,17,3,0,0,13,12,0,0,3,0,0
91,377,Overland Park Ward 2 Precinct 04,947,372,334,241,72,27,45,0,0,0,1,0,25,1,0,0,36,8,1,0,0,0,0
91,378,Overland Park Ward 2 Precinct 05,768,338,213,217,29,16,13,0,0,1,0,1,14,0,0,0,7,4,1,1,0,0,0
91,379,Overland Park Ward 2 Precinct 06,906,373,300,233,78,43,35,0,0,0,0,0,35,8,0,0,20,11,1,0,3,0,0
91,380,Overland Park Ward 2 Precinct 07,691,256,246,189,75,48,27,0,0,3,0,0,44,1,0,0,15,9,1,0,2,0,0
91,381,Overland Park Ward 2 Precinct 08,1175,508,293,374,55,26,29,0,0,0,0,1,21,4,0,0,21,3,1,1,3,0,0
91,382,Overland Park Ward 2 Precinct 09,916,328,290,298,44,12,32,0,0,0,0,0,10,2,0,0,22,9,0,1,0,0,0
91,383,Overland Park Ward 2 Precinct 10,1976,751,715,510,126,58,68,0,0,2,0,1,54,1,0,0,42,15,4,1,6,0,0
91,384,Overland Park Ward 2 Precinct 11,455,148,188,119,12,5,7,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,5,0,0,0,2,0,0
91,385,Overland Park Ward 2 Precinct 12,727,259,269,199,46,20,26,0,0,0,0,0,17,3,0,0,18,8,0,0,0,0,0
91,386,Overland Park Ward 2 Precinct 13,748,307,191,250,42,29,13,0,0,0,0,0,24,5,0,0,8,1,0,0,4,0,0
91,387,Overland Park Ward 2 Precinct 14,661,287,230,144,68,37,31,0,0,0,0,0,36,1,0,0,21,6,1,0,3,0,0
91,388,Overland Park Ward 2 Precinct 15,1130,415,432,283,108,50,58,0,0,1,1,1,47,0,0,0,31,17,4,0,6,0,0
