"line number","contest name","choice name","party name","total votes","percent of votes","registered voters","ballots cast","num Precinct total","num Precinct rptg","over votes","under votes"
257,"REP Committeewoman NMV637 (Vote For 1)","Kala E Groff","REP",40,97.56,250,52,1,1,"0","0"
258,"REP Committeewoman NMV637 (Vote For 1)","Write-in","REP",1,2.44,250,52,1,1,"0","0"
259,"DEM Committeewoman NMVEN26 (Vote For 1)","Write-in","DEM",0,0.00,0,0,1,1,"0","0"
260,"REP Committeewoman NMVEN26 (Vote For 1)","Write-in","REP",0,0.00,0,0,1,1,"0","0"
261,"DEM Committeewoman NMVEN5 (Vote For 1)","Write-in","DEM",0,0.00,0,0,1,1,"0","0"
262,"REP Committeewoman NMVEN5 (Vote For 1)","Write-in","REP",0,0.00,0,0,1,1,"0","0"
263,"DEM Committeewoman NPE1 (Vote For 1)","Write-in","DEM",0,0.00,11,3,1,1,"0","0"
264,"REP Committeewoman NPE1 (Vote For 1)","Write-in","REP",0,0.00,11,3,1,1,"0","0"
265,"DEM Committeewoman NPE2 (Vote For 1)","Write-in","DEM",0,0.00,80,32,1,1,"0","0"
266,"REP Committeewoman NPE2 (Vote For 1)","Write-in","REP",2,100.00,80,32,1,1,"0","0"
267,"DEM Committeewoman NPW (Vote For 1)","Write-in","DEM",0,0.00,382,110,1,1,"0","0"
268,"REP Committeewoman NPW (Vote For 1)","Write-in","REP",2,100.00,382,110,1,1,"0","0"
269,"DEM Committeewoman NW (Vote For 1)","Write-in","DEM",0,0.00,544,72,1,1,"0","0"
270,"REP Committeewoman NW (Vote For 1)","Write-in","REP",8,100.00,544,72,1,1,"0","0"
271,"DEM Committeewoman OC1 (Vote For 1)","Diana L Walker","DEM",21,100.00,518,67,1,1,"0","0"
272,"DEM Committeewoman OC1 (Vote For 1)","Write-in","DEM",0,0.00,518,67,1,1,"0","0"
273,"REP Committeewoman OC1 (Vote For 1)","Write-in","REP",6,100.00,518,67,1,1,"0","0"
274,"DEM Committeewoman OC2 (Vote For 1)","Write-in","DEM",3,100.00,661,139,1,1,"0","0"
275,"REP Committeewoman OC2 (Vote For 1)","Kimi Wilson","REP",88,96.70,661,139,1,1,"0","0"
276,"REP Committeewoman OC2 (Vote For 1)","Write-in","REP",3,3.30,661,139,1,1,"0","0"
277,"DEM Committeewoman OC3 (Vote For 1)","Write-in","DEM",0,0.00,689,123,1,1,"0","0"
278,"REP Committeewoman OC3 (Vote For 1)","Carol J Cooper","REP",78,100.00,689,123,1,1,"0","0"
279,"REP Committeewoman OC3 (Vote For 1)","Write-in","REP",0,0.00,689,123,1,1,"0","0"
280,"DEM Committeewoman OC4H5 (Vote For 1)","Write-in","DEM",0,0.00,43,1,1,1,"0","0"
281,"REP Committeewoman OC4H5 (Vote For 1)","Write-in","REP",0,0.00,43,1,1,1,"0","0"
282,"DEM Committeewoman OC4H6 (Vote For 1)","Write-in","DEM",1,100.00,557,66,1,1,"0","0"
283,"REP Committeewoman OC4H6 (Vote For 1)","Cathy A Caldwell","REP",43,97.73,557,66,1,1,"0","0"
284,"REP Committeewoman OC4H6 (Vote For 1)","Write-in","REP",1,2.27,557,66,1,1,"0","0"
285,"DEM Committeewoman OSA5 (Vote For 1)","Write-in","DEM",0,0.00,465,107,1,1,"0","0"
286,"REP Committeewoman OSA5 (Vote For 1)","Write-in","REP",5,100.00,465,107,1,1,"0","0"
287,"DEM Committeewoman OSA6 (Vote For 1)","Write-in","DEM",0,0.00,0,0,1,1,"0","0"
288,"REP Committeewoman OSA6 (Vote For 1)","Write-in","REP",0,0.00,0,0,1,1,"0","0"
289,"DEM Committeewoman OSA9 (Vote For 1)","Write-in","DEM",0,0.00,97,26,1,1,"0","0"
290,"REP Committeewoman OSA9 (Vote For 1)","Write-in","REP",0,0.00,97,26,1,1,"0","0"
291,"DEM Committeewoman OSG (Vote For 1)","Write-in","DEM",3,100.00,331,68,1,1,"0","0"
292,"REP Committeewoman OSG (Vote For 1)","Heather Bueker","REP",50,98.04,331,68,1,1,"0","0"
293,"REP Committeewoman OSG (Vote For 1)","Write-in","REP",1,1.96,331,68,1,1,"0","0"
294,"DEM Committeewoman PC1 (Vote For 1)","Write-in","DEM",1,100.00,1017,236,1,1,"0","0"
295,"REP Committeewoman PC1 (Vote For 1)","Write-in","REP",33,100.00,1017,236,1,1,"0","0"
296,"DEM Committeewoman PC2 (Vote For 1)","Write-in","DEM",2,100.00,962,133,1,1,"0","0"
297,"REP Committeewoman PC2 (Vote For 1)","Write-in","REP",18,100.00,962,133,1,1,"0","0"
298,"DEM Committeewoman PC3 (Vote For 1)","Elena Super","DEM",34,100.00,898,172,1,1,"0","0"
299,"DEM Committeewoman PC3 (Vote For 1)","Write-in","DEM",0,0.00,898,172,1,1,"0","0"
300,"REP Committeewoman PC3 (Vote For 1)","Meckenzie L Kelly","REP",111,98.23,898,172,1,1,"0","0"
301,"REP Committeewoman PC3 (Vote For 1)","Write-in","REP",2,1.77,898,172,1,1,"0","0"
302,"DEM Committeewoman PC4 (Vote For 1)","Write-in","DEM",1,100.00,1279,274,1,1,"0","0"
303,"REP Committeewoman PC4 (Vote For 1)","LeAnne Shields","REP",196,97.51,1279,274,1,1,"0","0"
304,"REP Committeewoman PC4 (Vote For 1)","Write-in","REP",5,2.49,1279,274,1,1,"0","0"
305,"DEM Committeewoman RICH (Vote For 1)","Write-in","DEM",1,100.00,1590,223,1,1,"0","0"
306,"REP Committeewoman RICH (Vote For 1)","Adeline Dowling","REP",171,97.16,1590,223,1,1,"0","0"
307,"REP Committeewoman RICH (Vote For 1)","Write-in","REP",5,2.84,1590,223,1,1,"0","0"
308,"DEM Committeewoman RICH6 (Vote For 1)","Write-in","DEM",1,100.00,110,16,1,1,"0","0"
309,"REP Committeewoman RICH6 (Vote For 1)","Write-in","REP",3,100.00,110,16,1,1,"0","0"
310,"DEM Committeewoman SC6 (Vote For 1)","Nancy Hart-Kline","DEM",5,100.00,256,37,1,1,"0","0"
311,"DEM Committeewoman SC6 (Vote For 1)","Write-in","DEM",0,0.00,256,37,1,1,"0","0"
312,"REP Committeewoman SC6 (Vote For 1)","Write-in","REP",0,0.00,256,37,1,1,"0","0"
313,"DEM Committeewoman SC9 (Vote For 1)","Write-in","DEM",0,0.00,204,23,1,1,"0","0"
314,"REP Committeewoman SC9 (Vote For 1)","Write-in","REP",4,100.00,204,23,1,1,"0","0"
315,"DEM Committeewoman SH1 (Vote For 1)","Write-in","DEM",2,100.00,2108,149,1,1,"0","0"
316,"REP Committeewoman SH1 (Vote For 1)","Write-in","REP",12,100.00,2108,149,1,1,"0","0"
317,"DEM Committeewoman SH25 (Vote For 1)","Write-in","DEM",0,0.00,0,0,1,1,"0","0"
318,"REP Committeewoman SH25 (Vote For 1)","Write-in","REP",0,0.00,0,0,1,1,"0","0"
319,"DEM Committeewoman SH26 (Vote For 1)","Write-in","DEM",0,0.00,0,0,1,1,"0","0"
320,"REP Committeewoman SH26 (Vote For 1)","Write-in","REP",0,0.00,0,0,1,1,"0","0"
321,"DEM Committeewoman SH3 (Vote For 1)","Write-in","DEM",0,0.00,163,7,1,1,"0","0"
322,"REP Committeewoman SH3 (Vote For 1)","Write-in","REP",0,0.00,163,7,1,1,"0","0"
323,"DEM Committeewoman SMV6 (Vote For 1)","Linda Woodward","DEM",41,97.62,1136,213,1,1,"0","0"
324,"DEM Committeewoman SMV6 (Vote For 1)","Write-in","DEM",1,2.38,1136,213,1,1,"0","0"
325,"REP Committeewoman SMV6 (Vote For 1)","Write-in","REP",14,100.00,1136,213,1,1,"0","0"
326,"DEM Committeewoman SPE2 (Vote For 1)","Write-in","DEM",0,0.00,148,32,1,1,"0","0"
327,"REP Committeewoman SPE2 (Vote For 1)","Write-in","REP",4,100.00,148,32,1,1,"0","0"
328,"DEM Committeewoman SPW (Vote For 1)","Write-in","DEM",0,0.00,246,41,1,1,"0","0"
329,"REP Committeewoman SPW (Vote For 1)","Bonnie L Gray","REP",31,100.00,246,41,1,1,"0","0"
330,"REP Committeewoman SPW (Vote For 1)","Write-in","REP",0,0.00,246,41,1,1,"0","0"
331,"DEM Committeewoman STAN5 (Vote For 1)","Karen Shepherd","DEM",20,100.00,635,104,1,1,"0","0"
332,"DEM Committeewoman STAN5 (Vote For 1)","Write-in","DEM",0,0.00,635,104,1,1,"0","0"
333,"REP Committeewoman STAN5 (Vote For 1)","Write-in","REP",10,100.00,635,104,1,1,"0","0"
334,"DEM Committeewoman STAN6 (Vote For 1)","Write-in","DEM",0,0.00,54,9,1,1,"0","0"
335,"REP Committeewoman STAN6 (Vote For 1)","Write-in","REP",2,100.00,54,9,1,1,"0","0"
336,"DEM Committeewoman SW (Vote For 1)","Write-in","DEM",0,0.00,1201,179,1,1,"0","0"
337,"REP Committeewoman SW (Vote For 1)","Cheryl Kelly","REP",139,98.58,1201,179,1,1,"0","0"
338,"REP Committeewoman SW (Vote For 1)","Write-in","REP",2,1.42,1201,179,1,1,"0","0"
339,"DEM Committeewoman TM (Vote For 1)","Write-in","DEM",1,100.00,1252,148,1,1,"0","0"
340,"REP Committeewoman TM (Vote For 1)","Write-in","REP",12,100.00,1252,148,1,1,"0","0"
341,"DEM Committeewoman WMC (Vote For 1)","Write-in","DEM",1,100.00,631,140,1,1,"0","0"
342,"REP Committeewoman WMC (Vote For 1)","Cynthia Maddock","REP",107,99.07,631,140,1,1,"0","0"
343,"REP Committeewoman WMC (Vote For 1)","Write-in","REP",1,0.93,631,140,1,1,"0","0"
344,"DEM Committeewoman WV6 (Vote For 1)","Christy C Levings","DEM",26,100.00,741,203,1,1,"0","0"
345,"DEM Committeewoman WV6 (Vote For 1)","Write-in","DEM",0,0.00,741,203,1,1,"0","0"
346,"REP Committeewoman WV6 (Vote For 1)","Anna Gross","REP",102,64.15,741,203,1,1,"0","0"
347,"REP Committeewoman WV6 (Vote For 1)","Marjorie Pretz","REP",57,35.85,741,203,1,1,"0","0"
348,"REP Committeewoman WV6 (Vote For 1)","Write-in","REP",0,0.00,741,203,1,1,"0","0"
349,"DEM Committeewoman WV9 (Vote For 1)","Write-in","DEM",0,0.00,40,17,1,1,"0","0"
350,"REP Committeewoman WV9 (Vote For 1)","Write-in","REP",0,0.00,40,17,1,1,"0","0"
351,"DEM Committeeman Louisburg City 4 (Vote For 1)","Write-in","DEM",1,100.00,891,106,2,2,"0","0"
352,"REP Committeeman Louisburg City 4 (Vote For 1)","Write-in","REP",12,100.00,891,106,2,2,"0","0"
353,"DEM Committeewoman Louisburg City 4 (Vote For 1)","Write-in","DEM",1,100.00,891,106,2,2,"0","0"
354,"REP Committeewoman Louisburg City 4 (Vote For 1)","Teresa M Reeves","REP",79,97.53,891,106,2,2,"0","0"
355,"REP Committeewoman Louisburg City 4 (Vote For 1)","Write-in","REP",2,2.47,891,106,2,2,"0","0"
