Offical Election Results
Anderson County
Precinct,Contest Name,Candidate Name,Votes,Voter Turnout
"Welda Township","US Representative District 3","Sharice Davids","48","68.20%"
"Welda Township","US Representative District 3","Prasanth Reddy","82","68.20%"
"Welda Township","US Representative District 3","Steve Roberts","14","68.20%"
"Welda Township","US Representative District 3","WRITE-IN","0","68.20%"
"Welda Township","State Senate District 12","Cullene Lang","26","68.20%"
"Welda Township","State Senate District 12","Caryn Tyson","113","68.20%"
"Welda Township","State Senate District 12","WRITE-IN","1","68.20%"
"Welda Township","State Representative District 9","Fred Gardner","134","68.20%"
"Welda Township","State Representative District 9","WRITE-IN","2","68.20%"
"Welda Township","County Clerk","Julie Wettstein","129","68.20%"
"Welda Township","County Clerk","WRITE-IN","2","68.20%"
"Welda Township","County Treasurer","Ida (Yoder) McClelland","135","68.20%"
"Welda Township","County Treasurer","WRITE-IN","1","68.20%"
"Welda Township","County Register of Deeds","Sandra J. Baugher","126","68.20%"
"Welda Township","County Register of Deeds","WRITE-IN","3","68.20%"
"Welda Township","County Attorney","Steven R Wilson","127","68.20%"
"Welda Township","County Attorney","WRITE-IN","4","68.20%"
"Welda Township","County Sheriff","Wesley E McClain","107","68.20%"
"Welda Township","County Sheriff","Robert Smith","15","68.20%"
"Welda Township","County Sheriff","WRITE-IN","4","68.20%"
"Welda Township","Welda Township Trustee","Melissa Miller","12","68.20%"
"Welda Township","Welda Township Trustee","WRITE-IN","22","68.20%"
"Welda Township","Welda Township Treasurer","Peggy McGregor","12","68.20%"
"Welda Township","Welda Township Treasurer","WRITE-IN","17","68.20%"
"Welda Township","Retain Court of Appeals Judge, Warner","Yes","63","68.20%"
"Welda Township","Retain Court of Appeals Judge, Warner","No","47","68.20%"
"Welda Township","Retain Court of Appeals Judge, Bruns","Yes","67","68.20%"
"Welda Township","Retain Court of Appeals Judge, Bruns","No","41","68.20%"
"Welda Township","Retain Court of Appeals Judge, Atcheson","Yes","60","68.20%"
"Welda Township","Retain Court of Appeals Judge, Atcheson","No","42","68.20%"
"Welda Township","Retain Court of Appeals Judge, Arnold-Burger","Yes","57","68.20%"
"Welda Township","Retain Court of Appeals Judge, Arnold-Burger","No","47","68.20%"
"Welda Township","Retain Court of Appeals Judge, Pickering","Yes","59","68.20%"
"Welda Township","Retain Court of Appeals Judge, Pickering","No","45","68.20%"
"Welda Township","Retain Court of Appeals Judge, Coble","Yes","57","68.20%"
"Welda Township","Retain Court of Appeals Judge, Coble","No","46","68.20%"
"Welda Township","Retain Court of Appeals Judge, Gardner","Yes","67","68.20%"
"Welda Township","Retain Court of Appeals Judge, Gardner","No","40","68.20%"
"Welda Township","Retain District 4 Division 1 Court Judge, Wine","Yes","73","68.20%"
"Welda Township","Retain District 4 Division 1 Court Judge, Wine","No","35","68.20%"
"Welda Township","Retain District 4 Division 2 Court Judge, Witteman","Yes","75","68.20%"
"Welda Township","Retain District 4 Division 2 Court Judge, Witteman","No","31","68.20%"
"Welda Township","Retain District 4 Division 3 Court Judge, Godderz","Yes","83","68.20%"
"Welda Township","Retain District 4 Division 3 Court Judge, Godderz","No","33","68.20%"
"Westphalia Township","US President and Vice President","Harris and Walz","30","65.67%"
"Westphalia Township","US President and Vice President","Kennedy Jr. and Shanahan","2","65.67%"
"Westphalia Township","US President and Vice President","Oliver and ter Maat","0","65.67%"
"Westphalia Township","US President and Vice President","Trump and Vance","119","65.67%"
"Westphalia Township","US President and Vice President","WRITE-IN","0","65.67%"
"Westphalia Township","US Representative District 3","Sharice Davids","35","65.67%"
"Westphalia Township","US Representative District 3","Prasanth Reddy","98","65.67%"
"Westphalia Township","US Representative District 3","Steve Roberts","11","65.67%"
"Westphalia Township","US Representative District 3","WRITE-IN","0","65.67%"
"Westphalia Township","State Senate District 12","Cullene Lang","16","65.67%"
"Westphalia Township","State Senate District 12","Caryn Tyson","125","65.67%"
"Westphalia Township","State Senate District 12","WRITE-IN","1","65.67%"
"Westphalia Township","State Representative District 9","Fred Gardner","142","65.67%"
"Westphalia Township","State Representative District 9","WRITE-IN","1","65.67%"
"Westphalia Township","County Commissioner District 3","Phyllis Gettler","49","65.67%"
"Westphalia Township","County Commissioner District 3","Michael E. Blaufuss","103","65.67%"
"Westphalia Township","County Commissioner District 3","WRITE-IN","0","65.67%"
"Westphalia Township","County Clerk","Julie Wettstein","138","65.67%"
"Westphalia Township","County Clerk","WRITE-IN","0","65.67%"
"Westphalia Township","County Treasurer","Ida (Yoder) McClelland","146","65.67%"
"Westphalia Township","County Treasurer","WRITE-IN","0","65.67%"
"Westphalia Township","County Register of Deeds","Sandra J. Baugher","130","65.67%"
"Westphalia Township","County Register of Deeds","WRITE-IN","1","65.67%"
"Westphalia Township","County Attorney","Steven R Wilson","132","65.67%"
"Westphalia Township","County Attorney","WRITE-IN","0","65.67%"
"Westphalia Township","County Sheriff","Wesley E McClain","127","65.67%"
"Westphalia Township","County Sheriff","Robert Smith","10","65.67%"
"Westphalia Township","County Sheriff","WRITE-IN","4","65.67%"
"Westphalia Township","Westphalia Twp Trustee","Tom Young","4","65.67%"
"Westphalia Township","Westphalia Twp Trustee","WRITE-IN","14","65.67%"
"Westphalia Township","Westphalia Twp Treasurer","Michelle Ratliff","8","65.67%"
"Westphalia Township","Westphalia Twp Treasurer","WRITE-IN","13","65.67%"
"Westphalia Township","Retain Court of Appeals Judge, Warner","Yes","72","65.67%"
"Westphalia Township","Retain Court of Appeals Judge, Warner","No","46","65.67%"
"Westphalia Township","Retain Court of Appeals Judge, Bruns","Yes","76","65.67%"
"Westphalia Township","Retain Court of Appeals Judge, Bruns","No","41","65.67%"
"Westphalia Township","Retain Court of Appeals Judge, Atcheson","Yes","63","65.67%"
"Westphalia Township","Retain Court of Appeals Judge, Atcheson","No","51","65.67%"
"Westphalia Township","Retain Court of Appeals Judge, Arnold-Burger","Yes","58","65.67%"
"Westphalia Township","Retain Court of Appeals Judge, Arnold-Burger","No","54","65.67%"
"Westphalia Township","Retain Court of Appeals Judge, Pickering","Yes","58","65.67%"
"Westphalia Township","Retain Court of Appeals Judge, Pickering","No","55","65.67%"
"Westphalia Township","Retain Court of Appeals Judge, Coble","Yes","59","65.67%"
"Westphalia Township","Retain Court of Appeals Judge, Coble","No","52","65.67%"
"Westphalia Township","Retain Court of Appeals Judge, Gardner","Yes","70","65.67%"
"Westphalia Township","Retain Court of Appeals Judge, Gardner","No","42","65.67%"
"Westphalia Township","Retain District 4 Division 1 Court Judge, Wine","Yes","82","65.67%"
"Westphalia Township","Retain District 4 Division 1 Court Judge, Wine","No","35","65.67%"
"Westphalia Township","Retain District 4 Division 2 Court Judge, Witteman","Yes","87","65.67%"
"Westphalia Township","Retain District 4 Division 2 Court Judge, Witteman","No","30","65.67%"
"Westphalia Township","Retain District 4 Division 3 Court Judge, Godderz","Yes","88","65.67%"
"Westphalia Township","Retain District 4 Division 3 Court Judge, Godderz","No","33","65.67%"
