Offical Election Results
Douglas County
Precinct,Contest Name,Candidate Name,Votes,Voter Turnout
"Lawrence 77 H42 (77B.1)","Nominee for President","Ryan L. Binkley","0","8.86%"
"Lawrence 8","Nominee for President","Joseph R Biden Jr","28","7.61%"
"Lawrence 8","Nominee for President","None of the names shown","5","7.61%"
"Lawrence 8","Nominee for President","Marianne Williamson","1","7.61%"
"Lawrence 8","Nominee for President","Jason Michael Palmer","0","7.61%"
"Lawrence 8","Nominee for President","Dean Phillips","0","7.61%"
"Lawrence 8","Nominee for President","Donald J. Trump","3","7.61%"
"Lawrence 8","Nominee for President","Nikki R. Haley","3","7.61%"
"Lawrence 8","Nominee for President","Ron DeSantis","1","7.61%"
"Lawrence 8","Nominee for President","Ryan L. Binkley","1","7.61%"
"Lawrence 8","Nominee for President","None of the names shown","0","7.61%"
"Lawrence 9","Nominee for President","Joseph R Biden Jr","21","8.09%"
"Lawrence 9","Nominee for President","None of the names shown","9","8.09%"
"Lawrence 9","Nominee for President","Dean Phillips","1","8.09%"
"Lawrence 9","Nominee for President","Marianne Williamson","0","8.09%"
"Lawrence 9","Nominee for President","Jason Michael Palmer","0","8.09%"
"Lawrence 9","Nominee for President","Nikki R. Haley","5","8.09%"
"Lawrence 9","Nominee for President","None of the names shown","2","8.09%"
"Lawrence 9","Nominee for President","Donald J. Trump","0","8.09%"
"Lawrence 9","Nominee for President","Ron DeSantis","0","8.09%"
"Lawrence 9","Nominee for President","Ryan L. Binkley","0","8.09%"
"Lecompton 57 C1 H45 (57C.5)","Nominee for President","Joseph R Biden Jr","4","12.66%"
"Lecompton 57 C1 H45 (57C.5)","Nominee for President","Marianne Williamson","1","12.66%"
"Lecompton 57 C1 H45 (57C.5)","Nominee for President","Jason Michael Palmer","0","12.66%"
"Lecompton 57 C1 H45 (57C.5)","Nominee for President","Dean Phillips","0","12.66%"
"Lecompton 57 C1 H45 (57C.5)","Nominee for President","None of the names shown","0","12.66%"
"Lecompton 57 C1 H45 (57C.5)","Nominee for President","Donald J. Trump","3","12.66%"
"Lecompton 57 C1 H45 (57C.5)","Nominee for President","None of the names shown","2","12.66%"
"Lecompton 57 C1 H45 (57C.5)","Nominee for President","Nikki R. Haley","0","12.66%"
"Lecompton 57 C1 H45 (57C.5)","Nominee for President","Ron DeSantis","0","12.66%"
"Lecompton 57 C1 H45 (57C.5)","Nominee for President","Ryan L. Binkley","0","12.66%"
"Lecompton 57 C2 H45 (57.1,57.2,57.4)","Nominee for President","Joseph R Biden Jr","14","13.04%"
"Lecompton 57 C2 H45 (57.1,57.2,57.4)","Nominee for President","None of the names shown","6","13.04%"
"Lecompton 57 C2 H45 (57.1,57.2,57.4)","Nominee for President","Jason Michael Palmer","2","13.04%"
"Lecompton 57 C2 H45 (57.1,57.2,57.4)","Nominee for President","Marianne Williamson","0","13.04%"
"Lecompton 57 C2 H45 (57.1,57.2,57.4)","Nominee for President","Dean Phillips","0","13.04%"
"Lecompton 57 C2 H45 (57.1,57.2,57.4)","Nominee for President","Donald J. Trump","30","13.04%"
"Lecompton 57 C2 H45 (57.1,57.2,57.4)","Nominee for President","Nikki R. Haley","6","13.04%"
"Lecompton 57 C2 H45 (57.1,57.2,57.4)","Nominee for President","None of the names shown","4","13.04%"
"Lecompton 57 C2 H45 (57.1,57.2,57.4)","Nominee for President","Ron DeSantis","1","13.04%"
"Lecompton 57 C2 H45 (57.1,57.2,57.4)","Nominee for President","Ryan L. Binkley","0","13.04%"
"Lecompton 57 C2 H47 (57B.3)","Nominee for President","Joseph R Biden Jr","4","15.75%"
"Lecompton 57 C2 H47 (57B.3)","Nominee for President","None of the names shown","2","15.75%"
"Lecompton 57 C2 H47 (57B.3)","Nominee for President","Marianne Williamson","0","15.75%"
"Lecompton 57 C2 H47 (57B.3)","Nominee for President","Jason Michael Palmer","0","15.75%"
"Lecompton 57 C2 H47 (57B.3)","Nominee for President","Dean Phillips","0","15.75%"
"Lecompton 57 C2 H47 (57B.3)","Nominee for President","Donald J. Trump","10","15.75%"
"Lecompton 57 C2 H47 (57B.3)","Nominee for President","Nikki R. Haley","6","15.75%"
"Lecompton 57 C2 H47 (57B.3)","Nominee for President","None of the names shown","1","15.75%"
"Lecompton 57 C2 H47 (57B.3)","Nominee for President","Ron DeSantis","0","15.75%"
"Lecompton 57 C2 H47 (57B.3)","Nominee for President","Ryan L. Binkley","0","15.75%"
"Marion 59A","Nominee for President","Joseph R Biden Jr","16","8.87%"
"Marion 59A","Nominee for President","None of the names shown","2","8.87%"
"Marion 59A","Nominee for President","Marianne Williamson","1","8.87%"
"Marion 59A","Nominee for President","Jason Michael Palmer","1","8.87%"
"Marion 59A","Nominee for President","Dean Phillips","0","8.87%"
"Marion 59A","Nominee for President","Donald J. Trump","14","8.87%"
"Marion 59A","Nominee for President","Nikki R. Haley","6","8.87%"
"Marion 59A","Nominee for President","Ron DeSantis","2","8.87%"
"Marion 59A","Nominee for President","None of the names shown","2","8.87%"
"Marion 59A","Nominee for President","Ryan L. Binkley","0","8.87%"
"N Eudora 52 Twp","Nominee for President","Marianne Williamson","0","2.99%"
"N Eudora 52 Twp","Nominee for President","Jason Michael Palmer","0","2.99%"
"N Eudora 52 Twp","Nominee for President","Dean Phillips","0","2.99%"
"N Eudora 52 Twp","Nominee for President","Joseph R Biden Jr","0","2.99%"
"N Eudora 52 Twp","Nominee for President","None of the names shown","0","2.99%"
"N Eudora 52 Twp","Nominee for President","Donald J. Trump","1","2.99%"
"N Eudora 52 Twp","Nominee for President","Nikki R. Haley","1","2.99%"
"N Eudora 52 Twp","Nominee for President","Ron DeSantis","0","2.99%"
"N Eudora 52 Twp","Nominee for President","Ryan L. Binkley","0","2.99%"
"N Eudora 52 Twp","Nominee for President","None of the names shown","0","2.99%"
"N Eudora City (52.3)","Nominee for President","Joseph R Biden Jr","10","10.40%"
"N Eudora City (52.3)","Nominee for President","Marianne Williamson","0","10.40%"
"N Eudora City (52.3)","Nominee for President","Jason Michael Palmer","0","10.40%"
"N Eudora City (52.3)","Nominee for President","Dean Phillips","0","10.40%"
"N Eudora City (52.3)","Nominee for President","None of the names shown","0","10.40%"
"N Eudora City (52.3)","Nominee for President","Donald J. Trump","29","10.40%"
"N Eudora City (52.3)","Nominee for President","None of the names shown","2","10.40%"
"N Eudora City (52.3)","Nominee for President","Ryan L. Binkley","1","10.40%"
"N Eudora City (52.3)","Nominee for President","Nikki R. Haley","0","10.40%"
"N Eudora City (52.3)","Nominee for President","Ron DeSantis","0","10.40%"
"N Wakarusa 64 S19 H45","Nominee for President","Joseph R Biden Jr","14","16.36%"
"N Wakarusa 64 S19 H45","Nominee for President","Marianne Williamson","2","16.36%"
"N Wakarusa 64 S19 H45","Nominee for President","None of the names shown","2","16.36%"
"N Wakarusa 64 S19 H45","Nominee for President","Jason Michael Palmer","0","16.36%"
"N Wakarusa 64 S19 H45","Nominee for President","Dean Phillips","0","16.36%"
"N Wakarusa 64 S19 H45","Nominee for President","Donald J. Trump","7","16.36%"
"N Wakarusa 64 S19 H45","Nominee for President","Nikki R. Haley","7","16.36%"
"N Wakarusa 64 S19 H45","Nominee for President","None of the names shown","2","16.36%"
"N Wakarusa 64 S19 H45","Nominee for President","Ron DeSantis","1","16.36%"
"N Wakarusa 64 S19 H45","Nominee for President","Ryan L. Binkley","0","16.36%"
"N Wakarusa 64 S2 H46 (64B.3)","Nominee for President","Marianne Williamson","0","0.00%"
"N Wakarusa 64 S2 H46 (64B.3)","Nominee for President","Jason Michael Palmer","0","0.00%"
"N Wakarusa 64 S2 H46 (64B.3)","Nominee for President","Dean Phillips","0","0.00%"
"N Wakarusa 64 S2 H46 (64B.3)","Nominee for President","Joseph R Biden Jr","0","0.00%"
"N Wakarusa 64 S2 H46 (64B.3)","Nominee for President","None of the names shown","0","0.00%"
"N Wakarusa 64 S2 H46 (64B.3)","Nominee for President","Donald J. Trump","0","0.00%"
"N Wakarusa 64 S2 H46 (64B.3)","Nominee for President","Nikki R. Haley","0","0.00%"
"N Wakarusa 64 S2 H46 (64B.3)","Nominee for President","Ron DeSantis","0","0.00%"
"N Wakarusa 64 S2 H46 (64B.3)","Nominee for President","Ryan L. Binkley","0","0.00%"
"N Wakarusa 64 S2 H46 (64B.3)","Nominee for President","None of the names shown","0","0.00%"
"NE Baldwin 61 H43 (61B.5, 61B.6)","Nominee for President","Joseph R Biden Jr","2","4.19%"
"NE Baldwin 61 H43 (61B.5, 61B.6)","Nominee for President","Marianne Williamson","0","4.19%"
"NE Baldwin 61 H43 (61B.5, 61B.6)","Nominee for President","Jason Michael Palmer","0","4.19%"
"NE Baldwin 61 H43 (61B.5, 61B.6)","Nominee for President","Dean Phillips","0","4.19%"
"NE Baldwin 61 H43 (61B.5, 61B.6)","Nominee for President","None of the names shown","0","4.19%"
"NE Baldwin 61 H43 (61B.5, 61B.6)","Nominee for President","Donald J. Trump","5","4.19%"
"NE Baldwin 61 H43 (61B.5, 61B.6)","Nominee for President","Nikki R. Haley","1","4.19%"
"NE Baldwin 61 H43 (61B.5, 61B.6)","Nominee for President","Ron DeSantis","0","4.19%"
"NE Baldwin 61 H43 (61B.5, 61B.6)","Nominee for President","Ryan L. Binkley","0","4.19%"
"NE Baldwin 61 H43 (61B.5, 61B.6)","Nominee for President","None of the names shown","0","4.19%"
"NE Baldwin 61 H5","Nominee for President","Joseph R Biden Jr","37","10.08%"
"NE Baldwin 61 H5","Nominee for President","Marianne Williamson","2","10.08%"
"NE Baldwin 61 H5","Nominee for President","Dean Phillips","1","10.08%"
"NE Baldwin 61 H5","Nominee for President","None of the names shown","1","10.08%"
"NE Baldwin 61 H5","Nominee for President","Jason Michael Palmer","0","10.08%"
"NE Baldwin 61 H5","Nominee for President","Donald J. Trump","46","10.08%"
"NE Baldwin 61 H5","Nominee for President","Nikki R. Haley","5","10.08%"
"NE Baldwin 61 H5","Nominee for President","Ron DeSantis","2","10.08%"
"NE Baldwin 61 H5","Nominee for President","None of the names shown","2","10.08%"
"NE Baldwin 61 H5","Nominee for President","Ryan L. Binkley","1","10.08%"
"NW Baldwin 60","Nominee for President","Joseph R Biden Jr","30","9.36%"
"NW Baldwin 60","Nominee for President","None of the names shown","5","9.36%"
"NW Baldwin 60","Nominee for President","Marianne Williamson","0","9.36%"
"NW Baldwin 60","Nominee for President","Jason Michael Palmer","0","9.36%"
"NW Baldwin 60","Nominee for President","Dean Phillips","0","9.36%"
"NW Baldwin 60","Nominee for President","Donald J. Trump","38","9.36%"
"NW Baldwin 60","Nominee for President","Nikki R. Haley","12","9.36%"
"NW Baldwin 60","Nominee for President","None of the names shown","2","9.36%"
"NW Baldwin 60","Nominee for President","Ron DeSantis","1","9.36%"
"NW Baldwin 60","Nominee for President","Ryan L. Binkley","0","9.36%"
"S Baldwin 62","Nominee for President","Joseph R Biden Jr","28","9.93%"
"S Baldwin 62","Nominee for President","None of the names shown","2","9.93%"
"S Baldwin 62","Nominee for President","Jason Michael Palmer","1","9.93%"
"S Baldwin 62","Nominee for President","Marianne Williamson","0","9.93%"
"S Baldwin 62","Nominee for President","Dean Phillips","0","9.93%"
"S Baldwin 62","Nominee for President","Donald J. Trump","47","9.93%"
"S Baldwin 62","Nominee for President","Nikki R. Haley","17","9.93%"
"S Baldwin 62","Nominee for President","Ron DeSantis","4","9.93%"
"S Baldwin 62","Nominee for President","Ryan L. Binkley","0","9.93%"
"S Baldwin 62","Nominee for President","None of the names shown","0","9.93%"
"S Eudora 53 TwpB","Nominee for President","Joseph R Biden Jr","17","9.56%"
"S Eudora 53 TwpB","Nominee for President","Marianne Williamson","0","9.56%"
"S Eudora 53 TwpB","Nominee for President","Jason Michael Palmer","0","9.56%"
"S Eudora 53 TwpB","Nominee for President","Dean Phillips","0","9.56%"
"S Eudora 53 TwpB","Nominee for President","None of the names shown","0","9.56%"
"S Eudora 53 TwpB","Nominee for President","Donald J. Trump","43","9.56%"
"S Eudora 53 TwpB","Nominee for President","Nikki R. Haley","8","9.56%"
"S Eudora 53 TwpB","Nominee for President","None of the names shown","2","9.56%"
"S Eudora 53 TwpB","Nominee for President","Ron DeSantis","0","9.56%"
"S Eudora 53 TwpB","Nominee for President","Ryan L. Binkley","0","9.56%"
"S Eudora City (53.4)","Nominee for President","Joseph R Biden Jr","14","8.32%"
"S Eudora City (53.4)","Nominee for President","Marianne Williamson","2","8.32%"
"S Eudora City (53.4)","Nominee for President","Jason Michael Palmer","0","8.32%"
"S Eudora City (53.4)","Nominee for President","Dean Phillips","0","8.32%"
"S Eudora City (53.4)","Nominee for President","None of the names shown","0","8.32%"
"S Eudora City (53.4)","Nominee for President","Donald J. Trump","14","8.32%"
"S Eudora City (53.4)","Nominee for President","None of the names shown","6","8.32%"
"S Eudora City (53.4)","Nominee for President","Nikki R. Haley","5","8.32%"
"S Eudora City (53.4)","Nominee for President","Ron DeSantis","1","8.32%"
"S Eudora City (53.4)","Nominee for President","Ryan L. Binkley","0","8.32%"
"S Wakarusa 69 (69.1-3, 69B.4)","Nominee for President","Joseph R Biden Jr","25","11.09%"
"S Wakarusa 69 (69.1-3, 69B.4)","Nominee for President","None of the names shown","4","11.09%"
"S Wakarusa 69 (69.1-3, 69B.4)","Nominee for President","Marianne Williamson","1","11.09%"
"S Wakarusa 69 (69.1-3, 69B.4)","Nominee for President","Dean Phillips","1","11.09%"
"S Wakarusa 69 (69.1-3, 69B.4)","Nominee for President","Jason Michael Palmer","0","11.09%"
"S Wakarusa 69 (69.1-3, 69B.4)","Nominee for President","Donald J. Trump","34","11.09%"
"S Wakarusa 69 (69.1-3, 69B.4)","Nominee for President","Nikki R. Haley","5","11.09%"
"S Wakarusa 69 (69.1-3, 69B.4)","Nominee for President","None of the names shown","4","11.09%"
"S Wakarusa 69 (69.1-3, 69B.4)","Nominee for President","Ron DeSantis","0","11.09%"
"S Wakarusa 69 (69.1-3, 69B.4)","Nominee for President","Ryan L. Binkley","0","11.09%"
"Vinland 63 H117 (63C.3)","Nominee for President","Joseph R Biden Jr","17","7.90%"
"Vinland 63 H117 (63C.3)","Nominee for President","Marianne Williamson","0","7.90%"
"Vinland 63 H117 (63C.3)","Nominee for President","Jason Michael Palmer","0","7.90%"
"Vinland 63 H117 (63C.3)","Nominee for President","Dean Phillips","0","7.90%"
"Vinland 63 H117 (63C.3)","Nominee for President","None of the names shown","0","7.90%"
"Vinland 63 H117 (63C.3)","Nominee for President","Donald J. Trump","10","7.90%"
"Vinland 63 H117 (63C.3)","Nominee for President","Nikki R. Haley","7","7.90%"
"Vinland 63 H117 (63C.3)","Nominee for President","None of the names shown","1","7.90%"
"Vinland 63 H117 (63C.3)","Nominee for President","Ron DeSantis","0","7.90%"
"Vinland 63 H117 (63C.3)","Nominee for President","Ryan L. Binkley","0","7.90%"
"Vinland 63 H43 (63.1)","Nominee for President","Marianne Williamson","0","5.68%"
"Vinland 63 H43 (63.1)","Nominee for President","Jason Michael Palmer","0","5.68%"
"Vinland 63 H43 (63.1)","Nominee for President","Dean Phillips","0","5.68%"
"Vinland 63 H43 (63.1)","Nominee for President","Joseph R Biden Jr","0","5.68%"
"Vinland 63 H43 (63.1)","Nominee for President","None of the names shown","0","5.68%"
"Vinland 63 H43 (63.1)","Nominee for President","Donald J. Trump","5","5.68%"
"Vinland 63 H43 (63.1)","Nominee for President","Nikki R. Haley","0","5.68%"
"Vinland 63 H43 (63.1)","Nominee for President","Ron DeSantis","0","5.68%"
"Vinland 63 H43 (63.1)","Nominee for President","Ryan L. Binkley","0","5.68%"
"Vinland 63 H43 (63.1)","Nominee for President","None of the names shown","0","5.68%"
"Vinland 63 H5","Nominee for President","Joseph R Biden Jr","12","13.06%"
"Vinland 63 H5","Nominee for President","Marianne Williamson","0","13.06%"
"Vinland 63 H5","Nominee for President","Jason Michael Palmer","0","13.06%"
"Vinland 63 H5","Nominee for President","Dean Phillips","0","13.06%"
"Vinland 63 H5","Nominee for President","None of the names shown","0","13.06%"
"Vinland 63 H5","Nominee for President","Donald J. Trump","15","13.06%"
"Vinland 63 H5","Nominee for President","Nikki R. Haley","2","13.06%"
"Vinland 63 H5","Nominee for President","Ron DeSantis","0","13.06%"
"Vinland 63 H5","Nominee for President","Ryan L. Binkley","0","13.06%"
"Vinland 63 H5","Nominee for President","None of the names shown","0","13.06%"
"W Eudora 50 City (50.2)","Nominee for President","Joseph R Biden Jr","21","8.02%"
"W Eudora 50 City (50.2)","Nominee for President","None of the names shown","3","8.02%"
"W Eudora 50 City (50.2)","Nominee for President","Marianne Williamson","1","8.02%"
"W Eudora 50 City (50.2)","Nominee for President","Dean Phillips","1","8.02%"
"W Eudora 50 City (50.2)","Nominee for President","Jason Michael Palmer","0","8.02%"
"W Eudora 50 City (50.2)","Nominee for President","Donald J. Trump","42","8.02%"
"W Eudora 50 City (50.2)","Nominee for President","Nikki R. Haley","10","8.02%"
"W Eudora 50 City (50.2)","Nominee for President","Ron DeSantis","4","8.02%"
"W Eudora 50 City (50.2)","Nominee for President","Ryan L. Binkley","1","8.02%"
"W Eudora 50 City (50.2)","Nominee for President","None of the names shown","1","8.02%"
"W Eudora 50 Twp","Nominee for President","Joseph R Biden Jr","3","8.89%"
"W Eudora 50 Twp","Nominee for President","Marianne Williamson","0","8.89%"
"W Eudora 50 Twp","Nominee for President","Jason Michael Palmer","0","8.89%"
"W Eudora 50 Twp","Nominee for President","Dean Phillips","0","8.89%"
"W Eudora 50 Twp","Nominee for President","None of the names shown","0","8.89%"
"W Eudora 50 Twp","Nominee for President","Donald J. Trump","1","8.89%"
"W Eudora 50 Twp","Nominee for President","Nikki R. Haley","0","8.89%"
"W Eudora 50 Twp","Nominee for President","Ron DeSantis","0","8.89%"
"W Eudora 50 Twp","Nominee for President","Ryan L. Binkley","0","8.89%"
"W Eudora 50 Twp","Nominee for President","None of the names shown","0","8.89%"
"W Wakarusa 66 H117(66.3,66.5,66.7)","Nominee for President","Joseph R Biden Jr","19","257.89%"
"W Wakarusa 66 H117(66.3,66.5,66.7)","Nominee for President","Jason Michael Palmer","2","257.89%"
"W Wakarusa 66 H117(66.3,66.5,66.7)","Nominee for President","None of the names shown","2","257.89%"
"W Wakarusa 66 H117(66.3,66.5,66.7)","Nominee for President","Marianne Williamson","1","257.89%"
"W Wakarusa 66 H117(66.3,66.5,66.7)","Nominee for President","Dean Phillips","0","257.89%"
"W Wakarusa 66 H117(66.3,66.5,66.7)","Nominee for President","Donald J. Trump","19","257.89%"
"W Wakarusa 66 H117(66.3,66.5,66.7)","Nominee for President","None of the names shown","3","257.89%"
"W Wakarusa 66 H117(66.3,66.5,66.7)","Nominee for President","Nikki R. Haley","2","257.89%"
"W Wakarusa 66 H117(66.3,66.5,66.7)","Nominee for President","Ryan L. Binkley","1","257.89%"
"W Wakarusa 66 H117(66.3,66.5,66.7)","Nominee for President","Ron DeSantis","0","257.89%"
"W Wakarusa 66 H44 (66B.4)","Nominee for President","Marianne Williamson","0","0.00%"
"W Wakarusa 66 H44 (66B.4)","Nominee for President","Jason Michael Palmer","0","0.00%"
"W Wakarusa 66 H44 (66B.4)","Nominee for President","Dean Phillips","0","0.00%"
"W Wakarusa 66 H44 (66B.4)","Nominee for President","Joseph R Biden Jr","0","0.00%"
"W Wakarusa 66 H44 (66B.4)","Nominee for President","None of the names shown","0","0.00%"
"W Wakarusa 66 H44 (66B.4)","Nominee for President","Donald J. Trump","0","0.00%"
"W Wakarusa 66 H44 (66B.4)","Nominee for President","Nikki R. Haley","0","0.00%"
"W Wakarusa 66 H44 (66B.4)","Nominee for President","Ron DeSantis","0","0.00%"
"W Wakarusa 66 H44 (66B.4)","Nominee for President","Ryan L. Binkley","0","0.00%"
"W Wakarusa 66 H44 (66B.4)","Nominee for President","None of the names shown","0","0.00%"
"W Wakarusa 66 H47 (66C.1, 66C.2)","Nominee for President","Joseph R Biden Jr","8","10.28%"
"W Wakarusa 66 H47 (66C.1, 66C.2)","Nominee for President","None of the names shown","4","10.28%"
"W Wakarusa 66 H47 (66C.1, 66C.2)","Nominee for President","Marianne Williamson","0","10.28%"
"W Wakarusa 66 H47 (66C.1, 66C.2)","Nominee for President","Jason Michael Palmer","0","10.28%"
"W Wakarusa 66 H47 (66C.1, 66C.2)","Nominee for President","Dean Phillips","0","10.28%"
"W Wakarusa 66 H47 (66C.1, 66C.2)","Nominee for President","Donald J. Trump","10","10.28%"
"W Wakarusa 66 H47 (66C.1, 66C.2)","Nominee for President","Nikki R. Haley","0","10.28%"
"W Wakarusa 66 H47 (66C.1, 66C.2)","Nominee for President","Ron DeSantis","0","10.28%"
"W Wakarusa 66 H47 (66C.1, 66C.2)","Nominee for President","Ryan L. Binkley","0","10.28%"
"W Wakarusa 66 H47 (66C.1, 66C.2)","Nominee for President","None of the names shown","0","10.28%"
"Willow Springs 67 H117","Nominee for President","Marianne Williamson","0","0.00%"
"Willow Springs 67 H117","Nominee for President","Jason Michael Palmer","0","0.00%"
"Willow Springs 67 H117","Nominee for President","Dean Phillips","0","0.00%"
"Willow Springs 67 H117","Nominee for President","Joseph R Biden Jr","0","0.00%"
"Willow Springs 67 H117","Nominee for President","None of the names shown","0","0.00%"
"Willow Springs 67 H117","Nominee for President","Donald J. Trump","0","0.00%"
"Willow Springs 67 H117","Nominee for President","Nikki R. Haley","0","0.00%"
"Willow Springs 67 H117","Nominee for President","Ron DeSantis","0","0.00%"
"Willow Springs 67 H117","Nominee for President","Ryan L. Binkley","0","0.00%"
"Willow Springs 67 H117","Nominee for President","None of the names shown","0","0.00%"
"Willow Springs 67 H5","Nominee for President","Joseph R Biden Jr","24","9.69%"
"Willow Springs 67 H5","Nominee for President","Jason Michael Palmer","1","9.69%"
"Willow Springs 67 H5","Nominee for President","None of the names shown","1","9.69%"
"Willow Springs 67 H5","Nominee for President","Marianne Williamson","0","9.69%"
"Willow Springs 67 H5","Nominee for President","Dean Phillips","0","9.69%"
"Willow Springs 67 H5","Nominee for President","Donald J. Trump","39","9.69%"
"Willow Springs 67 H5","Nominee for President","Nikki R. Haley","5","9.69%"
"Willow Springs 67 H5","Nominee for President","None of the names shown","3","9.69%"
"Willow Springs 67 H5","Nominee for President","Ron DeSantis","1","9.69%"
"Willow Springs 67 H5","Nominee for President","Ryan L. Binkley","0","9.69%"
"Willow Springs 67 H5 CC5(67C.6-8)","Nominee for President","Joseph R Biden Jr","1","11.25%"
"Willow Springs 67 H5 CC5(67C.6-8)","Nominee for President","Marianne Williamson","0","11.25%"
"Willow Springs 67 H5 CC5(67C.6-8)","Nominee for President","Jason Michael Palmer","0","11.25%"
"Willow Springs 67 H5 CC5(67C.6-8)","Nominee for President","Dean Phillips","0","11.25%"
"Willow Springs 67 H5 CC5(67C.6-8)","Nominee for President","None of the names shown","0","11.25%"
"Willow Springs 67 H5 CC5(67C.6-8)","Nominee for President","Donald J. Trump","8","11.25%"
"Willow Springs 67 H5 CC5(67C.6-8)","Nominee for President","Nikki R. Haley","0","11.25%"
"Willow Springs 67 H5 CC5(67C.6-8)","Nominee for President","Ron DeSantis","0","11.25%"
"Willow Springs 67 H5 CC5(67C.6-8)","Nominee for President","Ryan L. Binkley","0","11.25%"
"Willow Springs 67 H5 CC5(67C.6-8)","Nominee for President","None of the names shown","0","11.25%"
