County,Precinct,Race,Candidate,Party,Votes,VTD
Miami,North Wea Township,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,113,000080
Miami,North Wea Township,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,312,000080
Miami,North Wea Township,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,6,000080
Miami,Osage Township,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,95,000090
Miami,Osage Township,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,234,000090
Miami,Osage Township,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,6,000090
Miami,Osawatomie Township,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,111,000100
Miami,Osawatomie Township,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,301,000100
Miami,Osawatomie Township,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,9,000100
Miami,Osawatomie Ward 1 Exclave A Cemetery,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,0,00011B
Miami,Osawatomie Ward 1 Exclave A Cemetery,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,0,00011B
Miami,Osawatomie Ward 1 Exclave A Cemetery,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,0,00011B
Miami,Osawatomie Ward 2,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,153,00012A
Miami,Osawatomie Ward 2,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,251,00012A
Miami,Osawatomie Ward 2,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,15,00012A
Miami,Osawatomie Ward 2 Exclave Lake,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,0,00012B
Miami,Osawatomie Ward 2 Exclave Lake,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,0,00012B
Miami,Osawatomie Ward 2 Exclave Lake,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,0,00012B
Miami,Osawatomie Ward 3,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,145,00013A
Miami,Osawatomie Ward 3,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,234,00013A
Miami,Osawatomie Ward 3,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,10,00013A
Miami,Osawatomie Ward 3 Exclave A,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,0,00013B
Miami,Osawatomie Ward 3 Exclave A,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,0,00013B
Miami,Osawatomie Ward 3 Exclave A,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,0,00013B
Miami,Osawatomie Ward 3 Exclave B,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,0,00013C
Miami,Osawatomie Ward 3 Exclave B,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,0,00013C
Miami,Osawatomie Ward 3 Exclave B,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,0,00013C
Miami,Osawatomie Ward 4,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,79,000140
Miami,Osawatomie Ward 4,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,189,000140
Miami,Osawatomie Ward 4,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,12,000140
Miami,Paola Ward 1,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,234,00016A
Miami,Paola Ward 1,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,437,00016A
Miami,Paola Ward 1,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,9,00016A
Miami,Paola Ward 1 Exclave,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,0,00016B
Miami,Paola Ward 1 Exclave,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,0,00016B
Miami,Paola Ward 1 Exclave,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,0,00016B
Miami,Paola Ward 2,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,172,000170
Miami,Paola Ward 2,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,399,000170
Miami,Paola Ward 2,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,14,000170
Miami,Paola Ward 3,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,212,00018A
Miami,Paola Ward 3,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,372,00018A
Miami,Paola Ward 3,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,13,00018A
Miami,Paola Ward 3 Exclave A,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,0,00018B
Miami,Paola Ward 3 Exclave A,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,0,00018B
Miami,Paola Ward 3 Exclave A,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,0,00018B
Miami,Paola Ward 4,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,309,00019A
Miami,Paola Ward 4,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,508,00019A
Miami,Paola Ward 4,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,21,00019A
Miami,Paola Ward 4 Exclave,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,0,00019B
Miami,Paola Ward 4 Exclave,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,0,00019B
Miami,Paola Ward 4 Exclave,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,0,00019B
Miami,Richland Township,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,312,000200
Miami,Richland Township,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,918,000200
Miami,Richland Township,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,26,000200
Miami,South Wea Township,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,185,000220
Miami,South Wea Township,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,693,000220
Miami,South Wea Township,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,17,000220
Miami,Spring Hill City Precinct 01,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,290,00023A
Miami,Spring Hill City Precinct 01,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,644,00023A
Miami,Spring Hill City Precinct 01,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,13,00023A
Miami,Spring Hill City Exclave A,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,0,00023B
Miami,Spring Hill City Exclave A,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,0,00023B
Miami,Spring Hill City Exclave A,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,0,00023B
Miami,Spring Hill City Exclave B,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,144,00023C
Miami,Spring Hill City Exclave B,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,248,00023C
Miami,Spring Hill City Exclave B,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,15,00023C
Miami,Spring Hill City Exclave C,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,0,00023D
Miami,Spring Hill City Exclave C,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,0,00023D
Miami,Spring Hill City Exclave C,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,0,00023D
Miami,Stanton Township,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,132,000240
Miami,Stanton Township,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,352,000240
Miami,Stanton Township,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,8,000240
Miami,Sugar Creek Township,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,61,000250
Miami,Sugar Creek Township,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,216,000250
Miami,Sugar Creek Township,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,5,000250
Miami,Ten Mile Township,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,282,000260
Miami,Ten Mile Township,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,674,000260
Miami,Ten Mile Township,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,18,000260
Miami,West Middle Creek Township,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,133,000270
Miami,West Middle Creek Township,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,320,000270
Miami,West Middle Creek Township,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,2,000270
Miami,East Middle Creek Township C2,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,37,120020
Miami,East Middle Creek Township C2,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,117,120020
Miami,East Middle Creek Township C2,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,3,120020
Miami,East Middle Creek Township C3,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,130,120030
Miami,East Middle Creek Township C3,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,414,120030
Miami,East Middle Creek Township C3,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,5,120030
Miami,North Marysville Township C2,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,48,120040
Miami,North Marysville Township C2,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,128,120040
Miami,North Marysville Township C2,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,4,120040
Miami,North Marysville Township C3,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,145,120050
Miami,North Marysville Township C3,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,326,120050
Miami,North Marysville Township C3,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,17,120050
Miami,Osawatomie Ward 1 H5,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,108,120060
Miami,Osawatomie Ward 1 H5,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,185,120060
Miami,Osawatomie Ward 1 H5,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,11,120060
Miami,Osawatomie Ward 1 H6,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,0,120070
Miami,Osawatomie Ward 1 H6,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,0,120070
Miami,Osawatomie Ward 1 H6,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,0,120070
Miami,South Marysville Township C2,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,223,120080
Miami,South Marysville Township C2,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,591,120080
Miami,South Marysville Township C2,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,17,120080
Miami,South Marysville Township C3,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,6,120090
Miami,South Marysville Township C3,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,10,120090
Miami,South Marysville Township C3,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,0,120090
Miami,West Valley Township H5,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,43,120100
Miami,West Valley Township H5,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,109,120100
Miami,West Valley Township H5,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,5,120100
Miami,West Valley Township H6,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,49,120110
Miami,West Valley Township H6,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,87,120110
Miami,West Valley Township H6,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,2,120110
Miami,Louisburg Ward 1,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,0,140010
Miami,Louisburg Ward 1,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,0,140010
Miami,Louisburg Ward 1,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,0,140010
Miami,Louisburg Ward 2,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,0,140020
Miami,Louisburg Ward 2,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,0,140020
Miami,Louisburg Ward 2,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,0,140020
Miami,Louisburg Ward 3,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,215,140030
Miami,Louisburg Ward 3,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,442,140030
Miami,Louisburg Ward 3,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,23,140030
Miami,Louisburg Ward 4,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,137,140040
Miami,Louisburg Ward 4,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,470,140040
Miami,Louisburg Ward 4,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,11,140040
Miami,Spring Hill 03,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,32,190010
Miami,Spring Hill 03,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,46,190010
Miami,Spring Hill 03,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,2,190010
Miami,North Paola Township,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,79,200010
Miami,North Paola Township,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,198,200010
Miami,North Paola Township,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,6,200010
Miami,South Paola Township,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,42,200020
Miami,South Paola Township,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,123,200020
Miami,South Paola Township,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,6,200020
Miami,Louisburg Ward 1,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,162,300010
Miami,Louisburg Ward 1,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,288,300010
Miami,Louisburg Ward 1,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,15,300010
Miami,Louisburg Ward 2,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,226,300020
Miami,Louisburg Ward 2,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,451,300020
Miami,Louisburg Ward 2,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,13,300020
Miami,Osawatomie Township Enclave A,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,0,900010
Miami,Osawatomie Township Enclave A,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,0,900010
Miami,Osawatomie Township Enclave A,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,0,900010
Miami,Osawatomie Township Enclave B,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,0,900020
Miami,Osawatomie Township Enclave B,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,0,900020
Miami,Osawatomie Township Enclave B,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,0,900020
Miami,Osawatomie Ward 1 Exclave B,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,0,900030
Miami,Osawatomie Ward 1 Exclave B,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,0,900030
Miami,Osawatomie Ward 1 Exclave B,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,0,900030
Miami,Osawatomie Ward 1 Exclave C,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,0,900040
Miami,Osawatomie Ward 1 Exclave C,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,0,900040
Miami,Osawatomie Ward 1 Exclave C,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,0,900040
Miami,Osawatomie Ward 1 Exclave D,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,0,900050
Miami,Osawatomie Ward 1 Exclave D,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,0,900050
Miami,Osawatomie Ward 1 Exclave D,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,0,900050
Miami,Osawatomie Ward 3 Exclave D,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,0,900070
Miami,Osawatomie Ward 3 Exclave D,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,0,900070
Miami,Osawatomie Ward 3 Exclave D,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,0,900070
Miami,Paola Ward 1 Exclave B,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,0,900080
Miami,Paola Ward 1 Exclave B,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,0,900080
Miami,Paola Ward 1 Exclave B,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,0,900080
Miami,South Wea Township Enclave A,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,0,900090
Miami,South Wea Township Enclave A,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,0,900090
Miami,South Wea Township Enclave A,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,0,900090
Miami,South Wea Township Enclave B,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,0,900100
Miami,South Wea Township Enclave B,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,0,900100
Miami,South Wea Township Enclave B,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,0,900100
Miami,South Wea Township Enclave C,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,0,900110
Miami,South Wea Township Enclave C,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,0,900110
Miami,South Wea Township Enclave C,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,0,900110
Miami,West Valley Township Exclave,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,75,900120
Miami,West Valley Township Exclave,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,172,900120
Miami,West Valley Township Exclave,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,3,900120
Miami,North Marysville Township Enclave 2,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,0,900130
Miami,North Marysville Township Enclave 2,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,0,900130
Miami,North Marysville Township Enclave 2,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,0,900130
Miami,North Paola Township Part 1,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,4,900140
Miami,North Paola Township Part 1,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,7,900140
Miami,North Paola Township Part 1,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,0,900140
Miami,North Paola Township Part 2,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,24,900150
Miami,North Paola Township Part 2,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,70,900150
Miami,North Paola Township Part 2,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,0,900150
Miami,North Paola Township Part 3,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,0,900160
Miami,North Paola Township Part 3,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,0,900160
Miami,North Paola Township Part 3,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,0,900160
Miami,South Paola Township Part 2,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,28,900180
Miami,South Paola Township Part 2,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,93,900180
Miami,South Paola Township Part 2,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,2,900180
Mitchell,Asherville Township,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,12,000010
Mitchell,Asherville Township,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,42,000010
Mitchell,Asherville Township,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,1,000010
Mitchell,Beloit Township,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,16,00006A
Mitchell,Beloit Township,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,108,00006A
Mitchell,Beloit Township,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,1,00006A
Mitchell,Beloit Township Enclave A,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,0,00006B
Mitchell,Beloit Township Enclave A,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,0,00006B
Mitchell,Beloit Township Enclave A,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,0,00006B
Mitchell,Beloit Township Enclave B,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,0,00006C
Mitchell,Beloit Township Enclave B,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,0,00006C
Mitchell,Beloit Township Enclave B,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,0,00006C
Mitchell,Beloit Township Enclave C,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,0,00006D
Mitchell,Beloit Township Enclave C,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,0,00006D
Mitchell,Beloit Township Enclave C,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,0,00006D
Mitchell,Bloomfield Township,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,3,000070
Mitchell,Bloomfield Township,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,43,000070
Mitchell,Bloomfield Township,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,4,000070
Mitchell,Blue Hill Township,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,0,000080
Mitchell,Blue Hill Township,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,20,000080
Mitchell,Blue Hill Township,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,1,000080
Mitchell,Carr Creek Township,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,0,000090
Mitchell,Carr Creek Township,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,13,000090
Mitchell,Carr Creek Township,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,0,000090
Mitchell,Cawker City,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,39,000100
Mitchell,Cawker City,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,194,000100
Mitchell,Cawker City,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,3,000100
Mitchell,Cawker Township,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,2,000110
Mitchell,Cawker Township,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,21,000110
Mitchell,Cawker Township,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,0,000110
Mitchell,Center Township,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,2,000120
Mitchell,Center Township,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,16,000120
Mitchell,Center Township,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,0,000120
Mitchell,Custer Township,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,7,000130
Mitchell,Custer Township,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,52,000130
Mitchell,Custer Township,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,0,000130
Mitchell,Eureka Township,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,4,000140
Mitchell,Eureka Township,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,7,000140
Mitchell,Eureka Township,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,0,000140
Mitchell,Glen Elder City,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,0,000150
Mitchell,Glen Elder City,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,0,000150
Mitchell,Glen Elder City,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,0,000150
Mitchell,Glen Elder Township,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,40,000160
Mitchell,Glen Elder Township,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,221,000160
Mitchell,Glen Elder Township,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,2,000160
Mitchell,Hayes Township,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,3,000170
Mitchell,Hayes Township,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,11,000170
Mitchell,Hayes Township,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,0,000170
Mitchell,Hunter City,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,0,000180
Mitchell,Hunter City,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,0,000180
Mitchell,Hunter City,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,0,000180
Mitchell,Logan Township,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,9,000190
Mitchell,Logan Township,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,33,000190
Mitchell,Logan Township,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,1,000190
Mitchell,Lulu Township,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,2,000200
Mitchell,Lulu Township,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,42,000200
Mitchell,Lulu Township,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,1,000200
Mitchell,Pittsburg Township,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,10,000210
Mitchell,Pittsburg Township,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,140,000210
Mitchell,Pittsburg Township,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,2,000210
Mitchell,Plum Creek Township,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,7,000220
Mitchell,Plum Creek Township,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,64,000220
Mitchell,Plum Creek Township,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,0,000220
Mitchell,Round Springs Township,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,0,000230
Mitchell,Round Springs Township,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,15,000230
Mitchell,Round Springs Township,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,0,000230
Mitchell,Salt Creek Township,President / Vice President,Joseph R. Biden / Kamala D. Harris,Democratic,3,000240
Mitchell,Salt Creek Township,President / Vice President,Donald J. Trump / Michael R. Pence,Republican,9,000240
Mitchell,Salt Creek Township,President / Vice President,"Jo Jorgensen / Jeremy ""Spike"" Cohen",Libertarian,0,000240
