Offical Election Results
Douglas County
Precinct,Contest Name,Candidate Name,Votes,Voter Turnout
"Lawrence 45","SBOE Dist 4","Kris Meyer","925","78.51%"
"Lawrence 45","SBOE Dist 4","Connie O'Brien","444","78.51%"
"Lawrence 45","District Attorney","Dakota Loomis","867","78.51%"
"Lawrence 45","District Attorney","Mike Warner","525","78.51%"
"Lawrence 45","County Commission 3rd Dist","Karen L. Willey","847","78.51%"
"Lawrence 45","County Commission 3rd Dist","Pam McDermott","555","78.51%"
"Lawrence 45","Co Clerk","Jamie Shew","1108","78.51%"
"Lawrence 45","CO Treas","Adam T. Rains","1079","78.51%"
"Lawrence 45","CO Reg of Deeds","Kent Brown","1071","78.51%"
"Lawrence 45","CO Sheriff","Jay Armbrister","1103","78.51%"
"Lawrence 45","Sarah E. Warner","YES","849","78.51%"
"Lawrence 45","Sarah E. Warner","NO","226","78.51%"
"Lawrence 45","David E. Bruns","YES","758","78.51%"
"Lawrence 45","David E. Bruns","NO","299","78.51%"
"Lawrence 45","G. Gordon Atcheson","YES","796","78.51%"
"Lawrence 45","G. Gordon Atcheson","NO","238","78.51%"
"Lawrence 45","Karen Arnold-Burger","YES","842","78.51%"
"Lawrence 45","Karen Arnold-Burger","NO","200","78.51%"
"Lawrence 45","Rachel Pickering","YES","830","78.51%"
"Lawrence 45","Rachel Pickering","NO","213","78.51%"
"Lawrence 45","Angela D. Coble","YES","838","78.51%"
"Lawrence 45","Angela D. Coble","NO","195","78.51%"
"Lawrence 45","Kathryn Gardner","YES","742","78.51%"
"Lawrence 45","Kathryn Gardner","NO","295","78.51%"
"Lawrence 45","Catherine C. Theisen","YES","864","78.51%"
"Lawrence 45","Catherine C. Theisen","NO","188","78.51%"
"Lawrence 45","James R. McCabria","YES","840","78.51%"
"Lawrence 45","James R. McCabria","NO","220","78.51%"
"Lawrence 45","Mark Simpson","YES","859","78.51%"
"Lawrence 45","Mark Simpson","NO","181","78.51%"
"Lawrence 45","Carl Folsom III","YES","844","78.51%"
"Lawrence 45","Carl Folsom III","NO","190","78.51%"
"Lawrence 45","City of Lawrence Question 1","NO","665","78.51%"
"Lawrence 45","City of Lawrence Question 1","YES","637","78.51%"
"Lawrence 45","City of Lawrence Question 2","NO","814","78.51%"
"Lawrence 45","City of Lawrence Question 2","YES","566","78.51%"
"Lawrence 46 H44 (46B.1)","United States President/Vice President","Harris / Walz","591","64.34%"
"Lawrence 46 H44 (46B.1)","United States President/Vice President","Trump / Vance","220","64.34%"
"Lawrence 46 H44 (46B.1)","United States President/Vice President","Kennedy / Shanahan","10","64.34%"
"Lawrence 46 H44 (46B.1)","United States President/Vice President","Oliver / ter Maat","3","64.34%"
"Lawrence 46 H44 (46B.1)","US House 1","Paul Buskirk","585","64.34%"
"Lawrence 46 H44 (46B.1)","US House 1","Tracey Mann","220","64.34%"
"Lawrence 46 H44 (46B.1)","State Sen 2","Marci Francisco","577","64.34%"
"Lawrence 46 H44 (46B.1)","State Sen 2","David G. Miller","230","64.34%"
"Lawrence 46 H44 (46B.1)","State Rep 44","Barbara W. Ballard","656","64.34%"
"Lawrence 46 H44 (46B.1)","SBOE Dist 6","Beryl Ann New","565","64.34%"
"Lawrence 46 H44 (46B.1)","SBOE Dist 6","Bruce Schultz","221","64.34%"
"Lawrence 46 H44 (46B.1)","District Attorney","Dakota Loomis","527","64.34%"
"Lawrence 46 H44 (46B.1)","District Attorney","Mike Warner","272","64.34%"
"Lawrence 46 H44 (46B.1)","County Commission 3rd Dist","Karen L. Willey","537","64.34%"
"Lawrence 46 H44 (46B.1)","County Commission 3rd Dist","Pam McDermott","252","64.34%"
"Lawrence 46 H44 (46B.1)","Co Clerk","Jamie Shew","646","64.34%"
"Lawrence 46 H44 (46B.1)","CO Treas","Adam T. Rains","629","64.34%"
"Lawrence 46 H44 (46B.1)","CO Reg of Deeds","Kent Brown","626","64.34%"
"Lawrence 46 H44 (46B.1)","CO Sheriff","Jay Armbrister","627","64.34%"
"Lawrence 46 H44 (46B.1)","Sarah E. Warner","YES","469","64.34%"
"Lawrence 46 H44 (46B.1)","Sarah E. Warner","NO","132","64.34%"
"Lawrence 46 H44 (46B.1)","David E. Bruns","YES","422","64.34%"
"Lawrence 46 H44 (46B.1)","David E. Bruns","NO","168","64.34%"
"Lawrence 46 H44 (46B.1)","G. Gordon Atcheson","YES","431","64.34%"
"Lawrence 46 H44 (46B.1)","G. Gordon Atcheson","NO","148","64.34%"
"Lawrence 46 H44 (46B.1)","Karen Arnold-Burger","YES","455","64.34%"
"Lawrence 46 H44 (46B.1)","Karen Arnold-Burger","NO","132","64.34%"
"Lawrence 46 H44 (46B.1)","Rachel Pickering","YES","436","64.34%"
"Lawrence 46 H44 (46B.1)","Rachel Pickering","NO","140","64.34%"
"Lawrence 46 H44 (46B.1)","Angela D. Coble","YES","449","64.34%"
"Lawrence 46 H44 (46B.1)","Angela D. Coble","NO","127","64.34%"
"Lawrence 46 H44 (46B.1)","Kathryn Gardner","YES","418","64.34%"
"Lawrence 46 H44 (46B.1)","Kathryn Gardner","NO","159","64.34%"
"Lawrence 46 H44 (46B.1)","Catherine C. Theisen","YES","478","64.34%"
"Lawrence 46 H44 (46B.1)","Catherine C. Theisen","NO","121","64.34%"
"Lawrence 46 H44 (46B.1)","James R. McCabria","YES","443","64.34%"
"Lawrence 46 H44 (46B.1)","James R. McCabria","NO","151","64.34%"
"Lawrence 46 H44 (46B.1)","Mark Simpson","YES","465","64.34%"
"Lawrence 46 H44 (46B.1)","Mark Simpson","NO","129","64.34%"
"Lawrence 46 H44 (46B.1)","Carl Folsom III","YES","458","64.34%"
"Lawrence 46 H44 (46B.1)","Carl Folsom III","NO","135","64.34%"
"Lawrence 46 H44 (46B.1)","City of Lawrence Question 1","NO","378","64.34%"
"Lawrence 46 H44 (46B.1)","City of Lawrence Question 1","YES","342","64.34%"
"Lawrence 46 H44 (46B.1)","City of Lawrence Question 2","YES","388","64.34%"
"Lawrence 46 H44 (46B.1)","City of Lawrence Question 2","NO","385","64.34%"
"Lawrence 46 H45 (46.1)","United States President/Vice President","Harris / Walz","547","70.96%"
"Lawrence 46 H45 (46.1)","United States President/Vice President","Trump / Vance","186","70.96%"
"Lawrence 46 H45 (46.1)","United States President/Vice President","Kennedy / Shanahan","10","70.96%"
"Lawrence 46 H45 (46.1)","United States President/Vice President","Oliver / ter Maat","8","70.96%"
"Lawrence 46 H45 (46.1)","US House 1","Paul Buskirk","544","70.96%"
"Lawrence 46 H45 (46.1)","US House 1","Tracey Mann","199","70.96%"
"Lawrence 46 H45 (46.1)","State Sen 2","Marci Francisco","545","70.96%"
"Lawrence 46 H45 (46.1)","State Sen 2","David G. Miller","194","70.96%"
"Lawrence 46 H45 (46.1)","State Rep 45","Mike Amyx","611","70.96%"
"Lawrence 46 H45 (46.1)","SBOE Dist 6","Beryl Ann New","529","70.96%"
"Lawrence 46 H45 (46.1)","SBOE Dist 6","Bruce Schultz","197","70.96%"
"Lawrence 46 H45 (46.1)","District Attorney","Dakota Loomis","501","70.96%"
"Lawrence 46 H45 (46.1)","District Attorney","Mike Warner","232","70.96%"
"Lawrence 46 H45 (46.1)","County Commission 3rd Dist","Karen L. Willey","500","70.96%"
"Lawrence 46 H45 (46.1)","County Commission 3rd Dist","Pam McDermott","229","70.96%"
"Lawrence 46 H45 (46.1)","Co Clerk","Jamie Shew","602","70.96%"
"Lawrence 46 H45 (46.1)","CO Treas","Adam T. Rains","585","70.96%"
"Lawrence 46 H45 (46.1)","CO Reg of Deeds","Kent Brown","582","70.96%"
"Lawrence 46 H45 (46.1)","CO Sheriff","Jay Armbrister","588","70.96%"
"Lawrence 46 H45 (46.1)","Sarah E. Warner","YES","457","70.96%"
"Lawrence 46 H45 (46.1)","Sarah E. Warner","NO","125","70.96%"
"Lawrence 46 H45 (46.1)","David E. Bruns","YES","360","70.96%"
"Lawrence 46 H45 (46.1)","David E. Bruns","NO","203","70.96%"
"Lawrence 46 H45 (46.1)","G. Gordon Atcheson","YES","405","70.96%"
"Lawrence 46 H45 (46.1)","G. Gordon Atcheson","NO","154","70.96%"
"Lawrence 46 H45 (46.1)","Karen Arnold-Burger","YES","432","70.96%"
"Lawrence 46 H45 (46.1)","Karen Arnold-Burger","NO","131","70.96%"
"Lawrence 46 H45 (46.1)","Rachel Pickering","YES","426","70.96%"
"Lawrence 46 H45 (46.1)","Rachel Pickering","NO","140","70.96%"
"Lawrence 46 H45 (46.1)","Angela D. Coble","YES","441","70.96%"
"Lawrence 46 H45 (46.1)","Angela D. Coble","NO","122","70.96%"
"Lawrence 46 H45 (46.1)","Kathryn Gardner","YES","367","70.96%"
"Lawrence 46 H45 (46.1)","Kathryn Gardner","NO","189","70.96%"
"Lawrence 46 H45 (46.1)","Catherine C. Theisen","YES","456","70.96%"
"Lawrence 46 H45 (46.1)","Catherine C. Theisen","NO","112","70.96%"
"Lawrence 46 H45 (46.1)","James R. McCabria","YES","408","70.96%"
"Lawrence 46 H45 (46.1)","James R. McCabria","NO","161","70.96%"
"Lawrence 46 H45 (46.1)","Mark Simpson","YES","451","70.96%"
"Lawrence 46 H45 (46.1)","Mark Simpson","NO","114","70.96%"
"Lawrence 46 H45 (46.1)","Carl Folsom III","YES","438","70.96%"
"Lawrence 46 H45 (46.1)","Carl Folsom III","NO","123","70.96%"
"Lawrence 46 H45 (46.1)","City of Lawrence Question 1","NO","352","70.96%"
"Lawrence 46 H45 (46.1)","City of Lawrence Question 1","YES","326","70.96%"
"Lawrence 46 H45 (46.1)","City of Lawrence Question 2","YES","378","70.96%"
"Lawrence 46 H45 (46.1)","City of Lawrence Question 2","NO","333","70.96%"
"Lawrence 47","United States President/Vice President","Harris / Walz","345","77.60%"
"Lawrence 47","United States President/Vice President","Trump / Vance","171","77.60%"
"Lawrence 47","United States President/Vice President","Kennedy / Shanahan","5","77.60%"
"Lawrence 47","United States President/Vice President","Oliver / ter Maat","3","77.60%"
"Lawrence 47","US House 1","Paul Buskirk","336","77.60%"
"Lawrence 47","US House 1","Tracey Mann","182","77.60%"
"Lawrence 47","State Sen 3","Dena Sattler","325","77.60%"
"Lawrence 47","State Sen 3","Rick Kloos","183","77.60%"
"Lawrence 47","State Rep 44","Barbara W. Ballard","401","77.60%"
"Lawrence 47","SBOE Dist 4","Kris Meyer","316","77.60%"
"Lawrence 47","SBOE Dist 4","Connie O'Brien","179","77.60%"
"Lawrence 47","District Attorney","Dakota Loomis","319","77.60%"
"Lawrence 47","District Attorney","Mike Warner","197","77.60%"
"Lawrence 47","County Commission 3rd Dist","Karen L. Willey","305","77.60%"
"Lawrence 47","County Commission 3rd Dist","Pam McDermott","202","77.60%"
"Lawrence 47","Co Clerk","Jamie Shew","394","77.60%"
"Lawrence 47","CO Treas","Adam T. Rains","389","77.60%"
"Lawrence 47","CO Reg of Deeds","Kent Brown","393","77.60%"
"Lawrence 47","CO Sheriff","Jay Armbrister","394","77.60%"
"Lawrence 47","Sarah E. Warner","YES","325","77.60%"
"Lawrence 47","Sarah E. Warner","NO","81","77.60%"
"Lawrence 47","David E. Bruns","YES","276","77.60%"
"Lawrence 47","David E. Bruns","NO","123","77.60%"
"Lawrence 47","G. Gordon Atcheson","YES","293","77.60%"
"Lawrence 47","G. Gordon Atcheson","NO","99","77.60%"
"Lawrence 47","Karen Arnold-Burger","YES","297","77.60%"
"Lawrence 47","Karen Arnold-Burger","NO","97","77.60%"
"Lawrence 47","Rachel Pickering","YES","300","77.60%"
"Lawrence 47","Rachel Pickering","NO","93","77.60%"
"Lawrence 47","Angela D. Coble","YES","301","77.60%"
"Lawrence 47","Angela D. Coble","NO","89","77.60%"
"Lawrence 47","Kathryn Gardner","YES","279","77.60%"
"Lawrence 47","Kathryn Gardner","NO","115","77.60%"
"Lawrence 47","Catherine C. Theisen","YES","327","77.60%"
"Lawrence 47","Catherine C. Theisen","NO","76","77.60%"
"Lawrence 47","James R. McCabria","YES","319","77.60%"
"Lawrence 47","James R. McCabria","NO","89","77.60%"
"Lawrence 47","Mark Simpson","YES","324","77.60%"
"Lawrence 47","Mark Simpson","NO","75","77.60%"
"Lawrence 47","Carl Folsom III","YES","318","77.60%"
"Lawrence 47","Carl Folsom III","NO","83","77.60%"
"Lawrence 47","City of Lawrence Question 1","YES","268","77.60%"
"Lawrence 47","City of Lawrence Question 1","NO","207","77.60%"
"Lawrence 47","City of Lawrence Question 2","NO","274","77.60%"
"Lawrence 47","City of Lawrence Question 2","YES","228","77.60%"
"Lawrence 48","United States President/Vice President","Harris / Walz","859","77.75%"
"Lawrence 48","United States President/Vice President","Trump / Vance","255","77.75%"
"Lawrence 48","United States President/Vice President","Kennedy / Shanahan","12","77.75%"
"Lawrence 48","United States President/Vice President","Oliver / ter Maat","5","77.75%"
"Lawrence 48","US House 1","Paul Buskirk","811","77.75%"
"Lawrence 48","US House 1","Tracey Mann","298","77.75%"
"Lawrence 48","State Sen 2","Marci Francisco","804","77.75%"
"Lawrence 48","State Sen 2","David G. Miller","309","77.75%"
"Lawrence 48","State Rep 44","Barbara W. Ballard","921","77.75%"
"Lawrence 48","SBOE Dist 6","Beryl Ann New","781","77.75%"
"Lawrence 48","SBOE Dist 6","Bruce Schultz","308","77.75%"
"Lawrence 48","District Attorney","Dakota Loomis","741","77.75%"
"Lawrence 48","District Attorney","Mike Warner","371","77.75%"
"Lawrence 48","County Commission 3rd Dist","Karen L. Willey","771","77.75%"
"Lawrence 48","County Commission 3rd Dist","Pam McDermott","341","77.75%"
"Lawrence 48","Co Clerk","Jamie Shew","928","77.75%"
"Lawrence 48","CO Treas","Adam T. Rains","899","77.75%"
"Lawrence 48","CO Reg of Deeds","Kent Brown","900","77.75%"
"Lawrence 48","CO Sheriff","Jay Armbrister","893","77.75%"
"Lawrence 48","Sarah E. Warner","YES","751","77.75%"
"Lawrence 48","Sarah E. Warner","NO","127","77.75%"
"Lawrence 48","David E. Bruns","YES","646","77.75%"
"Lawrence 48","David E. Bruns","NO","207","77.75%"
"Lawrence 48","G. Gordon Atcheson","YES","667","77.75%"
"Lawrence 48","G. Gordon Atcheson","NO","177","77.75%"
"Lawrence 48","Karen Arnold-Burger","YES","703","77.75%"
"Lawrence 48","Karen Arnold-Burger","NO","136","77.75%"
"Lawrence 48","Rachel Pickering","YES","687","77.75%"
"Lawrence 48","Rachel Pickering","NO","158","77.75%"
"Lawrence 48","Angela D. Coble","YES","698","77.75%"
"Lawrence 48","Angela D. Coble","NO","144","77.75%"
"Lawrence 48","Kathryn Gardner","YES","642","77.75%"
"Lawrence 48","Kathryn Gardner","NO","194","77.75%"
"Lawrence 48","Catherine C. Theisen","YES","747","77.75%"
"Lawrence 48","Catherine C. Theisen","NO","123","77.75%"
"Lawrence 48","James R. McCabria","YES","690","77.75%"
"Lawrence 48","James R. McCabria","NO","182","77.75%"
"Lawrence 48","Mark Simpson","YES","720","77.75%"
"Lawrence 48","Mark Simpson","NO","136","77.75%"
"Lawrence 48","Carl Folsom III","YES","718","77.75%"
"Lawrence 48","Carl Folsom III","NO","142","77.75%"
"Lawrence 48","City of Lawrence Question 1","NO","550","77.75%"
"Lawrence 48","City of Lawrence Question 1","YES","510","77.75%"
"Lawrence 48","City of Lawrence Question 2","NO","595","77.75%"
"Lawrence 48","City of Lawrence Question 2","YES","503","77.75%"
"Lawrence 49 H45 (49.1)","United States President/Vice President","Harris / Walz","926","75.11%"
"Lawrence 49 H45 (49.1)","United States President/Vice President","Trump / Vance","430","75.11%"
"Lawrence 49 H45 (49.1)","United States President/Vice President","Kennedy / Shanahan","12","75.11%"
"Lawrence 49 H45 (49.1)","United States President/Vice President","Oliver / ter Maat","8","75.11%"
"Lawrence 49 H45 (49.1)","US House 1","Paul Buskirk","896","75.11%"
"Lawrence 49 H45 (49.1)","US House 1","Tracey Mann","463","75.11%"
"Lawrence 49 H45 (49.1)","State Sen 3","Dena Sattler","877","75.11%"
"Lawrence 49 H45 (49.1)","State Sen 3","Rick Kloos","469","75.11%"
"Lawrence 49 H45 (49.1)","State Rep 45","Mike Amyx","1107","75.11%"
"Lawrence 49 H45 (49.1)","SBOE Dist 4","Kris Meyer","872","75.11%"
"Lawrence 49 H45 (49.1)","SBOE Dist 4","Connie O'Brien","449","75.11%"
"Lawrence 49 H45 (49.1)","District Attorney","Dakota Loomis","842","75.11%"
"Lawrence 49 H45 (49.1)","District Attorney","Mike Warner","503","75.11%"
"Lawrence 49 H45 (49.1)","County Commission 3rd Dist","Karen L. Willey","797","75.11%"
"Lawrence 49 H45 (49.1)","County Commission 3rd Dist","Pam McDermott","545","75.11%"
"Lawrence 49 H45 (49.1)","Co Clerk","Jamie Shew","1061","75.11%"
"Lawrence 49 H45 (49.1)","CO Treas","Adam T. Rains","1041","75.11%"
"Lawrence 49 H45 (49.1)","CO Reg of Deeds","Kent Brown","1035","75.11%"
"Lawrence 49 H45 (49.1)","CO Sheriff","Jay Armbrister","1064","75.11%"
"Lawrence 49 H45 (49.1)","Sarah E. Warner","YES","872","75.11%"
"Lawrence 49 H45 (49.1)","Sarah E. Warner","NO","208","75.11%"
"Lawrence 49 H45 (49.1)","David E. Bruns","YES","773","75.11%"
"Lawrence 49 H45 (49.1)","David E. Bruns","NO","290","75.11%"
"Lawrence 49 H45 (49.1)","G. Gordon Atcheson","YES","814","75.11%"
"Lawrence 49 H45 (49.1)","G. Gordon Atcheson","NO","231","75.11%"
"Lawrence 49 H45 (49.1)","Karen Arnold-Burger","YES","849","75.11%"
"Lawrence 49 H45 (49.1)","Karen Arnold-Burger","NO","204","75.11%"
"Lawrence 49 H45 (49.1)","Rachel Pickering","YES","836","75.11%"
"Lawrence 49 H45 (49.1)","Rachel Pickering","NO","209","75.11%"
"Lawrence 49 H45 (49.1)","Angela D. Coble","YES","853","75.11%"
"Lawrence 49 H45 (49.1)","Angela D. Coble","NO","191","75.11%"
"Lawrence 49 H45 (49.1)","Kathryn Gardner","YES","755","75.11%"
"Lawrence 49 H45 (49.1)","Kathryn Gardner","NO","289","75.11%"
"Lawrence 49 H45 (49.1)","Catherine C. Theisen","YES","883","75.11%"
"Lawrence 49 H45 (49.1)","Catherine C. Theisen","NO","207","75.11%"
"Lawrence 49 H45 (49.1)","James R. McCabria","YES","812","75.11%"
"Lawrence 49 H45 (49.1)","James R. McCabria","NO","266","75.11%"
"Lawrence 49 H45 (49.1)","Mark Simpson","YES","856","75.11%"
"Lawrence 49 H45 (49.1)","Mark Simpson","NO","221","75.11%"
"Lawrence 49 H45 (49.1)","Carl Folsom III","YES","852","75.11%"
"Lawrence 49 H45 (49.1)","Carl Folsom III","NO","221","75.11%"
"Lawrence 49 H45 (49.1)","City of Lawrence Question 1","YES","672","75.11%"
"Lawrence 49 H45 (49.1)","City of Lawrence Question 1","NO","596","75.11%"
"Lawrence 49 H45 (49.1)","City of Lawrence Question 2","NO","784","75.11%"
"Lawrence 49 H45 (49.1)","City of Lawrence Question 2","YES","546","75.11%"
"Lawrence 49 H47 (49B.1)","United States President/Vice President","Harris / Walz","141","73.81%"
"Lawrence 49 H47 (49B.1)","United States President/Vice President","Trump / Vance","72","73.81%"
"Lawrence 49 H47 (49B.1)","United States President/Vice President","Kennedy / Shanahan","3","73.81%"
"Lawrence 49 H47 (49B.1)","United States President/Vice President","Oliver / ter Maat","1","73.81%"
"Lawrence 49 H47 (49B.1)","US House 1","Paul Buskirk","135","73.81%"
"Lawrence 49 H47 (49B.1)","US House 1","Tracey Mann","79","73.81%"
"Lawrence 49 H47 (49B.1)","State Sen 3","Dena Sattler","137","73.81%"
"Lawrence 49 H47 (49B.1)","State Sen 3","Rick Kloos","76","73.81%"
"Lawrence 49 H47 (49B.1)","KsRep47","Mary T. Williams","132","73.81%"
"Lawrence 49 H47 (49B.1)","KsRep47","Ronald B. Ellis","80","73.81%"
"Lawrence 49 H47 (49B.1)","SBOE Dist 4","Kris Meyer","136","73.81%"
"Lawrence 49 H47 (49B.1)","SBOE Dist 4","Connie O'Brien","74","73.81%"
"Lawrence 49 H47 (49B.1)","District Attorney","Dakota Loomis","128","73.81%"
"Lawrence 49 H47 (49B.1)","District Attorney","Mike Warner","85","73.81%"
"Lawrence 49 H47 (49B.1)","County Commission 3rd Dist","Karen L. Willey","137","73.81%"
"Lawrence 49 H47 (49B.1)","County Commission 3rd Dist","Pam McDermott","76","73.81%"
"Lawrence 49 H47 (49B.1)","Co Clerk","Jamie Shew","164","73.81%"
"Lawrence 49 H47 (49B.1)","CO Treas","Adam T. Rains","162","73.81%"
"Lawrence 49 H47 (49B.1)","CO Reg of Deeds","Kent Brown","162","73.81%"
"Lawrence 49 H47 (49B.1)","CO Sheriff","Jay Armbrister","169","73.81%"
"Lawrence 49 H47 (49B.1)","Sarah E. Warner","YES","140","73.81%"
"Lawrence 49 H47 (49B.1)","Sarah E. Warner","NO","34","73.81%"
"Lawrence 49 H47 (49B.1)","David E. Bruns","YES","127","73.81%"
"Lawrence 49 H47 (49B.1)","David E. Bruns","NO","42","73.81%"
"Lawrence 49 H47 (49B.1)","G. Gordon Atcheson","YES","122","73.81%"
"Lawrence 49 H47 (49B.1)","G. Gordon Atcheson","NO","43","73.81%"
"Lawrence 49 H47 (49B.1)","Karen Arnold-Burger","YES","132","73.81%"
"Lawrence 49 H47 (49B.1)","Karen Arnold-Burger","NO","31","73.81%"
"Lawrence 49 H47 (49B.1)","Rachel Pickering","YES","128","73.81%"
"Lawrence 49 H47 (49B.1)","Rachel Pickering","NO","35","73.81%"
"Lawrence 49 H47 (49B.1)","Angela D. Coble","YES","135","73.81%"
"Lawrence 49 H47 (49B.1)","Angela D. Coble","NO","31","73.81%"
"Lawrence 49 H47 (49B.1)","Kathryn Gardner","YES","133","73.81%"
"Lawrence 49 H47 (49B.1)","Kathryn Gardner","NO","34","73.81%"
"Lawrence 49 H47 (49B.1)","Catherine C. Theisen","YES","135","73.81%"
"Lawrence 49 H47 (49B.1)","Catherine C. Theisen","NO","29","73.81%"
"Lawrence 49 H47 (49B.1)","James R. McCabria","YES","137","73.81%"
"Lawrence 49 H47 (49B.1)","James R. McCabria","NO","32","73.81%"
"Lawrence 49 H47 (49B.1)","Mark Simpson","YES","129","73.81%"
"Lawrence 49 H47 (49B.1)","Mark Simpson","NO","34","73.81%"
"Lawrence 49 H47 (49B.1)","Carl Folsom III","YES","127","73.81%"
"Lawrence 49 H47 (49B.1)","Carl Folsom III","NO","35","73.81%"
"Lawrence 49 H47 (49B.1)","City of Lawrence Question 1","YES","111","73.81%"
"Lawrence 49 H47 (49B.1)","City of Lawrence Question 1","NO","85","73.81%"
"Lawrence 49 H47 (49B.1)","City of Lawrence Question 2","NO","107","73.81%"
"Lawrence 49 H47 (49B.1)","City of Lawrence Question 2","YES","99","73.81%"
"W Eudora 50 City (50.2)","United States President/Vice President","Trump / Vance","698","73.39%"
"W Eudora 50 City (50.2)","United States President/Vice President","Harris / Walz","486","73.39%"
"W Eudora 50 City (50.2)","United States President/Vice President","Kennedy / Shanahan","20","73.39%"
"W Eudora 50 City (50.2)","United States President/Vice President","Oliver / ter Maat","4","73.39%"
"W Eudora 50 City (50.2)","US House 2","Derek Schmidt","661","73.39%"
"W Eudora 50 City (50.2)","US House 2","Nancy Boyda","468","73.39%"
"W Eudora 50 City (50.2)","US House 2","John Hauer","54","73.39%"
"W Eudora 50 City (50.2)","State Sen 9","Beverly Gossage","769","73.39%"
"W Eudora 50 City (50.2)","State Sen 9","Norman Mallicoat","402","73.39%"
"W Eudora 50 City (50.2)","State Rep 42","Lance W. Neelly","724","73.39%"
"W Eudora 50 City (50.2)","State Rep 42","Eddy Martinez","433","73.39%"
"W Eudora 50 City (50.2)","SBOE Dist 4","Connie O'Brien","666","73.39%"
"W Eudora 50 City (50.2)","SBOE Dist 4","Kris Meyer","489","73.39%"
"W Eudora 50 City (50.2)","District Attorney","Mike Warner","710","73.39%"
"W Eudora 50 City (50.2)","District Attorney","Dakota Loomis","460","73.39%"
"W Eudora 50 City (50.2)","County Commision Dist 4","Timothy Bruce","755","73.39%"
"W Eudora 50 City (50.2)","County Commision Dist 4","Gene Dorsey","359","73.39%"
"W Eudora 50 City (50.2)","County Commision Dist 4","Steven Jacob","55","73.39%"
"W Eudora 50 City (50.2)","Co Clerk","Jamie Shew","811","73.39%"
"W Eudora 50 City (50.2)","CO Treas","Adam T. Rains","786","73.39%"
"W Eudora 50 City (50.2)","CO Reg of Deeds","Kent Brown","795","73.39%"
"W Eudora 50 City (50.2)","CO Sheriff","Jay Armbrister","811","73.39%"
"W Eudora 50 City (50.2)","Sarah E. Warner","YES","648","73.39%"
"W Eudora 50 City (50.2)","Sarah E. Warner","NO","287","73.39%"
"W Eudora 50 City (50.2)","David E. Bruns","YES","623","73.39%"
"W Eudora 50 City (50.2)","David E. Bruns","NO","306","73.39%"
"W Eudora 50 City (50.2)","G. Gordon Atcheson","YES","556","73.39%"
"W Eudora 50 City (50.2)","G. Gordon Atcheson","NO","353","73.39%"
"W Eudora 50 City (50.2)","Karen Arnold-Burger","YES","562","73.39%"
"W Eudora 50 City (50.2)","Karen Arnold-Burger","NO","342","73.39%"
"W Eudora 50 City (50.2)","Rachel Pickering","YES","566","73.39%"
"W Eudora 50 City (50.2)","Rachel Pickering","NO","342","73.39%"
"W Eudora 50 City (50.2)","Angela D. Coble","YES","584","73.39%"
"W Eudora 50 City (50.2)","Angela D. Coble","NO","322","73.39%"
"W Eudora 50 City (50.2)","Kathryn Gardner","YES","612","73.39%"
"W Eudora 50 City (50.2)","Kathryn Gardner","NO","298","73.39%"
"W Eudora 50 City (50.2)","Catherine C. Theisen","YES","580","73.39%"
"W Eudora 50 City (50.2)","Catherine C. Theisen","NO","322","73.39%"
"W Eudora 50 City (50.2)","James R. McCabria","YES","643","73.39%"
"W Eudora 50 City (50.2)","James R. McCabria","NO","296","73.39%"
"W Eudora 50 City (50.2)","Mark Simpson","YES","581","73.39%"
"W Eudora 50 City (50.2)","Mark Simpson","NO","325","73.39%"
"W Eudora 50 City (50.2)","Carl Folsom III","YES","562","73.39%"
"W Eudora 50 City (50.2)","Carl Folsom III","NO","341","73.39%"
"W Eudora 50 Twp","United States President/Vice President","Trump / Vance","28","67.61%"
"W Eudora 50 Twp","United States President/Vice President","Harris / Walz","20","67.61%"
"W Eudora 50 Twp","United States President/Vice President","Oliver / ter Maat","0","67.61%"
"W Eudora 50 Twp","United States President/Vice President","Kennedy / Shanahan","0","67.61%"
"W Eudora 50 Twp","US House 2","Derek Schmidt","26","67.61%"
"W Eudora 50 Twp","US House 2","Nancy Boyda","18","67.61%"
"W Eudora 50 Twp","US House 2","John Hauer","2","67.61%"
"W Eudora 50 Twp","State Sen 9","Beverly Gossage","28","67.61%"
"W Eudora 50 Twp","State Sen 9","Norman Mallicoat","19","67.61%"
"W Eudora 50 Twp","State Rep 42","Lance W. Neelly","29","67.61%"
"W Eudora 50 Twp","State Rep 42","Eddy Martinez","18","67.61%"
"W Eudora 50 Twp","SBOE Dist 4","Connie O'Brien","28","67.61%"
"W Eudora 50 Twp","SBOE Dist 4","Kris Meyer","18","67.61%"
"W Eudora 50 Twp","District Attorney","Mike Warner","28","67.61%"
"W Eudora 50 Twp","District Attorney","Dakota Loomis","17","67.61%"
"W Eudora 50 Twp","County Commision Dist 4","Timothy Bruce","25","67.61%"
"W Eudora 50 Twp","County Commision Dist 4","Gene Dorsey","19","67.61%"
"W Eudora 50 Twp","County Commision Dist 4","Steven Jacob","2","67.61%"
"W Eudora 50 Twp","Co Clerk","Jamie Shew","31","67.61%"
"W Eudora 50 Twp","CO Treas","Adam T. Rains","28","67.61%"
"W Eudora 50 Twp","CO Reg of Deeds","Kent Brown","27","67.61%"
"W Eudora 50 Twp","CO Sheriff","Jay Armbrister","29","67.61%"
