Offical Election Results
Douglas County
Precinct,Contest Name,Candidate Name,Votes,Voter Turnout
"Lawrence 5","Pct 5 Committeeman","Brandon Devlin","1","15.30%"
"Lawrence 5","Precinct 5 Committeewoman","Steve DeVillier","1","15.30%"
"Lawrence 56 H47 S19","USRep2","Nancy Boyda","0","21.74%"
"Lawrence 56 H47 S19","USRep2","Matt Kleinmann","0","21.74%"
"Lawrence 56 H47 S19","USRep2","Derek Schmidt","3","21.74%"
"Lawrence 56 H47 S19","USRep2","Shawn Tiffany","2","21.74%"
"Lawrence 56 H47 S19","USRep2","Jeff Kahrs","0","21.74%"
"Lawrence 56 H47 S19","USRep2","Michael A. Ogle","0","21.74%"
"Lawrence 56 H47 S19","USRep2","Chad Young","0","21.74%"
"Lawrence 56 H47 S19","State Sen 19","Vic Miller","0","21.74%"
"Lawrence 56 H47 S19","State Sen 19","Patrick Schmidt","0","21.74%"
"Lawrence 56 H47 S19","State Sen 19","ShaMecha King Simms","0","21.74%"
"Lawrence 56 H47 S19","State Sen 19","Cynthia Smith","4","21.74%"
"Lawrence 56 H47 S19","State Sen 19","Tyler Wible","1","21.74%"
"Lawrence 56 H47 S19","KsRep47","Mary T. Williams","0","21.74%"
"Lawrence 56 H47 S19","KsRep47","Ronald B. Ellis","5","21.74%"
"Lawrence 56 H47 S19","SBOE Dist 6","Beryl Ann New","0","21.74%"
"Lawrence 56 H47 S19","SBOE Dist 6","Bruce Schultz","5","21.74%"
"Lawrence 56 H47 S19","District Attorney","Tonda Hill","0","21.74%"
"Lawrence 56 H47 S19","District Attorney","Dakota Loomis","0","21.74%"
"Lawrence 56 H47 S19","District Attorney","Suzanne Valdez","0","21.74%"
"Lawrence 56 H47 S19","District Attorney","Mike Warner","5","21.74%"
"Lawrence 56 H47 S19","County Commission 3rd Dist","Karen L. Willey","0","21.74%"
"Lawrence 56 H47 S19","County Commission 3rd Dist","Pam McDermott","4","21.74%"
"Lawrence 56 H47 S19","County Commission 3rd Dist","John Landon","1","21.74%"
"Lawrence 56 H47 S19","Co Clerk","Jamie Shew","0","21.74%"
"Lawrence 56 H47 S19","CO Treas","Adam T. Rains","0","21.74%"
"Lawrence 56 H47 S19","CO Reg of Deeds","Kent Brown","0","21.74%"
"Lawrence 56 H47 S19","CO Sheriff","Jay Armbrister","0","21.74%"
"Lawrence 56 H47 S19","Kanwaka Twp Trustee","David A. Wulfkuhle","0","21.74%"
"Lawrence 56 H47 S19","Kanwaka Twp Trustee","David Wulfkhule","0","21.74%"
"Lawrence 56 H47 S19","Kanwaka Twp Trustee","Karen Smith","0","21.74%"
"Lawrence 56 H47 S19","Kanwaka Twp Trustee","Tom Sloan","0","21.74%"
"Lawrence 56 H47 S19","Kanwaka Twp Treasurer","Will Orvedal","0","21.74%"
"Lawrence 56 H47 S19","Kanwaka Twp Treasurer","Martin Johnston","3","21.74%"
"Lawrence 6","US House 1","Paul Buskirk","170","23.56%"
"Lawrence 6","US House 1","Eric Bloom","28","23.56%"
"Lawrence 6","US House 1","Tracey Mann","24","23.56%"
"Lawrence 6","State Sen 19","Patrick Schmidt","115","23.56%"
"Lawrence 6","State Sen 19","Vic Miller","60","23.56%"
"Lawrence 6","State Sen 19","ShaMecha King Simms","7","23.56%"
"Lawrence 6","State Sen 19","Cynthia Smith","32","23.56%"
"Lawrence 6","State Sen 19","Tyler Wible","17","23.56%"
"Lawrence 6","State Rep 45","Mike Amyx","173","23.56%"
"Lawrence 6","SBOE Dist 6","Beryl Ann New","160","23.56%"
"Lawrence 6","SBOE Dist 6","Bruce Schultz","37","23.56%"
"Lawrence 6","District Attorney","Dakota Loomis","125","23.56%"
"Lawrence 6","District Attorney","Tonda Hill","45","23.56%"
"Lawrence 6","District Attorney","Suzanne Valdez","18","23.56%"
"Lawrence 6","District Attorney","Mike Warner","41","23.56%"
"Lawrence 6","Co Clerk","Jamie Shew","176","23.56%"
"Lawrence 6","CO Treas","Adam T. Rains","168","23.56%"
"Lawrence 6","CO Reg of Deeds","Kent Brown","167","23.56%"
"Lawrence 6","CO Sheriff","Jay Armbrister","170","23.56%"
"Lawrence 6","Pct Committeeman 6","Johnny Beane","2","23.56%"
"Lawrence 6","Pct Committeeman 6","Shawn Tiemann","2","23.56%"
"Lawrence 6","Pct Committeeman 6","Charles Murphy","1","23.56%"
"Lawrence 6","Pct Committeeman 6","Wil Westall","1","23.56%"
"Lawrence 6","Pct Committeeman 6","Michael Butler","1","23.56%"
"Lawrence 6","Pct Committeeman 6","Trey Jones","1","23.56%"
"Lawrence 6","Pct Committeeman 6","Don E. Slone","1","23.56%"
"Lawrence 6","Precinct 6 Committeewoman","Nancy Brune","2","23.56%"
"Lawrence 6","Precinct 6 Committeewoman","Gail Courtright","1","23.56%"
"Lawrence 6","Precinct 6 Committeewoman","Charles Murphy","1","23.56%"
"Lawrence 6","Precinct 6 Committeewoman","Will Westall","1","23.56%"
"Lawrence 6","Precinct 6 Committeewoman","Samantha Bell","1","23.56%"
"Lawrence 6","Precinct 6 Committeewoman","Elizabeth Tiemann","1","23.56%"
"Lawrence 6","Precinct 6 Committeewoman","Bhabinia Tubbs","1","23.56%"
"Lawrence 7","US House 1","Paul Buskirk","39","11.05%"
"Lawrence 7","US House 1","Tracey Mann","3","11.05%"
"Lawrence 7","US House 1","Eric Bloom","1","11.05%"
"Lawrence 7","KS Sen 2","Christina Haswood","30","11.05%"
"Lawrence 7","KS Sen 2","Marci Francisco","25","11.05%"
"Lawrence 7","KS Sen 2","David G. Miller","4","11.05%"
"Lawrence 7","State Rep 46","Brooklynne Mosley","40","11.05%"
"Lawrence 7","State Rep 46","Brittany Kathleen Hall","10","11.05%"
"Lawrence 7","State Rep 46","Logan Ginavan","3","11.05%"
"Lawrence 7","SBOE Dist 6","Beryl Ann New","33","11.05%"
"Lawrence 7","SBOE Dist 6","Bruce Schultz","4","11.05%"
"Lawrence 7","District Attorney","Dakota Loomis","39","11.05%"
"Lawrence 7","District Attorney","Tonda Hill","13","11.05%"
"Lawrence 7","District Attorney","Suzanne Valdez","3","11.05%"
"Lawrence 7","District Attorney","Mike Warner","5","11.05%"
"Lawrence 7","County Commissioner 2nd","Shannon Reid","40","11.05%"
"Lawrence 7","County Commissioner 2nd","Lisa Larsen","15","11.05%"
"Lawrence 7","Co Clerk","Jamie Shew","38","11.05%"
"Lawrence 7","CO Treas","Adam T. Rains","35","11.05%"
"Lawrence 7","CO Reg of Deeds","Kent Brown","34","11.05%"
"Lawrence 7","CO Sheriff","Jay Armbrister","31","11.05%"
"Lawrence 7","Pct 7 Committeeman","Brad Mathewson","5","11.05%"
"Lawrence 7","Pct 7 Committeeman","Suzanne Wikle","1","11.05%"
"Lawrence 7","Pct 7 Committeeman","Cale Miller","1","11.05%"
"Lawrence 7","Pct 7 Committeeman","Wesley Peters","1","11.05%"
"Lawrence 7","Pct 7 Committeeman","Caleb Correl","1","11.05%"
"Lawrence 7","Pct 7 Committeeman","James C Dunn","4","11.05%"
"Lawrence 7","Precinct 7 Committeewoman","Ladybird Dennet-Smith","2","11.05%"
"Lawrence 7","Precinct 7 Committeewoman","Marcia Epstein","1","11.05%"
"Lawrence 7","Precinct 7 Committeewoman","Suzanne Wikle","1","11.05%"
"Lawrence 7","Precinct 7 Committeewoman","Micha Cox","1","11.05%"
"Lawrence 71","US House 1","Paul Buskirk","247","19.60%"
"Lawrence 71","US House 1","Eric Bloom","44","19.60%"
"Lawrence 71","US House 1","Tracey Mann","43","19.60%"
"Lawrence 71","State Sen 19","Patrick Schmidt","178","19.60%"
"Lawrence 71","State Sen 19","Vic Miller","53","19.60%"
"Lawrence 71","State Sen 19","ShaMecha King Simms","45","19.60%"
"Lawrence 71","State Sen 19","Cynthia Smith","59","19.60%"
"Lawrence 71","State Sen 19","Tyler Wible","25","19.60%"
"Lawrence 71","State Rep 45","Mike Amyx","252","19.60%"
"Lawrence 71","SBOE Dist 6","Beryl Ann New","236","19.60%"
"Lawrence 71","SBOE Dist 6","Bruce Schultz","61","19.60%"
"Lawrence 71","District Attorney","Dakota Loomis","180","19.60%"
"Lawrence 71","District Attorney","Tonda Hill","76","19.60%"
"Lawrence 71","District Attorney","Suzanne Valdez","26","19.60%"
"Lawrence 71","District Attorney","Mike Warner","66","19.60%"
"Lawrence 71","Co Clerk","Jamie Shew","252","19.60%"
"Lawrence 71","CO Treas","Adam T. Rains","246","19.60%"
"Lawrence 71","CO Reg of Deeds","Kent Brown","242","19.60%"
"Lawrence 71","CO Sheriff","Jay Armbrister","241","19.60%"
"Lawrence 71","Precinct 71 Committeeman","Daryl L. Jones","230","19.60%"
"Lawrence 71","Precinct 71 Committeeman","Curt Landis","1","19.60%"
"Lawrence 71","Precinct 71 Committeeman","Michael Austin","63","19.60%"
"Lawrence 71","Precinct 71 Committeeman","Mark Henderson","1","19.60%"
"Lawrence 71","Precinct 71 Committeeman","Mark Tomb","1","19.60%"
"Lawrence 71","Precinct 71 Committeeman","Samir Arif","1","19.60%"
"Lawrence 71","Precinct 71 Committeewoman","Mary K. Digby","234","19.60%"
"Lawrence 71","Precinct 71 Committeewoman","Mirian Hickman","1","19.60%"
"Lawrence 71","Precinct 71 Committeewoman","Cynthia Smith","1","19.60%"
"Lawrence 71","Precinct 71 Committeewoman","Julie Finn","1","19.60%"
"Lawrence 74","US House 1","Paul Buskirk","249","13.52%"
"Lawrence 74","US House 1","Tracey Mann","82","13.52%"
"Lawrence 74","US House 1","Eric Bloom","38","13.52%"
"Lawrence 74","State Sen 3","Dena Sattler","236","13.52%"
"Lawrence 74","State Sen 3","Rick Kloos","88","13.52%"
"Lawrence 74","State Rep 45","Mike Amyx","264","13.52%"
"Lawrence 74","SBOE Dist 4","Kris Meyer","229","13.52%"
"Lawrence 74","SBOE Dist 4","Gina Montalbano Zesiger","43","13.52%"
"Lawrence 74","SBOE Dist 4","Nancy Moneymaker","32","13.52%"
"Lawrence 74","SBOE Dist 4","Connie O'Brien","27","13.52%"
"Lawrence 74","District Attorney","Dakota Loomis","174","13.52%"
"Lawrence 74","District Attorney","Tonda Hill","71","13.52%"
"Lawrence 74","District Attorney","Suzanne Valdez","28","13.52%"
"Lawrence 74","District Attorney","Mike Warner","101","13.52%"
"Lawrence 74","County Commission 3rd Dist","Karen L. Willey","237","13.52%"
"Lawrence 74","County Commission 3rd Dist","Pam McDermott","95","13.52%"
"Lawrence 74","County Commission 3rd Dist","John Landon","24","13.52%"
"Lawrence 74","Co Clerk","Jamie Shew","245","13.52%"
"Lawrence 74","CO Treas","Adam T. Rains","237","13.52%"
"Lawrence 74","CO Reg of Deeds","Kent Brown","240","13.52%"
"Lawrence 74","CO Sheriff","Jay Armbrister","238","13.52%"
"Lawrence 74","Precinct 74 Committeeman","Dennis Cox","225","13.52%"
"Lawrence 74","Precinct 74 Committeeman","Kristi Masterson","1","13.52%"
"Lawrence 74","Precinct 74 Committeeman","Charles Baldwin","1","13.52%"
"Lawrence 74","Precinct 74 Committeeman","Danny Kammerer","1","13.52%"
"Lawrence 74","Precinct 74 Committeeman","Dustin Brinkman","1","13.52%"
"Lawrence 74","Precinct 74 Committeeman","John Ims","75","13.52%"
"Lawrence 74","Precinct 74 Committeeman","John McDermott","1","13.52%"
"Lawrence 74","Precinct 74 Committeeman","Ed Smith","1","13.52%"
"Lawrence 74","Precinct 74 Committeewoman","Amanda Somers","2","13.52%"
"Lawrence 74","Precinct 74 Committeewoman","Lauren Dandree","2","13.52%"
"Lawrence 74","Precinct 74 Committeewoman","Melissa Smith","1","13.52%"
"Lawrence 74","Precinct 74 Committeewoman","Sage McHenry","1","13.52%"
"Lawrence 74","Precinct 74 Committeewoman","Kristi Masterson","1","13.52%"
"Lawrence 74","Precinct 74 Committeewoman","Brenda See","1","13.52%"
"Lawrence 74","Precinct 74 Committeewoman","Ashley All","1","13.52%"
"Lawrence 74","Precinct 74 Committeewoman","Leota L. Anderson","1","13.52%"
"Lawrence 74","Precinct 74 Committeewoman","Heather Cessna","1","13.52%"
"Lawrence 74","Precinct 74 Committeewoman","Alesha Doan","1","13.52%"
"Lawrence 74","Precinct 74 Committeewoman","Sarah Reedy","1","13.52%"
"Lawrence 74","Precinct 74 Committeewoman","Judith Niebaum","1","13.52%"
"Lawrence 74","Precinct 74 Committeewoman","Sue Grossdidier","1","13.52%"
"Lawrence 74","Precinct 74 Committeewoman","Teresa G. Hopper","73","13.52%"
"Lawrence 74","Precinct 74 Committeewoman","Linda Weincostt","1","13.52%"
"Lawrence 74","Precinct 74 Committeewoman","Thomas Francis Howik","1","13.52%"
"Lawrence 74","Precinct 74 Committeewoman","Pam McDermott","1","13.52%"
"Lawrence 74","Precinct 74 Committeewoman","Ed Smith","1","13.52%"
"Lawrence 76","US House 1","Paul Buskirk","16","13.33%"
"Lawrence 76","US House 1","Eric Bloom","3","13.33%"
"Lawrence 76","US House 1","Tracey Mann","1","13.33%"
"Lawrence 76","KS Sen 2","Christina Haswood","10","13.33%"
"Lawrence 76","KS Sen 2","Marci Francisco","7","13.33%"
"Lawrence 76","KS Sen 2","David G. Miller","2","13.33%"
"Lawrence 76","State Rep 10","Suzanne Wikle","13","13.33%"
"Lawrence 76","State Rep 10","Zachary Thomas Hawkins","4","13.33%"
"Lawrence 76","State Rep 10","Susan Pitts","0","13.33%"
"Lawrence 76","State Rep 10","Cynthia Beal","0","13.33%"
"Lawrence 76","SBOE Dist 6","Beryl Ann New","16","13.33%"
"Lawrence 76","SBOE Dist 6","Bruce Schultz","2","13.33%"
"Lawrence 76","District Attorney","Dakota Loomis","8","13.33%"
"Lawrence 76","District Attorney","Tonda Hill","6","13.33%"
"Lawrence 76","District Attorney","Suzanne Valdez","4","13.33%"
"Lawrence 76","District Attorney","Mike Warner","2","13.33%"
"Lawrence 76","County Commission 5th Dist","Erica Anderson","10","13.33%"
"Lawrence 76","County Commission 5th Dist","Nicholas Matthews","8","13.33%"
"Lawrence 76","County Commission 5th Dist","Rich Lorenzo","2","13.33%"
"Lawrence 76","Co Clerk","Jamie Shew","16","13.33%"
"Lawrence 76","CO Treas","Adam T. Rains","16","13.33%"
"Lawrence 76","CO Reg of Deeds","Kent Brown","16","13.33%"
"Lawrence 76","CO Sheriff","Jay Armbrister","16","13.33%"
"Lawrence 76","Precinct 76 Committeeman","William Bruno","16","13.33%"
"Lawrence 76","Precinct 76 Committeewoman","Gail Courtwright","17","13.33%"
"Lawrence 77 H42 (77B.1)","US House 1","Paul Buskirk","47","12.32%"
"Lawrence 77 H42 (77B.1)","US House 1","Eric Bloom","9","12.32%"
"Lawrence 77 H42 (77B.1)","US House 1","Tracey Mann","8","12.32%"
"Lawrence 77 H42 (77B.1)","KS Sen 2","Christina Haswood","37","12.32%"
"Lawrence 77 H42 (77B.1)","KS Sen 2","Marci Francisco","33","12.32%"
"Lawrence 77 H42 (77B.1)","KS Sen 2","David G. Miller","14","12.32%"
"Lawrence 77 H42 (77B.1)","State Rep 42","Eddy Martinez","51","12.32%"
"Lawrence 77 H42 (77B.1)","State Rep 42","Lance W. Neelly","9","12.32%"
"Lawrence 77 H42 (77B.1)","State Rep 42","Mike Stieben","8","12.32%"
"Lawrence 77 H42 (77B.1)","SBOE Dist 6","Beryl Ann New","47","12.32%"
"Lawrence 77 H42 (77B.1)","SBOE Dist 6","Bruce Schultz","11","12.32%"
"Lawrence 77 H42 (77B.1)","District Attorney","Dakota Loomis","43","12.32%"
"Lawrence 77 H42 (77B.1)","District Attorney","Tonda Hill","15","12.32%"
"Lawrence 77 H42 (77B.1)","District Attorney","Suzanne Valdez","11","12.32%"
"Lawrence 77 H42 (77B.1)","District Attorney","Mike Warner","14","12.32%"
"Lawrence 77 H42 (77B.1)","County Commision Dist 4","Gene Dorsey","37","12.32%"
"Lawrence 77 H42 (77B.1)","County Commision Dist 4","Mike Kelso","17","12.32%"
"Lawrence 77 H42 (77B.1)","County Commision Dist 4","Timothy Bruce","14","12.32%"
"Lawrence 77 H42 (77B.1)","Co Clerk","Jamie Shew","54","12.32%"
"Lawrence 77 H42 (77B.1)","CO Treas","Adam T. Rains","49","12.32%"
"Lawrence 77 H42 (77B.1)","CO Reg of Deeds","Kent Brown","49","12.32%"
"Lawrence 77 H42 (77B.1)","CO Sheriff","Jay Armbrister","47","12.32%"
"Lawrence 77 H42 (77B.1)","Precinct 77 H42 Commiteeman","Griffin Jacobson","2","12.32%"
"Lawrence 77 H42 (77B.1)","Precinct 77 H42 Commiteeman","Lawrence Meier","1","12.32%"
"Lawrence 77 H42 (77B.1)","Precinct 77 H42 Commiteeman","Chad Geymar","1","12.32%"
"Lawrence 77 H42 (77B.1)","Precinct 77 H42 Commiteeman","James Letcher","1","12.32%"
"Lawrence 77 H42 (77B.1)","Precinct 77 H42 Committeewoman","Lawrence Meier","1","12.32%"
"Lawrence 77 H42 (77B.1)","Precinct 77 H42 Committeewoman","Katie Friedt","1","12.32%"
"Lawrence 77 H42 (77B.1)","Precinct 77 H42 Committeewoman","James Letcher","1","12.32%"
"Lawrence 8","US House 1","Paul Buskirk","67","9.68%"
"Lawrence 8","US House 1","Eric Bloom","6","9.68%"
"Lawrence 8","US House 1","Tracey Mann","4","9.68%"
"Lawrence 8","KS Sen 2","Marci Francisco","36","9.68%"
"Lawrence 8","KS Sen 2","Christina Haswood","36","9.68%"
"Lawrence 8","KS Sen 2","David G. Miller","9","9.68%"
"Lawrence 8","State Rep 46","Brooklynne Mosley","40","9.68%"
"Lawrence 8","State Rep 46","Brittany Kathleen Hall","24","9.68%"
"Lawrence 8","State Rep 46","Logan Ginavan","6","9.68%"
"Lawrence 8","SBOE Dist 6","Beryl Ann New","60","9.68%"
"Lawrence 8","SBOE Dist 6","Bruce Schultz","8","9.68%"
"Lawrence 8","District Attorney","Dakota Loomis","34","9.68%"
"Lawrence 8","District Attorney","Tonda Hill","19","9.68%"
"Lawrence 8","District Attorney","Suzanne Valdez","18","9.68%"
"Lawrence 8","District Attorney","Mike Warner","9","9.68%"
"Lawrence 8","County Commissioner 2nd","Shannon Reid","48","9.68%"
"Lawrence 8","County Commissioner 2nd","Lisa Larsen","24","9.68%"
"Lawrence 8","Co Clerk","Jamie Shew","64","9.68%"
"Lawrence 8","CO Treas","Adam T. Rains","63","9.68%"
"Lawrence 8","CO Reg of Deeds","Kent Brown","62","9.68%"
"Lawrence 8","CO Sheriff","Jay Armbrister","60","9.68%"
"Lawrence 8","Pct 8 Committeeman","Joe R. Bickford","60","9.68%"
"Lawrence 8","Pct 8 Committeeman","Coleman Ritchie","1","9.68%"
"Lawrence 8","Pct 8 Committeeman","Amy Helmer","1","9.68%"
"Lawrence 8","Pct 8 Committeeman","Dana Anderson","1","9.68%"
"Lawrence 8","Precinct 8 Committeewoman","Marci Francisco","65","9.68%"
"Lawrence 8","Precinct 8 Committeewoman","Jamie Ritchie","1","9.68%"
"Lawrence 8","Precinct 8 Committeewoman","Anni Castle","1","9.68%"
"Lawrence 9","US House 1","Paul Buskirk","73","13.03%"
"Lawrence 9","US House 1","Eric Bloom","5","13.03%"
"Lawrence 9","US House 1","Tracey Mann","2","13.03%"
"Lawrence 9","KS Sen 2","Marci Francisco","48","13.03%"
"Lawrence 9","KS Sen 2","Christina Haswood","34","13.03%"
"Lawrence 9","KS Sen 2","David G. Miller","4","13.03%"
"Lawrence 9","State Rep 46","Brooklynne Mosley","45","13.03%"
"Lawrence 9","State Rep 46","Brittany Kathleen Hall","28","13.03%"
"Lawrence 9","State Rep 46","Logan Ginavan","3","13.03%"
"Lawrence 9","SBOE Dist 6","Beryl Ann New","66","13.03%"
"Lawrence 9","SBOE Dist 6","Bruce Schultz","3","13.03%"
"Lawrence 9","District Attorney","Dakota Loomis","39","13.03%"
"Lawrence 9","District Attorney","Tonda Hill","31","13.03%"
"Lawrence 9","District Attorney","Suzanne Valdez","10","13.03%"
"Lawrence 9","District Attorney","Mike Warner","3","13.03%"
"Lawrence 9","County Commissioner 2nd","Shannon Reid","42","13.03%"
"Lawrence 9","County Commissioner 2nd","Lisa Larsen","37","13.03%"
"Lawrence 9","Co Clerk","Jamie Shew","74","13.03%"
"Lawrence 9","CO Treas","Adam T. Rains","71","13.03%"
"Lawrence 9","CO Reg of Deeds","Kent Brown","70","13.03%"
"Lawrence 9","CO Sheriff","Jay Armbrister","70","13.03%"
"Lawrence 9","Pct 9 Commiteeman","Zane Hayden","5","13.03%"
"Lawrence 9","Pct 9 Commiteeman","Canon Krehbiel","1","13.03%"
"Lawrence 9","Pct 9 Commiteeman","Dustin Pravow","1","13.03%"
"Lawrence 9","Pct 9 Commiteeman","Chris Flowers","1","13.03%"
"Lawrence 9","Precinct 9 Committeewoman","Bridgette West-Williams","65","13.03%"
"Lawrence 9","Precinct 9 Committeewoman","Brianna Wessling","1","13.03%"
"Lecompton 57 C1 H45 (57C.5)","US House 1","Paul Buskirk","8","15.46%"
"Lecompton 57 C1 H45 (57C.5)","US House 1","Tracey Mann","4","15.46%"
"Lecompton 57 C1 H45 (57C.5)","US House 1","Eric Bloom","2","15.46%"
"Lecompton 57 C1 H45 (57C.5)","State Sen 19","Patrick Schmidt","5","15.46%"
"Lecompton 57 C1 H45 (57C.5)","State Sen 19","Vic Miller","3","15.46%"
"Lecompton 57 C1 H45 (57C.5)","State Sen 19","ShaMecha King Simms","1","15.46%"
"Lecompton 57 C1 H45 (57C.5)","State Sen 19","Cynthia Smith","5","15.46%"
"Lecompton 57 C1 H45 (57C.5)","State Sen 19","Tyler Wible","1","15.46%"
"Lecompton 57 C1 H45 (57C.5)","State Rep 45","Mike Amyx","9","15.46%"
"Lecompton 57 C1 H45 (57C.5)","SBOE Dist 6","Beryl Ann New","8","15.46%"
"Lecompton 57 C1 H45 (57C.5)","SBOE Dist 6","Bruce Schultz","5","15.46%"
"Lecompton 57 C1 H45 (57C.5)","District Attorney","Tonda Hill","7","15.46%"
"Lecompton 57 C1 H45 (57C.5)","District Attorney","Dakota Loomis","1","15.46%"
"Lecompton 57 C1 H45 (57C.5)","District Attorney","Suzanne Valdez","1","15.46%"
"Lecompton 57 C1 H45 (57C.5)","District Attorney","Mike Warner","5","15.46%"
"Lecompton 57 C1 H45 (57C.5)","County Commission 3rd Dist","Karen L. Willey","8","15.46%"
"Lecompton 57 C1 H45 (57C.5)","County Commission 3rd Dist","Pam McDermott","4","15.46%"
"Lecompton 57 C1 H45 (57C.5)","County Commission 3rd Dist","John Landon","2","15.46%"
"Lecompton 57 C1 H45 (57C.5)","Co Clerk","Jamie Shew","8","15.46%"
"Lecompton 57 C1 H45 (57C.5)","CO Treas","Adam T. Rains","8","15.46%"
"Lecompton 57 C1 H45 (57C.5)","CO Reg of Deeds","Kent Brown","9","15.46%"
"Lecompton 57 C1 H45 (57C.5)","CO Sheriff","Jay Armbrister","9","15.46%"
"Lecompton 57 C1 H45 (57C.5)","Lecompton Twp Trustee","Steve McDowell","1","15.46%"
"Lecompton 57 C1 H45 (57C.5)","Lecompton Twp Trustee","Cheryl McLean","0","15.46%"
"Lecompton 57 C1 H45 (57C.5)","Lecompton Twp Trustee","Gayla Bagner","0","15.46%"
"Lecompton 57 C1 H45 (57C.5)","Lecompton Twp Trustee","Rance Roberts","0","15.46%"
"Lecompton 57 C1 H45 (57C.5)","Lecompton Twp Trustee","Randy Cree","0","15.46%"
"Lecompton 57 C1 H45 (57C.5)","Lecompton Twp Trustee","Jesse D. Robbs","0","15.46%"
"Lecompton 57 C1 H45 (57C.5)","Lecompton Twp Trustee","Ed Daniels","0","15.46%"
"Lecompton 57 C1 H45 (57C.5)","Lecompton Twp Trustee","Aiden Loveland Coster","0","15.46%"
"Lecompton 57 C1 H45 (57C.5)","Lecompton Twp Trustee","Doug Wingfield","0","15.46%"
"Lecompton 57 C1 H45 (57C.5)","Lecompton Twp Trustee","Sandra Gantz","0","15.46%"
"Lecompton 57 C1 H45 (57C.5)","Lecompton Twp Trustee","Benton Peugh","0","15.46%"
"Lecompton 57 C1 H45 (57C.5)","Lecompton Twp Trustee","Lynle Cook","0","15.46%"
"Lecompton 57 C1 H45 (57C.5)","Lecompton Twp Trustee","Kent Morgison","0","15.46%"
"Lecompton 57 C1 H45 (57C.5)","Lecompton Twp Trustee","Sandra Swaggerty","0","15.46%"
"Lecompton 57 C1 H45 (57C.5)","Lecompton Twp Trustee","Dustin Dark","0","15.46%"
"Lecompton 57 C1 H45 (57C.5)","Lecompton Twp Trustee","Ed Daniels","6","15.46%"
"Lecompton 57 C1 H45 (57C.5)","Lecompton Twp Treasurer","Mike Stewart","0","15.46%"
"Lecompton 57 C1 H45 (57C.5)","Lecompton Twp Treasurer","David Bogner","0","15.46%"
"Lecompton 57 C1 H45 (57C.5)","Lecompton Twp Treasurer","Carol Howard","0","15.46%"
"Lecompton 57 C1 H45 (57C.5)","Lecompton Twp Treasurer","R. Gayon Stanley","0","15.46%"
"Lecompton 57 C1 H45 (57C.5)","Lecompton Twp Treasurer","Jesse D. Robbs","0","15.46%"
"Lecompton 57 C1 H45 (57C.5)","Lecompton Twp Treasurer","Doug Wingfield","0","15.46%"
"Lecompton 57 C1 H45 (57C.5)","Lecompton Twp Treasurer","Bianca Storlazzi","0","15.46%"
"Lecompton 57 C1 H45 (57C.5)","Lecompton Twp Treasurer","Lynle Cook","0","15.46%"
"Lecompton 57 C1 H45 (57C.5)","Lecompton Twp Treasurer","Landen Swaggerty","0","15.46%"
"Lecompton 57 C1 H45 (57C.5)","Lecompton Twp Treasurer","Karen Abraham","0","15.46%"
"Lecompton 57 C1 H45 (57C.5)","Lecompton Twp Treasurer","Keith Noe","6","15.46%"
"Lecompton 57 C1 H45 (57C.5)","Precinct 57 C1 H45 Committeeman","Brent L. Boeve","4","15.46%"
"Lecompton 57 C1 H45 (57C.5)","Precinct 57 C1 H45 Committeewoman","Janet Boeve","4","15.46%"
"Lecompton 57 C2 H45 (57.1,57.2,57.4)","USRep2","Nancy Boyda","40","20.19%"
"Lecompton 57 C2 H45 (57.1,57.2,57.4)","USRep2","Matt Kleinmann","15","20.19%"
"Lecompton 57 C2 H45 (57.1,57.2,57.4)","USRep2","Derek Schmidt","37","20.19%"
"Lecompton 57 C2 H45 (57.1,57.2,57.4)","USRep2","Shawn Tiffany","14","20.19%"
"Lecompton 57 C2 H45 (57.1,57.2,57.4)","USRep2","Chad Young","9","20.19%"
"Lecompton 57 C2 H45 (57.1,57.2,57.4)","USRep2","Jeff Kahrs","8","20.19%"
"Lecompton 57 C2 H45 (57.1,57.2,57.4)","USRep2","Michael A. Ogle","2","20.19%"
"Lecompton 57 C2 H45 (57.1,57.2,57.4)","State Sen 19","Vic Miller","26","20.19%"
"Lecompton 57 C2 H45 (57.1,57.2,57.4)","State Sen 19","Patrick Schmidt","20","20.19%"
"Lecompton 57 C2 H45 (57.1,57.2,57.4)","State Sen 19","ShaMecha King Simms","8","20.19%"
"Lecompton 57 C2 H45 (57.1,57.2,57.4)","State Sen 19","Tyler Wible","37","20.19%"
"Lecompton 57 C2 H45 (57.1,57.2,57.4)","State Sen 19","Cynthia Smith","29","20.19%"
"Lecompton 57 C2 H45 (57.1,57.2,57.4)","State Rep 45","Mike Amyx","50","20.19%"
"Lecompton 57 C2 H45 (57.1,57.2,57.4)","SBOE Dist 6","Beryl Ann New","46","20.19%"
"Lecompton 57 C2 H45 (57.1,57.2,57.4)","SBOE Dist 6","Bruce Schultz","50","20.19%"
"Lecompton 57 C2 H45 (57.1,57.2,57.4)","District Attorney","Dakota Loomis","30","20.19%"
"Lecompton 57 C2 H45 (57.1,57.2,57.4)","District Attorney","Tonda Hill","16","20.19%"
"Lecompton 57 C2 H45 (57.1,57.2,57.4)","District Attorney","Suzanne Valdez","9","20.19%"
"Lecompton 57 C2 H45 (57.1,57.2,57.4)","District Attorney","Mike Warner","54","20.19%"
