County,Precinct,Race,District,Candidate,Party,Votes,VTD
PAWNEE,Pleasant Ridge Township,Kansas House of Representatives,117,"Mastroni, Leonard A. ",Republican,17,000180
PAWNEE,Pleasant Valley Township,Kansas House of Representatives,117,"Mastroni, Leonard A. ",Republican,37,000190
PAWNEE,River Township,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,32,000200
PAWNEE,Santa Fe Township,Kansas House of Representatives,117,"Mastroni, Leonard A. ",Republican,50,000210
PAWNEE,Sawmill Township,Kansas House of Representatives,117,"Mastroni, Leonard A. ",Republican,12,000220
PAWNEE,Shiley Township,Kansas House of Representatives,117,"Mastroni, Leonard A. ",Republican,13,000230
PAWNEE,Valley Center Township,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,18,000240
PAWNEE,Walnut Township,Kansas House of Representatives,117,"Mastroni, Leonard A. ",Republican,37,000250
PAWNEE,Browns Grove Township C1,Kansas House of Representatives,117,"Mastroni, Leonard A. ",Republican,131,120020
PAWNEE,Browns Grove Township C4,Kansas House of Representatives,117,"Mastroni, Leonard A. ",Republican,2,120030
PAWNEE,Grant Township C1,Kansas House of Representatives,117,"Mastroni, Leonard A. ",Republican,85,120040
PAWNEE,Grant Township C4,Kansas House of Representatives,117,"Mastroni, Leonard A. ",Republican,11,120050
PHILLIPS,Arcade Township,Kansas House of Representatives,110,"Rahjes, Ken  ",Republican,46,000010
PHILLIPS,Beaver Township,Kansas House of Representatives,110,"Rahjes, Ken  ",Republican,25,000020
PHILLIPS,Belmont Township,Kansas House of Representatives,110,"Rahjes, Ken  ",Republican,45,000030
PHILLIPS,Bow Creek Township,Kansas House of Representatives,110,"Rahjes, Ken  ",Republican,19,000040
PHILLIPS,Crystal Township,Kansas House of Representatives,110,"Rahjes, Ken  ",Republican,30,000050
PHILLIPS,Dayton Township,Kansas House of Representatives,110,"Rahjes, Ken  ",Republican,22,000060
PHILLIPS,Deer Creek Township,Kansas House of Representatives,110,"Rahjes, Ken  ",Republican,40,000070
PHILLIPS,Freedom Township,Kansas House of Representatives,110,"Rahjes, Ken  ",Republican,45,000080
PHILLIPS,Glenwood Township,Kansas House of Representatives,110,"Rahjes, Ken  ",Republican,20,000090
PHILLIPS,Granite Township,Kansas House of Representatives,110,"Rahjes, Ken  ",Republican,16,000100
PHILLIPS,Greenwood Township,Kansas House of Representatives,110,"Rahjes, Ken  ",Republican,24,000110
PHILLIPS,Kirwin Township,Kansas House of Representatives,110,"Rahjes, Ken  ",Republican,86,000120
PHILLIPS,Logan Township,Kansas House of Representatives,110,"Rahjes, Ken  ",Republican,251,000130
PHILLIPS,Long Island Township,Kansas House of Representatives,110,"Rahjes, Ken  ",Republican,107,000140
PHILLIPS,Mound Township,Kansas House of Representatives,110,"Rahjes, Ken  ",Republican,57,000150
PHILLIPS,Phillipsburg City Ward 1,Kansas House of Representatives,110,"Rahjes, Ken  ",Republican,421,000160
PHILLIPS,Phillipsburg City Ward 2,Kansas House of Representatives,110,"Rahjes, Ken  ",Republican,306,000170
PHILLIPS,Phillipsburg City Ward 3,Kansas House of Representatives,110,"Rahjes, Ken  ",Republican,329,00018A
PHILLIPS,Phillipsburg City Ward 3 Exclave,Kansas House of Representatives,110,"Rahjes, Ken  ",Republican,0,00018B
PHILLIPS,Phillipsburg Township,Kansas House of Representatives,110,"Rahjes, Ken  ",Republican,134,000190
PHILLIPS,Plainview Township,Kansas House of Representatives,110,"Rahjes, Ken  ",Republican,12,000200
PHILLIPS,Plum Township,Kansas House of Representatives,110,"Rahjes, Ken  ",Republican,178,000210
PHILLIPS,Prairie View Township,Kansas House of Representatives,110,"Rahjes, Ken  ",Republican,103,000220
PHILLIPS,Rushville Township,Kansas House of Representatives,110,"Rahjes, Ken  ",Republican,9,000230
PHILLIPS,Solomon Township,Kansas House of Representatives,110,"Rahjes, Ken  ",Republican,81,000240
PHILLIPS,Sumner Township,Kansas House of Representatives,110,"Rahjes, Ken  ",Republican,19,000250
PHILLIPS,Towanda Township,Kansas House of Representatives,110,"Rahjes, Ken  ",Republican,15,000260
PHILLIPS,Valley Township,Kansas House of Representatives,110,"Rahjes, Ken  ",Republican,12,000270
PHILLIPS,Walnut Township,Kansas House of Representatives,110,"Rahjes, Ken  ",Republican,5,000280
POTTAWATOMIE,Belvue Township,Kansas House of Representatives,61,"Van Wagoner, Lauren  ",Democratic,34,000010
POTTAWATOMIE,Belvue Township,Kansas House of Representatives,61,"Awerkamp, Francis  ",Republican,129,000010
POTTAWATOMIE,Blue Township,Kansas House of Representatives,51,"Olejnik, Adrienne  ",Democratic,807,000020
POTTAWATOMIE,Blue Township,Kansas House of Representatives,51,"Highland, Ron  ",Republican,953,000020
POTTAWATOMIE,Blue Valley Township,Kansas House of Representatives,61,"Van Wagoner, Lauren  ",Democratic,46,000030
POTTAWATOMIE,Blue Valley Township,Kansas House of Representatives,61,"Awerkamp, Francis  ",Republican,125,000030
POTTAWATOMIE,Center Township,Kansas House of Representatives,61,"Van Wagoner, Lauren  ",Democratic,15,000040
POTTAWATOMIE,Center Township,Kansas House of Representatives,61,"Awerkamp, Francis  ",Republican,51,000040
POTTAWATOMIE,Clear Creek Township,Kansas House of Representatives,61,"Van Wagoner, Lauren  ",Democratic,23,000050
POTTAWATOMIE,Clear Creek Township,Kansas House of Representatives,61,"Awerkamp, Francis  ",Republican,49,000050
POTTAWATOMIE,Emmett Township,Kansas House of Representatives,61,"Van Wagoner, Lauren  ",Democratic,53,000060
POTTAWATOMIE,Emmett Township,Kansas House of Representatives,61,"Awerkamp, Francis  ",Republican,114,000060
POTTAWATOMIE,Grant Township,Kansas House of Representatives,61,"Van Wagoner, Lauren  ",Democratic,38,000070
POTTAWATOMIE,Grant Township,Kansas House of Representatives,61,"Awerkamp, Francis  ",Republican,87,000070
POTTAWATOMIE,Green Township,Kansas House of Representatives,61,"Van Wagoner, Lauren  ",Democratic,28,000080
POTTAWATOMIE,Green Township,Kansas House of Representatives,61,"Awerkamp, Francis  ",Republican,79,000080
POTTAWATOMIE,Lincoln Township,Kansas House of Representatives,61,"Van Wagoner, Lauren  ",Democratic,15,000090
POTTAWATOMIE,Lincoln Township,Kansas House of Representatives,61,"Awerkamp, Francis  ",Republican,50,000090
POTTAWATOMIE,Lone Tree Township,Kansas House of Representatives,61,"Van Wagoner, Lauren  ",Democratic,23,000100
POTTAWATOMIE,Lone Tree Township,Kansas House of Representatives,61,"Awerkamp, Francis  ",Republican,85,000100
POTTAWATOMIE,Louisville Township,Kansas House of Representatives,61,"Van Wagoner, Lauren  ",Democratic,71,000110
POTTAWATOMIE,Louisville Township,Kansas House of Representatives,61,"Awerkamp, Francis  ",Republican,345,000110
POTTAWATOMIE,Manhattan Ward 2 Precinct 5,Kansas House of Representatives,66,"Carlin, Sydney  ",Democratic,1,000120
POTTAWATOMIE,Manhattan Ward 2 Precinct 5,Kansas House of Representatives,66,"Hoerman, Stanley  ",Republican,0,000120
POTTAWATOMIE,Mill Creek Township,Kansas House of Representatives,61,"Van Wagoner, Lauren  ",Democratic,175,000130
POTTAWATOMIE,Mill Creek Township,Kansas House of Representatives,61,"Awerkamp, Francis  ",Republican,242,000130
POTTAWATOMIE,Pottawatomie County,Kansas House of Representatives,61,"Van Wagoner, Lauren  ",Democratic,74,000140
POTTAWATOMIE,Pottawatomie County,Kansas House of Representatives,61,"Awerkamp, Francis  ",Republican,239,000140
POTTAWATOMIE,Rock Creek Township,Kansas House of Representatives,61,"Van Wagoner, Lauren  ",Democratic,104,000150
POTTAWATOMIE,Rock Creek Township,Kansas House of Representatives,61,"Awerkamp, Francis  ",Republican,213,000150
POTTAWATOMIE,Shannon Township,Kansas House of Representatives,61,"Van Wagoner, Lauren  ",Democratic,35,000160
POTTAWATOMIE,Shannon Township,Kansas House of Representatives,61,"Awerkamp, Francis  ",Republican,104,000160
POTTAWATOMIE,Sherman Township,Kansas House of Representatives,61,"Van Wagoner, Lauren  ",Democratic,8,000170
POTTAWATOMIE,Sherman Township,Kansas House of Representatives,61,"Awerkamp, Francis  ",Republican,40,000170
POTTAWATOMIE,Spring Creek Township,Kansas House of Representatives,61,"Van Wagoner, Lauren  ",Democratic,10,000180
POTTAWATOMIE,Spring Creek Township,Kansas House of Representatives,61,"Awerkamp, Francis  ",Republican,19,000180
POTTAWATOMIE,St. Clere Township,Kansas House of Representatives,61,"Van Wagoner, Lauren  ",Democratic,15,000190
POTTAWATOMIE,St. Clere Township,Kansas House of Representatives,61,"Awerkamp, Francis  ",Republican,15,000190
POTTAWATOMIE,Union Township,Kansas House of Representatives,61,"Van Wagoner, Lauren  ",Democratic,43,000230
POTTAWATOMIE,Union Township,Kansas House of Representatives,61,"Awerkamp, Francis  ",Republican,84,000230
POTTAWATOMIE,Vienna Township,Kansas House of Representatives,61,"Van Wagoner, Lauren  ",Democratic,19,000240
POTTAWATOMIE,Vienna Township,Kansas House of Representatives,61,"Awerkamp, Francis  ",Republican,39,000240
POTTAWATOMIE,St. George Township S1,Kansas House of Representatives,51,"Olejnik, Adrienne  ",Democratic,15,120020
POTTAWATOMIE,St. George Township S1,Kansas House of Representatives,51,"Highland, Ron  ",Republican,8,120020
POTTAWATOMIE,St. George Township S17,Kansas House of Representatives,51,"Olejnik, Adrienne  ",Democratic,785,120030
POTTAWATOMIE,St. George Township S17,Kansas House of Representatives,51,"Highland, Ron  ",Republican,951,120030
POTTAWATOMIE,Wamego Township S1,Kansas House of Representatives,51,"Olejnik, Adrienne  ",Democratic,1,120060
POTTAWATOMIE,Wamego Township S1,Kansas House of Representatives,51,"Highland, Ron  ",Republican,12,120060
POTTAWATOMIE,Wamego Township S17,Kansas House of Representatives,51,"Olejnik, Adrienne  ",Democratic,127,120070
POTTAWATOMIE,Wamego Township S17,Kansas House of Representatives,51,"Highland, Ron  ",Republican,192,120070
POTTAWATOMIE,Wamego Township S18,Kansas House of Representatives,51,"Olejnik, Adrienne  ",Democratic,56,120080
POTTAWATOMIE,Wamego Township S18,Kansas House of Representatives,51,"Highland, Ron  ",Republican,116,120080
POTTAWATOMIE,St. Marys City,Kansas House of Representatives,61,"Van Wagoner, Lauren  ",Democratic,256,130010
POTTAWATOMIE,St. Marys City,Kansas House of Representatives,61,"Awerkamp, Francis  ",Republican,1003,130010
POTTAWATOMIE,St. Marys Township,Kansas House of Representatives,61,"Van Wagoner, Lauren  ",Democratic,91,130020
POTTAWATOMIE,St. Marys Township,Kansas House of Representatives,61,"Awerkamp, Francis  ",Republican,387,130020
POTTAWATOMIE,Wamego City S18,Kansas House of Representatives,51,"Olejnik, Adrienne  ",Democratic,651,130030
POTTAWATOMIE,Wamego City S18,Kansas House of Representatives,51,"Highland, Ron  ",Republican,690,130030
POTTAWATOMIE,Wamego City S17,Kansas House of Representatives,51,"Olejnik, Adrienne  ",Democratic,302,130040
POTTAWATOMIE,Wamego City S17,Kansas House of Representatives,51,"Highland, Ron  ",Republican,358,130040
PRATT,Pratt Ward 1,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,439,00001A
PRATT,Pratt Ward 2,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,279,00002A
PRATT,Pratt Ward 2 Exclave Airport,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,0,00002B
PRATT,Pratt Ward 3,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,626,000030
PRATT,Pratt Ward 4,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,477,00004A
PRATT,Pratt Ward 4 Exclave Sewer Plant,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,0,00004B
PRATT,Pratt Ward 4 Exclave Withers,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,0,00004C
PRATT,Pratt Ward 5,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,448,00005A
PRATT,Pratt Ward Exclave Pratt College,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,0,00005B
PRATT,Township 6,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,222,000060
PRATT,Township 7,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,128,000070
PRATT,Township 8,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,53,000080
PRATT,Township 9,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,123,000090
PRATT,Township 10,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,42,000100
PRATT,Township 11,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,133,000110
PRATT,Township 12,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,501,00012A
PRATT,Township 12 Enclave,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,0,00012B
RAWLINS,Achilles Township,Kansas House of Representatives,120,"Peterson, Bonita L. ",Democratic,6,000010
RAWLINS,Achilles Township,Kansas House of Representatives,120,"Smith, Adam  ",Republican,20,000010
RAWLINS,Atwood City Precinct 1 East,Kansas House of Representatives,120,"Peterson, Bonita L. ",Democratic,29,000020
RAWLINS,Atwood City Precinct 1 East,Kansas House of Representatives,120,"Smith, Adam  ",Republican,115,000020
RAWLINS,Atwood City Precinct 1 North,Kansas House of Representatives,120,"Peterson, Bonita L. ",Democratic,17,000030
RAWLINS,Atwood City Precinct 1 North,Kansas House of Representatives,120,"Smith, Adam  ",Republican,47,000030
RAWLINS,Atwood City Precinct 1 West,Kansas House of Representatives,120,"Peterson, Bonita L. ",Democratic,22,000040
RAWLINS,Atwood City Precinct 1 West,Kansas House of Representatives,120,"Smith, Adam  ",Republican,47,000040
RAWLINS,Atwood City Precinct 2,Kansas House of Representatives,120,"Peterson, Bonita L. ",Democratic,77,000050
RAWLINS,Atwood City Precinct 2,Kansas House of Representatives,120,"Smith, Adam  ",Republican,261,000050
RAWLINS,Atwood Township,Kansas House of Representatives,120,"Peterson, Bonita L. ",Democratic,1,000060
RAWLINS,Atwood Township,Kansas House of Representatives,120,"Smith, Adam  ",Republican,11,000060
RAWLINS,Driftwood Township,Kansas House of Representatives,120,"Peterson, Bonita L. ",Democratic,8,000070
RAWLINS,Driftwood Township,Kansas House of Representatives,120,"Smith, Adam  ",Republican,36,000070
RAWLINS,East Center,Kansas House of Representatives,120,"Peterson, Bonita L. ",Democratic,10,000080
RAWLINS,East Center,Kansas House of Representatives,120,"Smith, Adam  ",Republican,48,000080
RAWLINS,Herl Township,Kansas House of Representatives,120,"Peterson, Bonita L. ",Democratic,18,00009A
RAWLINS,Herl Township,Kansas House of Representatives,120,"Smith, Adam  ",Republican,68,00009A
RAWLINS,Herl Township South,Kansas House of Representatives,120,"Peterson, Bonita L. ",Democratic,0,00009B
RAWLINS,Herl Township South,Kansas House of Representatives,120,"Smith, Adam  ",Republican,0,00009B
RAWLINS,Herndon City,Kansas House of Representatives,120,"Peterson, Bonita L. ",Democratic,31,000100
RAWLINS,Herndon City,Kansas House of Representatives,120,"Smith, Adam  ",Republican,48,000100
RAWLINS,Jefferson Township,Kansas House of Representatives,120,"Peterson, Bonita L. ",Democratic,0,000110
RAWLINS,Jefferson Township,Kansas House of Representatives,120,"Smith, Adam  ",Republican,20,000110
RAWLINS,Ludell Township,Kansas House of Representatives,120,"Peterson, Bonita L. ",Democratic,20,000120
RAWLINS,Ludell Township,Kansas House of Representatives,120,"Smith, Adam  ",Republican,44,000120
RAWLINS,McDonald City,Kansas House of Representatives,120,"Peterson, Bonita L. ",Democratic,11,000130
RAWLINS,McDonald City,Kansas House of Representatives,120,"Smith, Adam  ",Republican,56,000130
RAWLINS,Mirage Township,Kansas House of Representatives,120,"Peterson, Bonita L. ",Democratic,1,000140
RAWLINS,Mirage Township,Kansas House of Representatives,120,"Smith, Adam  ",Republican,25,000140
RAWLINS,Rocewood Township,Kansas House of Representatives,120,"Peterson, Bonita L. ",Democratic,18,000150
RAWLINS,Rocewood Township,Kansas House of Representatives,120,"Smith, Adam  ",Republican,121,000150
RAWLINS,Union Township,Kansas House of Representatives,120,"Peterson, Bonita L. ",Democratic,2,000160
RAWLINS,Union Township,Kansas House of Representatives,120,"Smith, Adam  ",Republican,19,000160
RAWLINS,West Center,Kansas House of Representatives,120,"Peterson, Bonita L. ",Democratic,21,000170
RAWLINS,West Center,Kansas House of Representatives,120,"Smith, Adam  ",Republican,89,000170
RENO,Albion Township,Kansas House of Representatives,101,"Beck, Clifton  ",Democratic,129,000010
RENO,Albion Township,Kansas House of Representatives,101,"Seiwert, Joe  ",Republican,258,000010
RENO,Arlington Township,Kansas House of Representatives,114,"Thimesch, Jack  ",Republican,213,000020
RENO,Bell Township,Kansas House of Representatives,114,"Thimesch, Jack  ",Republican,30,000030
RENO,Castleton Township,Kansas House of Representatives,101,"Beck, Clifton  ",Democratic,46,000040
RENO,Castleton Township,Kansas House of Representatives,101,"Seiwert, Joe  ",Republican,102,000040
RENO,Center Township,Kansas House of Representatives,114,"Thimesch, Jack  ",Republican,153,000050
RENO,Enterprise Township,Kansas House of Representatives,114,"Thimesch, Jack  ",Republican,59,000060
RENO,Grant Township,Kansas House of Representatives,114,"Thimesch, Jack  ",Republican,703,000070
RENO,Grove Township,Kansas House of Representatives,114,"Thimesch, Jack  ",Republican,29,000080
RENO,Haven Township,Kansas House of Representatives,101,"Beck, Clifton  ",Democratic,193,000090
RENO,Haven Township,Kansas House of Representatives,101,"Seiwert, Joe  ",Republican,526,000090
RENO,Hayes Township,Kansas House of Representatives,114,"Thimesch, Jack  ",Republican,27,000100
RENO,Huntsville Township,Kansas House of Representatives,114,"Thimesch, Jack  ",Republican,52,000110
RENO,Hutchinson Precinct 02,Kansas House of Representatives,102,"Terrell, Patsy  ",Democratic,127,000130
RENO,Hutchinson Precinct 02,Kansas House of Representatives,102,"Pauls, Jan  ",Republican,91,000130
RENO,Hutchinson Precinct 03,Kansas House of Representatives,114,"Thimesch, Jack  ",Republican,96,000140
RENO,Hutchinson Precinct 04,Kansas House of Representatives,104,"Taylor, Betty  ",Democratic,113,000150
RENO,Hutchinson Precinct 04,Kansas House of Representatives,104,"Becker, Steven R. ",Republican,698,000150
RENO,Hutchinson Precinct 05,Kansas House of Representatives,102,"Terrell, Patsy  ",Democratic,189,000160
RENO,Hutchinson Precinct 05,Kansas House of Representatives,102,"Pauls, Jan  ",Republican,152,000160
RENO,Hutchinson Precinct 06,Kansas House of Representatives,102,"Terrell, Patsy  ",Democratic,209,000170
RENO,Hutchinson Precinct 06,Kansas House of Representatives,102,"Pauls, Jan  ",Republican,146,000170
RENO,Hutchinson Precinct 07,Kansas House of Representatives,102,"Terrell, Patsy  ",Democratic,237,000180
RENO,Hutchinson Precinct 07,Kansas House of Representatives,102,"Pauls, Jan  ",Republican,194,000180
RENO,Hutchinson Precinct 09,Kansas House of Representatives,102,"Terrell, Patsy  ",Democratic,308,000200
RENO,Hutchinson Precinct 09,Kansas House of Representatives,102,"Pauls, Jan  ",Republican,284,000200
RENO,Hutchinson Precinct 10,Kansas House of Representatives,104,"Taylor, Betty  ",Democratic,135,000210
RENO,Hutchinson Precinct 10,Kansas House of Representatives,104,"Becker, Steven R. ",Republican,588,000210
RENO,Hutchinson Precinct 11,Kansas House of Representatives,104,"Taylor, Betty  ",Democratic,98,000220
RENO,Hutchinson Precinct 11,Kansas House of Representatives,104,"Becker, Steven R. ",Republican,587,000220
RENO,Hutchinson Precinct 12,Kansas House of Representatives,104,"Taylor, Betty  ",Democratic,89,000230
RENO,Hutchinson Precinct 12,Kansas House of Representatives,104,"Becker, Steven R. ",Republican,331,000230
RENO,Hutchinson Precinct 13,Kansas House of Representatives,104,"Taylor, Betty  ",Democratic,108,000240
RENO,Hutchinson Precinct 13,Kansas House of Representatives,104,"Becker, Steven R. ",Republican,367,000240
RENO,Hutchinson Precinct 14,Kansas House of Representatives,102,"Terrell, Patsy  ",Democratic,214,000250
RENO,Hutchinson Precinct 14,Kansas House of Representatives,102,"Pauls, Jan  ",Republican,189,000250
RENO,Hutchinson Precinct 15,Kansas House of Representatives,102,"Terrell, Patsy  ",Democratic,144,000260
RENO,Hutchinson Precinct 15,Kansas House of Representatives,102,"Pauls, Jan  ",Republican,90,000260
RENO,Hutchinson Precinct 16,Kansas House of Representatives,102,"Terrell, Patsy  ",Democratic,286,000270
RENO,Hutchinson Precinct 16,Kansas House of Representatives,102,"Pauls, Jan  ",Republican,196,000270
RENO,Hutchinson Precinct 17,Kansas House of Representatives,104,"Taylor, Betty  ",Democratic,124,000280
RENO,Hutchinson Precinct 17,Kansas House of Representatives,104,"Becker, Steven R. ",Republican,399,000280
RENO,Hutchinson Precinct 18,Kansas House of Representatives,102,"Terrell, Patsy  ",Democratic,109,000290
RENO,Hutchinson Precinct 18,Kansas House of Representatives,102,"Pauls, Jan  ",Republican,87,000290
RENO,Hutchinson Precinct 19,Kansas House of Representatives,102,"Terrell, Patsy  ",Democratic,147,000300
RENO,Hutchinson Precinct 19,Kansas House of Representatives,102,"Pauls, Jan  ",Republican,76,000300
RENO,Hutchinson Precinct 20,Kansas House of Representatives,102,"Terrell, Patsy  ",Democratic,176,000310
RENO,Hutchinson Precinct 20,Kansas House of Representatives,102,"Pauls, Jan  ",Republican,178,000310
RENO,Hutchinson Precinct 21,Kansas House of Representatives,104,"Taylor, Betty  ",Democratic,95,000320
RENO,Hutchinson Precinct 21,Kansas House of Representatives,104,"Becker, Steven R. ",Republican,202,000320
RENO,Hutchinson Precinct 22,Kansas House of Representatives,104,"Taylor, Betty  ",Democratic,145,000330
RENO,Hutchinson Precinct 22,Kansas House of Representatives,104,"Becker, Steven R. ",Republican,505,000330
RENO,Hutchinson Precinct 24,Kansas House of Representatives,104,"Taylor, Betty  ",Democratic,112,000350
RENO,Hutchinson Precinct 24,Kansas House of Representatives,104,"Becker, Steven R. ",Republican,433,000350
RENO,Hutchinson Precinct 25,Kansas House of Representatives,102,"Terrell, Patsy  ",Democratic,174,000360
RENO,Hutchinson Precinct 25,Kansas House of Representatives,102,"Pauls, Jan  ",Republican,110,000360
RENO,Hutchinson Precinct 26,Kansas House of Representatives,102,"Terrell, Patsy  ",Democratic,110,00037A
RENO,Hutchinson Precinct 26,Kansas House of Representatives,102,"Pauls, Jan  ",Republican,88,00037A
RENO,Hutchinson Precinct 26 Exclave,Kansas House of Representatives,102,"Terrell, Patsy  ",Democratic,11,00037B
RENO,Hutchinson Precinct 26 Exclave,Kansas House of Representatives,102,"Pauls, Jan  ",Republican,11,00037B
RENO,Hutchinson Precinct 27,Kansas House of Representatives,104,"Taylor, Betty  ",Democratic,71,000380
RENO,Hutchinson Precinct 27,Kansas House of Representatives,104,"Becker, Steven R. ",Republican,347,000380
RENO,Hutchinson Precinct 28,Kansas House of Representatives,104,"Taylor, Betty  ",Democratic,141,00039A
RENO,Hutchinson Precinct 28,Kansas House of Representatives,104,"Becker, Steven R. ",Republican,718,00039A
RENO,Hutchinson Precinct 28 Exclave,Kansas House of Representatives,104,"Taylor, Betty  ",Democratic,50,00039B
RENO,Hutchinson Precinct 28 Exclave,Kansas House of Representatives,104,"Becker, Steven R. ",Republican,350,00039B
RENO,Hutchinson Precinct 29,Kansas House of Representatives,102,"Terrell, Patsy  ",Democratic,209,000400
RENO,Hutchinson Precinct 29,Kansas House of Representatives,102,"Pauls, Jan  ",Republican,191,000400
RENO,Hutchinson Precinct 30,Kansas House of Representatives,102,"Terrell, Patsy  ",Democratic,112,000410
RENO,Hutchinson Precinct 30,Kansas House of Representatives,102,"Pauls, Jan  ",Republican,101,000410
RENO,Hutchinson Precinct 31,Kansas House of Representatives,104,"Taylor, Betty  ",Democratic,87,000420
RENO,Hutchinson Precinct 31,Kansas House of Representatives,104,"Becker, Steven R. ",Republican,256,000420
RENO,Hutchinson Precinct 32,Kansas House of Representatives,104,"Taylor, Betty  ",Democratic,18,000430
RENO,Hutchinson Precinct 32,Kansas House of Representatives,104,"Becker, Steven R. ",Republican,102,000430
RENO,Langdon Township,Kansas House of Representatives,114,"Thimesch, Jack  ",Republican,58,000440
RENO,Lincoln Township,Kansas House of Representatives,101,"Beck, Clifton  ",Democratic,36,000450
RENO,Lincoln Township,Kansas House of Representatives,101,"Seiwert, Joe  ",Republican,152,000450
RENO,Little River Township,Kansas House of Representatives,104,"Taylor, Betty  ",Democratic,89,000460
RENO,Little River Township,Kansas House of Representatives,104,"Becker, Steven R. ",Republican,815,000460
RENO,Loda Township,Kansas House of Representatives,114,"Thimesch, Jack  ",Republican,40,000470
RENO,Medford Township,Kansas House of Representatives,114,"Thimesch, Jack  ",Republican,65,000480
RENO,Medora Township,Kansas House of Representatives,104,"Taylor, Betty  ",Democratic,132,000490
RENO,Medora Township,Kansas House of Representatives,104,"Becker, Steven R. ",Republican,697,000490
RENO,Miami Township,Kansas House of Representatives,114,"Thimesch, Jack  ",Republican,125,000500
RENO,Nickerson Ward 1,Kansas House of Representatives,114,"Thimesch, Jack  ",Republican,144,000510
RENO,Nickerson Ward 2,Kansas House of Representatives,114,"Thimesch, Jack  ",Republican,82,000520
RENO,Nickerson Ward 3,Kansas House of Representatives,114,"Thimesch, Jack  ",Republican,94,000530
RENO,Ninnescah Township,Kansas House of Representatives,101,"Beck, Clifton  ",Democratic,33,000540
RENO,Ninnescah Township,Kansas House of Representatives,101,"Seiwert, Joe  ",Republican,72,000540
RENO,North Clay Township,Kansas House of Representatives,104,"Taylor, Betty  ",Democratic,66,00055A
RENO,North Clay Township,Kansas House of Representatives,104,"Becker, Steven R. ",Republican,402,00055A
RENO,North Reno Township,Kansas House of Representatives,114,"Thimesch, Jack  ",Republican,582,000560
RENO,Plevna Township,Kansas House of Representatives,114,"Thimesch, Jack  ",Republican,107,000570
RENO,Roscoe Township,Kansas House of Representatives,101,"Beck, Clifton  ",Democratic,24,000580
RENO,Roscoe Township,Kansas House of Representatives,101,"Seiwert, Joe  ",Republican,32,000580
RENO,Salt Creek Township,Kansas House of Representatives,114,"Thimesch, Jack  ",Republican,161,000590
RENO,South Hutchinson Precinct 1,Kansas House of Representatives,114,"Thimesch, Jack  ",Republican,201,000610
RENO,South Hutchinson Precinct 2,Kansas House of Representatives,114,"Thimesch, Jack  ",Republican,380,000620
RENO,South Hutchinson Precinct 3,Kansas House of Representatives,114,"Thimesch, Jack  ",Republican,258,000630
RENO,South Reno Township,Kansas House of Representatives,114,"Thimesch, Jack  ",Republican,101,000640
RENO,Sumner Township,Kansas House of Representatives,101,"Beck, Clifton  ",Democratic,51,000650
RENO,Sumner Township,Kansas House of Representatives,101,"Seiwert, Joe  ",Republican,239,000650
RENO,Sylvia Township,Kansas House of Representatives,114,"Thimesch, Jack  ",Republican,109,000660
RENO,Troy Township,Kansas House of Representatives,114,"Thimesch, Jack  ",Republican,46,000670
RENO,Valley Township,Kansas House of Representatives,101,"Beck, Clifton  ",Democratic,96,000680
RENO,Valley Township,Kansas House of Representatives,101,"Seiwert, Joe  ",Republican,312,000680
RENO,Walnut Township,Kansas House of Representatives,114,"Thimesch, Jack  ",Republican,60,000690
RENO,Westminister Township,Kansas House of Representatives,114,"Thimesch, Jack  ",Republican,91,000700
RENO,Yoder Township,Kansas House of Representatives,101,"Beck, Clifton  ",Democratic,50,000710
RENO,Yoder Township,Kansas House of Representatives,101,"Seiwert, Joe  ",Republican,196,000710
RENO,Hutchinson Precinct 01 H102,Kansas House of Representatives,102,"Terrell, Patsy  ",Democratic,132,120020
RENO,Hutchinson Precinct 01 H102,Kansas House of Representatives,102,"Pauls, Jan  ",Republican,77,120020
RENO,Hutchinson Precinct 01 H114,Kansas House of Representatives,114,"Thimesch, Jack  ",Republican,13,120030
RENO,South Clay Township H101,Kansas House of Representatives,101,"Beck, Clifton  ",Democratic,111,120040
RENO,South Clay Township H101,Kansas House of Representatives,101,"Seiwert, Joe  ",Republican,405,120040
RENO,South Clay Township Clay H102 A,Kansas House of Representatives,102,"Terrell, Patsy  ",Democratic,0,12005A
